"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
725.375,3170.97,4845.4,307.577
2833.66,19262.2,2208.55,3557.64
1689.66,18280.9,2346.95,3207.81
2191.65,14688.9,2539.15,2503.17
1642.55,13781.9,6333.02,2614.12
3992.01,19984.2,2475.76,8664.24
2272.76,16208.3,3277.87,4319.3
2430.26,12497.3,3570.5,3659.9
1785.25,15508.7,3120.38,2610.68
4414.32,18439.5,1865.02,3241.12
3283.64,18284.8,2983.08,6523.83
1642.32,14624.6,4002.87,2993.12
2073.15,12404.5,2069.99,1799.99
1724.72,11255.7,2522.9,1833.07
3647.89,13794.2,1381.26,2846.8
3422.03,22526.5,5050.56,6710.2
1638.8,13296,1770.6,2131.78
2096.49,11037.6,1699.75,1271.43
3164.49,7811.97,2709.89,1061.95
2138.79,15261.6,2052.32,2489.21
2149.55,9793.92,2833.6,1786.22
3190.44,14121.5,1421,2226.63
3700.04,11150.2,1141.27,3614.96
2906.7,19028.7,2766.73,2968.12
2296.01,15383.7,1945.97,3381.47
3284.01,12481.1,2378.04,6431.24
1950.3,15817.7,1857.48,3984.35
2472.85,17094.6,1789.93,3301.07
1770.17,16260.8,1219.01,1901.88
2008.96,16295.1,2529.85,3070.35
1725.86,13164.3,4080.45,2926.06
5957.16,29092.5,3400.85,4342.18
2894.02,19133.9,4832.13,3549.66
3375.6,45444.4,5537.2,6297.56
1656.61,13275.2,3785.08,2438.79
2201.3,17129.1,3578.06,2474.5
1501.83,15749.7,2270.98,2489.4
2208.09,5350.13,1617.04,1876.94
5400.2,50169,8168.01,13520.4
2765.8,18562.2,2783.72,3728.79
3010.12,14434.1,1996.43,4167.76
2582.32,15852.9,4363.77,3027.64
2940.4,15295.6,7209.97,2707.46
5658.02,16737.8,3778.95,8539.08
1554.4,14330,3005.41,3022.23
2652.16,23678.6,1986.42,6768.1
1857,11700.7,1829.09,5274.96
2351.85,12214.9,3194.66,2432.67
2868.94,15946.6,1059.81,3690.42
2299.31,15708.6,2268.61,3119.5
2807.91,11776,1780.16,2551.35
1872.53,13769.3,1693.62,2624.29
1157.38,10074.6,1661.5,1306.48
2478.31,13047.4,3647.09,6311.77
2553.43,14892.6,2449.62,2577.82
1918.4,13922.8,1270.64,2232.77
2882.49,14010.7,684.82,1867.26
3064.21,14592.5,3858.69,11381.8
1705.13,14856.6,1906.69,2733.95
3729.56,15691.9,4855.29,2747.35
1895.66,17191.8,615.181,1808.84
2685.29,16871,4395.16,3175.67
1795.07,16390.5,3496.1,2636.32
1257.14,19204.9,2807.72,3415.25
2117.41,9760.61,2163.9,1148.93
1569.25,14188.1,764.314,2385.03
1284.95,7146.73,-50.2209,1382.62
1743.15,24409.4,3825.76,2437.98
3968.3,18087.2,7696.68,3750.43
3030.57,14837.4,2549.8,3520.08
1797.04,13510.4,1966.45,2275.29
1446.45,13191.5,1954.31,3108.8
2792.3,18096.4,2127.1,4531.04
1428.67,13475.4,2415.11,2335.78
1987.09,16853.5,943.003,2653.39
2559.11,16413.5,1911.43,2670.38
1701.88,15648.2,1698.68,5716.06
2964.41,13843.7,2798.6,1860.93
2052.54,12724.9,1274.44,2986.14
1757.65,15346.3,2567.53,3338.84
2575.66,15229.7,2107.81,5017.67
2575.81,15972.6,2207.39,2697.1
2621.5,8997.89,719.074,4428.87
2097.06,8092.61,2806.11,891.388
1517.22,11341.2,446.093,2171.4
1719.67,14311.5,3483.51,2188.96
4451.29,15020.9,2410.54,507.823
1913,11343.9,-44.2594,2375.29
2590.96,15923.1,3507.78,7122.27
3366.28,13781.6,5278.96,2892.81
1849.16,15040.3,753.143,2309.69
4111.73,12673.7,1393.98,3710.02
2448.09,12320.3,4476.33,4509.41
1269.19,11962.3,-184.425,2660.62
2022.29,13945.8,902.117,2821.85
1603.44,7877.17,2283.52,1499.83
1566.4,10674.3,578.651,2197.99
1992.66,9885.49,-685.549,1273.3
2973.05,14445.1,3128.24,3096.97
1701.03,18850.9,2343.57,1899.6
2071.13,12250.7,1900.44,2407.93
2330.92,17663.5,4314.91,3188.13
3920.91,16210.6,3931.04,2579.44
2534.11,13029.8,2900.86,2739.39
961.193,13002.5,2237.03,2045.37
1352.87,11821.3,901.921,3018.07
1368.72,10807.3,1112.21,2436.89
4103.7,7812.73,12099.8,1142.76
1579.26,9311.81,1460.28,1945.3
1971.05,13987.2,1949.14,2018.76
5309.79,8378.43,3158.06,2864.2
2084.68,10128.8,3470.77,6008.37
2574.62,11698.5,1401.8,6418.82
5117.16,17299.9,7666.21,2594.12
4017.76,17507.2,-73.1943,3181.14
1527.33,13046.5,1704.37,2020.12
1969.79,15807.4,3643.32,1990.08
2307.22,16846.5,338.48,3520.87
1870.15,15183.1,2678.07,1979.37
2208.7,12458.4,3434.96,2299.38
1340.36,15080.4,1782.4,2307.51
2166.51,14404.7,3159.05,2849.26
2239.94,10113.7,1417.34,2408.66
2045.84,17526.1,3915.21,3596.75
3927.49,24964.7,3376.3,4148.46
2883.51,14130,4626.02,2542.48
2322.93,12148.8,1328.89,2675.24
2678.34,17753,3129.45,3490.31
3795.07,16938.6,3385.38,2812.72
2743.31,19812.9,4100.72,3060.36
2289.99,21677.1,2407.44,2917.4
2808.37,16198,2909.05,3589.12
1710.62,9083.66,-732.161,1621.26
1549.01,7002.19,2017.96,2781.46
3828.08,26615.6,3487.62,3841
2236.86,11891.6,-5.13196,1864.83
2337.5,15966.5,2121.76,3337.13
1938.38,5657.6,1753.09,1354.46
3453.26,15956.2,5283.49,2244.51
2862.18,20887.4,4670.69,4363.96
2580.84,5778.87,1727.67,932.15
301.498,1769.67,3654.79,-108.575
2242.2,16140.5,3424.53,2944.42
2358.72,14922.8,2631.3,1742.88
2045.57,13041.1,2113.55,1924.49
2601.34,14164.6,3034.61,1473.71
1157.66,19313.6,3187.44,2746.93
3119.56,16693.5,7727.8,7653.04
2791.88,16611.9,3826.63,3930
3122.34,16056.3,3047.97,3599.8
2001.81,13659.7,3992.56,3297.26
1523.23,38807.9,4211.33,2952.3
3206.17,12082.1,7388.78,2219.59
2722.14,11617.3,2917.89,2278.66
1486.82,14935,1360.6,2849.59
2611.55,15129.3,1835.67,2937.99
2544.62,11931.9,1731.91,2008.59
2098.8,9727.58,2190.16,2943.09
1604.66,13870.5,2386.18,4146.98
2786.22,15437.9,4189.52,3192.93
3053.42,13052.6,3458.28,3424.37
2156.62,17775.2,3925.74,3282.72
1955.76,12526.1,1753.23,2314.31
2119.17,12017.8,993.22,2775.27
4607.45,31082.8,11543.7,18562
3154.13,12944.6,879.873,2436.88
2693.46,18534.5,2136.01,2620.46
2642.76,8699.3,1837.52,1985.76
2244.47,17445.4,3276.35,2015.62
2216.46,9143.77,-185.769,1481.66
2830.43,9850.47,1412.51,1751.39
1627.88,11984.3,1932.23,2623.11
3449.09,19708.8,3132.87,3601.39
1570.89,9135.57,3417.38,1252.29
3293.43,10924.4,3137,2104.8
3005.54,12068.5,3003.6,7284.65
2099.41,16917.8,2210.58,3068.34
