"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.69951e+06,1.22087e+06,559789,405792,272580,429631,8860.34,103.162,82176.4,281499,29576.6,19785.3,6791.99,0.0045125
1.05527e+06,695027,650451,438211,298489,504004,5394.23,-29.3218,321003,154887,15174.9,13591.5,7319.33,0.00740513
1.3302e+06,925099,607236,471215,315724,463476,11416,-762.484,162044,193620,24776.1,12021.1,7756.42,0.0137689
1.66559e+06,1.04449e+06,886349,629001,384931,613187,16214.8,630.567,60519.2,424433,54228.6,34018.7,14985.5,0.0224468
1.65149e+06,1.26142e+06,399872,222663,158740,318911,6133.25,-397.417,123814,147584,30542.7,10766.8,9142.52,0.0325132
1.39129e+06,1.04018e+06,486254,372672,266783,396663,3837.31,-54.7669,103914,134864,9952.98,9463.86,6462.8,0.0326289
2.47103e+06,1.55344e+06,884066,617258,371660,620173,4764.62,-801.651,695316,303479,101514,29336.8,11046.2,0.0399183
1.79974e+06,1.12902e+06,1.14699e+06,893444,547743,820726,12706.8,6419.17,225642,338971,31872,33583.7,10850.9,0.0402654
1.57174e+06,1.07574e+06,660791,424628,258003,474749,10820.8,794.968,222963,226900,21067.3,18447.4,8643.36,0.0501003
1.68048e+06,1.1029e+06,542715,404952,260016,403214,6243.87,-665.81,50633.3,154292,43367.1,12478.9,14784.7,0.063175
1.5101e+06,1.04658e+06,442814,307686,198648,340647,5932.81,-228.771,84431.2,211135,10239.2,18456,7332.07,0.067109
904914,604102,624163,437038,297672,485975,5041.82,-143.181,49706.1,227587,37197.6,13369.5,7275.93,0.0681503
920042,625969,517763,374958,250860,391543,4205.61,3943.56,83219.7,151121,14964.4,11645.7,7547.91,0.0757869
1.91662e+06,1.42554e+06,554797,453328,320264,445276,7155.13,332.401,197642,192884,22637.8,17272.4,11603.6,0.0798366
1.64423e+06,1.29344e+06,302959,214276,150222,244474,5128.22,-768.194,122618,161805,12278.4,11927.4,6895.88,0.0873574
2.59399e+06,1.66402e+06,631828,388523,230772,425311,30084.6,3311.54,72172.5,318690,26081.8,28353,14789.8,0.0877045
1.85571e+06,1.34638e+06,469058,308350,206176,350996,7632.09,1026.19,93733.9,152713,44036.2,12934.6,10449.5,0.0914071
2.37431e+06,1.69054e+06,681195,455564,275940,490859,22946.5,1418.84,118011,244774,16356.4,18697.5,12993.5,0.0984651
1.61442e+06,1.22153e+06,675694,505118,346370,502348,14862.2,480.404,489792,222682,13431.5,27654.7,11088.6,0.105176
2.03755e+06,1.44804e+06,532684,402171,275846,412839,10528,645.785,53697.9,183996,27427.7,14472.6,9480.41,0.105176
1.65011e+06,1.19641e+06,427935,319867,228129,347620,6755.7,-275.522,67901.8,174650,22986.7,13458,4719.32,0.106102
871005,613778,469663,280400,181667,348418,3413.55,-378.87,422987,133724,15496.5,13102.5,6955.45,0.10749
915588,579258,749207,567516,366636,511437,8939.1,1902.21,86746.1,196719,23288.8,16563.2,9242.67,0.111771
1.85821e+06,1.20534e+06,766809,547168,326982,544735,16808.3,2338.67,196517,242756,30001.6,24314.2,10780.4,0.111887
2.15085e+06,1.42130e+06,534823,364351,229544,394519,10113.6,111.651,86393.5,130078,16285.3,12840.1,11757.6,0.116862
1.76545e+06,1.28079e+06,558498,409819,268166,417807,11848.2,796.454,58235.2,225373,14970.2,18101.2,8475.85,0.117441
2.20829e+06,1.52189e+06,552132,410360,293551,441477,8902.13,-78.8221,29200.2,219374,31297.6,12867.4,8767.53,0.119408
1.7699e+06,1.30075e+06,621201,479351,325039,470154,12822.6,3829.75,421651,249670,20678.4,23795.5,7782.75,0.126929
1.59916e+06,1.21872e+06,419008,304595,224717,337829,9689.11,147.66,130211,138198,12469.2,11498.9,6444.68,0.129243
1.33243e+06,984885,342936,246934,166445,263803,8032.57,760.871,85236.1,171652,12502.8,13882.4,7462.6,0.131557
2.18673e+06,1.53157e+06,579420,376716,240032,442736,9077.77,863.242,108906,267621,35051.7,18561,15202.8,0.143127
1.93682e+06,1.38870e+06,480731,343349,228705,371360,11857.4,68.0482,142462,247184,17072.6,20098.2,8572.26,0.144169
1.34018e+06,888132,624196,489730,324494,466156,7982.64,-871.106,191187,171491,26204.1,15522.9,7357.11,0.146946
1.82791e+06,1.21739e+06,1.21895e+06,836579,503590,856018,26585.5,1042.58,418155,514212,103192,39076.1,21191.5,0.154004
1.35448e+06,983795,517545,397519,268319,401122,8933.68,549.19,43627.3,164379,12600.7,12632.9,9897.79,0.157706
2.15458e+06,1.38276e+06,860479,616005,358788,594709,16869.9,2104.67,93606.1,317484,28294.3,33365.1,29209.7,0.1584
1.78945e+06,1.32721e+06,366557,259691,169016,280843,9918.42,-718.39,87989.7,181192,12764.9,16284,5824.95,0.160252
2.86573e+06,1.77276e+06,1.16509e+06,751203,462487,798462,12078.8,1098.17,184130,350415,53263.8,23631.4,19500.2,0.160714
2.32954e+06,1.50328e+06,573741,425471,270749,413540,9562.23,4165.03,57804.9,203551,60880.8,20713.1,14287.8,0.162681
935840,691268,418423,276906,201624,332218,6079.33,-544.039,37910.7,139259,18712,12101.7,6513.94,0.164301
1.93904e+06,1.40213e+06,382946,299546,210663,300896,6668.96,526.847,55344.6,199687,21502.6,23264.6,7827.53,0.165227
2.72962e+06,1.86879e+06,683684,543123,328444,469898,16089.8,1071.49,237148,203350,25802.6,12986.6,12609.5,0.165343
1.88229e+06,1.30649e+06,447029,273191,177954,339792,9796.13,731.608,45491.8,210287,15275.9,18107.6,8584.41,0.166731
1.69991e+06,1.28516e+06,399360,292814,201640,314508,10758.2,-66.7397,53428.8,214267,21495,15826.1,6112.35,0.169624
2.02071e+06,1.21662e+06,966921,764179,450139,656531,18860.5,909.531,162582,421299,58965.2,31946.8,12598.1,0.170087
2.0696e+06,1.60322e+06,337623,212029,150976,265103,5221.62,3371.82,157846,124101,38709.8,5898.51,8140.1,0.175756
1.79421e+06,1.3035e+06,451988,320944,225402,361229,9808.66,-545.418,47018.6,208247,12433.3,12789.4,6333.92,0.184087
2.28007e+06,1.55966e+06,567326,363364,229002,396915,8945,1037.29,209203,266174,31414.3,36541.9,13287.8,0.18779
1.86764e+06,1.34552e+06,424302,286419,196679,334356,5930.27,-952.527,91389.1,164757,73133.3,16148.6,5432.76,0.191376
2.55328e+06,1.6866e+06,785685,512550,322955,560706,16123.6,1559.15,119257,375674,55654.2,27004.9,17988.3,0.199823
1.68619e+06,1.07433e+06,1.06495e+06,760543,472835,753197,13151.1,1454.49,325668,390121,57718.1,27803.8,13358.7,0.201211
1.41142e+06,910229,769490,504688,304114,558067,14618,2552.63,161842,227366,20105.5,21369.8,10357.7,0.203178
1.37325e+06,840572,909753,631942,400122,644514,14031.2,-301.346,87417.8,252715,67799.3,14192.8,12137,0.207691
1.80303e+06,1.36141e+06,341286,256266,181692,279107,5199.22,-894.193,136326,139374,12212.6,12536.1,4498.47,0.210468
1.82046e+06,1.27586e+06,378001,286594,193390,299764,6153.93,352.015,23138,203128,27969.7,12450.4,6705.54,0.211162
1.32094e+06,952372,856958,553301,382718,676146,8807.58,-472.651,49962.6,156946,29204,16232.6,12914.2,0.21417
1.96601e+06,1.45726e+06,383074,273505,187252,289427,8560.14,596.023,93914.5,196414,44550.8,18019.9,9377.09,0.214865
2.09827e+06,1.31719e+06,964938,667255,387470,679988,7896.24,428.91,121413,260461,46893,24049.1,9900.07,0.216369
1.7973e+06,1.35622e+06,466687,354698,251728,362963,8816.96,-146.518,271375,196511,11117.6,12564.4,6460.46,0.227245
1.76155e+06,934157,696003,410216,215494,426292,10638.9,2022.03,894125,329184,50617.1,26655.6,10462.2,0.229675
1.69754e+06,1.31948e+06,300268,190844,131473,232379,5655.08,934.507,111551,148756,6854.48,13779.1,10094.4,0.233609
821159,540973,566520,455910,321551,442794,8762.75,-587.061,230105,128080,16157.7,10750.1,6682.77,0.233609
1.47879e+06,1.07196e+06,547250,367182,244390,424848,8055.46,-838.779,224154,226130,18774.9,15513.6,6848.78,0.238815
1.61524e+06,1.12335e+06,576743,441400,285507,436810,10508.9,-721.394,67713.9,210282,22398.4,17519.8,9654.57,0.248303
1.85137e+06,1.41441e+06,366743,250208,177250,287081,7076.28,12.1263,117934,164864,11452.9,12626.8,11738.8,0.252584
1.93377e+06,1.43889e+06,452837,258079,177575,351526,5526.74,-256.848,60377.8,131426,40812.7,7624.88,10698.6,0.254204
2.65575e+06,1.87658e+06,623230,421644,269950,464907,8304.4,2591.02,102385,106656,42424.8,7403.05,18372.9,0.255477
1.88286e+06,1.40723e+06,506604,393738,265228,380501,8978.91,-98.0949,125376,100458,13395.2,5001.37,9283.01,0.259642
1.66471e+06,1.24466e+06,551183,297042,200058,428104,9863.92,-135.87,117687,98417.9,24316.2,7451.71,10245.8,0.262072
1.6364e+06,1.16428e+06,396823,297980,203447,310651,8077.11,-1033.95,163316,235241,35261.8,17159.4,8416.05,0.270287
1.3969e+06,904222,595587,453958,297090,453408,6298.5,-945.69,39256.2,222815,26539.4,17249.9,9448.96,0.270519
2.55772e+06,1.80292e+06,652367,416607,264762,464005,12212,1530.86,50757.6,228371,70065.8,25207.1,12281.5,0.270634
1.82984e+06,1.31664e+06,510159,348293,227823,385551,10902,305.103,120512,272177,13943.2,18592,9503.04,0.273064
1.15073e+06,815535,794310,627705,438623,612419,9227.75,235.035,277760,261971,28737,22080.6,10565.2,0.276535
1.6946e+06,1.09327e+06,678429,396275,267438,504808,14794.2,2418.99,92957,265509,26685.1,26815.2,12807.8,0.279081
1.46856e+06,1.12625e+06,417096,302865,213360,330064,6004.18,864.386,131316,156120,16524.3,17495.4,8168.13,0.280354
1.21539e+06,857580,608402,508448,375188,486611,9497.55,-1059.59,73632.8,144344,23277.9,9926.19,6302.4,0.281626
1.77219e+06,1.23782e+06,545347,443676,295734,406169,10695.9,358.32,65666.5,211344,13540.7,17243.3,7268.98,0.285098
1.00247e+06,608084,494428,360017,223573,355414,6185.63,-344.143,76799.6,94595.4,19390.1,7674.62,6575.4,0.291577
2.47136e+06,1.71459e+06,689823,522998,353960,524450,6541.5,658.225,215676,261065,26120.9,18274.4,11473.7,0.299792
1.49534e+06,1.14907e+06,336613,274650,199251,266914,9983.46,787.146,45185.3,210651,13967,13327.3,7572.39,0.313561
1.44643e+06,1.09162e+06,503424,353011,250538,397379,13838.8,-270.361,130555,171708,18359.1,12310.8,7608.73,0.318999
2.27908e+06,1.61718e+06,813533,675205,470438,618257,4331.66,323.87,310966,173531,27248.9,12293.9,9400.39,0.319115
1.49367e+06,997372,487524,374655,240504,360564,7552.9,253.669,172720,157333,11174.2,15168,6161.78,0.334504
1.74057e+06,1.2051e+06,519515,433672,306411,412981,5887.75,2134.24,100715,183863,32090.7,17242.7,10399.8,0.336818
2.03167e+06,1.44129e+06,340653,242071,174883,274435,6401.88,1263.28,48203.7,159931,38626.6,14596.3,5644.24,0.340173
1.94893e+06,1.29701e+06,553634,435036,288270,412634,25863.5,2910.21,31706.7,286670,30342.8,24663.6,9409.38,0.341215
1.85303e+06,1.258e+06,420456,319287,213920,334070,4464.51,-1471.21,132295,172261,35414.8,23789.6,16957.5,0.343066
1.64787e+06,1.23344e+06,614203,380183,248551,457685,9331.45,576.419,63896.6,182724,18163.3,14552.8,7217.47,0.355099
1.39538e+06,1.01882e+06,665903,463663,314215,507271,6153.55,-240.211,244466,239238,15313.7,17822.9,11883.2,0.360422
1.70871e+06,1.22676e+06,399668,263025,179038,306450,11379.8,880.533,56544.5,196566,12849.3,17003.5,6352.57,0.360769
744898,520315,583100,431091,299849,453223,7141.24,952.473,184663,120761,24283.6,10138.7,6658.34,0.361694
1.53101e+06,1.17506e+06,349424,224232,157836,275718,9488.72,2950.17,47491.9,148362,13326.8,15173.7,7213.05,0.36505
1.653e+06,1.17473e+06,639808,468347,334697,503155,9331.06,-615.86,3.10916e+06,246395,54874.5,11626.9,17832.2,0.369678
2.55827e+06,1.78758e+06,672024,548395,336563,470648,19634.6,1195.55,236274,286569,25286.8,20436.7,12041.4,0.373959
1.56308e+06,1.16656e+06,588909,463648,318390,454922,7770.31,754.808,119080,147094,10897.5,12577.2,7496.02,0.382521
1.42309e+06,1.03604e+06,415093,313481,226382,341220,6405.39,-568.919,174296,157891,13128.8,9877.18,4675.25,0.385298
1.72826e+06,1.33234e+06,506404,392905,291646,408999,12739.1,513.024,103912,174161,29898,12278.5,8750.84,0.388538
1.60279e+06,1.11563e+06,518749,352934,254099,419430,10798.5,426.49,62645.1,297636,24696.3,15510.3,6656.95,0.390389
2.00476e+06,1.36961e+06,604109,365287,225742,421813,10105,2276.69,205963,302966,22427.5,31480.5,9754.09,0.391662
2.08303e+06,1.42078e+06,466774,337548,232122,360504,5639.08,2579.39,86159,242024,30320.9,13907.2,10089.6,0.399183
2.07389e+06,1.36023e+06,705519,543927,315077,492253,19359.4,38.1002,222439,276221,20693.7,21659.9,13135.6,0.401497
1.94191e+06,1.44214e+06,535622,395488,293551,435171,16801.8,768.625,72446.3,218998,19670.6,15069.6,8812.19,0.402885
1.6593e+06,1.21107e+06,453865,371163,264199,369097,7593.9,522.163,103802,154226,14873.3,15202.6,8040.25,0.403695
1.88777e+06,1.31719e+06,640591,520956,339180,468426,15699.9,1635.45,60037.5,274315,27620.1,18284.2,9986.38,0.414803
2.32267e+06,1.64673e+06,511251,331579,225603,394508,6424.42,981.357,107633,144786,42036.7,13217.4,15705.8,0.416423
2.38223e+06,1.54608e+06,584590,397069,226806,404334,22709,-327.757,42621.5,225834,28460.6,15810.1,14628.1,0.423828
