FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.55E+06,1.11E+06,837587,226147,318730,236034,810213,183843,738064,1385.56,138105,75499.6,17957.2,21489.2,8496.09,1584.16,0.5104
2.08E+06,1.43E+06,871110,341974,668793,466244,860656,253700,808767,2749.72,49464.4,71799.8,17854.7,25535.3,9319.02,2764.73,0.5116
1.70E+06,1.13E+06,897815,345184,637897,447614,855063,266934,775887,4441.21,251736,68929.9,23812.2,16168,12453.8,2405.06,0.513
1.62E+06,1.06E+06,918890,366321,606613,408080,891903,271138,810630,3083.3,40444.6,98531,17329.7,30582.4,11759.1,2684.21,0.5295
1.29E+06,842571,919370,369122,698113,489347,855973,284721,777860,2510.7,26966.1,86408.4,24358.1,25573.2,14539.4,3364.78,0.5409
1.63E+06,1.18E+06,827553,242102,387054,277019,838326,191863,757110,2148.78,71423.6,60812.5,9418.42,16569.9,8072.04,1167.4,0.543
2.02E+06,1.48E+06,816543,243593,409434,291846,841747,194248,752418,1841.18,41164.1,66168,14541.5,20990.3,7464.32,2384.29,0.5507
1.55E+06,1.11E+06,839348,314764,486860,365468,799293,256852,735280,1154.77,260584,69921.4,17030.9,20923.9,11446.9,2510.25,0.5517
1.55E+06,976168,954419,435029,758199,496394,916448,308919,844937,3732.14,151789,83271.8,19590.7,20746.3,15300.1,3530.61,0.5563
2.21E+06,1.40E+06,943961,409717,802885,558518,862517,303876,808981,4245.28,186752,173399,25377.1,36509.9,17645,4583.78,0.5589
2.00E+06,1.35E+06,883851,199755,338226,230824,879179,157103,762894,2643.03,62094.5,50040.4,15256.1,17762.4,6874.68,1359.63,0.5625
1.56E+06,1.03E+06,910415,314191,555441,393568,846778,250418,752800,2555.91,75081.4,89389.7,19500.7,17762,8307.88,2407.52,0.5628
1.17E+06,801508,873106,315514,440336,323894,815703,250882,754571,2462.95,21622.6,56952.3,13860.9,14809,7186.89,1386.77,0.5648
1.71E+06,1.20E+06,854871,255792,446396,324002,826655,207682,738991,1628.78,73680.9,54759.3,12885.8,15603.3,7770.66,1426.94,0.5812
1.45E+06,949101,916636,369684,625414,450236,833448,284125,780679,2357.79,69154.5,95249.3,24053.1,18980.9,11795.2,2639.34,0.5838
1.03E+06,660247,939397,436338,766269,546949,840592,338862,772595,3062.19,115400,58952.8,32336.5,18162.9,8586.9,2408.24,0.5844
1.51E+06,1.06E+06,858656,437917,606685,435235,836355,329381,797709,2601.53,70959.7,82208.9,27938.2,27257,27021.4,1406.08,0.587
1.63E+06,1.11E+06,877474,250758,481380,330459,874020,195841,768249,2459.74,37744.8,88411.6,20542.4,20887.6,10279.6,1514.97,0.5894
983531,683912,862858,248460,434239,324961,801768,199720,746426,1728.03,41662.7,43141.1,13874.5,12355.5,8129.22,1194.04,0.5994
1.54E+06,1.13E+06,816451,244317,522979,401837,780882,203089,721804,1212.64,21433.3,53194.9,11823.5,14139.7,6770.33,1523.96,0.6077
1.35E+06,798184,1.01E+06,470815,872989,542522,965479,318833,886010,2149.62,86637.9,88166.5,22759.6,21277.1,14581.1,3412.03,0.6109
1.67E+06,1.16E+06,864192,242372,352144,267623,789493,199221,729959,2234.98,49703.7,59812.3,13342.3,19136.4,7329.91,2425.08,0.6118
1.58E+06,1.19E+06,800548,167630,223666,166935,803903,138283,727333,1469.33,40260.7,40105.3,15041.6,16998.4,8490.23,1242.44,0.6171
1.93E+06,1.43E+06,807955,208765,373962,289720,774462,171753,729298,1589.95,40865.8,64200.9,16455.1,16224.2,11564,1240.21,0.6181
