"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.24147e+06,841462,682250,444994,277173,500600,10069.4,-939.564,103797,403609,48362.1,24311.8,8686.69,0
1.47351e+06,1.1468e+06,373466,240092,179764,310233,4136.12,-157.446,2.08204e+06,116412,8832.61,8824.01,4520.18,0.0104406
1.84909e+06,1.24172e+06,629217,390810,232999,420387,22497.3,649.604,588642,480449,28480.8,48210.7,13472,0.036194
1.81117e+06,1.2755e+06,558198,481442,287600,389358,13702.6,2954.73,215436,257243,35396.6,28481.4,8125.69,0.104406
1.389e+06,961674,678668,537485,369690,514031,11829,644.221,1.4126e+06,522117,25647.7,29390.1,7731.52,0.118791
2.23961e+06,1.45097e+06,1.03736e+06,694156,413071,726926,20919.7,444.372,2.40112e+06,586159,43923.6,56943.2,15413,0.125751
1.7555e+06,1.2469e+06,498059,333458,212550,358367,13330.1,107.098,169954,456549,23767.1,29525.3,9336.07,0.158929
1.70496e+06,1.10511e+06,746535,540458,328110,521169,18323.2,-593.934,504911,521123,22140.7,38663.7,14271.5,0.218324
1.34884e+06,946431,640045,453803,316412,503946,7272.13,622.724,450642,174477,9031.15,15262.7,6309.94,0.219368
1.52134e+06,993429,737460,597819,353675,512372,20784.8,3779.12,487851,480189,32093,36632,11273.2,0.239321
1.14325e+06,724889,957162,709138,414636,656459,7758.75,-812.713,972175,348244,31717.3,29108.8,9089.97,0.264727
1.63429e+06,1.28903e+06,392523,295242,214792,322865,10148.8,-1596.45,2.01727e+06,174033,7533.04,15146.9,4171.48,0.285956
1.7414e+06,1.14104e+06,955205,728534,409806,623342,22399.4,365.125,938361,676447,47936.1,48309.9,15860.4,0.332591
1.45887e+06,962580,795235,453164,251756,516889,38349.5,425.304,517656,598729,30835.2,48507.4,13144.2,0.340943
2.6079e+06,1.62511e+06,920467,580986,315886,562775,63908.6,1048.22,942255,791899,47892.1,77185.9,22154.7,0.36136
1.59228e+06,1.2329e+06,593308,408004,303815,474950,9940.02,-814.448,2.47864e+06,192139,16254.4,15088.7,5053.07,0.419363
1.48047e+06,990437,756736,532555,306139,487259,26491.8,674.703,927437,641898,33086.6,53715.8,13993.2,0.453005
2.06093e+06,1.14602e+06,1.32749e+06,956536,486187,777421,29785.9,549.513,966544,788404,74405,78292.6,22058.3,0.456834
991560,633241,627196,411199,276513,462759,9806.58,313.777,422884,234010,33809.6,24588,10466.6,0.469942
2.48479e+06,1.60395e+06,1.01878e+06,782048,468276,699704,28912.9,1010.33,959796,794156,51557.8,57576,16862.3,0.479339
1.64636e+06,1.16868e+06,744422,522061,337888,532721,20917.8,-133.486,471503,369342,21985.1,29487.6,14643.7,0.513329
2.90138e+06,1.7271e+06,983378,741279,403806,606637,55942.2,524.647,1.08167e+06,757297,77389.8,47038.4,26634.3,0.518665
1.40476e+06,822411,991094,771056,467702,690364,11625,481.339,1.98246e+06,409188,35293.6,37432.9,14526.8,0.533746
1.86371e+06,1.19084e+06,717215,547289,360654,526496,24389.3,-1321.5,1.0227e+06,441973,22662.7,35025.6,11475.6,0.541518
1.08489e+06,737436,765017,537397,311301,517830,14543.3,617.819,426298,316048,34232.9,30759.4,11143.7,0.541866
1.52778e+06,965688,724360,527951,309810,476929,34990.9,1271.78,686096,326136,35244.5,42627.9,17700.2,0.548711
1.0491e+06,799348,637082,540898,436763,540805,4360.43,-598.5,1.76171e+06,143099,6830.42,10766.4,3167.39,0.56298
2.07946e+06,1.38747e+06,531862,367847,210900,346294,32591.4,189.875,462168,600022,59159.8,56704.1,14208.3,0.617155
2.25243e+06,1.47178e+06,1.17885e+06,806878,441396,760150,21428.5,-946.696,991338,912556,62894.8,75717.5,19357.2,0.626899
1.86247e+06,1.02082e+06,1.43261e+06,1.08856e+06,539446,820687,29247.2,767.076,934001,833599,61864.5,67910.3,22697.4,0.633047
1.67631e+06,981908,1.17526e+06,908663,564547,813537,18196.1,737.452,970918,561600,31633.3,40123.3,22505.8,0.662049
3.04544e+06,1.97611e+06,756793,513138,295564,486877,38020.1,855.236,385162,343482,47478.9,40148.4,14830.1,0.68583
1.53747e+06,1.2581e+06,371201,247308,193154,317059,2602.31,-1780.2,2.29235e+06,119743,6694.42,7644.5,2955.12,0.7175
1.3604e+06,926571,435989,294269,187296,311206,10238.5,664.375,183278,310143,26165.1,29759.7,9657.03,0.725505
1.51371e+06,1.13722e+06,507633,335196,239356,411234,5854.87,-97.4283,1.87491e+06,190629,6939.43,14710.3,4614.39,0.777592
1.81384e+06,1.23422e+06,518522,383114,237109,362225,16214.5,484.301,289031,440402,28550.3,32674.5,11575.1,0.821326
1.45085e+06,1.08742e+06,649418,496824,355821,518656,6079.89,-1310.62,1.84349e+06,273071,27641.4,41897.2,6779.01,0.879445
2.59805e+06,1.6366e+06,1.09168e+06,852453,467201,692348,42440.4,3555.61,941411,598187,49360.4,64979.9,17383.2,0.892322
1.85864e+06,1.1092e+06,818658,561592,320674,528088,33482,1253.85,465155,664037,30070.3,68839.9,17572.6,0.898354
2.324e+06,1.50999e+06,800576,519363,292351,518360,38091.8,869.228,949342,537465,22106.9,58257.8,16580.1,0.988143
2.31267e+06,1.50379e+06,830500,542768,314051,553930,39772.8,1078.27,280458,608014,40195.5,49712.3,14598,1.01494
1.43369e+06,982662,496339,343557,216028,361324,21043,762.876,442590,443549,22065.3,39203.7,9753.34,1.01947
1.58972e+06,1.03902e+06,653830,442135,272022,465237,21850.5,-771.635,564227,568521,36441.4,44531,10627.7,1.03779
1.17478e+06,732625,688281,495821,311055,505641,14610.2,-1013.8,1.17346e+06,343298,26841.6,37834.1,11198.4,1.03895
976111,693459,530311,376389,256143,394013,11072.2,1114.52,279894,310277,21044.4,22146.4,20392.5,1.04522
1.74035e+06,1.024e+06,1.11116e+06,779319,380713,666714,41775.8,-617.775,766621,744833,37636.3,50803.2,17648.9,1.0799
1.44448e+06,1.01242e+06,535743,354299,228980,402600,15365.9,-1424.12,539009,417576,20619.6,34782.8,6375.2,1.12851
1.62133e+06,979984,645253,442072,257942,432920,27074.1,205.528,400924,559988,31388,40038.5,11613.8,1.13002
1.24152e+06,927966,644249,370845,229053,443805,11125.9,1971.42,1.89728e+06,247482,20437.5,30529.1,8047.61,1.14858
1.69653e+06,1.07774e+06,704259,524903,300807,491379,18056.7,376.379,588386,523429,26552.1,39727.5,8812.2,1.17863
1.81614e+06,1.21592e+06,578488,359870,227501,413107,23044.1,253.651,628124,467873,25295.4,38840.7,9243.67,1.18071
1.45159e+06,1.25952e+06,265027,121906,102354,238751,2412.91,410.251,2.51924e+06,93812,5124.54,6482.24,3214.29,1.19417
1.7802e+06,1.26503e+06,434412,354168,249723,344695,10450.3,-8.92383,106804,174527,15766.7,17661.3,5740.31,1.19939
1.41521e+06,1.1155e+06,443102,279815,203079,373013,5815.71,-1286.03,2.28916e+06,144466,8814.8,10183.8,3009.9,1.2096
1.59597e+06,1.03555e+06,495191,349080,210098,346297,20881.2,-632.803,417097,501839,29458.5,36256.2,8393.75,1.22016
1.58798e+06,950230,842662,590080,328101,544489,19307,860.001,554846,439187,27400.5,42180.7,16128.5,1.23501
2.00183e+06,1.30489e+06,519543,363601,223651,372100,17477.2,350.785,215436,322966,32605.8,27047.9,10798.6,1.2618
1.44467e+06,947368,437255,312891,208926,334929,15612,-566.821,474728,390027,19745.7,41683.9,6782.08,1.269
1.71626e+06,1.2514e+06,629575,431677,292813,488652,11828.8,306.017,1.95067e+06,234804,22601.4,22946.8,6584.14,1.26969
2.05413e+06,1.33205e+06,665988,532919,313417,457943,25424.8,660.988,628075,398347,25434.1,38785,13111.6,1.28292
2.7711e+06,1.78035e+06,895238,600241,339922,561504,31365.6,1262.06,868498,506487,53035.2,55660.2,18728.6,1.28999
2.15884e+06,1.40869e+06,630976,499907,297254,435107,34274.8,779.691,552634,577091,33519.9,49637.5,12945.3,1.29173
1.72939e+06,1.21643e+06,659450,423799,272040,464658,39474.7,516.286,832675,407068,28477,37569.5,11666.5,1.29846
1.63107e+06,1.04705e+06,672884,532103,329897,481344,18824,-687.119,193705,411101,31964.6,42196.6,8629.9,1.30681
1.43629e+06,873968,950038,640466,348195,589817,15895.9,1015.96,749291,537530,43902.8,49065.1,16061,1.31401
1.857e+06,1.21386e+06,732392,524990,307652,510528,17566.5,-1305.17,974642,471134,25665.1,43054.7,9032.07,1.33083
1.37039e+06,1.11504e+06,330859,201520,156004,287646,5010.89,-2199.06,1.87299e+06,138987,15829.1,13816.9,3380.99,1.33721
1.39515e+06,972441,834581,629464,373050,570102,12795.7,2262.35,1.39814e+06,484994,25687.8,48152.8,10767.7,1.34672
2.15401e+06,1.31432e+06,869576,689466,411516,582530,57043.3,589.993,574106,616708,46401.8,54461.4,14587.9,1.35994
1.773e+06,974038,815261,522657,279413,495655,29345.8,1404.18,841122,450548,34267.3,50759,24612.4,1.36296
2.60307e+06,1.56969e+06,912843,734408,420072,593891,35739.8,1102.32,731904,588882,44778.7,50779.9,19936.7,1.39417
2.26976e+06,1.38944e+06,1.11388e+06,755885,386299,658264,34833.7,130.297,783944,775688,54244.1,117156,22871.4,1.39556
1.84662e+06,1.12078e+06,864635,621991,367216,567258,37484.2,535.573,459347,538250,36704.7,55238,13483.6,1.39591
1.60962e+06,950020,819400,595607,306283,480407,38730.2,-571.79,737084,673326,34221.1,77042.3,13715.9,1.39997
2.41117e+06,1.54182e+06,789674,559714,323406,518001,39756.5,1371.95,499824,592357,58367.4,74303.3,18672.7,1.42143
2.61544e+06,1.62251e+06,890870,534375,282985,550365,25451.2,2244.88,485266,644680,28172.6,61004.8,19350.2,1.4343
1.4786e+06,824405,1.1384e+06,839112,443509,668729,28147.4,997.296,2.45671e+06,343832,42945,37365,20926.7,1.43512
2.5598e+06,1.46843e+06,1.14527e+06,925069,492127,697218,28712,1225.32,534707,754115,72489.6,75652.9,21499.7,1.46122
2.00199e+06,1.23263e+06,822369,604131,354659,560867,24010.9,769.503,788895,444214,20695.3,55464.1,10557.4,1.46655
2.71764e+06,1.60576e+06,888286,609424,297225,510406,37573.5,1373.33,918256,847689,78046.2,87735.3,20579.7,1.46655
1.19693e+06,770528,604725,411286,266082,432228,19469.7,996.643,970360,313843,21093.1,35649.1,11616.4,1.47676
2.59029e+06,1.62884e+06,1.14083e+06,800875,455092,761204,50564.5,930.333,1.10015e+06,762832,50266,72155.4,19183.7,1.51992
1.7867e+06,1.10269e+06,607334,414315,230885,401425,35053.1,-1602.11,372157,442576,41320.7,41790,10726.4,1.5343
2.6396e+06,1.76295e+06,738084,467882,275565,489173,20639.9,2363.28,1.08491e+06,591128,37943.9,39196.9,16274.6,1.55774
1.31898e+06,950061,554781,472642,329592,422629,7587.8,945.672,489977,333208,14298.9,22187.9,8814.01,1.59231
2.77565e+06,1.73682e+06,1.05566e+06,700388,340583,598293,33500.9,2770.83,431815,718970,60272.8,72921.8,25245.6,1.59973
2.23044e+06,1.53992e+06,697909,360307,210237,482337,22469.5,1066.13,940590,360089,21778.4,30495.6,12472.2,1.61063
1.52671e+06,1.24307e+06,421136,264212,213894,371457,3339.46,-1921.86,2.66958e+06,117093,4882.63,4779.55,3074.04,1.61539
1.58159e+06,1.31203e+06,344459,204120,155527,287808,3480.31,-1775.21,2.50217e+06,122833,4077.07,6517.37,3267.55,1.66261
1.11751e+06,749867,509509,370257,248458,378237,13497.9,2196.62,234745,266363,25450.7,19858,20970.1,1.66272
2.05466e+06,1.36206e+06,583259,405647,246651,409022,15814.5,2668.96,511055,456552,35021.4,31480.8,10536.6,1.66899
2.06241e+06,1.30409e+06,700597,542573,330974,496350,14462.2,-1584.99,446713,528957,43077.1,42624.9,10945.7,1.67699
1.66467e+06,1.13617e+06,613563,339908,214105,443168,22090.8,-257.152,829133,419732,31917.8,33515.4,9995.7,1.67954
2.19293e+06,1.38507e+06,1.00074e+06,743208,417409,652572,29663.8,-361.178,976671,673218,60899.4,50380.9,18085.2,1.68441
2.1495e+06,1.37709e+06,637865,421969,239778,406955,43275.7,1373.59,255853,451303,34057.2,48746.1,18141.7,1.73546
2.17166e+06,1.38505e+06,902556,734017,448871,622839,18948.6,-182.438,952858,449169,32202.3,42525.2,11779.4,1.74474
1.08144e+06,689095,804734,555328,302958,542855,12425.3,-830.011,745031,475750,34284.3,37479,14249,1.76214
1.26349e+06,702377,892548,668572,344570,544097,17693.2,1066.28,524760,307152,24378,42348.8,11887.5,1.76968
1.5073e+06,1.2482e+06,413863,274095,232174,367662,3330.3,-1625.55,2.15896e+06,157743,18262.5,8743.41,3546.31,1.80297
