"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.38865e+06,1.02694e+06,811330,262141,315311,233932,808726,215693,729207,8381.14,-3086.86,1.38155e+06,20653.7,3601.6,3112.43,5473.94,0.0268
1.14549e+06,772861,889282,329151,569440,415207,822876,258630,763604,16289,-1400.32,1.23353e+06,36008.6,12230,4074.61,6281.61,0.2524
1.72376e+06,1.14866e+06,900402,300544,497977,346332,862716,214158,842026,26260.6,3678.76,738854,66142.6,18917.4,8471.06,8623.42,0.2835
1.31368e+06,852142,924975,334627,577147,396007,874450,258393,777019,19043.7,-899.082,1.28263e+06,52561.5,8382.62,5182.3,6419.08,1.0057
1.26546e+06,961396,789764,168513,190733,146316,782143,146246,691354,3672.79,-2481.65,1.34875e+06,17901.3,3296.96,2065.68,4598.72,1.2038
1.71208e+06,1.11946e+06,917625,480642,553897,342141,971349,315711,913447,13716.2,1222.98,1.19757e+06,91349.3,29883,5901.82,7583.23,1.4356
1.37709e+06,1.09809e+06,752450,194888,280410,232052,725036,171941,680074,3103.52,-5608.27,1.94006e+06,30123.1,2839.53,1827.55,7318.9,3.2468
1.32353e+06,965459,822532,302441,751065,608692,740340,249031,728682,10567.1,-2129,1.38097e+06,85623.9,7652.54,2940.92,5960.21,3.4822
1.27167e+06,859674,887551,299807,390360,279721,837319,224730,800445,13359,83.2177,762242,33170.6,10261,4408.28,4688.86,5.2349
888304,578118,921926,337516,420815,277702,909209,242058,836617,7865.97,2835.63,87079.1,37740.5,18228.9,3395.14,3937.45,5.4761
1.4121e+06,910602,930439,290155,376765,258088,875899,217269,801277,18475.7,2604.12,853048,61586.4,21175.3,10474.2,4522,7.8212
1.23492e+06,771704,960151,417332,475680,293550,972263,293812,852244,26484.8,1068.38,1.23499e+06,74181.6,23140.8,9717.42,6531.03,7.8435
1.445e+06,946959,915565,270390,360100,257008,840674,215321,753453,9417.96,-677.38,1.02285e+06,34821.2,16893.9,5499.62,5083.25,7.8486
1.44301e+06,829214,1.04413e+06,571445,699929,411094,1.02156e+06,374379,915829,32155.7,7511.25,1.1601e+06,122124,40442,13265.2,8383,7.8569
1.26831e+06,907273,838761,257408,323909,228670,849894,206650,747373,14469.8,-1639.12,1.02831e+06,27392.9,14280.4,4439.91,4863.21,7.8579
2.30667e+06,1.28753e+06,1.07493e+06,693604,829358,480559,1.03549e+06,440395,944975,40798.9,3796.05,1.71041e+06,118570,44359.9,20204.7,12791.1,7.8592
