FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.86E+06,1.43E+06,780904,426674,301694,239849,754709,359882,711356,198.842,34543.2,39901.5,11349.8,10458,4413.44,6880.64,10.9029
1.25E+06,907490,823307,536883,471688,350153,808254,427062,754293,39.9753,112349,44894.1,15389.7,10603.3,6401.6,6342.43,10.9033
980364,685168,858502,580536,277190,192094,865796,450786,772699,977.934,903773,39957.6,11885.4,4437.67,7929.43,4581.15,10.9081
2.10E+06,1.62E+06,778356,437088,298791,230489,777801,347298,755124,618.293,31051.3,62514.6,20241.3,10058.2,5920.75,4836.2,10.9081
2.30E+06,1.72E+06,800825,470265,341664,247844,827127,367069,768681,815.339,43082.8,58384.9,46661.8,6836.94,6188.31,6173.21,10.9088
1.72E+06,1.33E+06,778599,454008,278648,210447,794447,363542,749308,288.52,69508.7,55489.3,22322.2,11835.3,8123.05,5316.32,10.9088
2.25E+06,1.50E+06,898890,593080,474955,315071,904472,428042,831339,-151.162,19025.3,70428.1,23195.8,21115.3,12815.7,6249.22,10.9142
1.67E+06,1.13E+06,886841,603962,307966,213780,864345,463935,781095,13.2914,58466.2,57953,35098.5,21302.6,11885.6,3957.11,10.9152
1.94E+06,1.46E+06,797437,480220,321145,222932,864331,358160,804478,-140.393,52277.5,66709.5,16474.3,14504.4,9097.62,3636.18,10.918
2.16E+06,1.34E+06,970810,956611,476832,284814,1.00E+06,632636,907262,879.595,64092.4,74933.2,43171.2,33852.4,19420.6,5571,10.9184
1.65E+06,1.19E+06,832351,848441,518869,359761,865356,652955,779632,366.644,236709,63513.7,19283.1,14588.6,8601.92,7154.85,10.9213
1.73E+06,1.29E+06,801629,427685,280185,201453,834492,322014,796895,-568.053,207063,46197.8,11209.1,12874.5,9490.89,4293.99,10.9272
1.67E+06,1.22E+06,824053,547169,394791,297883,795193,444186,739108,-921.991,52935,49049.5,33674.4,5148.6,4422.6,6828.21,10.9298
1.91E+06,1.54E+06,741875,451870,293776,223223,789640,380412,712707,293.095,607032,52209.1,18091.6,9557.08,8270.84,3541.25,10.9307
1.56E+06,1.10E+06,853125,519551,362304,260939,833077,422128,738474,-1466.18,26046,60347.5,12064.7,12831.9,8089.36,2967.78,10.9317
1.81E+06,1.28E+06,850876,427774,377355,287409,787773,346534,740661,-1233.74,48249.1,53352.3,17491,13966.8,7317,3714.97,10.9325
1.98E+06,1.47E+06,808280,441392,352408,253068,835526,336458,787127,-16.7142,36541.4,61906.8,20012.3,17002,7451.46,4612.03,10.9375
987920,650094,911794,641743,316489,217609,872636,495037,777813,-260.862,60108.9,29421,23048.9,5887.92,7808.38,2541.07,10.9457
1.57E+06,1.11E+06,849404,596542,521500,370554,844412,474128,754913,-705.723,40201,46014.2,13673.3,8338.01,7356.45,3248.64,10.9457
1.56E+06,1.12E+06,839798,490582,255712,190663,804702,402507,731290,-876.366,34920.2,31383,25344.7,8777.81,5923.1,3387.03,10.946
2.67E+06,1.97E+06,813711,501638,387431,272456,853197,366661,820876,-444.51,30517.5,69781.2,15804.7,24582.4,10539.5,5043.92,10.9523
1.77E+06,1.31E+06,813573,502601,368753,265851,832241,393220,766901,-327.484,129970,68016,34009.3,14659.3,9031.46,4100.9,10.955
2.02E+06,1.53E+06,794595,481560,393796,317588,743976,399050,724059,-529.373,32045.6,63934.1,25270.7,14785.1,5893.82,3315.31,10.9595
1.77E+06,1.13E+06,942407,665258,423258,277965,913622,469333,850472,-193.395,32441.1,72746.2,15217.1,16488.6,11689.7,5442.15,10.9614
2.64E+06,1.65E+06,960336,824357,663456,428576,928829,559401,884186,149.281,17676.7,125165,63041.5,33328.8,22607.6,8379.61,10.9636
1.14E+06,861443,794645,522597,350270,271386,774404,434242,722081,-1196.66,93814.1,43395.7,16498.2,6812.21,5513.2,3743.51,10.9735
2.42E+06,1.53E+06,945999,970938,871490,574379,910364,675450,862481,-202.225,56317.3,106697,52907.7,18583.4,21822.2,6121.11,10.9768
2.10E+06,1.26E+06,998387,918148,663733,413348,963449,625419,880832,379.306,62180.1,76301,19894.5,17989.4,13974.3,5801.91,10.9776
1.85E+06,1.40E+06,795418,415207,248896,185734,804040,332481,749289,-445.816,29630.2,59255.9,18322.3,9782.31,6515.5,3473.52,10.9791
1.58E+06,1.22E+06,777128,441817,305530,220049,833077,337666,785066,-596.23,141914,63943.1,18945.3,14770.6,9774.11,4674.26,10.9887
2.11E+06,1.53E+06,828474,411438,240597,172259,838030,322531,765393,508.269,72376,46930,26787.3,4384.02,5442.28,3602.57,10.9963
2.61E+06,1.70E+06,922798,324553,211626,151740,836798,259593,750143,1270.71,152757,39941.9,10874.7,5504.25,3145.9,2533.38,10.999
1.69E+06,1.19E+06,850168,651982,539478,393037,823553,520531,751520,54.7356,27899.2,52481.9,23171.4,10049.4,7306.84,4172.56,11.0014
1.13E+06,788948,862656,679142,549199,393873,836613,540776,753520,-1478.93,129764,61942.4,28463.1,7139.18,8013.51,3608.45,11.0025
1.33E+06,908183,876653,809267,618284,415883,892007,589172,824140,-1252.38,222367,80612.2,29121.5,18082.5,9612.56,6181.74,11.0071
1.86E+06,1.49E+06,749559,346114,242866,194790,748084,290185,715642,411.21,27050.6,48967.4,13551.3,6720.08,3281.11,2693.54,11.0142
1.91E+06,1.46E+06,783920,374565,295000,234265,755555,321662,698682,-1970.74,124277,38760.3,7002.83,8957.78,6802.27,3030.12,11.0172
1.96E+06,1.54E+06,764737,354324,233174,186515,750099,296742,716428,-1763.18,28342.9,77897,44285.2,8997.76,11004,4601.9,11.0188
1.84E+06,1.22E+06,903964,668227,472141,319812,885785,520299,770588,-1182.37,58950.7,76898.2,47832.3,13162,13702.8,4431.14,11.0306
1.35E+06,861184,941459,752134,532823,344695,927469,528961,853145,-977.999,62443.8,73076.7,49357.7,10428,8890.34,4967.33,11.0329
2.39E+06,1.56E+06,920107,658043,551084,380729,868467,480010,822536,-906.871,30007.3,87382.9,38730.2,26667.9,14063.8,6225.01,11.0346
1.33E+06,878607,911377,716239,607344,403180,903831,527947,813990,-17.025,57258,44746.6,20001.4,11310.6,7316.51,5562.46,11.036
2.10E+06,1.68E+06,749853,333508,240857,192060,752444,279431,716115,-339.183,35184.1,36463.3,7386.14,7625.43,5241.79,3138.81,11.0439
1.70E+06,1.25E+06,814598,494532,294312,206940,853325,373712,793978,762.783,72877.2,52033.5,13072.5,10039.7,8279.79,3150.66,11.0546
1.85E+06,1.30E+06,850482,827457,528695,354258,895441,589906,841616,921.621,123607,72695.6,42077.7,20156.1,10964.9,8070.81,11.0551
1.13E+06,893450,762166,507396,438412,351660,748015,424443,717263,-247.96,60632.7,40295.2,13803.9,5308.31,5542.01,3730.02,11.0552
1.07E+06,773755,829451,469566,321429,240771,801000,397931,708012,-280.963,250914,46923.8,14839.8,4930.16,6454.99,3330.44,11.0555
1.84E+06,1.31E+06,841011,489346,427710,313957,817391,378730,775243,-1261.85,31430.4,58768.6,13167.4,12127.9,7170.24,4095.2,11.0561
1.66E+06,1.18E+06,849073,716744,587598,400572,880138,526509,816788,-211.188,66482,68208.1,24495.2,13398.7,11974.4,4550.49,11.0574
1.30E+06,945805,822387,517766,448223,320549,838978,408622,760261,-1636.57,37482.5,51830.1,15552.8,11170.9,8710.25,4385.66,11.0585
2.21E+06,1.50E+06,886362,636065,600036,421761,853615,465885,819170,-613.92,27682.3,76574.4,22100.6,19287.5,13922.8,4420.91,11.0595
1.84E+06,1.34E+06,822399,665103,454760,310653,878331,492977,809494,109.989,31037.7,82029.4,34054.1,23052.3,10440.6,5615.98,11.0627
1.88E+06,1.35E+06,835489,492984,437775,316407,830149,380850,776659,-994.172,28813.6,64969.4,21946.7,16119.3,10599.3,4986.08,11.0676
2.54E+06,1.77E+06,862540,607325,405756,280179,868922,437384,833124,826.781,29290,90161.4,23525.2,22194.9,11630.2,5817.59,11.0678
1.84E+06,1.47E+06,750688,439331,300158,232208,775576,356722,738947,1009.78,247627,41648.6,15230.9,10998,8643.43,5127.18,11.0737
2.44E+06,1.53E+06,958779,875864,622093,422424,883605,655476,801736,-977.931,60031.2,66554.4,34648.2,8351.59,9017.39,6925.03,11.0756
