FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.58E+06,1.17E+06,812768,571648,403879,306306,791129,468730,731740,-363.479,25067,192990,14366.7,13625.4,9558.64,1772.86,10.7129
1.14E+06,772019,883568,412883,272219,202126,808066,330736,749026,1106.96,45405.4,38650.9,15307.4,3897.11,7695.94,1339.96,10.7195
2.60E+06,1.85E+06,841755,530776,424967,303621,839798,417075,763570,1752.75,38721.9,39120.8,7422.05,5194.24,2840.5,2183.96,10.7279
1.81E+06,1.36E+06,794920,548212,453337,336421,808517,437164,752412,2599.64,84022.9,31248.8,12056.4,8018.46,14601.4,4173.92,10.7295
2.02E+06,1.48E+06,820958,558766,404908,252123,963596,356978,939161,204.92,461.517,75634.7,34316.5,22319,18673.1,2067.65,10.7354
1.98E+06,1.53E+06,775766,432023,373306,281588,795429,350398,739769,333.479,49030.3,62699.5,5676.04,3450.04,5047.73,2514.7,10.7364
1.79E+06,1.38E+06,779283,381392,301474,239007,756815,325422,703195,-827.397,1985.59,139507,21248.8,5522.45,13010.1,2819.63,10.7368
936568,654935,858010,495138,294583,204339,864984,375269,791653,133.635,37600,38758.6,9219.21,5385.76,8853.59,2267.18,10.7372
1.41E+06,1.04E+06,809637,490302,291941,213031,822249,369302,796587,172.058,33567.9,50560.6,11188.6,6969.92,12828.3,1609.27,10.7388
2.24E+06,1.38E+06,972736,755324,512900,326601,942250,497741,910502,-588.146,4168.91,107620,41672,15794.9,15388.4,1672.87,10.7401
2.31E+06,1.89E+06,731060,338499,220497,168678,784325,273118,743633,-993.835,49664.6,17281.1,8029.49,3053.57,5899.47,1575.1,10.7405
990171,723084,821623,383808,251357,191482,787614,313740,733999,-1137.23,13371.1,74364.1,18372.4,7685.44,8187.75,593.496,10.7411
1.83E+06,1.49E+06,735090,411635,330056,246944,801936,330921,746344,1004.41,18936.1,35806.7,7985.07,7701.5,10648.4,3307.58,10.7472
2.23E+06,1.55E+06,859540,486986,312701,228407,821432,399006,732299,129.806,45945.6,53042,8399.83,5497.81,5305.65,2549.69,10.7513
1.78E+06,1.41E+06,753774,558787,400714,311872,770921,465383,720423,-183.276,31375.8,80396.1,5252.01,8200.55,7051.99,2315.16,10.7614
1.32E+06,1.03E+06,767162,422552,329863,257872,767505,334621,757666,640.616,19202.9,57145.2,12762.4,6612.73,10054.1,2138.41,10.7618
1.97E+06,1.53E+06,776146,381515,330359,259286,764466,328258,697345,1393.08,193059,47487,11125.1,5196.98,8395.35,2049.06,10.7629
909818,618647,882395,471669,306845,191081,963503,316160,895120,-448.81,240.172,68226.1,17646.5,12111.9,8816.52,1922.08,10.766
1.66E+06,1.30E+06,763870,637744,474574,351794,809406,520656,734932,-230.335,8663,88924.4,31352.9,13046.1,10021.2,1823.17,10.7691
1.90E+06,1.54E+06,739576,238850,208768,174555,717601,212106,675652,-1699.63,13722,135106,32594.3,4008.27,10513.7,3443.28,10.7728
1.55E+06,1.24E+06,749073,335930,194239,157641,739297,280970,717366,1424.61,77109.9,76316.3,17567,2099.77,11838.5,1918.5,10.7771
1.75E+06,1.13E+06,924520,348477,236270,164117,863786,283187,738333,2387.36,33735.7,64666.2,3944.69,2534.87,6648.2,737.062,10.7844
1.71E+06,1.35E+06,763430,607666,381192,273644,835812,481781,756775,1745.99,17323.4,51796.9,12960.7,11921.2,17334,3296.49,10.7879
1.56E+06,1.20E+06,776898,617771,392137,281496,835828,484862,764470,-252.121,4227.11,78744.9,14071.1,9972.74,15807.6,825.119,10.7891
2.05E+06,1.59E+06,772415,531747,359124,262852,819757,418325,762681,1106.99,19217.7,60289,7589.64,11991,15721.2,3799.44,10.7967
