FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.24E+06,1.01E+06,742002,405124,298379,260900,686192,373642,650554,71.6305,11422,28291.1,9899.6,2635.22,5161.87,976.152,10.7124
1.57E+06,1.27E+06,740016,490163,333935,268450,746362,418342,703008,1423.34,44924.5,50981.5,16398.1,6027.38,8443.68,2366.2,10.7131
1.40E+06,969446,868960,684766,517025,355764,871968,521533,787793,2459.47,9855.62,217561,18254.7,8200.75,7643.29,1625.2,10.7172
1.76E+06,1.34E+06,788951,605019,426423,292093,875932,435087,834342,310.989,66177.2,81486.2,23394.4,14275.6,14989.4,2981.1,10.7259
1.63E+06,1.22E+06,803005,531145,453024,355107,765444,448601,710402,-215.848,3960.82,37507.5,15651.5,8771.7,8420.84,2341.11,10.7281
2.00E+06,1.57E+06,761832,456828,283773,216861,785128,356036,769857,527.48,131314,18912,10728,11823.5,14774.4,2787.42,10.7335
1.58E+06,1.09E+06,864620,620931,527092,369022,857009,462968,804718,219.415,83502.8,42726.7,16954.1,9325.08,14412.2,1899.04,10.7337
1.83E+06,1.37E+06,801702,467511,305870,230394,796557,399227,702625,339.015,9647.09,88117.8,21903.5,7906.13,9922.02,1193.36,10.7355
1.90E+06,1.51E+06,755972,539073,319999,235100,816670,426673,758060,-14.8971,16906.8,55112.6,17353.4,10803.4,6887.28,2370.75,10.7365
1.65E+06,1.24E+06,794536,664490,548317,416007,790828,521343,764744,-441.967,18589.6,94158.1,31101.4,12651.3,15133.6,5685.46,10.7411
1.96E+06,1.49E+06,785229,458846,362099,268336,809655,373172,737750,442.766,10472.2,53303.1,18185.5,11299.1,8348.38,3252.21,10.7429
1.90E+06,1.53E+06,746812,555959,332392,243357,819516,437524,762417,2151.84,60008.9,95352.9,16589.6,13383.1,12632.2,4046.96,10.7503
934997,668951,838624,520593,383070,267353,859696,381617,818507,963.958,38669.9,62121.1,20691.9,10847.4,17613.4,2818.46,10.7507
2.21E+06,1.72E+06,770571,682324,491250,353121,834700,551777,741956,2265.62,18173.2,66089,15374.4,11246.3,11813.8,3191.83,10.7511
