FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.71E+06,1.19E+06,860850,425892,814683,577961,845749,339801,752015,3116.58,122350,42339.7,16974.5,14184.1,10188.4,1729.03,4.5398
1.62E+06,1.04E+06,932259,462523,745389,518129,863170,355760,780060,3798.41,38643.1,86890.9,36430.5,18653.8,11551.2,2117.66,4.6513
1.38E+06,889878,929502,355461,522528,351234,892615,271082,786761,2780.1,4056.12,87529.2,13690,15524.3,9984.63,1487.55,4.7365
1.68E+06,1.24E+06,809808,281401,489452,350021,839011,218205,773770,3659.86,57210.2,52944.3,13595.7,7599.96,7941.24,1242.98,4.7698
1.25E+06,833343,896492,657125,867694,572874,908780,480213,821042,4175.61,31356,48941.8,28029.4,14144.4,12014.9,2215.91,4.8687
1.59E+06,1.11E+06,858126,529322,836945,617195,813628,430852,737128,6312.78,27660.6,57087,29684.4,4751.96,1501.65,1622.54,4.9639
2.34E+06,1.45E+06,968870,534124,789622,461561,1.03E+06,358203,894673,5415.2,5744.17,37445.8,11019.7,6859.2,2297.3,1233.26,5.2365
461273,372498,742994,389426,389590,326973,714902,362636,644325,1318.36,985.886,410.512,829.131,49.7975,70.889,-34.3405,5.4223
1.20E+06,969917,742193,128010,193638,150926,769799,105722,726491,3899.33,17122.5,4115.48,3338.85,-521.78,267.751,1641.13,5.4605
1.66E+06,1.02E+06,976930,541493,861910,583549,886208,408774,794805,5779.18,103462,58994.6,24024,11954.7,12474.4,2723.19,5.6772
1.09E+06,571296,1.14E+06,417967,607670,295623,1.23E+06,240696,1.04E+06,4514.07,19347.3,3347.63,203.527,-1159.71,-566.213,2109.17,5.9001
835496,591197,847937,291044,251188,179948,837536,230557,757410,4312.78,22625.6,30770.1,7174.31,5519.81,5888.51,394.62,7.0099
1.66E+06,1.10E+06,901980,524395,860803,548727,941236,359821,874427,4394.5,6236.59,108858,33954.4,15628.5,12591.1,2038.16,7.3957
1.54E+06,1.10E+06,844168,341227,687851,529546,779367,281889,726300,3736.12,23552.5,52049,23200.6,13988.2,10346.6,1382.7,7.4624
1.67E+06,1.18E+06,845926,445102,667522,486469,823306,349504,764114,3535.63,46310.2,79037.2,29215.8,11000,17383,1477.34,7.4754
1.26E+06,872318,868995,431590,476876,341378,838150,340592,760305,3603.36,49057.6,63604.7,31836.5,12236.9,10210,557.976,7.4823
1.59E+06,1.06E+06,901861,463527,623963,409723,913734,346989,801512,5115.46,53960.4,63385.7,32429.7,13041.7,14649.3,2505.33,7.4823
1.74E+06,1.32E+06,791637,232672,324915,255106,764187,208362,670004,2748.51,2285.81,42640.1,10785.5,5408.74,2016.4,-244.476,7.4844
1.39E+06,941720,888690,533505,648147,478153,813313,422871,756975,3763.16,100809,61306.3,25428.6,11846.6,11656,1849.29,7.4972
1.32E+06,918902,861521,426099,690191,515214,803772,339465,753125,3519.59,23322.5,57419.2,30106.5,15291,10053.6,1274.59,7.501
1.55E+06,1.07E+06,862837,358649,535122,382555,839287,288975,744664,3428.38,6258.28,81277.5,19930.4,14189.5,10283.7,1465.16,7.5018
1.57E+06,1.04E+06,904333,365285,573990,392057,878429,283345,773514,3086.13,30440.4,94110.1,26416.2,8984.22,12570.3,1040.08,7.5134
1.56E+06,1.03E+06,905838,556831,644126,437339,883698,410751,813384,4253.67,8703.96,44262.6,20226.1,11132.3,10430.2,1576.94,7.5227
1.48E+06,969641,914754,386487,607152,412517,883094,299982,773020,3233.82,13834.5,67067.3,23101.9,11614.5,9373.88,1804.84,7.5693
1.67E+06,1.12E+06,892182,233583,327254,237204,827779,187543,747293,2652.16,3212.42,55959.5,26099.2,10319.7,6289.87,1092.36,7.5787
1.69E+06,1.16E+06,875116,313294,501195,347426,865557,240122,782836,2968.82,14542.4,50532.3,25059.5,11787.4,8172.56,911.037,7.5921
1.39E+06,926047,900512,480859,585739,395621,888334,359782,801918,3192.07,49504,54266.8,18396.5,11012.6,11346.9,1347.59,7.602
1.67E+06,1.13E+06,888648,396132,717761,498375,864122,308349,770813,2702.24,84173.1,52502.7,24800.2,16824.1,11281.5,1674.9,7.6119
2.39E+06,1.48E+06,973764,458934,700441,458997,915615,342500,803972,4038.31,4070.75,110216,36818.6,22292.8,13515.3,2138.49,7.612
1.39E+06,921186,904865,367331,523935,356471,881870,288859,762997,2055.99,51960.9,57706.4,23532.6,11015.8,8795.89,926.716,7.6285
1.52E+06,1.02E+06,895334,357589,625965,441731,850244,271942,788968,3161.18,29154.4,59410.4,19919.7,10895.9,11987,2029.74,7.6335
1.65E+06,922546,1.07E+06,614973,923385,569566,972725,432797,852556,4636.03,7259.07,166392,78048.7,24880.8,26205.1,2047.71,7.6541
1.31E+06,895739,880273,366844,637017,438394,871842,269280,817388,2993.47,11179.1,66908.7,20259.8,14202.4,8646.98,1583.49,7.6866
1.27E+06,803007,950157,472454,611064,402048,911928,334916,846398,3203.04,4643.9,118608,36155.6,15649.6,13090.8,1383.43,7.7086
1.79E+06,1.12E+06,960228,379118,548036,358031,918417,284947,798293,2892.79,2949.8,89084.3,25239.8,18655.3,11934.6,994.142,7.7263
1.52E+06,1.07E+06,853892,280620,394154,282736,836443,233790,720186,2004.56,107377,52646.6,12470.9,9115.61,12171.9,1035.34,7.743
1.57E+06,1.06E+06,883103,421047,816530,562216,871405,329910,765748,4660.51,114033,54342.9,15352.5,12171.1,12161.3,2000.39,7.7575
1.21E+06,840411,863642,382477,456586,333930,820386,302555,758494,2570.84,45287.9,67610.8,21275.7,10759,9140.75,1539.38,7.7647
1.78E+06,1.19E+06,898179,371324,585495,406297,864631,297227,749577,2773.43,93339.3,50523.8,12821.6,9799.53,13560.6,1350.93,7.7737
1.31E+06,884769,885663,355956,711172,497266,858099,273369,781264,2382.4,5044,54117.9,14451.3,15916.5,8598.21,1443.06,7.8165
1.76E+06,1.16E+06,913815,417287,680762,480981,849217,317593,788343,3585.88,5537.31,57511.8,22094.4,11238.3,13228.5,931.163,7.8514
1.30E+06,848403,922167,508706,704226,462768,913062,373566,817054,3280.78,30188.9,55389.9,24830.7,15181.1,11238.5,1111.99,7.8515
1.63E+06,1.14E+06,856555,294954,626529,450055,835270,226195,782389,2076.37,109878,31624,14016.8,8060.84,8924.37,1381.67,7.8648
1.84E+06,1.18E+06,930938,515979,991619,658913,902959,370571,835434,4595.06,56870.6,96272.5,24857.3,14427.9,15239.1,1747.27,7.8661
1.75E+06,1.34E+06,784911,580286,1.07E+06,737889,874052,431549,806795,4633.43,6628.2,28989,10711.9,7335.59,963.171,2084.44,7.8858
1.60E+06,1.14E+06,838320,414195,698974,479545,874547,316393,785469,4121.01,29471.7,39678.1,23020.6,8481.8,7001.84,1605.5,7.8883
1.38E+06,967056,855665,285112,325192,245466,794876,231459,739082,3101.04,85997.6,27559,18946.9,7830.75,10747.5,1401.74,7.8886
646647,485459,799219,183902,318288,251289,759972,162905,677334,1699.8,9678.76,2248.14,3458.53,213.711,442.684,493.328,7.8974
1.57E+06,1.10E+06,862017,407034,669487,443402,905933,284027,859850,4421.78,91099.2,73073.8,21042.1,13897.7,15415.1,1426.52,7.8987
675590,399246,1.02E+06,152270,306376,180166,1.02E+06,96945,942412,1097.7,3183.32,2391.24,2345.24,877.477,912.517,-46.6345,7.8989
1.57E+06,1.10E+06,855214,418192,775024,542058,857869,315782,794583,2819.64,15250.5,55560.7,22287.6,15096.6,10173.1,1498.23,7.9042
1.44E+06,984583,875027,546536,985679,700696,844028,413116,793776,5816.66,51463.4,84482.3,26038.3,17703.6,13214.7,2070.21,7.9127
1.49E+06,1.07E+06,830246,328245,667613,471493,849573,255326,771354,4274,67550.1,49063.5,11839.7,10690.1,9741.29,1323.6,7.9246
1.69E+06,1.17E+06,864538,347333,556588,407568,819380,280310,743462,3518.73,13366.6,61503.9,28405.2,20164.9,12789,862.294,7.9386
1.33E+06,816631,977907,519534,780381,514158,910670,375116,830997,5541.78,98803.7,76447.5,26708.8,10239.1,10595.5,2046.13,7.942
1.46E+06,984673,890479,311754,522147,356796,878060,242396,771682,2989.59,1265.22,48888.6,15563.7,11512.9,7853.83,429.34,7.9468
1.49E+06,1.02E+06,876513,308728,369056,261505,846766,238835,775584,2677.74,3616.93,66198.5,13004.4,10854,7105.35,712.916,7.9563
1.36E+06,883549,923149,449894,558743,410236,817202,350603,769920,4039.73,9857.6,53166.2,36115.3,13540.9,10115.7,1649.99,7.968
874708,558450,939788,252276,326733,197225,993992,166415,909568,3201.07,11620.5,2987.7,4196.96,192.289,350.764,2300.61,8.0344
1.36E+06,934409,874618,487487,525867,361290,873316,361983,808028,3196.65,44290.9,77475,24788.2,9017.9,11245.3,1271.39,8.0392
1.44E+06,976974,884136,467762,534277,373494,858290,357240,785626,4297.18,45146.5,49085.2,16669.5,9153.54,10629.9,1634.99,8.0467
1.33E+06,841163,951131,419202,642697,444847,866855,320373,785088,3071.11,24375.7,57999.4,55105.2,8480.96,9203.97,1061.25,8.0592
1.80E+06,1.27E+06,849011,566122,840710,598292,843110,421565,805744,4806.4,99550.9,42459.1,10040.5,3674.34,1548.43,2055.96,8.0724
1.41E+06,974185,870685,342668,543692,394555,826794,265391,774708,3016.04,7174.59,89923.4,18461.4,17370,10948.5,1162.71,8.0849
1.64E+06,1.12E+06,882281,336041,522114,367703,851961,272803,739086,2523.7,23846.9,46244.1,10366.4,9863.87,10235.9,1343.08,8.1326
1.37E+06,934625,879480,332515,450020,297978,906148,249467,799741,2733.3,5193.98,41906.9,9998.29,12299.9,8739.84,1737.68,8.1432
1.64E+06,1.09E+06,902073,351641,640613,434106,885424,268081,787018,5088.14,52938.1,78959.3,16667.7,14632.8,12916,1816.96,8.1524
1.41E+06,1.05E+06,807915,288972,376207,275346,819783,226753,764636,1747.55,96289,31926.7,23817.6,7085.96,6494.94,961.458,8.155
1.50E+06,1.09E+06,827429,338877,570708,412079,830969,266680,762436,5250.92,192889,45729.9,26991,9515.23,8715.1,2632.94,8.1558
1.70E+06,1.06E+06,965467,556460,1.08E+06,690205,936984,384002,869464,4996.24,118317,86289,30320.9,17310.1,15578.9,2045.41,8.1645
1.39E+06,939345,884769,457301,851286,571139,894303,345013,795275,2420.89,91265.2,42737.9,16991.9,14117.1,10975,2241.51,8.1688
1.69E+06,1.11E+06,911200,221358,321990,234688,823196,180512,735767,2013.6,712.201,34458.4,10953.8,14941.6,7885.91,577.68,8.1826
1.48E+06,975926,912967,514894,870224,601405,868191,392225,787650,4408.03,51690.7,74143.9,21905.2,13798.7,10165.6,2455.97,8.1943
1.73E+06,1.27E+06,819896,394276,648642,477234,815502,306258,772439,3146.67,9111.51,108679,15397.2,13252.9,12315.7,1461.71,8.2022
1.49E+06,980378,909835,500717,679538,455378,895350,376498,797960,3400.49,87828,43187.9,13093.2,10704.4,11150.5,809.534,8.2247
1.49E+06,991624,898536,481483,823581,554055,891877,359028,804644,8912.68,104470,66189.8,25135.2,9416.24,13538,2693.69,8.2268
1.53E+06,1.07E+06,856443,406632,716111,505742,849577,301953,808003,3286.49,25559.6,141931,23779.6,22891.8,14232.6,1853.35,8.228
1.49E+06,1.01E+06,885567,396401,737688,520897,849713,305845,777651,4583.21,4421.7,111215,28124.7,14519.7,9531.31,1100.37,8.2312
1.67E+06,1.12E+06,895403,355895,736249,518474,852019,280118,762310,3933.29,9202.58,85359.2,18560.8,16726.7,17565.4,1395.12,8.2549
1.78E+06,1.21E+06,882411,258566,421726,289394,874364,205465,755067,2506.09,2120.94,45299.6,7732.39,8733.83,8320.64,407.057,8.2757
1.36E+06,915728,889042,405784,535836,344793,932448,292906,831224,2670.53,103712,39770.6,15568.2,6615.73,12611.9,1099.64,8.2858
2.40E+06,1.35E+06,1.06E+06,559401,979053,582960,1.01E+06,369772,907697,4403.71,27767.2,197331,22748.2,29420.2,18853.7,2759.21,8.2905
