FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.33E+06,1.13E+06,701106,250976,136893,123816,663370,235973,638148,414.294,1.80E+06,7131.25,4215.46,1388.99,2605.06,1581.37,15.7643
2.08E+06,1.80E+06,692831,266550,169132,148596,682920,250872,637496,781.023,2.03E+06,9024.18,5139.25,2053.86,2452.12,1310.32,15.7661
1.74E+06,1.56E+06,669732,212867,121630,114071,639758,206884,617353,-359.784,2.28E+06,8363.95,6384.17,1667.34,2388.76,1478.09,15.7746
1.91E+06,1.77E+06,649053,205746,111816,102234,656235,187499,658391,-1791.12,1.73E+06,11740.8,3667.53,2208.72,2182.69,637.829,15.7754
1.55E+06,1.33E+06,699758,218262,136283,122582,667064,196361,666919,-2425.21,2.15E+06,10296.6,6857.09,2582.2,2209.22,756.982,15.8248
1.93E+06,1.65E+06,701839,174789,122449,110322,665952,168797,621300,-4781.79,1.29E+06,4524.41,3788.73,2557.86,508.418,279.902,15.8543
1.47E+06,1.26E+06,699940,292111,144654,126503,686089,272980,642049,1484.65,2.58E+06,6550.54,7362.83,1525.34,4816.83,1289.77,15.8746
1.47E+06,1.22E+06,719028,220929,156650,147929,635371,206239,642736,-1686.5,1.89E+06,11232.2,6885.1,2866.73,3687.06,1196.78,15.8842
1.82E+06,1.65E+06,663742,198150,135696,126211,645090,188052,632218,877.179,2.17E+06,7091.76,5908.94,2084.66,848.266,1195.09,15.8888
1.74E+06,1.52E+06,684620,192107,120251,108194,666863,181972,633417,-122.049,1.84E+06,9531.67,22238.5,2047.84,4922.4,1133.57,15.9163
1.68E+06,1.44E+06,699367,211024,103995,91335,683168,200520,631429,-258.299,1.95E+06,7869.32,6382.41,2262.19,2625.59,944.309,15.933
2.02E+06,1.82E+06,664936,215507,146902,126395,697349,196845,656883,-1143.75,2.43E+06,15059.3,4421.05,3203.07,3431.3,565.982,15.9344
1.73E+06,1.49E+06,695269,227328,150767,126377,715794,204452,667132,-1831.33,2.25E+06,36430.8,8826.18,3538.67,3062.46,1906.9,15.9377
1.55E+06,1.34E+06,693839,271282,193260,179585,645688,261719,621924,-1259.26,1.82E+06,7991.39,5838.71,1485.76,2405.57,1281.22,15.9378
1.86E+06,1.66E+06,672142,198322,114444,101357,677470,182803,650937,1007.05,2.11E+06,9322.55,2719.11,1884.7,2372.63,1677.79,15.9512
2.00E+06,1.70E+06,702496,242606,185258,174815,635843,229095,635386,-5568.68,1.70E+06,11313,5835.18,3145.31,2201.86,656.388,15.9585
1.78E+06,1.45E+06,737273,231979,148669,113698,784548,192880,721627,-1435.67,2.06E+06,9373.14,4087.8,2071.2,2556.93,1784.11,15.9907
1.96E+06,1.78E+06,661883,234018,133817,122221,656924,221219,634715,-62.9978,2.29E+06,11364.1,6732.06,1318.39,2588.03,1451.96,16.0084
1.24E+06,1.06E+06,698720,201569,100013,88685,676639,193399,625346,-101.147,1.34E+06,7738.87,2903.52,1104.72,2086.32,1306.06,16.0091
1.37E+06,1.18E+06,694876,331702,346254,292820,709489,277938,716064,-765.042,2.20E+06,7797.53,8373.57,2437.82,769.931,1537.14,16.0356
1.59E+06,1.42E+06,670363,286996,163126,145192,674111,268349,641694,-562.55,2.02E+06,14941.8,5496.88,2158,2862.01,969.806,16.0783
1.95E+06,1.68E+06,697072,200676,143267,128490,669004,190459,632187,-6593.23,1.98E+06,9534.91,3019.66,2818.51,1271.47,593.57,16.0852
1.95E+06,1.73E+06,674982,211231,141380,124393,681938,195966,646739,-558.293,2.00E+06,9281.12,3572.4,2200.85,2434.76,699.039,16.0879
1.94E+06,1.64E+06,709497,195897,155978,142114,658533,186531,630128,-5869.7,1.29E+06,8493.81,5130,2474.23,3582.81,134.124,16.0973
1.66E+06,1.42E+06,702859,228260,110968,102347,650537,218029,628155,-140.161,2.19E+06,8418.49,6572.51,2168.69,3445.15,995.067,16.1014
1.54E+06,1.33E+06,692867,197342,95451.1,87409,655203,192486,615138,44.8013,1.84E+06,5789.93,2795.46,1748.13,889.318,798.338,16.1187
1.42E+06,1.26E+06,678104,472649,505234,529348,572668,450797,629084,-149.371,1.64E+06,9666.55,4139.57,1654.23,3874.07,2300.56,16.1234
