"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.74567e+06,1.5384e+06,680837,212702,160441,146532,656954,198226,643817,2338.53,-2282.02,1.70553e+06,9322.87,2599.04,2508.16,1069.63,33.3137
2.01817e+06,1.68317e+06,719417,236333,154792,140790,659670,225034,630125,2690.34,-2046.56,1.7822e+06,13050.4,5437.99,3221.11,843.422,33.337
1.83423e+06,1.67114e+06,658555,197556,116509,108824,642373,191105,620253,2147.23,283.623,1.88087e+06,10776,2544.63,2891.14,490.022,33.343
1.63966e+06,1.36557e+06,720429,344389,263521,221389,714184,304603,678370,2562.07,-1490.19,1.90544e+06,14947.1,5341.07,3667.45,1236.77,33.367
1.96284e+06,1.68686e+06,698167,218180,157730,146573,645671,207043,632274,2118.22,-209.232,2.15086e+06,9630.06,3233.75,1928.39,1260.55,33.4462
1.57701e+06,1.34762e+06,702133,235471,177793,159566,668537,219325,644169,2110.28,-389.388,1.69536e+06,10380.3,3430.83,3109.67,1611.77,33.4513
1.99823e+06,1.72421e+06,695354,188372,139226,122857,679942,175902,642534,2465.82,-1720.6,1.66859e+06,11334.1,2201,1382.07,1718.11,33.4585
1.70061e+06,1.49145e+06,684141,266721,171679,148107,695494,239324,668686,2510.74,-1286.56,1.89345e+06,12287.7,5350.63,3084.14,1545.82,33.4948
1.79741e+06,1.5541e+06,693936,213081,126543,108276,701222,196715,649917,1752.94,689.086,1.90487e+06,8976.2,2734.54,3121.32,964.951,33.5035
1.82607e+06,1.68587e+06,649899,209653,129675,123694,629014,203020,619602,2100.67,-882.709,2.46634e+06,9042.79,7080.34,610.103,1020.91,33.5189
1.63387e+06,1.4597e+06,671591,222608,149800,137551,653429,207766,642861,2349.63,-961.495,2.1089e+06,14476.1,4138.46,4445.13,279.057,33.5315
1.92048e+06,1.72282e+06,668841,189927,132086,115840,684148,173314,657512,1938.26,-319.425,1.59262e+06,11472.2,3279.95,3125.03,1138.54,33.5798
