FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.58E+06,1.10E+06,860323,406106,810531,604971,803871,324379,751169,2330.57,31527.6,55879.2,18207.7,14856.4,13512,1937.86,1.1156
1.39E+06,933399,893396,508318,837051,579262,867018,385914,790308,3564.96,56630.9,53007.4,20105.5,12903.2,9471.04,1915.34,1.1278
1.45E+06,1.02E+06,850904,389651,688057,485584,850181,308609,757563,2803.87,105577,59318,19628.4,11550.2,7739.25,1295.07,1.1307
1.53E+06,1.02E+06,898292,458956,850446,587453,868610,346509,794708,3895.4,18807.5,124432,22982.9,15283.3,11614.5,1653.61,1.1527
1.45E+06,944337,921093,420149,688132,458686,900134,313421,804316,3212.52,57399.4,76720.1,31778.6,16737.8,10354.6,1117.39,1.1575
1.34E+06,916168,880063,557958,837104,577051,870396,419364,798291,4300.43,10923.1,108290,41862.2,18170.9,9171.21,1017.88,1.1615
1.55E+06,1.15E+06,806767,262357,352715,274761,770229,214115,735186,2443.49,7358.68,31009.4,14944.2,6662.06,7087.18,605.744,1.1625
1.63E+06,1.01E+06,968978,530430,951865,619624,921719,383552,829765,4971.74,13526.8,143118,53321.6,36947.9,11715.8,1749.67,1.1795
1.49E+06,1.08E+06,832910,404689,717380,519350,828782,305767,794112,3989.5,37777.6,89321.4,19030.7,14782.5,9374.95,1567.47,1.1843
1.38E+06,995753,828885,268944,410337,296281,830975,212178,760525,1830.38,36807.6,41207.8,23842.5,9084.01,5996.25,570.813,1.1911
1.34E+06,898015,892832,405437,734787,517551,851843,306853,792765,2122.02,118209,76620.2,23618,15040.8,9672.99,1896.66,1.1994
1.61E+06,1.16E+06,835448,434484,803905,570518,845447,337206,773089,3520.46,55932,54792.4,14676.1,12275.2,8502.2,1831.19,1.2096
1.69E+06,1.16E+06,877089,340920,442475,325543,815515,275395,742759,3080.64,37513.3,57957.4,38611.4,9738.51,8831.4,865.057,1.2327
1.61E+06,1.09E+06,886855,448197,746364,471110,950560,308024,873044,3618.59,7376.16,49262.7,19893.5,17151.2,14210.5,1582.61,1.2354
1.71E+06,1.17E+06,880515,421221,822602,535930,920944,303998,831362,3743.51,19654.5,47894.7,22299.9,17555.7,10486.6,1820.24,1.2777
1.70E+06,1.21E+06,841875,179410,306314,227474,807952,145590,739376,1771.89,5457.51,31062.9,16914,10542.6,7440.58,798.95,1.3077
1.42E+06,971636,876590,375309,563441,398569,848196,296543,759369,1635.04,29336.3,53843.7,32420.2,14848.3,9264.07,903.069,1.3256
1.65E+06,1.19E+06,828713,303946,503748,369095,818892,248801,732987,1780.08,65946.9,27422.5,12462.7,8846.55,6057.77,1384.7,1.3551
1.48E+06,1.07E+06,835671,434147,562991,390793,864382,336416,774304,3020.54,36802,120575,28019.1,19437.4,10448,886.237,1.4134
1.77E+06,1.32E+06,800122,239412,393488,306918,769236,198425,723936,1625.52,17648.9,41315.4,47569,8961.07,6538.03,554.931,1.415
1.71E+06,1.07E+06,959502,379808,667151,454175,881358,279646,814904,2713.93,150613,63824.5,32084.9,13774.8,9110.01,1431.69,1.4195
1.32E+06,901218,878124,418465,515426,369247,837530,320265,783972,2877.14,7457.51,49620.8,39357.7,14432.6,7356.42,742.648,1.449
1.39E+06,893078,932149,442260,783521,561715,836924,338310,784358,3059.8,5233.76,112292,29301.6,21356.9,10209,557.388,1.4496
2.28E+06,1.38E+06,989644,510489,848467,502231,1.01E+06,337193,908362,6172,10749.6,154843,54476.2,53158.5,19468.2,2114.38,1.4601
1.41E+06,972575,870004,361883,605224,423744,856967,273451,794035,2385.87,59294,47702.7,24348.5,9842.5,9014.26,675.843,1.4905
1.68E+06,1.20E+06,841699,391084,769209,552231,835747,302439,775861,3224.46,69917.2,59874.4,20063.5,13414.7,11479.5,1466.83,1.4949
1.15E+06,732800,945195,453779,683682,462182,887548,348944,780262,3621.64,6517.19,56782.1,22968.2,20064.6,10441.3,1473.63,1.4983
1.65E+06,1.15E+06,863136,407700,710854,501217,850953,316113,773836,1909.72,56686.6,42760.8,24383,11016.7,8884.4,1572.49,1.532
1.55E+06,1.12E+06,831448,390472,586023,387820,906641,280746,834502,3500.61,38232.2,63585.9,21297.3,15774.5,10190.9,2085.42,1.5402
933408,521514,1.07E+06,825087,1.25E+06,562240,1.34E+06,383876,1.29E+06,3801.04,20509.2,4324.63,4493.62,-16.6978,344.921,2840.7,1.5454
1.51E+06,1.13E+06,803113,260739,441939,348104,761736,218574,715745,3083.87,9053.06,68120.8,22785.4,12160.1,6184.39,1033.88,1.5461
1.54E+06,1.02E+06,908204,423604,670601,446089,901974,320951,791905,3410.88,10521.3,76385.9,34265.4,17190.1,9428.82,1254.51,1.5666
1.60E+06,1.11E+06,869255,327632,554745,385589,863217,244948,802536,4616.57,131983,38580.9,24164.9,19943.4,8663.99,2053.56,1.5785
2.37E+06,1.44E+06,983871,441711,727378,469304,929945,310494,853564,3172.15,21478.4,53346.3,32096.2,18195.6,11831.3,1588.76,1.5976
1.83E+06,1.24E+06,884991,390093,697483,487570,858318,305293,766659,3052.91,30751.6,88831.8,20361.7,15595.5,10116.1,1660.49,1.6302
1.75E+06,1.19E+06,883890,118979,210053,122492,1.03E+06,80237,889705,1984.89,14226,3153.54,4171.26,469.28,404.845,910.561,1.6338
1.69E+06,1.20E+06,848837,473609,895419,659595,814517,370305,767381,3803.89,40372.9,71518.3,17885.3,12833.5,11734.3,1525.11,1.6557
1.56E+06,1.13E+06,829982,334544,539703,426217,759758,291190,689332,4457.98,19748.6,18138.6,12447.3,3907.45,1534.27,594.077,1.6647
2.28E+06,1.68E+06,814636,194248,279279,208767,802654,159659,729986,3053.66,62778.7,124533,22136.5,11828.3,4619.52,610.258,1.6727
1.68E+06,1.14E+06,883475,419367,911041,566202,965423,314810,799276,4978.75,108330,114540,22612.4,18862.7,7092.24,2140.37,1.677
2.00E+06,1.34E+06,894035,273313,410639,311314,791430,220541,743572,5797.8,5564.59,110400,40049.4,13396.6,6293.32,1085.06,1.6914
1.72E+06,1.28E+06,810453,284019,526938,402008,786459,235265,724338,2385.44,59435.9,54908.7,15522.9,12025.4,6560.82,1173.59,1.6983
1.76E+06,1.16E+06,906089,486391,827058,565162,878040,358405,814260,4819.35,20994.1,54395.1,25699.4,15914.3,9189.8,1318.73,1.6996
1.83E+06,1.11E+06,994725,516065,966950,636741,911156,375134,825409,5641.3,14420.2,164122,73185.9,40800.1,14517.1,1692.24,1.7
1.50E+06,1.10E+06,813390,276925,490393,364381,807494,232240,715445,2462.76,115356,23091.8,14558.7,5146.3,5948.25,623.928,1.7047
1.45E+06,975155,889888,386109,598599,414584,866313,291857,793764,4863.54,12278,72342.4,14442.7,18417.6,18088.1,590.627,1.7087
