"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.20421e+06,981736,735967,185182,297272,225143,792223,155688,713666,2237.59,-3874.22,1.4813e+06,19191,3268.93,3816.34,4700.44,0.3506
1.26745e+06,1.07806e+06,705404,158293,213218,181649,704274,143707,660899,1765.67,-5091.03,1.57665e+06,22230.2,3553.9,3435.24,5637.21,0.4241
1.16329e+06,961095,726230,163539,216373,186090,697639,150677,651218,2421.6,-4181.49,1.67528e+06,19143.7,3426.24,3234.2,5182.88,0.47
1.27899e+06,1.05031e+06,730635,115837,179353,153726,700023,105019,661803,1939.39,-3395.15,1.60561e+06,18762.2,4383.66,4041.3,5444.97,0.4731
1.19439e+06,890618,804651,130691,220618,158244,836497,104479,750532,2109.95,-6094.17,1.83693e+06,21344.7,1545.91,3901.17,6059.79,0.524
1.19872e+06,986595,729004,133072,213670,183748,697706,123010,649079,1529.78,-4568.6,1.72895e+06,19067.8,3706.95,2504.28,5924.98,0.6002
1.19339e+06,975537,733991,220238,457409,418170,656301,201510,655762,3107.67,-5283.99,1.75307e+06,24815.6,3740.05,3779.47,5544.67,0.6412
1.69164e+06,1.24932e+06,812435,324292,512778,427194,720204,295924,657517,2785.88,-3967.1,1.64492e+06,20495.8,2518.36,3123.3,5671.83,0.9684
1.55862e+06,1.23162e+06,759301,125227,147062,119348,739327,112871,665681,2416.16,-5945.89,2.00631e+06,19653.6,2767.32,3116.69,6155.12,1.1108
1.30271e+06,1.10361e+06,708246,167268,222927,205460,651010,159855,627825,2569.73,-3914.2,1.53547e+06,19598.2,3237.7,3213.07,4947.35,1.147
1.41769e+06,1.142e+06,744843,140323,200556,168975,712138,130276,646271,1707.34,-6185.42,2.03512e+06,21380.1,3292.17,3862.99,6342.51,1.2094
1.18621e+06,1.04247e+06,682731,150906,197568,180532,656618,145293,623179,1129.68,-3213.71,1.26354e+06,17836,3245.98,2510.55,4585.71,1.2825
1.37533e+06,1.17100e+06,704690,106869,163755,148459,661818,100989,634932,2500.46,-4304.79,1.56423e+06,18300.6,2187.93,3618.4,4707.65,1.34
1.25591e+06,1.02712e+06,733650,158951,221418,189327,701700,149453,638130,1763.88,-4284.27,1.58006e+06,21345.3,2612,2953.47,5275.54,1.3995
1.43609e+06,1.17712e+06,732000,141588,225742,205461,659226,137848,616277,2542.03,-4762.65,1.797e+06,21620.6,667.627,4934.42,6181.04,1.4231
1.20291e+06,1.01676e+06,709849,141864,174147,148615,703081,134949,630745,2096.31,-4437.57,1.6311e+06,23124.6,4539.33,4482.26,5081.3,1.4426
1.29989e+06,1.07914e+06,722731,134783,198848,177313,672871,126436,639611,2318.03,-2905.53,1.31232e+06,22026.8,3889.37,3855.6,3992.7,1.4457
1.23755e+06,1.04866e+06,708073,152202,199229,175327,681796,140796,648607,2439.9,-5019.78,1.65108e+06,19666.1,2927.51,3396.45,5084.84,1.4981
1.20186e+06,993809,725610,152855,161067,141281,684030,143826,637666,2643.05,-4189.58,1.60585e+06,18997.7,3334.14,3516.57,5119.01,1.6675
1.32109e+06,1.07738e+06,735720,155121,235980,204909,690979,145896,637938,1938.9,-3953.36,1.48439e+06,22261.2,3043.83,2978.22,5218.58,1.7417
1.17278e+06,904169,778248,374973,822604,715668,689653,312331,720337,2139.27,-3587.34,1.62549e+06,22897.3,3308.32,3649.63,6586.17,1.7851
915291,761626,721056,150394,193368,177616,653212,144772,623299,1807.59,-5163.67,1.60173e+06,16995.3,3782.67,3141.97,5207.89,1.7865
1.48234e+06,1.20849e+06,735966,140828,227403,192997,706963,130634,646822,2530.23,-5553.31,1.87989e+06,21962.4,2137.78,4324.44,6717.58,1.8105
1.45323e+06,1.20007e+06,726573,133451,207977,179404,695559,122692,652617,2659.69,-6872.87,2.19209e+06,20730.2,1438.99,4238.48,7018.46,1.9471
1.16039e+06,966945,720033,162126,227624,202409,674746,149033,652712,3163.54,-3185.47,1.72951e+06,22956.5,5354.77,3895.32,5834.94,2.105
1.45609e+06,1.14226e+06,764843,117607,163858,133044,738963,107064,659083,1544.57,-1982.91,1.51036e+06,17494.3,1016.38,2760.76,4337.77,2.1233
1.27697e+06,982486,779840,151504,248329,204362,729085,137695,660172,2142.12,-4133.18,1.69145e+06,20096.3,1749.06,3043.14,5169.39,2.1621
1.12602e+06,918569,735502,144320,152006,129114,706379,136710,633401,2514.75,-5225.08,1.7417e+06,19083.3,2237.5,2976.48,5690.2,2.1639
1.32046e+06,1.1276e+06,702620,126772,140584,128087,658539,121997,623483,1777.08,-5095.4,1.87054e+06,18673.9,1048.04,4295.17,5445.35,2.2223
1.21131e+06,1.02922e+06,706152,122527,167505,152981,656963,117706,624574,2162.74,-2767.77,1.22932e+06,19119.9,2290.73,3232.68,3735.97,2.2756
1.29852e+06,1.10331e+06,706157,204217,490275,451106,652098,194193,630972,2207.12,-4170.83,1.54128e+06,16990.6,3839.02,2488.9,5472.99,2.3782
1.34039e+06,1.10808e+06,725793,124316,208590,172498,725538,111810,667110,1632.46,-4600.21,1.83492e+06,22125.6,1731.49,4088.16,6191.98,2.4128
1.21639e+06,1.04692e+06,697127,145260,196931,169491,697138,134372,648616,2262.22,-4347.88,1.66168e+06,20556.8,2530.74,2962.95,5544.57,2.5048
1.18804e+06,996020,715671,90534,138202,123496,671450,84663,641607,1963.24,-2512.25,1.31626e+06,16976,157.78,2910.43,4389.04,2.7187
1.41028e+06,1.15531e+06,732415,118236,180282,156424,691511,110254,643435,2283.3,-4080.89,1.74075e+06,21367.2,4611.64,4373.75,5643.33,2.7727
1.3782e+06,1.18398e+06,698420,123710,165394,147548,672568,116724,635911,1615.07,-3974.8,1.5316e+06,17020.8,1350.76,2510.18,4979.96,2.7962
1.19626e+06,1.01031e+06,710431,474951,1.02603e+06,665197,925466,339951,838269,1800.46,-2776.43,1.71598e+06,22996.7,1440.5,3226.03,6900.16,2.8287
1.18703e+06,1.01442e+06,702091,118531,166015,149466,666434,112174,634000,1969.75,-3673.03,1.58141e+06,23347.4,2232.68,3338.54,5224.28,2.8461
