FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.57E+06,1.21E+06,781819,207555,279464,217032,772596,174469,713781,1543.48,71705.8,42895.1,6225.26,4989.26,4912.95,919.104,3.0883
1.82E+06,1.32E+06,830886,222437,411939,315487,783435,188332,708654,2273.14,7104.75,196639,25962.4,10437.6,9586.17,1906.84,3.1601
1.52E+06,1.16E+06,788773,327509,499123,376029,796412,259287,757869,1821.16,118998,83878.5,11817.7,10826.8,10817.1,1558.11,3.193
1.10E+06,746598,887610,371001,486568,356959,817855,280374,793942,1438.35,98313.8,54082.9,18127.7,7615.94,14219.3,1139.74,3.1996
1.04E+06,772182,806954,348060,469715,352496,799524,270831,771093,3255.12,52946.4,60424.6,8939.99,10772.9,8114.76,1631.1,3.2152
885526,513445,1.03E+06,369781,437608,285585,919393,271762,816409,2351.5,4523.3,124909,30559.6,22515,9738.88,1291.63,3.2318
1.33E+06,869229,917611,353753,423033,296983,854661,275928,769229,1903.29,18023.5,72511.1,11054.9,7829.13,6511.53,1334.55,3.3042
906178,490346,1.11E+06,188108,220849,142156,932141,136167,828872,2148.21,9180.39,55333.9,13093.7,13576,9425.59,2267.48,3.3133
1.44E+06,1.03E+06,843863,374534,420590,305263,826676,293569,765477,3212.14,4154.21,92829.1,17102.3,11079.4,11205,1454.44,3.3253
1.42E+06,1.09E+06,780969,201243,254760,210083,727598,179225,673710,1634.96,107722,28716.8,5187.6,6066.26,3926.26,829.08,3.3302
1.26E+06,854395,888182,322234,566604,418926,811509,262748,735841,1057.57,130212,41896.6,26645.4,11380.7,6226.5,1897.92,3.356
1.47E+06,1.09E+06,804573,269175,457726,356782,769758,224009,720977,1445.3,31928.7,80386.4,13793.3,12536.8,6308.88,1612.56,3.3978
1.68E+06,1.23E+06,822098,270541,337806,249539,812232,215236,754170,1686.77,24704.9,119673,19059.7,14569.4,7511.51,348.718,3.403
2.51E+06,1.81E+06,834572,321184,401892,301574,799589,259265,743296,2680.42,21011.7,144374,10011.5,5031.19,9064.65,417.249,3.4179
2.42E+06,1.46E+06,992066,836982,1.14E+06,800380,854737,618595,811822,3086.47,62415.7,86514.9,21723.6,14668.9,12941.8,1852.61,3.4181
1.85E+06,1.27E+06,874586,206974,370649,270987,820664,166291,746791,2240.1,149167,155722,16224.2,7618.31,22112.2,3166.64,3.4467
1.67E+06,1.12E+06,891610,390261,738578,499569,887058,283829,824992,3493.68,20433.2,135665,40240.6,26546.8,14558.4,2490.43,3.4695
1.60E+06,1.09E+06,882890,416718,618533,428954,865174,315285,793031,2571.56,59192.9,123206,17472.2,12910.2,11943.7,1991.58,3.4978
1.39E+06,796293,1.04E+06,550139,753059,427229,1.06E+06,344822,957258,3768.34,26455.1,76890.1,23493.2,19818.7,13897.5,1795.11,3.5435
1.63E+06,1.18E+06,828975,165477,293631,218290,807084,139186,713334,1830.32,16840.5,86545.9,7200.84,6268.02,3538.64,310.023,3.6314
1.59E+06,1.16E+06,824651,160204,252804,194232,780934,138350,694777,1142.08,29090.7,156979,6745.95,7787.89,3680.17,1491.2,3.6914
1.40E+06,1.04E+06,804886,300852,400704,303073,793283,246231,733097,2559.5,60384.8,67479.2,12197.9,14669.1,8846.89,1122.92,3.7032
1.65E+06,1.14E+06,863793,294721,429791,306617,841032,229752,769668,2409.25,3165,79348.8,12160.3,19962.8,8662.44,912.232,3.7776
1.51E+06,1.09E+06,831905,275558,345102,261497,791829,222469,743181,1549.91,5974.72,177413,238405,7870.61,8336.21,856.368,3.7923
2.28E+06,1.47E+06,930379,248243,476852,346004,826902,205308,725474,2198.89,15111.9,136550,16507.9,6693.54,11600.2,1896.47,3.797
