FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.46E+06,1.05E+06,833688,277908,384992,304809,757836,226657,735669,1450.13,67872.7,47318,22824.4,9797.28,5383.62,1155.63,1.1839
1.76E+06,1.15E+06,917422,363306,544834,377902,865041,286884,759831,2034.66,60737.5,55960.7,9327.76,14629.7,8441.65,2826.52,1.184
1.60E+06,1.13E+06,847212,246254,417372,290054,863367,188253,784862,3148.04,19485.7,70206.3,34821.1,18333.2,10675.7,2340.74,1.2354
1.75E+06,1.21E+06,868765,365972,656794,467467,843003,272101,806992,3498.29,57451.5,114074,61776,20625.9,9509.19,2946.23,1.2704
1.62E+06,1.18E+06,825649,294853,524150,369369,851424,220115,803724,2511.68,131380,48258,16984.9,11723.5,7283.73,3740.86,1.304
1.35E+06,857766,943166,396280,544563,346404,943227,292904,811761,3826.09,62494.3,91223.1,37146.9,21991,12491.7,2728.82,1.3127
965103,625402,925903,371810,543370,372348,875584,281088,793653,2541.97,17118.1,40023.2,20693.4,9626.74,5540.17,685.445,1.37
1.34E+06,934945,858546,470516,680945,494224,826683,362877,777975,3228.58,36533.6,67352.4,25401.5,13115.9,8498.11,2645.87,1.3729
1.82E+06,1.30E+06,836215,253106,383594,272359,845048,197064,770630,2712.42,17241.9,69032.1,12757.9,17584.6,7748.71,1885.74,1.4124
2.03E+06,1.26E+06,963747,305914,473412,319462,889143,221319,829340,4969.51,71861.2,105938,25261.7,29031.9,10995.1,4044.15,1.4142
1.53E+06,1.05E+06,876163,248743,402131,289454,833565,202156,738270,1879.06,15967.8,61643.8,11716.8,16841.7,7526.88,1701.22,1.4199
1.63E+06,1.14E+06,861545,286732,535988,359974,893378,210990,815390,1619.39,16139.9,68090.2,12258.6,18376.6,10627.8,3441.5,1.4203
1.67E+06,1.11E+06,900666,320366,376389,244922,922062,231265,831166,2956.67,33454.2,155715,35820.4,25278.4,11708.3,3353.84,1.4215
1.64E+06,1.21E+06,812933,332329,624014,333355,1.12E+06,197040,1.01E+06,2887.9,30313.6,62938.3,15096.6,11427,5871.55,3450.91,1.4237
1.58E+06,1.19E+06,799227,255079,435208,348382,749536,214688,712883,1338.47,13883.2,44152.4,9966.74,11148.1,4255.49,1900.02,1.4653
1.89E+06,1.22E+06,930733,342777,559128,386288,868462,263841,779509,2392.11,18559.5,58846.9,20594.2,16354.3,9818.73,3448,1.4738
1.11E+06,718256,924690,386371,671218,441634,911910,284725,814198,2251.98,38017,62878.5,17646.8,13412.5,10522.9,2308.88,1.4873
1.69E+06,1.06E+06,951519,347621,543937,379063,860971,270454,771194,2675.14,34677.4,110453,54057.8,18425.2,10019.7,2234.58,1.4934
1.76E+06,1.22E+06,866896,383292,656747,475991,827848,293533,783473,4078.91,70381.9,72547.1,24452.1,18341.8,10380.7,3636.36,1.5272
1.85E+06,1.27E+06,877598,217513,331808,249519,797874,186353,700326,1365.43,36286.6,16832.8,264967,2857.52,9926.83,1150.23,1.542
1.58E+06,1.05E+06,897458,292703,450108,306561,880949,229920,763840,1741.35,74724,45487.2,11271.4,10465.5,7496.9,2128.72,1.554
1.50E+06,1.13E+06,796086,453901,607503,460422,791670,365601,744911,5592.88,52682.5,31459.6,17246.5,4519.28,1964.36,4557.07,1.566
1.27E+06,895509,853991,313895,413496,302346,820576,247995,759439,2154.88,30520.1,42795.1,14844.4,7889.62,5595.04,1640.7,1.5666
1.31E+06,964656,817104,310853,471260,345791,817708,255256,730684,1853.44,70160.7,57809.3,13975,12351.5,7798.43,2386.4,1.596
1.19E+06,854168,833396,375229,471295,339166,833743,287157,784022,2998.6,125216,79314.1,15494.8,7743.09,6359.29,1903.16,1.6077
1.38E+06,876433,944775,426294,603179,394163,918167,310441,823914,3777.32,71245,66306.4,17039.7,17147.1,9566.3,2961.49,1.6186
1.40E+06,1.00E+06,837418,291674,344897,252962,818061,231062,757390,1235.46,30521.5,36831.5,7924.43,6299.86,5526.54,1395.58,1.6551
2.52E+06,1.54E+06,983498,434241,572902,379386,906046,318196,818818,4972.54,93735.7,72067.7,36855.8,19437.7,13303.8,4974.1,1.7026
1.90E+06,1.37E+06,836196,244830,385962,266993,867352,185559,791650,2102.69,93761.4,50375.6,9249.75,7496.46,5939.21,2573.78,1.7183
1.74E+06,1.31E+06,795694,202382,382134,282991,810203,164836,736668,1092.18,68458.5,50421.6,13958.5,9668.99,6138.65,2331.86,1.7201
1.57E+06,1.09E+06,868140,242548,415865,299106,834216,198678,732486,1401.26,39324.4,49634.2,19119.6,11197.2,4787.07,1579.03,1.7363
1.56E+06,1.11E+06,848644,252947,462321,350472,791484,201759,752224,3391.36,17204.2,38765,15153.4,11469.1,6220.77,2086.67,1.739
2.21E+06,1.39E+06,953634,336479,590282,410659,862440,259150,779037,2447.94,26858.8,69288.4,29355.5,15554.4,6560.95,2936.24,1.7436
1.83E+06,1.21E+06,908710,427278,525587,371900,847948,321867,796500,2662.25,32018.9,68366.7,22685.6,18952.4,8792.31,2316.4,1.7461
1.69E+06,1.19E+06,852013,402320,511643,336318,912784,292382,825604,3386.48,35590.1,85814.1,21393.5,15472.7,11429.9,2718.44,1.7484
922018,573373,964836,243867,413159,272573,909465,166643,878044,1426.63,6130.2,2651.25,1893.95,233.212,135.018,1193.96,1.7672
1.80E+06,1.09E+06,991693,468912,795331,499699,954972,322791,871607,3613.27,19604.5,85467.1,32571.9,23471.9,12285.2,3644.55,1.7721
1.73E+06,1.20E+06,864126,385062,627325,456998,823625,296859,778273,3441.21,32699.7,69615.7,15695.2,14226.9,8911.16,3235.68,1.8355
1.43E+06,991223,864981,319987,432797,301707,860696,249563,769314,1886.79,33947.6,54830.8,17621.8,13400.7,9042.9,2136.13,1.8374
1.65E+06,1.12E+06,886379,371455,748031,500551,896649,280090,795718,2463.37,34295.2,77157.1,30074.2,21047.4,12692.9,2956.47,1.8404
1.40E+06,911142,920493,382629,412219,247671,998629,255364,899020,2668.95,55023.2,71877.4,28498.4,16571.8,11443.2,3057.93,1.8466
1.93E+06,1.48E+06,781310,140567,189740,142083,801251,116611,723262,998.071,63345.1,28045.2,4587.32,4105.18,1767.27,1883.86,1.8642
1.57E+06,1.00E+06,937987,407661,699691,456572,919493,291987,837696,2555.81,16040.6,57574.3,16625.1,25490.4,13135.8,3590.21,1.87
1.66E+06,1.11E+06,900632,343783,546952,364607,900068,254433,810704,2586.96,19260.9,73717.1,12619.4,11633.9,8581.26,2520.46,1.8774
1.51E+06,1.16E+06,778595,201297,298966,246144,728760,172573,699866,1937.8,28560.9,36040.2,8743.53,5786.53,4588.65,1530.03,1.8796
1.86E+06,1.20E+06,928191,362008,562058,383673,878964,278848,778935,3257.77,112116,81766.3,24587.5,18094.1,10005.7,2617.35,1.897
1.88E+06,1.39E+06,811744,272532,399894,287734,833883,208480,784340,2235.07,21387.9,56866.7,10752.4,14452.6,6868.25,2706.7,1.9057
1.56E+06,1.07E+06,878428,340987,438704,292079,901203,251812,812481,3001.08,75997.8,66636.8,29997.2,21238.1,10136.5,2818.15,1.9109
1.49E+06,1.08E+06,822515,363068,553816,408202,814032,285584,762791,2227.48,36941.5,56257.8,17066.2,16614.6,8106.14,3467.98,1.9171
1.66E+06,1.20E+06,826675,270342,414371,298167,833837,211208,767987,6151.93,3698.15,64257.9,24671.9,16826.1,8838.47,3324.84,1.9545
783917,499651,941357,330835,554352,409469,812298,263871,752265,2157.16,47158.8,64089.5,19052.6,14232.6,9865.57,1314.02,1.9574
1.12E+06,809375,832174,258627,349561,272671,769193,220357,704204,995.359,35143.6,40896.4,8022.63,10412.4,5201.11,879.148,1.9608
941284,576691,979330,394817,446975,287423,933068,277054,855033,2076.97,63920,89221.6,21884,17495.8,8691.74,2473.33,1.9753
1.68E+06,1.24E+06,815624,272987,449560,356785,756019,222425,736394,2091.25,81853.3,61980.3,9654.9,11116.7,7317.74,2028.69,1.9841
1.79E+06,1.27E+06,845740,216938,355364,250826,850065,175136,743208,1181.82,22855.8,57591.2,7685.9,9280.44,5688.94,2831.12,1.9855
1.05E+06,568149,1.11E+06,920446,1.13E+06,582518,1.17E+06,451549,1.22E+06,3095.39,15005.1,3829.86,4543.27,341.53,114.298,2103.24,2.0034
1.57E+06,1.05E+06,897618,230939,414304,290433,855904,177042,782659,1529.97,9168.21,48668.4,14753.9,16085.1,6045.57,2089.29,2.0127
1.79E+06,1.26E+06,850956,332002,607801,447785,814411,274834,724806,1338.05,61337.6,46951.8,12934,10935.4,7129.83,2318.35,2.0293
1.69E+06,1.23E+06,824869,263445,475067,335853,848706,205500,769181,2445.97,32628.2,60360.5,19432.6,18867.8,7837.31,1774.47,2.0375
1.83E+06,1.21E+06,903418,300460,546678,372018,881696,234809,767755,2911.57,72354.8,56000.5,18747.3,14032.8,8520.81,2753.96,2.0526
2.19E+06,1.23E+06,1.07E+06,642846,899569,515102,1.05E+06,385487,1.00E+06,3803.32,20790.8,126250,46498.6,20908.3,13929.6,3998.63,2.1014
1.71E+06,1.23E+06,838445,278571,472772,326638,868434,213251,783782,2473.41,17999.7,72871.5,28361,15336.4,8809.99,3280.8,2.1287
1.57E+06,1.05E+06,900923,253128,375731,265378,849499,207539,731798,865.332,17188.4,59669.5,17995.9,17551,7324.29,1729,2.1341
455747,209189,1.31E+06,454722,610827,364419,1.01E+06,308590,884128,1962.01,10259.5,3879.23,3902.4,168.398,726.462,1588.2,2.1656
1.30E+06,878851,889675,323427,375754,273587,824062,255733,758823,2261.37,16443.3,53848,19886.7,9600.71,5120.93,1430.11,2.1695
1.69E+06,1.11E+06,911702,374715,510143,344797,887727,285214,788281,3448.52,21924.9,58008.5,15391.5,13622.5,6722.39,2665.06,2.1756
1.47E+06,1.10E+06,803027,308685,473485,341446,832024,235372,786887,3131.97,26344.1,57851.6,19247,16590.3,6866.96,2671.42,2.1819
1.58E+06,1.13E+06,840112,248359,473112,343544,826290,194639,765598,2741.49,60771.7,35193.3,8400.03,11100,6594.35,2503.54,2.1886
1.74E+06,1.31E+06,795725,232586,357579,275658,778311,190006,734459,1831.4,31654.7,56799.6,9303.56,12883.8,6128.62,1539.6,2.2216
1.37E+06,883781,928553,339689,704989,503941,839371,263369,773871,2402.05,51981.7,80183.1,37986.5,11678.5,6852.66,2124.05,2.2226
911803,574896,951619,340516,572268,388788,883157,255514,799602,1653.51,1721.67,93717.6,25900.4,21645,8671.38,1404.76,2.2505
1.34E+06,916147,876108,331323,434826,296821,878965,256925,773743,2386.99,18602.3,57063.4,14623.8,12197.3,6359.7,2001.96,2.2961
1.50E+06,1.06E+06,854830,251372,474007,362404,784771,211543,712966,3136.58,56852.3,51005,14852.4,12801.3,6206.6,2159.9,2.3076
1.46E+06,1.01E+06,869143,299464,406781,282241,864754,237558,756356,1767.7,19003.8,58848.5,9896.42,14975.9,7414.96,1046.66,2.3098
