"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
8852.58,8132,71343.2,539.25,512,69024,861.833,611.109,259.141,247.79,738.997,199.782,0.573129
21688.9,19240,73877.6,630,568,72689.6,3132.68,4433.16,4684.53,1898.28,506.156,129.892,0.609417
18045.1,15632,75652.6,723,656,72229.5,1985.04,3489.37,1074.33,291.788,647.857,552.534,0.624359
15255.2,13205,75711.3,871.5,773,73887,3097.92,3154.05,671.53,699.836,915.091,169.509,0.645704
22018.3,20009,72117,330.75,301,72013.4,1451.92,2447.21,293.469,133.721,169.608,-21.5819,0.721481
19666.7,17405,74052,634.5,585,71081.4,5326.39,2956.48,1181.66,1253.11,762.941,36.9104,0.751365
20635.6,18108,74683.7,422.25,396,69880.2,10723.6,997.083,1169.75,1268.77,161.745,193.937,0.753499
17287.4,15288,74106.9,662.25,652,66566.3,2977,3601.51,1052.48,1048.08,441.058,615.128,0.909322
20396,13996,95503.8,1066.5,856,81652,9246.92,3059.28,3391.3,7833.04,97.5989,1516.02,0.928533
17843.8,15585,75034.2,623.25,581,70301.7,1210.26,3928.6,1304.91,1042.34,617.527,631.573,0.977628
20322.7,17908,74372.9,738,660,73281.2,1320.19,3212.39,5093.96,1273.01,220.598,109.389,1.00004
16820.1,14372,76699.3,818.25,752,71309.6,3260.05,3345.33,1840.12,1734.77,459.187,292.202,1.02245
7704.18,6549,77095.9,725.25,689,68984,191.889,728.475,743.291,937.494,818.357,116.711,1.06088
7009.2,6434,71394.9,635.25,582,71532.2,358.472,363.891,1288.7,533.584,951.921,-82.2417,1.20389
15867.1,14099,73754.4,546,483,74084.2,21148.4,2713.83,1260.97,269.911,-124.666,344.207,1.22417
21917.9,19589,73327.6,724.5,673,70551,3605.33,2435.64,1519.09,732.911,-165.633,247.725,1.28714
11777,8140,94818.2,951,792,78692.9,1839.41,6228.92,4535.69,1531.7,904.571,750.943,1.29461
13164.4,12105,71271.3,619.5,601,67553.3,1299.73,479.43,778.121,823.283,879.642,-31.7522,1.42482
16199.7,14072,75445.1,496.5,476,68358.5,9704.33,1035.78,483.295,1709.52,127.946,-62.9729,1.54862
11958.5,10224,76654.4,674.25,612,72202,2693.86,3962.05,1216.4,542.094,821.272,611.642,1.5721
22602.4,20484,72313.4,697.5,640,71424,4262.49,1672.38,4943.32,234.092,831.713,149.502,1.59131
19804,16448,78907.6,664.5,612,71158,120,4158.02,2443.57,2673.25,126.297,534.99,1.67349
18772.4,16560,74291.5,744,704,69259.6,349.887,2944.12,1417.39,1516.62,476.105,575.298,1.68737
20233.6,16350,81102.8,958.5,878,71544.7,-656.136,1894.86,4054.59,37703.1,565.264,705.056,1.73113
14070.5,11919,77366.1,811.5,731,72753,1627.9,2904.49,1687.64,1287.85,335.112,270.231,1.90616
15867.7,13558,76700.6,862.5,770,73408.8,822.972,3399,1677.34,629.464,424.18,458.543,1.92644
20551.7,17869,75375.2,718.5,669,70385.1,1231.05,3998.99,2498.94,1729.05,532.17,822.514,1.93818
17608.8,14465,79779.5,1173,977,78683.4,1716.78,4651.64,2803.12,2859.96,5.57013,608.304,1.95846
18368.5,15293,78715.5,929.25,797,76410.7,2399.02,4595.92,1620.68,2458.56,280.573,553.911,1.96166
15626.2,13104,78149.9,798,724,72234.4,816.607,4812.95,1809.28,854.071,-27.8142,545.196,1.98834
22082.3,19736,73327.1,708,648,71604.1,1236.12,3361.65,1525.46,873.576,260.862,264.723,2.0353
18878,16824,73537,750.75,668,73654.4,2603.52,3714.98,2353.77,801.254,126.628,361.204,2.03957
24004.2,21985,71555.1,576.75,545,69353.9,7969.91,2259.78,1335.66,328.77,160.96,255.941,2.07266
25382.3,20096,82775.3,623.25,560,72938.1,1012.17,4358.39,2535.42,2339.9,510.031,507.557,2.08653
9334.38,7292,83891.7,365.25,364,65761.1,66477.4,54.9895,51302.7,254155,243946,25180.8,2.29252
18904.4,16396,75562.2,679.5,620,71825.3,406.661,3974.07,1488.68,862.044,729.681,191.628,2.29785
28662.5,19558,96043.8,718.5,594,79272.1,1139.87,4631.91,2948.33,3226.02,242.638,438.739,2.34161
