"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
24844.4,18072,90095.2,1007.25,860,76757.1,10073,1951.57,2813.64,3893.72,575.883,325.87,0.77331
22370.7,19549,74995.5,691.5,654,69293.8,7371.1,3412.09,1684.02,1173.66,635.957,467.884,0.824936
12953.8,10697,79362.6,930,825,73876.9,1024.22,4389.6,2208.98,1366.19,55.251,564.003,0.830314
19182.2,16910,74342.2,707.25,638,72649.4,5136.71,3642.94,1364.47,378.952,657.104,579.199,0.866882
20830.3,18104,75405,591,572,67712.9,62.489,9499.38,5325.25,2700.91,40.8672,334.238,0.951849
17792.9,16152,72194,401.25,364,72242.6,412.207,1174.53,2404.01,-112.807,487.819,329.822,1.03359
12425.8,8498,95827.1,930,818,74509.1,673.709,4123.96,2167.99,1548.18,417.22,445.868,1.16373
27641.5,23624,76681,957,844,74310.4,1064.29,4904.3,1780.35,2285.62,257.47,525.925,1.2003
15096.2,13629,72591,669.75,621,70680.7,28106.2,2926.36,730.818,107.236,-117.367,565.882,1.39174
16125.8,13809,76531.2,953.25,849,73583.3,2015.42,3094.01,1733.32,494.148,319.119,418.145,1.39497
7619.7,6414,77855.4,544.5,474,75283.4,1064.32,2425.56,2208.74,908.746,235.788,416.264,1.75097
23319.1,19696,77591.5,476.25,480,65024,17876.8,1943.31,844.596,1764.62,99.2206,883.874,1.75205
14017.1,11754,78154.1,864.75,777,72937.3,464.776,3729.64,1146.8,468.067,191.776,169.564,1.77894
29634,22873,84907.7,869.25,781,72941.3,37.5502,5193.49,7311.34,2258.58,525.951,665.567,1.87573
12440.3,10104,80689.9,993.75,892,73011.7,1819.99,3480.58,1949.36,2090.57,671.064,514.529,1.89509
40287.1,31057,85013.1,762.75,673,74275.8,1787.96,6863.31,2994.84,8861.55,-72.8411,1207.02,2.02201
11753.9,8661,88939.6,909,817,72915.8,3371.44,5004.57,2624.13,973.6,401.107,846.68,2.21453
14384,12814,73565.8,675,634,69774.1,119.836,2945.86,3284.06,488.581,355.529,249.435,2.26938
21921.2,18419,77997.2,619.5,579,70120.1,3625.27,3701.34,1489.95,2874.16,216.285,419.219,2.42533
22031.5,19212,75153.8,784.5,712,72209.3,395.927,4162.19,1579.81,1807.54,344.439,555.24,2.80715
13878.5,11900,76431.9,667.5,652,67094,2944.91,2436.08,1673.46,771.077,249.101,154.305,3.08033
24784.3,22261,72964.6,429.75,421,66898.1,1057.78,3363.95,928.484,796.267,666.483,305.749,3.34061
19699,16949,76169.4,830.25,709,76743.7,-1694.9,3557.13,13734.7,1182.02,15252.9,1185.23,3.57831
18311.7,15886,75543,603.75,542,73002.5,229.15,4367.45,1410.74,1726.65,348.872,432.787,3.63854
15331.1,13363,75188.3,801.75,723,72674.3,1082.38,3432.79,1521.2,346.634,516.986,594.049,3.7063
19243,16828,74941,631.5,572,72353.1,5657.55,3730.23,2324.93,903.268,388.308,321.79,3.72996
8272.44,7232,74964.4,702.75,644,71514.6,695.517,896.44,498.315,749.127,532.248,397.904,3.82891
19491.1,16721,76393.2,771,693,72912.3,5800.2,4281.23,1800.13,2665.97,193.773,701.88,3.98056
21279.1,18389,75835.8,825,741,72965.2,2237.25,3758.5,1927.94,1840.1,570.67,249.762,4.00422
20555,17942,75080.5,702,626,73492.5,350.987,2952.87,1341.8,1357.75,362.222,234.452,4.05907
18408.1,15212,79305.2,882,792,72983.3,838.091,4253.07,1885.91,1737.96,327.844,703.719,4.27525
13291.7,11125,78300,729.75,661,72352.3,6772.51,3460.61,1753.73,313.717,346.45,758.907,4.5635
25277.3,22915,72292.2,588,567,67963.3,3826.05,3472.62,568.467,540.879,264.94,314.379,4.6732
18060.9,15648,75641.6,648,576,73728,10208.8,3819.87,1171.96,1724.8,340.303,621.548,4.77215
18527.5,15672,77477,990.75,888,73119.1,1349.22,3927.08,2669.7,2312.35,284.809,651.871,4.80872
19197.4,16028,78495.3,1046.25,924,74206.8,188.21,5063.74,2590.28,2070.44,616.804,654.96,4.85067
17254.4,15654,72236.1,612.75,562,71454.1,432.076,2581.95,1679,524.063,106.82,-36.4163,4.90552
17907.8,15535,75545.8,796.5,731,71408.2,594.679,4290.01,2502.34,2549.15,-134.254,645.459,4.9152
8704.74,6875,82978,507,479,69366.9,1390.22,4288.45,1306.74,751.642,-163.422,494.356,4.91842
17379.1,14964,76113.2,865.5,768,73856,7261.71,6030.96,3526.53,1460.06,235.229,492.879,5.07438
14982.7,12625,77774.5,828.75,741,73296.8,606.212,3288.69,1669.28,631.672,343.391,186.502,5.12063
19569.7,17801,72047.5,651,601,70988.2,1467.19,2493.67,1225.15,302.748,35.3553,-71.0251,5.29056
15479,13287,76347.6,936,835,73463.1,1190.45,3913.72,724.369,396.631,542.712,512.907,5.34219
21211.1,18828,73831,702,648,70997.3,2485.99,3766.37,1254.35,757.379,66.0495,609.603,5.47017
21984.6,19621,73430.6,732,693,69224.2,2233.2,3694.33,1548.09,721.859,369.043,699.571,5.48631
15894.1,13580,76703.8,893.25,792,73914.2,725.55,4066.77,2207.36,1491.81,147.793,682.147,5.49814
22807.6,19552,76448.5,777,704,72331.6,9552.13,3804.52,2068.89,1016.3,364.284,506.092,5.59494
45863.4,33183,90579.6,976.5,879,72805.4,1209.91,7660.69,6904.78,4020.85,37.9432,1037.72,5.6229
7757.64,6605,76972.7,419.25,317,86675,204598,-9299.41,105422,251409,217614,219042,5.65947
23150.2,20901,72588.3,706.5,629,73610.8,4749.47,2911.37,811.146,345.94,332.679,138.495,5.70787
12293.2,10661,75569.3,765.75,625,80294.7,-19356.9,-1492.55,11339.3,82594.4,258351,5782.05,5.71755
24047.8,21386,73692.8,639.75,622,67406.2,9648.78,3262.47,1165.51,980.713,602.531,567.339,5.88748
13556.4,12171,72995.8,523.5,507,67668.8,17491.7,952.52,1270.77,154.184,598.037,-13.6432,5.93158
20964.2,18452,74458.7,745.5,676,72273.8,1357.86,3316.5,2616.44,2709,355.259,269.842,6.13486
13947.8,11852,77124.7,373.5,328,74627.1,9135.2,2419.58,1398.66,1336.55,-75.1771,758.917,6.25639
20935.2,18385,74626.6,705,629,73454.5,3546.34,2936.62,1545.43,1168.72,361.626,263.088,6.33921
19703,17560,73533.9,420.75,392,70342.5,2699.11,2703.11,687.444,-34.1416,267.371,579.346,6.57152
20043.5,16944,77524.4,1002.75,896,73344,695.564,5663.18,6073.48,2834.63,201.408,1083.65,6.5812
21518.6,18480,76312,767.25,704,71424,939.017,4393.24,2292.98,2318.14,71.1672,689.182,6.58766
32222.5,26457,79817.6,584.25,537,71302.4,190.679,5463.48,5434.66,4227.8,-81.7056,15.9227,7.03938
15499.4,12350,82248.7,1228.5,1086,74135.3,793.881,4115.14,6260.26,5154.75,469.076,537.683,7.0867
23010.9,20476,73649.3,568.5,540,68994.8,7380.32,2921.79,1508.26,489.054,105.077,535.3,7.12435
22904,20993,71501.7,381.75,373,67073.4,1477.91,1715.49,570.926,239.686,24.0222,525.647,7.14478
20474.5,16596,80851.9,963,880,71717.2,855.643,4400.95,4593.63,972.643,146.949,287.993,7.59543
18437.1,16424,73568.8,578.25,524,72321,2275.57,2771.53,1320.09,766.882,-67.4389,544.046,7.62985
17602.2,15401,74902.8,784.5,713,72108,1380.96,2533.35,528.633,563.263,585.517,491.39,7.66427
19092.5,17480,71581.5,660.75,636,68086.3,378.309,1068.57,2577.75,1230.74,591.134,584.264,7.72127
23713.1,19667,79018.9,738,643,75218.6,2230.27,4351.5,1841.81,1089.07,325.445,693.701,7.76322
16790.4,14603,75352.7,867.75,799,71175.1,4838.46,4253.16,2006.45,1363.25,554.54,390.819,7.84496
19268,16888,74772.1,723,684,69272.7,5962.85,3955.5,1676.97,2241.41,373.387,519.096,7.86539
14889.6,12867,75837.8,741,663,73246.1,332.052,3395.51,1506.5,946.402,333.64,426.077,8.08588
26212.6,23876,71949.5,624,560,73025.8,1248.14,2762.19,1221.51,1145.18,636.327,412.294,8.11061
15504.1,13419,75719.1,789,731,70735.8,3528.37,3877.33,1655.27,768.493,653.147,100.624,8.26979
16682.8,14516,75318.6,779.25,740,69012.1,219.136,3467.56,8733.5,1596.58,385.209,220.108,8.30744
20011.9,17240,76072.9,720,668,70637.6,1042.77,2886.44,1581.72,895.976,485.255,473.114,8.45156
15644.6,13568,75566.6,958.5,804,78129.7,1505.24,4295.31,1254.06,916.372,330.938,641.264,8.4892
