"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.7572e+06,1.41818e+06,633186,456954,311289,453622,17412.4,-982.229,356674,299601,11392.7,12680.4,-221.114,0.133195
1.91085e+06,1.42477e+06,748741,659974,379671,470084,23303,-4849.85,625277,288797,32752,17715,-21.4343,0.402506
2.14845e+06,1.58948e+06,689982,531315,360169,478310,23474.8,-4677.67,310649,456819,34364.9,19108.9,678.958,0.476067
2.5621e+06,1.72819e+06,876495,793687,502371,558542,25696.9,-3190.18,352152,482228,25307.1,25673.2,1588.75,0.664966
1.0172e+06,743807,564137,443746,316218,409237,12900.5,-2045.34,169822,119651,10253,6646.1,150.282,0.831853
1.81656e+06,1.40244e+06,599869,460952,321405,419879,12341.9,-3239.5,298757,273725,34597,15797,34.3043,1.04209
1.22639e+06,869245,854271,744901,492377,598433,14347,-3595.78,523266,318536,2579.54,14943.1,-144.221,1.06523
1.11263e+06,835708,773281,650684,463042,558016,16004.2,-2898.79,372536,255883,19924,10903.2,117.067,1.10307
2.34989e+06,1.73109e+06,883340,768412,470791,579341,23383.2,-3974.69,353797,449302,35991.5,20882.9,1106.31,1.13744
1.86172e+06,1.43598e+06,664661,505527,346205,488825,14149.8,-1659.58,371367,223104,18058.3,12641,147.294,1.15552
2.20711e+06,1.78228e+06,687304,555646,370798,498777,24522.6,-4154.11,745645,226404,6114.19,12825.2,180.108,1.38586
1.81457e+06,1.17482e+06,689706,560247,347400,445343,17755.1,-3806.52,257979,403189,38910.7,21629.2,417.874,1.65517
2.09557e+06,1.71332e+06,700272,731334,600228,537288,16156.2,-2928.87,234914,284534,14422.4,10799.8,7.8382,1.66056
1.72906e+06,1.32427e+06,737493,553672,378002,519892,17455.1,-3347.58,370235,371016,32657.2,16055.6,31.2285,1.67033
1.84943e+06,1.32814e+06,1.11465e+06,872829,519382,711988,25696.1,-3416.62,715809,337983,1365.6,22995.2,-34.5672,1.67842
1.51458e+06,1.14541e+06,589814,537279,341389,380360,11001.6,-2239.69,152246,242403,22157,11458,263.649,1.88473
