"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
25177.7,21369,77216.7,565.5,541,68503.9,9538.75,2329.03,1477.4,1295.98,57.4476,645.345,0.53842
17237.2,16113,70108.5,500.25,469,69902.7,37823.5,501.062,545.042,149.585,-232.556,-106.602,0.53842
15610.3,10845,94332.7,1023,873,76796.5,7437.42,2591.3,3199.41,3727.77,560.544,806.386,0.548092
16528.4,10853,99806.9,720.75,561,84198,9602.89,2920.96,1911.06,5885.48,373.736,837.236,0.558839
30428,16960,117578,1083,852,83304.6,18527.4,4074.74,2900.22,3902.47,675.039,1316.32,0.597528
26822.4,20673,85030.4,643.5,561,75173.6,3963.01,2656.12,2612.41,2679.81,5.5289,576.189,0.605051
15159.5,13816,71909.1,617.25,552,73282.8,46966,382.32,1222.77,100.836,682.021,201.975,0.616873
16768,16344,67236,402.75,396,66653.1,30516.8,332.495,266.819,35.2174,278.364,-175.371,0.624395
25257.5,23043,71834.3,353.25,339,68290.8,36556,1626.21,774.622,1976.84,60.5909,314.716,0.626545
14282.4,10338,90540.9,840,738,74593.8,16414.4,2236.06,1641.49,1583.4,-121.485,779.033,0.637292
9991.74,6045,108324,1001.25,749,87607.4,33290.1,3785.67,3255.82,3383.67,-220.753,1285.29,0.65986
10886.7,7483,95345.6,651.75,575,74283.6,18253.7,2359.32,735.742,2223.83,298.089,690.282,0.664159
26317.5,19648,87782.2,745.5,660,74025.9,19695.7,2679.32,1984.78,3243.93,-374.729,1131.38,0.669532
17360.6,13972,81430.5,1125,980,75232.7,8174.68,2562.89,3155.54,1422.25,715.284,941.152,0.686728
27029,17936,98760.7,1015.5,864,77027.6,18330.8,4286.12,3756.08,4559.37,135.163,1314.31,0.689952
21218.3,14429,96372.9,995.25,809,80623.9,9530.79,2424.95,4660.82,6753.64,686.659,392.884,0.700698
15333.8,8797,114234,1252.5,889,92332.8,8578.59,3829.17,3411.9,3619.48,295.886,1247.3,0.700698
26216.5,21068,81551.5,693,620,73252.3,10714.3,3448.46,2412.47,5709.29,134.89,713.294,0.701773
19441,13469,94593.7,792,669,77585.2,9222.53,2662.93,2662.32,2556.87,367.836,871.896,0.731865
7927.92,5371,96735.1,873,747,76590.3,9725.84,2494.22,2265.77,2783.34,32.9316,348.95,0.757657
26527.4,16254,106958,1627.5,1306,81669.1,23853.2,4916.85,4794.23,6359.53,597.077,1610.85,0.763031
22218.9,18261,79740.3,372.75,337,72488.3,7240.16,2546.15,1592.38,3289.41,364.004,455.792,0.764105
29581.9,20895,92781.9,774,703,72154.9,9558.1,2631.84,2139.29,4559.48,258.043,1230.58,0.770553
20510.8,16145,83257.8,648.75,561,75787,5545.8,1421.65,2369.77,2410.82,336.632,581.842,0.780226
13019.8,9384,90927.8,763.5,680,73583.4,16552.5,1673.86,1285.89,801.655,262.538,485.953,0.786674
23186.5,16536,91893.3,1296,1112,76380.1,19874.4,3771.64,4086.53,3060.31,387.515,1253.2,0.790973
11251.7,8377,88025.6,866.25,797,71230.3,7685,1902.17,1478.24,1016.24,328.221,505.353,0.795271
15439.4,9624,105137,1053,856,80618.5,10296.3,2718.1,1977.85,2859.65,585.598,664.695,0.828587
47875.7,32365,96943.8,1054.5,861,80264.5,11759.4,4539.48,5159.04,9969.64,428.523,1793.58,0.83611
23061.1,20056,75355.5,420.75,396,69632,5578.44,2057.81,998.818,2563.4,-12.5157,213.562,0.840408
30051.1,23536,83677.4,576,516,73156.5,2908.13,2907.87,2010.32,1514,310.977,263.037,0.855454
12702.4,7872,105750,1173.75,916,83976.9,33516,3308.67,2223.52,2473.74,774.905,1329.06,0.890919
24322.3,17752,89792,891.75,748,78130.7,4954.5,6498.96,6183.24,4564.99,229.709,847.077,0.929608
25337.4,19823,83766.9,696.75,623,73294.1,19859.4,2285.36,1143.64,2204.5,17.8735,757.005,0.9554
16842.5,14268,77361.4,783.75,680,75535.1,17496,1833.22,1389.68,779.761,396.812,442.395,0.97367
16798.3,14629,75254.3,600,561,70092,21209,1801.61,1217.02,381.918,-34.5083,367.994,0.981193
13407.9,12057,72878.8,588.75,509,75804.2,44992,653.186,841.278,45.2189,255.038,308.119,0.993015
13942.5,11497,79476,531,457,76148,18695.4,1085.66,1073.58,464.544,91.9692,605.168,0.997313
13090.4,10838,79156.2,785.25,694,74153,8556.28,1401.72,1125,1601.41,666.03,456.047,1.01558
11538.1,8877,85182.2,762.75,621,80495.3,10794.7,2654.39,2508.84,2755.68,467.614,734.04,1.01666
13555.1,11321,78468.9,661.5,633,68486.7,9009.76,1560.84,1358.16,1682.89,167.865,606.421,1.01881
27553.7,18645,96849.5,947.25,773,80309.2,9539.35,2414.14,1875.14,2277.58,183.862,781.587,1.01988
21170.2,16633,83413,851.25,749,74482.7,5222.91,2265.02,1767.26,1731.95,256.48,691.138,1.01988
36044.6,24576,96118.9,954,784,79746.6,17427.1,4028.9,2120.21,5323.13,370.23,1220.17,1.04138
14140.5,9855,94034.7,1270.5,1083,76882.3,17553.4,3200.94,3501.46,1756.3,501.894,1041.57,1.07039
14888.3,11373,85792.5,1281.75,1017,82596.6,8240.52,2488.12,3823.01,994.258,426.926,499.867,1.09726
46027.1,30999,97307.4,1332,1063,82120.4,38999.8,4750.49,4116.57,10552.8,-31.8151,1405.39,1.09941
35436.1,23821,97491.2,1234.5,1001,80823.4,17492.3,3972.09,3193.19,4238,816.894,1425.64,1.10048
24515.7,16773,95788.5,1014,837,79394.9,9013.46,2816.11,2752.21,6249.13,289.854,1007.32,1.1381
8794.5,6292,91601.5,981.75,736,87418.4,18031,2793.12,1546.04,2488.36,405.853,974.043,1.17679
20485.7,13780,97427.7,1277.25,1072,78083.8,16101.4,3266.21,1803.39,3202.28,403.021,689.876,1.19291
25128.8,15772,104416,1293.75,1036,81840.9,28785.8,1867.85,4982.48,2268.62,175.679,638.285,1.19721
15365.5,12704,79265.6,917.25,772,77866.4,7116.37,2296.83,2553.77,1041.21,439.831,478.962,1.20043
25103.8,18588,88508.7,822.75,700,77028.2,5030.26,2153.14,1625.69,1720.15,339.666,638.506,1.20365
21504.1,15403,91494.8,1003.5,847,77645.1,8764,3742.27,3862.4,2724.21,283.42,726.049,1.21225
16241.3,12424,85672,855,744,75313.5,11259,2432.6,1685.28,2447.28,253.049,455.7,1.22407
20246.8,11741,113014,1434,1049,89588.8,14922.5,5300.97,4905.61,3571.72,784.694,1308.52,1.22515
29758.1,22516,86615.1,752.25,640,77030.4,5061.05,2419.03,4474.55,3732.62,679.2,408.861,1.22837
8067.84,5785,91397.4,889.5,781,74640.6,5527.25,2070.23,3777.64,1519.2,413.001,503.717,1.24342
19420.5,16233,78404.6,904.5,809,73272.3,9310.77,2583.87,2901.92,3148.23,48.3925,433.5,1.24449
29172,23592,81036.6,582,508,75082.6,10435.4,2638.54,18625.1,1964.45,-35.8524,593.781,1.24557
25186.9,14332,115172,1547.25,1084,93543,18841.5,4788.56,6683.36,11380.7,-134.73,1211.92,1.25954
26318.2,22408,76971.9,544.5,492,72529.2,4211.82,1960.02,1256.35,2165.59,280.839,487.18,1.25954
15691.5,10415,98738.2,846.75,671,82701.4,2717.41,3120.53,2739.31,3898.91,857.484,854.778,1.26814
37417.4,27321,89754.6,1026.75,873,77078,16882.7,4458.07,3804.57,8989.08,447.694,1159.01,1.2907
10662.3,6708,104169,896.25,720,81578.7,10848.1,3353.2,2064.53,2811.94,614.868,735.482,1.30682
20384.8,15588,85702.8,937.5,820,74926.8,8691.45,2607.66,1926.25,2985.9,224.199,818.114,1.31005
11143.4,7097,102902,1167.75,825,92763.2,17022.5,3374.29,3192.08,5014.12,87.5325,1408.89,1.33047
18266.2,11469,104376,1449.75,1197,79374.1,11838.8,3144.61,1770.67,4558.24,572.406,926.049,1.33584
16996.3,13857,80383.3,637.5,581,71909.1,7365.33,1587.53,1845.7,1456.69,335.01,785.807,1.33692
27815,20804,87621.9,1212.75,1028,77314,8703.3,3579.79,2704.38,3264.83,278.239,828.22,1.34014
28705.4,22354,84156.6,641.25,546,76968.8,7226.66,4405.78,1368.98,4422.19,-4.06055,800.279,1.36271
26287.1,18740,91929.2,736.5,624,77351.4,4828.5,3080.88,1270.98,6530.99,62.9266,576.979,1.36808
18925.5,15042,82455.9,803.25,710,74143.4,10852.1,2419.64,1340.49,2137.85,208.198,653.591,1.37238
21257.9,18524,75208.4,473.25,472,65709.6,44860.7,2050.14,1901.29,1490.91,-150.569,725.48,1.37668
21998.5,16877,85423.4,1287.75,1117,75554.1,8393.23,2679.98,2294.72,3728.92,389.009,979.932,1.38528
32526.8,22616,94255.2,781.5,664,77133.1,9249.46,2617.93,3451.7,4179.48,667.543,714.998,1.38743
15336.4,13552,74165.3,351.75,320,72038.4,10647,1163.79,989.714,711.944,22.9064,261.528,1.3971
30069.6,22216,88703.7,898.5,764,77073.4,5870.96,3812.55,5730.34,3720.04,953.85,719.077,1.4057
19375,16114,78798.4,621,562,72416.1,17248.7,2180.57,7730.59,1631.14,-159.885,2006.69,1.41859
19805.3,16918,76720.6,440.25,406,71064.6,9575.69,2184.99,1000,1098.12,-160.363,612.135,1.42182
15757.5,10326,100008,1309.5,1106,77594.4,16533.9,2238.2,1491.21,2119.53,17.5682,757.783,1.47018
55669.7,35044,104108,1346.25,1092,80794.7,10319.8,5639.33,10777.2,8472.36,2.96558,1298.19,1.47018
21437.5,12711,110528,1177.5,967,79802.1,4494.67,3595.02,8497.62,5055.58,106.951,903.689,1.4777
17872.1,14240,82252,745.5,660,74025.9,5177,2263.74,2020.24,2388.06,296.337,662.527,1.49382
29026.8,19885,95665.1,1036.5,857,79262.6,15364.6,4185.33,4087.26,4465.77,559.599,678.821,1.50564
23733.6,18685,83243.5,582.75,537,71119.4,11245.2,2487.9,1909.39,1860.4,416.662,303.748,1.50564
7379.46,5036,96032.6,717,636,73882.6,17776.8,1466.39,538.447,1530.95,160.365,327.486,1.54756
20473.9,15417,87032.2,695.25,617,73847.5,3762.97,2884.7,2798.18,3091.45,382.387,959.358,1.57012
28806.4,19634,96152.3,1030.5,850,79452.8,11157.2,4529.25,2774.52,3457.36,71.3806,772.233,1.58302
19553.8,12384,103479,868.5,740,76916.2,9142.91,4333.72,2644.79,4671.97,503.394,884.146,1.58517
12152.6,9098,87539.2,699.75,634,72332.5,6874.84,3055.79,2593.57,2421.62,-135.693,660.723,1.58624
21648,15733,90175,1215.75,1013,78652.9,17567.6,3033.76,1598.47,3531.17,266.629,1052.73,1.60236
27209.8,20630,86438.3,686.25,610,73728,4721.31,2660.29,3039.74,2856.11,287.899,533.627,1.60774
21432.8,14904,94244.7,1329,1096,79468.4,15736.1,4664.66,4101.72,6436.2,580.364,1232.57,1.61526
37883.3,25656,96769.7,1560.75,1288,79414.1,9152.34,4600.18,2365.01,4481.34,566.81,1038.57,1.62278
30149.5,21406,92304.7,987,826,78310,4754.75,4639.06,2812.69,4729.01,21.1942,1226.27,1.66362
21127.9,15909,87035,657.75,577,74707.6,6985.94,1933.36,1274.78,2958.95,490.197,693.641,1.66362
15576,12333,82768.9,807.75,697,75949.4,8546.86,2418.19,2326.01,2158.85,403.304,483.757,1.67007
28746.3,18460,102054,1407.75,1128,81789.3,9916.01,3777.37,4549.18,4823.21,585.987,1530.83,1.67114
20096.3,14443,91188.4,917.25,783,76772.5,5818.59,2354.54,1516.86,3354,354.381,749.526,1.68834
19919.5,16732,78020.7,717.75,632,74427.9,22574.1,1932.38,1141.43,698.378,111.027,601.642,1.71091
39740.6,30228,86159.8,1047,884,77620.1,5275.31,2807.51,3059.62,4036.72,476.754,552.932,1.74745
20957,15668,87658.7,870,772,73855.3,10281.3,2908.87,4295.46,3354.27,465.904,847.696,1.74852
35004.4,20892,109805,1008,812,81355,9164.64,5221.95,5332.72,2825.57,782.686,1146.45,1.7496
26980.8,20369,86809.1,642,561,74998.4,13110.8,2503.19,2511.35,3390.78,230.982,346.136,1.75067
14347.7,11837,79436.8,747.75,617,79423.9,6665.24,2968.07,2501.14,4284.21,-331.795,824.872,1.75605
39512.2,26940,96120,1305.75,1084,78942.5,19601.5,5467.43,3953.9,6221.81,76.446,1497.88,1.75927
14394.6,10201,92477.7,1279.5,1081,77570.1,9494.91,2709.89,2820.26,3098.12,583.194,1246,1.75927
15895.4,13178,79050.2,693,666,68192.9,34433.3,3554.2,1426.93,1995.34,-563.279,603.182,1.77217
10659,8817,79227.4,579,437,86831.5,10272.7,2403.49,3858.85,3125.13,-57.9818,855.629,1.77431
15265.8,11426,87559.9,879,742,77636.3,9073.88,3451.22,2216.12,3509.21,527.094,602.298,1.78829
27810.4,20453,89110.8,838.5,737,74561.7,9071.68,1798.58,5838.64,3340.95,242.415,823.034,1.79258
38474.7,26873,93829.4,1116.75,921,79465.1,8450.46,3311.37,3860.86,4010.62,417.127,5275.98,1.79473
12545.9,9417,87311.3,849.75,745,74750.6,12905.1,2973.55,4119.06,869.832,-0.20282,1059.16,1.79903
30225.4,23400,84651.7,807.75,728,72715.3,7347.03,2509.78,891.259,3542.32,146.075,728.346,1.82053
13882.4,10968,82950.4,699.75,632,72561.4,3983.84,2651.33,2646.08,2405.08,149.412,872.196,1.86244
19800.7,12329,105252,936,813,75451,9775.28,3328.39,3383.86,4716.47,429.425,680.665,1.88071
13485.8,9869,89553.6,793.5,685,75916.5,6911.79,1917.92,1270.29,1349.97,228.501,254.448,1.90005
16675.6,9784,111698,1159.5,888,85573.2,8457.27,4455.37,4820.72,6869.72,396.063,822.486,1.91188
22741,20677,72077.8,582.75,517,73870.6,9269.69,2411.39,1998.4,1674.44,137.724,749.274,1.92262
16761.4,10628,103356,788.25,640,80716.8,6138.08,3253.7,3671.69,6037.05,317.248,1013.1,1.93015
25348,18193,91310.1,1209.75,1013,78264.7,11373.8,3437.65,3800.89,4436.89,277.562,937.982,1.94519
21998.5,16309,88398.5,1061.25,929,74865.5,16327.8,3133.73,2353.43,4594.99,209.251,528.287,1.94734
23905.2,23241,67409,281.25,281,65594.3,56187.8,81.7004,33.6585,136.143,162.879,87.3962,1.94949
24677.4,17297,93499.4,1159.5,929,81796.6,9054.35,2703.43,2776.42,2457.57,711.163,886.747,1.95486
13231,7877,110081,834.75,673,81287,11907.2,2994.78,3142.2,3176.84,648.46,1162.89,1.96776
6673.26,5210,83942.2,681.75,586,76244.3,16969.3,2189.66,1961.23,751.78,210.743,515.527,1.97958
26276.6,24422,70512.7,350.25,358,64117.3,41648.2,1390.12,86.2011,1172.88,-460.154,461.069,1.9957
23865.6,18057,86617.7,1013.25,889,74695.6,10341.3,3545.4,2654.49,2518.37,-60.7612,999.062,1.99678
13596,11060,80563.1,761.25,672,74240,13596.3,2456.33,2568.76,1240.8,24.5751,604.655,1.99785
18214,15521,76907,626.25,545,75306.3,9846.5,1345.94,1334.74,676.447,-5.61316,575.586,2.02472
18078.1,13948,84941.5,795.75,712,73244.8,16966.3,2329.09,2761.25,2730.64,180.643,907.101,2.04406
25708.3,16712,100815,954,792,78941.1,9546.22,2632.36,2603.22,2924.43,433.292,1007.03,2.06126
54731.2,34119,105128,1382.25,1123,80665.3,20405.5,4761.38,3472.31,6695.85,575.859,964.518,2.06985
45669.4,27986,106946,1266,1014,81823.1,18430.1,4969.64,3813.61,6299.32,540.135,1737.83,2.072
21354.3,16384,85417.2,943.5,788,78468.5,20400.8,2087.21,1502.68,1093.46,377.988,991.736,2.07523
