"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
22992.4,20141,74814.1,570,521,71699.7,9727.92,2074.41,1356.14,1456.54,270.937,562.175,0.539486
17582.4,14714,78311.8,799.5,730,71775.4,15757.7,3193.87,2340.09,1571,446.342,668.091,0.543802
13332.7,8580,101838,717.75,576,81664,4975.75,2779.38,2391.31,4101.71,377.62,2024.46,0.55675
16542.9,12741,85091.9,966.75,849,74625.4,15585.7,2889.16,1972.74,2591.57,243.444,931.506,0.55675
16266.4,11400,93511.6,1100.25,952,75741.6,9729.72,3001.38,6587.88,2894.44,-85.6932,1036.18,0.565382
15867.7,13720,75795,646.5,616,68780.9,9719.31,2283.94,2196.33,259.013,-396.249,526.556,0.568619
31076.1,22297,91339.8,1029,905,74515.5,9984.42,4505.12,3298.82,4737.38,633.231,1469.03,0.582645
14452,11525,82180.3,606.75,549,72429.8,8607.12,2085.79,641.222,1700.01,124.713,1042.91,0.58804
24328.9,19162,83207.4,926.25,794,76451.8,8568.04,3582.73,1438.12,4011.45,405.358,1778.34,0.599909
34584,24789,91431.6,939.75,837,73581.2,5130.61,5162.69,4002.12,6390.59,408.69,1586.65,0.617172
25221.9,15992,103361,1544.25,1212,83501.6,16303,7077.57,5526.79,5916.69,778.336,2302.81,0.618251
21574.1,15480,91335.8,592.5,488,79569.8,4441.16,2669.84,1503.33,2689.28,128.187,1081.7,0.618251
26122.8,18396,93062.8,1036.5,936,72572.7,11157.4,3746.37,3127.63,4526.09,406.374,1931.65,0.61933
10614.1,8073,86164.6,516,473,71493.8,9493.23,2494.22,1832.42,1593.1,46.1411,885.062,0.622567
16884.1,14561,75991.9,615,581,69371.1,8264.29,1721.7,517.753,1086.56,248.039,738.115,0.627962
18290.6,13101,91496.2,535.5,477,73573.4,8317.1,2737.37,2181.38,3256.47,252.008,955.454,0.647384
15976,14000,74785.8,776.25,692,73514.9,28658.5,3041.84,2316.61,1565.09,211.92,999.838,0.65062
48831.4,32641,98042.8,1266,1073,77323.9,18313,5088.76,6144.03,8208.23,230.508,2319.89,0.657094
22101.4,16720,86629.1,1062.75,912,76368.8,4986.13,2175.69,4160.61,3052.7,337.876,1276.86,0.68299
21543.7,18434,76591.6,538.5,502,70301.1,33402.7,4147.65,1342.3,1526.54,70.2415,1480.39,0.687306
24022.7,17481,90060.7,711.75,621,75113.1,5525.48,3304.58,2364.81,2683.55,702.977,1713.21,0.695937
36254.5,26272,90437.4,949.5,800,77783,11854.6,4738.07,3076.97,5775.58,-166.056,1932.31,0.707806
33621.1,23237,94822.5,1362,1125,79342.3,10332.1,4944.73,3917.87,5111.71,704.28,2656.32,0.730464
17127.7,10569,106205,1357.5,1017,87478,9237.02,7002.13,7117.4,3870.97,762.252,2517.13,0.736938
21730.5,16532,86143.8,1047.75,900,76294.8,9069.44,3708.85,3007.88,2491.02,484.456,1663.06,0.738017
