"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
56533,35634,103972,1282.5,1046,80353.7,19622.2,5418.36,5186.69,8876.14,465.266,2040.04,0.532504
16382.5,13381,80236.5,824.25,737,73294.5,6599.81,2713.65,1520.97,2534.52,-154.931,827.692,0.534556
22315.9,20392,71719.1,577.5,520,72782.8,47492.3,1565.17,783.955,840.978,-154.956,865.844,0.561233
26021.8,20125,84738.7,684,617,72652.6,17872.4,2925.28,1862.15,4090.97,0.322266,933.367,0.563285
15133.1,10139,97816.9,780,667,76638.8,6266.05,2767.16,2555.71,2484.71,-75.3265,1015.61,0.576623
21133.9,16608,83395.3,803.25,692,76072,4490.83,2413.53,2326.23,3420,590.669,1127.6,0.582779
31385,21837,94190.9,1412.25,1181,78368.5,18203.8,3263.88,4631.56,3747.96,70.4852,1756.37,0.587909
28143.1,20805,88651,1449,1153,82360.5,14468.3,3339.6,2674.7,4263.47,-63.1163,1715.92,0.6033
24363.2,16833,94853.5,1233,913,88505.9,15193.9,3017.74,1586.97,4046.58,877.565,1791.48,0.611508
30691.3,20448,98365.9,767.25,640,78566.4,10829.8,3059.21,3055.68,6461.44,346.082,1035.87,0.61356
36688.1,27826,86408,678,630,70529.2,5896.27,2289.54,3667.97,3208.24,315.572,806.613,0.660757
19147.3,15340,81801.5,570.75,524,71383,9391.29,2357.05,2108.65,2494.86,8.56256,621.983,0.660757
13884.4,9572,95061.6,990,800,81100.8,9825.93,2340.24,2963.54,3437.27,549.195,1335.16,0.661783
13506.2,8387,105538,999.75,819,79999.5,4254.98,3069.56,2778.58,2661.19,528.091,1311.68,0.662809
18208.1,15809,75481.4,501,433,75828,18322.2,1959.91,1634.36,628.963,61.6789,606.871,0.674095
10505.2,7692,89504.7,702.75,620,74282.9,10391.5,1966.99,1186.58,788.274,166.594,496.159,0.686407
30362,21696,91712.9,1509.75,1232,80310.9,18036.2,4647.07,3053.71,5071.19,120.798,1105.32,0.69872
16106.6,14000,75397.5,541.5,432,82147.6,14025.1,1518.08,1869.05,442.064,306.63,551.019,0.715136
41590.6,27789,98084.8,1247.25,1053,77625.6,9492.88,4269.12,6550.18,7809.52,1000.77,1595.04,0.71924
34126,23057,96997.8,1091.25,897,79728.2,31812.7,5198.38,5486.5,4682.23,760.73,1689.35,0.742838
25588.2,23586,71099.3,288,278,67893.4,10721.5,1276.88,305.7,1118.73,-55.9252,652.362,0.745916
31415.3,23856,86302.6,844.5,720,76868.3,17020,3172.71,711.738,3532.97,54.1759,1221.41,0.778749
15401.1,11809,85471,974.25,837,76282.5,4531.47,2627.17,2399.79,2935.41,114.064,851.931,0.800295
30081.5,20484,96241.9,1212,964,82395.9,15366.6,5148.56,8459.94,6267.65,-183.355,1651.5,0.827998
21864.5,17112,83737.2,660.75,604,71693.6,4402.09,2885.24,3250.42,3284.94,395.707,517.08,0.83005
25123.6,19224,85648,695.25,600,75939.8,9790.42,2971.81,2913.91,5427.45,-137.806,596.39,0.844414
15423.5,12800,78968.5,537,468,75198.4,8062.34,1761.4,1576.46,1700.96,100.096,95.4012,0.872117
27116.8,17969,98899.4,1086,885,80420.4,18151,4428.31,4228.15,4528.17,657.535,1096.51,0.899819
23119.1,13001,116540,1295.25,989,85829.6,18388.2,4451.66,2786.33,5181.11,718.54,1407.37,0.907002
18878.6,10829,114252,1609.5,1289,81831,16442.7,4600.53,3382.92,4351.58,-5.98608,1559.74,0.909054
11399.5,8960,83379.4,486.75,448,71204.6,4395.56,1485.07,2786.78,1321.76,-7.66653,657.157,0.914184
10778.5,6077,116238,812.25,601,88571.8,9750.57,3071.36,4266.08,6284.2,241.632,2015.14,0.922392
28850.6,21577,87628.1,877.5,745,77191.7,15564.9,3026.74,2681,2588.77,488.109,1400.7,0.923418
25637,18420,91213.3,945.75,820,75586.2,5162.26,2832.14,3886.15,2294.88,485,1203.37,0.932652
17131.6,13733,81754.7,734.25,661,72798.5,9699.46,2375.95,2059.21,1537.99,261.698,961.974,0.953172
11766.5,7185,107325,584.25,465,82342.8,16354.3,2675.55,2273.72,4137.45,-136.499,981.493,0.962407
30759.3,22214,90746.4,808.5,694,76348.5,8572.91,2997.7,3934.15,4601.6,231.973,1261.58,0.974719
23585.1,17166,90042.7,1189.5,1038,75101.2,20198.8,2940.14,2264.05,2644.58,15.0635,864.239,0.975745
28597.1,20741,90359.3,863.25,721,78466,10711.9,3733.18,3292.43,4773.7,322.094,1221.79,0.975745
22220.2,14105,103242,1363.5,1065,83904.5,11696,3755.99,3002.73,5957.78,804.092,1391.89,0.982927
38020,22764,109457,1360.5,1096,81351.9,12316.5,3706.12,7899.98,5255.3,473.59,926.464,0.997291
19650.8,15636,82363.6,657,608,70817.7,17965.4,2406.15,2124.2,1119.35,-257.825,830.44,1.02089
13957.7,10008,91399.9,686.25,572,78626,8523.57,2632.7,3034.61,2197.43,96.3829,694.624,1.02294
30734.9,21893,92003.9,1026,853,78827.6,10564.1,3441.87,3034.95,6270.64,269.943,1228.86,1.02397
13864,9524,95399.9,930.75,752,81113.9,8683.55,2774.76,3064.31,4182.18,170.781,1083.53,1.03012
28706.7,18646,100897,1080,898,78818.4,8237.43,4547.92,4463.98,4157.68,313.93,1705.02,1.07424
7556.34,5525,89631.2,471,417,74022.7,35218.6,968.051,1345.83,413.563,-277.62,558.373,1.09169
10676.8,7584,92262.1,444.75,404,72146.4,14203.3,1533.42,1704.92,1315.91,76.4346,450.13,1.09271
15304.1,11933,84050,693,605,75068.5,4767.67,3038.52,1196.04,1663.88,24.1927,616.05,1.09989
12775.6,12305,68042.5,109.5,117,61335,19984.4,181.316,10.0118,-185.145,89.0871,-63.2435,1.10092
