"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
18136.8,16508,72002.3,635.25,588,70802.3,327.925,2144.7,93.2443,856.888,117.848,110.751,0.583632
27436.2,25440,70678.4,393,384,67072,303.538,919.971,486.026,120.781,844.095,-26.4827,0.584767
21081.7,19528,70750.3,386.25,380,66613.9,546.939,1065.51,145.891,-433.922,378.839,59.9347,0.587038
22707.3,20834,71428.7,367.5,354,68035.2,1508.23,1290.58,25.3747,429.679,-17.3795,134.559,0.587038
22844.6,20608,72648.6,408,368,72659.5,212.572,2476.21,744.485,-73.6212,168.114,16.4189,0.588174
25625.8,23809,70536.9,305.25,277,72219.7,790.75,723.602,379.731,25.5005,349.759,173.867,0.589309
13504.9,13005,68055.2,433.5,425,66846.7,696.426,648.67,784.141,331.244,303.292,101.426,0.59158
18536.1,16596,73197.3,508.5,468,71207.4,575.55,1915.65,380.441,64.9415,333.231,-20.5553,0.59158
16517.2,14616,74060.5,549.75,504,71485,439.923,1204.32,85.7787,200.851,951.916,6.96016,0.59158
20339.2,18424,72348.6,469.5,428,71890.6,6285.05,1789.54,-454.858,209.685,42.7361,34.1986,0.592716
27321.4,22613,79181.6,753,661,74657.5,2630.28,1437.31,250.416,48.2914,736.521,144.501,0.600664
16522.4,14897,72686.8,483,453,69876.1,617.065,1266,132.469,-51.1447,222.741,162.343,0.602935
19803.3,17717,73253.3,384,373,67468.7,2707.16,751.2,163.716,679.455,538.14,202.455,0.602935
21423.6,19485,72056.3,430.5,425,66384.1,450.181,945.901,-432.904,749.118,123.88,-121.456,0.60407
23043.9,20773,72700.4,546,497,71997.3,1134.41,1488.63,593.425,168.136,243.749,-56.2798,0.605206
23198.3,21756,69880.8,306.75,296,67916.1,714.803,2078.38,-434.3,580.098,80.2091,23.8588,0.606341
31408.7,27133,75863.5,429.75,409,68860.9,3572.13,4520.05,401.243,648.235,-73.3661,73.2528,0.609748
12375,12260,66150.7,216,208,68056.6,698.534,437.41,439.192,-104.031,243.546,-108.149,0.614289
28224.2,25752,71827.6,466.5,440,69483.1,297.176,1590.24,910.928,1181.15,357.446,-214.094,0.61656
15424.9,13817,73162.3,727.5,701,68013.5,26804.9,2450.65,823.851,1196.63,-106.658,-239.065,0.617696
16878.8,15678,70555.7,365.25,334,71667.7,694.516,673.916,192.775,585.445,1017.36,-41.2912,0.617696
25878.6,22620,74977,522,488,70102,693.892,2641.36,219.677,1033.65,802.661,232.897,0.617696
25048.3,19945,82304.7,509.25,493,67696.2,1128.58,1388.56,364.056,700.332,201.005,61.6058,0.617696
12177,9715,82144.3,386.25,355,71305,2039.66,525.855,1038.35,78.4552,209.709,-202.301,0.618831
20167.6,18844,70139.3,491.25,440,73169.5,440.116,880.502,280.318,151,128.623,-26.1553,0.624509
25722.8,23588,71467.4,503.25,436,75644.5,642.458,1537.31,786.178,314.016,145.726,212.285,0.625644
24479.4,22644,70848,292.5,292,65648.2,769.705,1386.42,910.395,397.734,248.489,102.706,0.627915
29068.4,26460,71996.4,262.5,248,69367.7,730.744,5442.46,542.372,2437.08,-188.214,356.357,0.629051
9581.88,7361,85308.8,570,517,72254.4,343.931,1067.17,1050.23,444.684,307.296,104.805,0.630186
15790.5,14298,72377,499.5,478,68483.8,1281.63,1274.07,840.114,262.57,-21.7462,-37.1992,0.631322
22252.6,20017,72855.3,388.5,369,68999.3,311.62,3127.81,626.394,1745.11,217.459,246.317,0.634728
16052.5,13705,76761.6,398.25,409,63813.5,428.697,574.384,613.795,248.241,473.978,143.991,0.63927
36325.1,32109,74141.2,536.25,505,69591.5,1264.46,2820.93,1.73384,23.1522,269.002,193.446,0.641541
30430.6,23444,85066.6,781.5,692,74012.1,773.195,1766.36,1321.66,893.66,693.911,51.9523,0.642676
22801.7,20473,72990.3,527.25,489,70662.3,699.435,1021.26,946.429,629.199,433.023,432.07,0.643812
23428,21754,70579.2,366,362,66260.2,2848.98,691.628,180.768,33.0329,593.195,-72.4144,0.647218
35467.7,31052,74855.5,282.75,268,69142.9,2026.51,1822.56,611.341,73.3471,828.246,-58.2533,0.647218
19873.9,18632,69904.3,330,332,65141.2,492.317,771.851,1149.9,-200.718,504.082,215.882,0.652896
29628.1,25813,75222,485.25,453,70201.6,539.628,1515.3,880.642,240.102,397.053,-231.643,0.654031
19609.9,17080,75243.3,554.25,508,71502.6,332.624,846.781,398.939,-240.54,109.22,107.725,0.655166
26070,24011,71155.9,329.25,315,68500.7,1160.4,807.731,206.373,1146.59,616.464,-121.839,0.655166
23093.4,21204,71375.6,404.25,388,68280.7,766.605,878.212,364.514,-73.735,422.253,391.387,0.655166
17415.4,15633,73008.2,572.25,533,70362.1,698.793,1723.59,824.633,606.612,147.342,86.0993,0.659708
21105.5,18715,73907,642.75,571,73771,386.961,2225.57,1083.39,1109.97,961.907,142.957,0.661979
21758.9,20081,71011.9,427.5,389,72022.2,2848.49,1104.51,447.255,352.07,136.409,-29.884,0.661979
