"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
21929.2,17764,80902.4,408,388,68914.1,855.094,5010.77,1393.46,1266.89,22.7962,483.628,0.606511
12024.5,9504,82916.7,599.25,548,71665,3646.26,3342.97,1948.03,540.045,167.499,86.5239,0.60763
18604.1,15350,79429.1,772.5,690,73371.8,1414.84,5444.84,3518.66,1850.22,-61.4677,602.7,0.609868
23926.3,18573,84425.5,906.75,797,74560.6,1133.17,6909.65,3242.71,2152.78,-47.9739,528.898,0.610987
40512.8,31129,85291.7,686.25,589,76356.7,1625.84,6473.93,2240.32,4634.83,199.293,455.065,0.613225
28663.1,24168,77725.4,719.25,636,74114.4,1784.61,4657.66,1405.95,2330.66,575.084,273.474,0.615463
16813.5,13425,82077.4,994.5,849,76767.4,1800.78,6738.66,4736.38,2113.66,21.5582,327.99,0.617701
19316.9,17822,71033.1,301.5,286,69087.8,47609.4,1763.37,234.062,311.811,213.3,-21.2949,0.624415
32674.6,25613,83604.6,891.75,745,78445.3,2008.66,8596.12,3284.91,3147.66,563.458,547.857,0.626653
12745.9,9645,86606.2,511.5,409,81960.1,1820.12,5425.68,2151.65,989.234,218.12,415.384,0.628891
27927.2,23417,78158.6,834.75,745,73431.1,4118.08,8958.87,5060.38,2422.85,723.961,819.972,0.63001
10523,8224,83856.8,759.75,656,75900.9,6841.51,4196.6,2590.49,1883.77,124.007,308.635,0.631129
18829.1,13928,88597.5,697.5,616,74206.8,1450.73,4062.27,3621.42,2848.43,-200.829,399.221,0.631129
38307.1,29561,84925.8,991.5,877,74092.3,1627.38,9244.13,6336.57,2301.24,3.16333,656.583,0.632248
22593.1,18052,82022.1,594,512,76032,994.479,6132.9,2677.26,2321.76,312.12,419.413,0.640081
