"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
34982.6,28849,79469.7,585,481,79705.9,37144,4378,1356.07,1031.33,-177.484,677.1,0.582397
30026,21117,93185,1046.25,889,77128.3,9420.39,2429,1591.05,3361.13,705.306,766.565,0.585615
12839.6,7796,107935,819.75,660,81398.7,972.831,5434.85,1667.64,3259.75,522.286,349.355,0.588833
22958.1,17825,84408.5,912,773,77320.6,1203.05,6930.29,3945.01,2603.3,426.875,893.702,0.594196
41259.2,31149,86807.5,846.75,765,72539.4,1080.75,6656.53,5124.56,2002.98,-171.033,886.983,0.596341
26367,21720,79557.5,585.75,540,71088.4,907.154,6192.51,4824.54,1602.64,238.586,696.934,0.596341
29311.3,25521,75269.1,377.25,353,70038.1,1025.47,3543.65,2345.87,1817.6,204.524,461.542,0.599558
18589.6,16185,75272.5,638.25,585,71501.5,980.245,4518.41,2153.85,1364.57,-12.6913,314.554,0.601703
31832.5,26043,80104.9,512.25,475,70675.4,1659.54,5099.83,1289.2,3337.78,-111.754,410.348,0.608139
10331.6,7851,86243.1,492.75,443,72895.9,7424.99,3128.86,761.934,1617.73,34.9986,575.752,0.609211
14969.5,12196,80439.4,456,400,74711,2168.05,5134.06,3281.46,1490.08,27.2581,-77.3635,0.615647
25100.5,22149,74269,558,497,73579.7,4862.65,4967.27,3269.52,2169.66,-136.181,712.269,0.616719
18824.5,16224,76040.7,651,580,73558.5,629.717,4369.98,2541.44,1289.38,-28.106,633.655,0.619937
23944.8,20660,75955.8,501.75,448,73398.9,1040.58,4217.82,1677.72,3952.71,11.9855,494.74,0.619937
11552.6,8295,91273.5,382.5,339,73945.5,1916.03,4776.37,823.789,1301.6,-243.031,439.561,0.621009
17687.3,14637,79193.7,582,521,73209.1,764.704,9952.98,2945.37,1708.18,-30.975,622.534,0.626372
38016,28804,86495.5,930.75,804,75867.7,1100.45,7050.75,3246.29,4525.01,213.447,894.941,0.627445
19868,14370,90610.2,478.5,422,74310.4,774.483,5847.84,5674.78,2300.85,-349.178,495.597,0.628517
20379.5,18974,70390.5,387,362,70062,32228.2,3668.75,702.861,612.862,-418.677,452.467,0.62959
31183.7,22335,91500.1,1047.75,927,74072.6,825.463,13311.6,7227.56,4372.51,-538.514,1135.97,0.631735
26065.4,20641,82758.6,689.25,625,72273.1,678.851,5895.75,6628.26,1305.5,-21.7172,592.89,0.632808
28300.8,22100,83924,891.75,784,74543,2179.8,6177.95,2082.63,2151.87,272.885,807.264,0.63388
19425.8,16257,78310.1,765,705,71113.5,644.965,4006.97,1361.51,1362.05,55.7541,120.693,0.639243
25456.9,20276,82281.6,1011.75,900,73673.4,2651.84,5842.6,3241.84,1759.58,428.864,440.578,0.645678
32687.8,22974,93245.8,936,798,76869.3,1568.44,9234.42,6944.67,3263.03,-39.5441,906.841,0.646751
22786.5,19868,75162.9,537.75,492,71630.1,8378.78,3597.61,1454.95,2187.12,208.892,348.501,0.649968
19978.2,17296,75699.1,576,516,73156.5,6939.2,4138.35,839.419,1141.84,415.584,404.016,0.651041
26990.7,20921,84549.6,990.75,841,77205.5,3965.36,7736.71,3950.54,4945.32,-190.021,627.211,0.651041
18084.7,12415,95464.9,1105.5,939,77156.6,1942.86,7158.37,3718.62,3425.27,128.861,958.276,0.652113
16488.8,13725,78732.9,432,381,74308.5,854.594,3223.26,1288.67,1759.22,463.661,452.029,0.656404
33013.9,21668,99852.1,982.5,800,80486.4,4271.96,6779.36,5404.09,3078.68,645.293,1412.92,0.659621
21005.2,16728,82292.8,736.5,648,74486.5,489.741,5716.52,2718.7,2926.63,138.361,665,0.660694
23263,19452,78375.8,557.25,508,71889.6,1936.74,4471.54,3458.83,1142.07,738.019,502.431,0.663912
27509.5,23087,78089.8,430.5,379,74441.3,861.943,4806.32,3443.24,728.699,-156.892,426.338,0.663912
25798.7,20092,84150.2,765,680,73728,501.806,7025.18,4866.17,1660.15,63.2719,298.582,0.668202
36478.9,29570,80848.1,774.75,710,71512.7,14452.5,5910.91,4451.06,2971.46,224.399,815.527,0.670347
26514.2,20905,83120.5,873,765,74788.1,1449.77,5480.99,4972.28,817.791,281.057,1122.3,0.68
26488.4,22860,75938.2,573.75,536,70151.6,3663,3707.05,1801,796.845,36.8234,353.109,0.68429
17130.3,10849,103480,547.5,453,79207.4,1104.77,6806.79,2866.94,3627.65,430.729,499.625,0.685363
23421.4,19641,78150.1,450.75,409,72225.8,996.126,3320.74,1174.44,1986.04,233.95,324.841,0.685363
36927.7,29513,82000.9,661.5,585,74106.1,1822.21,5258.7,1231.76,1307.95,846.258,982.269,0.687508
22525.8,18529,79672.5,590.25,529,73124.1,696.334,6051.61,2823.03,2371.51,149.14,838.386,0.687508
29381.9,22343,86182.3,882,771,74971.1,3129.88,6335.66,2237.09,2067.33,103.031,894.365,0.687508
21331.9,19008,73548.2,674.25,612,72202,28476.2,3475.83,1500.67,1120.6,431.396,495.135,0.68858
42283.6,30876,89749.2,1192.5,1068,73175.7,1969.41,10603.9,8226.95,1463.67,177.991,436.3,0.68858
21204.5,16668,83372.8,560.25,508,72276.7,3629.13,5092.9,2443.07,2401.54,-249.873,634.604,0.689653
23723,22060,70476.6,344.25,348,64829.8,4972.18,2791.78,825.113,90.588,382.942,240.69,0.691798
18288.6,14727,81385.3,765,675,74274.1,1300.7,4165.96,2894.35,1826.53,109.851,244.93,0.691798
29755.4,25637,76064,453.75,421,70634.1,1780.73,6142.76,2490.89,823.583,-185.249,203.288,0.693943
20700.9,18188,74590.6,640.5,600,69959.7,984.35,4881.71,1077.36,1553.61,-61.4972,-4.14106,0.697161
15738.4,12617,81749.2,420,381,72244.4,1154.36,3293.4,1175.53,771.619,118.652,376.895,0.699306
11154.7,8038,90947,750,610,80577.1,4840.43,1949.01,2880.19,874.934,243.365,768.091,0.700379
