"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.72871e+06,1.20463e+06,904450,620999,366011,630544,4510,-924.13,1.64542e+06,232310,42914.4,25941.7,7503.62,0.0378939
1.65897e+06,1.20246e+06,682980,513880,362456,538666,2122.22,129.307,900542,126209,17812.7,17765.7,6581.9,0.215291
1.03362e+06,688254,550101,411516,294186,445126,2379.39,-790.358,1.36564e+06,146888,11396.6,15651.8,5396.64,0.250278
1.24688e+06,836555,1.05023e+06,737360,478376,775850,3043.67,762.154,1.71421e+06,197231,20754.9,18450.6,9739.33,0.273864
1.71502e+06,1.13073e+06,943519,625968,419430,697961,3780.15,1071.6,1.93574e+06,233757,18338.1,26310.5,9249.09,0.309634
1.36653e+06,895794,465610,358565,216204,335669,3009.95,303.143,295635,175428,26819.9,20979.9,5799.01,0.386428
1.70581e+06,943624,1.32266e+06,983479,634851,930234,4838.76,3160.21,220550,316303,52322.4,32094.1,10003.1,0.430023
1.94052e+06,1.20185e+06,758438,494321,303565,520628,5931.83,2654.49,708537,273565,24140.8,27784.7,10464.1,0.488596
1.65375e+06,1.23942e+06,786751,505374,354470,620206,1960.79,-563.398,2.44443e+06,143134,11118.6,18819.2,6355.6,0.494744
1.41474e+06,1.03663e+06,582444,405078,274705,452506,1667.88,-917.813,1.65883e+06,124378,13118.2,13612.6,4877.67,0.531744
1.68282e+06,1.15771e+06,955350,837777,538574,695451,3155.73,1160.61,592300,250446,34128.7,22713.9,7322.67,0.717413
1.65525e+06,1.0973e+06,937846,667313,387307,637418,3728.37,1611.65,1.71601e+06,253915,27046.4,27505.1,10096.4,0.723449
1.10504e+06,744219,728697,477785,278416,487171,4287.8,4530.39,18139,175894,30779.3,20267.9,7128.78,0.862952
1.36581e+06,738858,1.25366e+06,749103,472672,887705,4126.12,4258.93,1.39682e+06,237787,22027,33034.3,11591.1,0.863064
