FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.77E+06,1.06E+06,1.00E+06,836352,673874,423691,954291,566250,886200,1995.96,228823,61705.4,25891.4,20055.7,25209.5,12054.4,12.08
2.60E+06,1.67E+06,935845,897772,601336,390263,924508,612181,879908,3500.74,263986,33544.6,38906.6,13919.3,16197.3,6512.01,12.0917
2.21E+06,1.27E+06,1.04E+06,837304,556613,323422,1.03E+06,531187,945773,4201.37,1.07E+06,99473.3,29699.6,20248.4,28145,8724.32,12.1027
1.78E+06,1.23E+06,864808,615925,408559,281384,871177,447119,826525,2050.32,566068,46155.5,15283.7,14525.1,19445.3,9074.58,12.1057
1.95E+06,1.55E+06,753267,411830,371608,294112,758096,345954,714250,1838.95,1.07E+06,41506.6,6515.1,9891,9108.29,3520.27,12.1075
2.02E+06,1.33E+06,912015,718730,634765,416002,915522,510839,844176,2537.08,182993,37233.2,26492.5,15151.9,15028.7,7249.51,12.1093
2.02E+06,1.54E+06,789800,554133,393674,299698,788141,428435,776034,3081.7,277760,59032.4,28097.1,29782.3,16591.2,7484.47,12.1107
2.31E+06,1.52E+06,915306,928738,530710,345195,922452,640486,870031,5249.4,835381,53150.8,69215.1,25452.5,38208.6,8473.57,12.1144
1.92E+06,1.12E+06,1.03E+06,796114,422598,267068,949416,551907,865487,7108.27,208780,51497.5,37472.1,22910.5,24140,10299.6,12.1193
2.07E+06,1.58E+06,789254,432969,291844,204690,855472,332687,780859,2787.09,318538,34114.7,11544.1,10445.2,11798.7,4444.16,12.1299
1.70E+06,1.03E+06,987080,940941,708869,475258,894928,672119,839977,3896.88,1.20E+06,65613.3,25978.4,16049.2,18107.9,6501,12.1368
1.86E+06,1.08E+06,1.03E+06,1.18E+06,669111,371079,1.08E+06,749265,948149,6314.65,532646,78533.7,29252.5,26827.3,26695.8,9573.14,12.142
2.53E+06,1.80E+06,845047,609559,349083,245732,852351,460384,794414,1503.37,702351,37206.7,7986.84,12506.3,13091.5,4995.66,12.1507
2.18E+06,1.44E+06,906048,750663,473021,320511,885500,522537,861945,4778.67,677677,93432.8,24474.9,29541.3,23606.4,9786.62,12.1625
1.03E+06,704613,877321,594845,507669,357324,852452,439179,812669,1329.85,506495,104589,29296.3,15848.4,14772.2,7776.79,12.1643
1.33E+06,937243,853575,548973,514358,371844,829957,406749,809796,2371.17,257083,48110.9,17585.5,12910.7,11571.8,7226.49,12.1684
1.31E+06,963195,813906,516948,270385,197940,819597,420831,737039,4285.2,12917.3,37517.1,11038.5,10947.5,9342.78,3854.67,12.1734
2.03E+06,1.33E+06,915961,753113,581427,359241,971092,492982,916601,4896.92,569892,62353.2,15229.4,34327.6,21285.7,12258.4,12.186
1.78E+06,1.03E+06,1.04E+06,772617,374938,231439,972018,529388,875672,5160.11,240042,51003,27076,24849.8,23748.4,9589.06,12.1892
2.40E+06,1.38E+06,1.04E+06,591511,433988,264957,982774,376438,942802,5813.09,311181,48696.6,14325,21810.4,15489.3,8359.38,12.191
2.72E+06,1.65E+06,991990,873988,644642,410492,942248,612469,856195,3662.92,240696,81639,23027.4,39481.8,28676.9,9685.6,12.201
1.61E+06,993869,971597,1.13E+06,802682,459314,1.05E+06,714533,948173,7462.03,411595,69053.8,29042.8,35888.2,28122.8,12572.1,12.2292
2.39E+06,1.55E+06,925211,848608,485621,288970,1.01E+06,571567,890822,2672.07,387001,43461.4,19055.2,17995,18251.1,13493.1,12.2314
1.62E+06,1.13E+06,860770,712552,351816,245450,860012,547776,780485,4307.85,561181,37547.9,14327.6,8048.88,9966.03,4292.04,12.2387
2.71E+06,1.71E+06,948435,845604,581896,341233,1.02E+06,538711,941808,5211.47,267868,66975.2,27059.9,31337.8,28362.5,10248.7,12.2537
2.26E+06,1.53E+06,884667,818865,478003,338305,847760,613311,801093,3418.73,493863,34462.6,16263.8,10688.9,12213.5,5914.59,12.279
1.62E+06,1.06E+06,913902,662375,406103,278193,875873,504537,787703,4054.75,597052,57548.2,21994.5,21476.7,19046,6278,12.2805
