"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.34418e+06,1.08042e+06,746475,171831,264941,228870,694564,156792,657551,3426.4,-5865.08,2.01353e+06,29780.8,5770.97,3797.55,7024.33,0.2633
1.44496e+06,1.20197e+06,721295,155023,214184,192803,666538,149021,624167,2280.53,-5781.88,1.89409e+06,16126.8,2969.51,3519.17,5907.32,0.4007
1.20202e+06,977002,738192,126441,192741,171510,674273,117551,645375,2087.42,-4391.16,1.74688e+06,19136.3,2627.23,3180.94,5708.12,0.5236
1.32018e+06,1.05625e+06,749921,153719,258349,224537,690350,141775,650546,1798.17,-3244.98,1.21899e+06,19711,3620.31,2838.8,4638.39,0.5257
1.17383e+06,921312,764454,202647,427363,395588,648194,194956,623669,2670.85,-3571.41,1.614e+06,23329.9,3514.55,3376.91,5532.89,0.6301
1.30097e+06,1.00478e+06,776871,150817,189813,133676,851967,116158,779027,2160.6,-4536.06,1.73639e+06,16116.8,2816.94,2672.02,5621.5,0.6334
1.39655e+06,1.1797e+06,710286,152458,214642,189887,678219,141952,644406,1421.59,-5864.91,1.92824e+06,20989.8,1240.91,3256.8,5790.14,0.7832
1.36678e+06,1.13174e+06,724612,152184,225583,201513,671667,142658,640065,2459.04,-5297.21,1.62632e+06,21638,1664.32,2982.31,5323.62,1.3604
1.35174e+06,1.09064e+06,743640,195617,276878,223574,743049,175016,670626,5131.38,-5949.44,2.13125e+06,33406.4,11702.7,4384.56,7375.35,1.5186
1.50135e+06,1.13646e+06,792641,305013,370815,154259,1.44231e+06,134825,1.35737e+06,5245.88,-2801.23,1.98161e+06,26250.5,26059.2,6509.94,7113.63,1.5239
1.13025e+06,921142,736205,162344,177338,147478,721482,145736,668378,2653.87,-5734.87,1.87122e+06,19664.6,4219.05,3948.1,6098.74,1.5925
1.57805e+06,1.23712e+06,765350,141963,243570,192843,757829,124351,684980,2128.4,-5648.59,1.97351e+06,18824.5,3369.59,3122.8,6406.97,1.6068
1.47023e+06,1.10468e+06,798544,125907,162756,128434,760343,111039,680339,2561.12,-4479.65,1.4234e+06,19597.5,5092.94,3399.56,4819.4,1.6656
1.49158e+06,1.21384e+06,737287,115675,169655,148908,683595,108448,639985,2048.4,-6063.31,2.06846e+06,21000.8,3364.65,3282.41,6656.21,1.7393
1.19564e+06,894852,801680,231178,424310,337076,755278,200354,692308,4054.48,-5452.03,2.15642e+06,29216.3,4043.55,5896.46,6833.33,1.7428
1.49058e+06,1.16014e+06,770898,112388,148429,120001,742137,101863,661992,2822,-5703.71,1.88392e+06,16763.2,2767.18,2304.4,6315.93,1.7948
1.36761e+06,1.12579e+06,728882,126772,168919,147319,687972,116173,654740,2872.78,-4798.81,1.96227e+06,19239.5,2703.74,3476.1,6160.87,1.8117
1.36503e+06,1.10975e+06,738023,130469,201365,175921,686780,120712,648496,2701.88,-4238.4,1.70913e+06,23548.3,1981.91,3461.23,5261.65,1.8191
