"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.45725e+06,1.20623e+06,724861,159659,239953,200434,718299,145099,660206,2927.25,-5321.03,1.91346e+06,21359,5282.73,3028.59,6554.56,0.0491
1.47876e+06,1.20512e+06,736241,130690,222708,164397,812819,111779,701507,2510.8,-5215.04,1.68963e+06,15825.3,2915.06,2582.43,5720.18,0.0659
1.44043e+06,1.16254e+06,743420,197762,285304,230128,743858,174681,679279,3727.1,-4644.29,1.955e+06,30218.3,3736.39,4127.08,6601.42,0.0955
1.5228e+06,1.20714e+06,756900,165383,239725,202706,709574,155105,639760,1913.72,-5768.5,1.66469e+06,19875.9,4229.99,2714.99,6252.14,0.2049
1.32526e+06,1.08151e+06,735223,137652,165499,145437,682765,130509,632841,2044.74,-5112.34,1.73225e+06,14840.5,3450.28,2853.99,5238.23,0.5408
1.44976e+06,1.12984e+06,769893,266538,380005,263103,866592,205697,777469,3272.64,-5446.26,2.0603e+06,24493.8,4991.01,4037.26,7059.89,0.6526
1.36981e+06,1.10393e+06,744508,125193,180930,148826,729431,111236,675284,3259.84,-5367.79,2.02649e+06,26356.6,2825.88,3129.1,7365.37,0.6724
1.04509e+06,781668,802203,195273,247681,192548,771801,167218,700666,2502.54,-6230.8,1.98814e+06,17417.8,3626.89,3238.51,6146.9,0.6922
1.42956e+06,1.18399e+06,724447,126454,162641,137965,707312,114535,662438,2338.75,-5649.17,1.77904e+06,16244.2,1636.37,3476.26,5211.15,0.7711
1.26593e+06,1.01771e+06,746342,160701,192490,166039,695583,152461,632429,2578.79,-5693.22,1.75025e+06,19640.7,3073.31,3283.03,5909.26,0.8733
1.64188e+06,1.24665e+06,790216,200480,286554,227376,756159,176597,681143,3378.37,-5128.75,1.76808e+06,23412.3,1448.72,3880.72,5616.62,1.0402
1.52594e+06,1.27788e+06,716471,128689,160072,139487,688545,120483,640865,2066.66,-6678.25,2.13237e+06,18082.5,2157.96,2975.54,6458.55,1.0724
1.42712e+06,1.16239e+06,736648,148868,234081,206655,679627,137504,649588,2493.32,-5091.87,1.76885e+06,21684.8,2644.07,2790.75,5631.34,1.1131
