"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
8007.78,5328,98498.1,627,528,77824,64004.3,1766.85,1226.33,1383.74,48.9646,928.005,0.628567
17088.1,13917,80468.7,456.75,397,75399.4,53822.2,1682.14,1754.73,1372.5,-403.529,572.99,0.630634
17356.7,15686,72516.1,189.75,182,68326.7,97588.9,516.937,-45.657,109.712,-846.151,119.591,0.664751
8879.64,6728,86494.7,350.25,312,73570.5,43308.7,838.718,700.711,123.891,-163.098,300.246,0.68336
14599.2,13762,69522.8,276,258,70108.3,49806.7,552.937,2817.05,344.316,-589.302,194.473,0.706104
12847.6,11952,70446.6,403.5,372,71085.4,27625.1,379.008,-21.9655,-12.4859,263.528,232.725,0.751592
18550.6,16457,73873.3,408,377,70924.9,43221,1679.35,1330.56,1367.87,-331.357,466.067,0.773302
17589.7,15149,76094.5,434.25,413,68908,42773,1118.28,1669.84,1291.59,-66.045,442.941,0.799148
22744.9,19197,77648.1,407.25,381,70051.3,49535.2,1605.15,906.149,1510.99,-94.3435,1201.23,0.800182
25036.4,22834,71857.2,244.5,230,69667.6,49756,1149.7,673.243,736.209,186.613,405.221,0.829129
17110.5,15249,73536.2,366,353,67949.5,50293.7,990.824,1490.94,1209.26,-319.339,370.182,0.832231
21994.5,18388,78389.8,386.25,340,74450.8,44263.4,1445.87,2133.63,1638.79,-425.323,507.376,0.838434
22357.5,19873,73729.2,291.75,293,65256.4,47819.8,1557.3,1540.52,222.812,-243.188,570.941,0.861178
14477.1,11360,83518.6,426,404,69104.8,39764.8,1042.73,849.549,858.837,-437.606,294.922,0.869448
22615.6,19600,75619,438.75,400,71884.8,49840.4,1343.28,1337.35,228.538,-214.698,77.9126,0.877719
16339,15261,70165.1,640.5,633,66312.5,44339.9,764.466,-648.088,438.64,405.68,-76.5332,0.879787
8673.72,6492,87560.2,576,536,70426.8,41546.1,812.049,264.245,-10.9669,-616.244,372.813,0.882888
14068.6,10222,90197.3,735.75,650,74181.7,50074.2,1335.26,1293.95,834.164,-396.096,1011.75,0.901497
14009.2,10481,87597,411,389,69242.4,45597.9,1472.68,1664.51,1375.13,-180.849,151.448,0.928376
17098,14861,75400.9,455.25,461,64718.6,44826.3,1269.62,1067.49,658.301,-398.637,508.712,0.980068
16129.7,12279,86088.3,541.5,503,70552.2,45265.7,1332.6,1103.53,1785.29,-95.3119,982.9,0.982135
37152.7,29444,82694,347.25,260,87528.4,128335,607.446,331.064,-373.013,-382.357,284.871,0.987305
24123.7,22088,71575.9,312,312,65536,48628.8,1181.29,1060.45,1233.05,-91.403,106.015,0.988338
12330.1,9143,88380.9,381,339,73655.5,37232.1,1051.68,724.852,0.109291,125.936,306.596,1.00178
9396.42,6830,90161.6,518.25,462,73515.2,43608.7,938.078,1769.38,1347.21,57.8923,644.487,1.01005
14680.4,13888,69275.2,286.5,272,69029.6,29997.9,154.314,35.3502,250.934,768.248,177.41,1.03486
18700.4,16525,74163.5,411,377,71446.4,34813.8,1096.17,1009.83,1461.89,144.776,280.46,1.07518
17881.4,16315,71828,291,299,63782.5,43367.1,652.282,1015.85,729.669,-190.53,374.482,1.07932
12104.4,11366,69793.6,183,178,67376.9,27458.6,110.159,768.17,295.203,-96.5686,265.156,1.1124
19371.7,16641,76290,433.5,405,70147.8,43142.4,1176.41,1430.26,469.144,126.525,320.666,1.12274
9347.58,6850,89431.1,545.25,482,74135.9,41918.7,886.184,830.11,752.899,-441.95,525.636,1.23232
18887.9,15437,80186.3,456.75,393,76166.8,46928.9,1582.57,2378.12,2662.58,51.4705,1233.72,1.23232
13221.8,9652,89774.4,492.75,464,69596.7,78337.1,1262.04,2396.28,154.501,-338.25,652.434,1.28815
21933.1,18871,76170.3,464.25,455,66868.3,49302.9,1203.04,2391.43,1222.69,-413.503,587.383,1.29125
21510.7,18501,76197.3,441.75,389,74423,40878.4,1746.79,1364.72,2683.79,-527.803,897.571,1.33467
16274.9,13380,79715.6,420.75,420,65653,49286.9,1733.93,1047.47,1146.57,316.34,789.06,1.3357
7297.62,6025,79378.7,564,441,83814.8,1074.48,205.534,-154.777,489.576,882.125,129.062,1.38326
8650.62,7850,72220,551.25,494,73131,-9863.06,4992.9,131751,2431.56,38170.8,14368.5,1.38636
20126.7,15880,83061.9,612.75,552,72748.5,42979,1990.47,1627.76,1273.65,-20.093,520.148,1.3905
9763.38,7380,86700.9,507.75,452,73619.2,44677.1,1225.39,3221.21,-220.258,-178.062,667.117,1.39256
8528.52,7094,78788.4,302.25,246,80521.4,39642.3,1095.68,1462.55,1077.87,-161.625,552.884,1.42771
19289.8,17312,73023.2,312,304,67260.6,41676.5,861.309,1533.45,837.209,-297.216,472.762,1.43599
23051.8,20401,74051.5,345.75,305,74292,44765.7,976.229,2408.76,1750.89,-752.468,636.107,1.45149
23309.2,20645,73993.4,406.5,373,71421.9,30628.5,1671.02,1353.1,1084.76,-302.777,540.385,1.50835
17420.7,15305,74595.4,298.5,301,64991.7,43884.4,1105.9,1230.62,975.143,146.402,471.94,1.51042
16674.9,14028,77901.8,456,396,75465.7,44527.4,1470.16,1747,1481.67,120.111,555.683,1.51869
9700.02,7648,83119.8,441.75,400,72376.3,45877.2,1044.93,1487.39,266.911,-596.839,593.998,1.51973
25210.7,24113,68519.4,145.5,149,63996.6,61872.1,185.46,679.564,-364.799,-240.049,492.042,1.53006
7607.82,7627,65371.2,381,399,62579.5,4143.2,110.446,504.358,-351.033,196.741,-36.7695,1.54557
20168.9,19465,67906.1,234,233,65817.3,45622.5,192.286,210.079,549.749,-570.075,246.733,1.58279
