FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.48E+06,914443,968278,895235,719105,462933,932021,623981,860829,-10.059,221059,73829,20844,20002.2,10630.6,10442.3,11.9745
2.41E+06,1.54E+06,941824,959530,592419,352358,1.01E+06,653195,881387,3111.03,545317,73365.2,49279.4,21039.7,13803,15102,11.9759
2.05E+06,1.06E+06,1.16E+06,1.23E+06,582907,297819,1.17E+06,671374,1.10E+06,4067.63,904809,150679,57730.3,50633.8,24224.3,14528.4,11.9939
1.34E+06,799678,1.01E+06,934072,844154,495052,1.02E+06,584553,958756,1289.69,529406,71062.5,23314.9,17414.8,8744.56,16763.2,11.9947
1.13E+06,563747,1.20E+06,1.19E+06,676508,404946,1.00E+06,787102,904701,1919.88,369817,72364.3,35240.4,25645.3,15041.3,10165.2,12.0001
2.43E+06,1.51E+06,968172,856882,680626,423707,963815,569637,902556,1461.64,400827,98639.3,45742.9,37334.8,17914.7,8966.74,12.0015
2.26E+06,1.32E+06,1.03E+06,1.33E+06,889035,445898,1.20E+06,757563,1.05E+06,1537.09,197963,145618,32800.9,40462.1,16711.1,14597.8,12.0069
2.26E+06,1.50E+06,901185,767645,534256,346609,924827,524290,878496,1158.24,399078,107919,27198.1,35498.6,15496.7,23367,12.0109
2.68E+06,1.76E+06,915842,733032,625425,409468,916446,500137,879398,1019.31,398992,81943.1,16530.5,39093.8,12764.7,8269.21,12.0223
1.71E+06,1.35E+06,760582,367149,329075,258670,763308,306663,718343,744.143,880832,24155.1,7835.99,6022.34,4396.54,3670.73,12.0305
2.63E+06,1.67E+06,943565,754386,526395,335589,941142,511772,884440,475.621,282519,77842.3,27863.2,30356.7,14321.6,12671.8,12.031
2.76E+06,1.81E+06,915151,832168,597418,355932,1.01E+06,517679,964499,1593.13,267484,91459.3,22691.2,25902.1,13000.2,14166.3,12.0313
2.45E+06,1.77E+06,831792,530777,428472,302213,850670,393943,808406,157.432,194439,50657.4,21259.4,16402.7,10404,12950.5,12.0394
1.33E+06,925449,860467,542411,351210,254588,827714,420307,774307,856.902,303391,49078.7,17128.4,10500.4,6585.59,5033.21,12.0397
2.22E+06,1.45E+06,916909,769293,646632,428108,906265,534937,862860,-347.775,478536,135493,24217.4,27958.5,10618,9608.97,12.0422
1.55E+06,1.07E+06,868102,735997,406285,269194,905559,545053,810193,2654.06,1.26E+06,35452.1,18342.2,14386.6,9926.48,4445.91,12.0439
2.94E+06,1.67E+06,1.05E+06,941716,525685,300139,1.05E+06,590214,957330,271.083,380500,83585.4,40521.3,38644.5,19363.6,11671,12.0734
2.24E+06,1.52E+06,883100,634770,393808,276417,854814,474916,801956,2684.09,169122,64625.4,20366.7,22467.4,7228.93,6148.36,12.076
1.37E+06,759051,1.08E+06,736381,518320,311521,998301,488894,903731,838.694,258252,83410.1,24938.7,22344.4,11950.7,9905.07,12.0823
1.93E+06,1.24E+06,931118,705202,400123,262849,913353,493434,857503,1335.8,271624,101767,24337.7,38468.9,11840.8,9539.38,12.084
1.69E+06,1.21E+06,837888,622365,499838,354521,845937,473637,788408,-1323.46,146253,53116,18581.1,13177.4,7804.92,5850.88,12.0937
1.29E+06,875750,881547,625355,318846,225808,847214,478802,783649,-208.39,215126,39991.1,21560.3,14270.6,8359.21,6612.56,12.094
1.79E+06,1.25E+06,861859,829738,583623,384157,911538,580151,858126,2313.48,787432,66763.5,22114.3,17512.8,12396.2,8258.68,12.1149
1.69E+06,1.17E+06,866487,522875,365791,256568,855424,376625,832990,894.184,276391,65898.7,13425.6,16914.1,8144.71,9463.83,12.1199
2.08E+06,1.30E+06,957697,881942,790225,546245,867990,627585,843177,236.832,138312,82055.6,24653.6,23407.5,10952,9829.73,12.1268
1.33E+06,1.02E+06,785346,442784,347881,271318,769313,363978,729907,-494.672,420627,48192.7,12964.8,7794.57,6841.61,3629.3,12.1269
2.69E+06,1.78E+06,906533,926366,642318,405606,950160,627516,885746,1538.65,284473,84633.9,22067.2,46936.2,13936.5,14587.3,12.1295
1.66E+06,1.12E+06,886972,640568,391652,268002,876825,466935,823114,1336.85,228927,73836.3,25544.8,17670.3,10397.9,8364.53,12.1319
2.30E+06,1.48E+06,933126,795611,639242,396302,967811,536134,890387,747.466,627190,68696.8,15895.8,36361,11371.2,12397.4,12.138
2.86E+06,1.87E+06,919910,646498,457404,288559,951080,437354,886922,1572.57,316517,63125.6,40840.4,25056.6,13038,18682.1,12.1386
2.34E+06,1.53E+06,916781,807607,580558,375346,928037,529027,915954,355.654,531641,98542.3,28582.1,27494.7,14547.5,14541.4,12.1386
1.96E+06,1.48E+06,793487,471640,368717,276377,800465,377550,749527,32.581,259387,39511.4,11114.6,12416.5,7615.06,6644.12,12.1403
2.54E+06,1.71E+06,893486,930016,574444,329808,1.05E+06,585563,952945,1762.04,422647,91924.2,39043.1,45567.2,15658.7,13432,12.1578
2.06E+06,1.50E+06,824493,563843,495064,343040,865900,420779,803999,-255.656,252267,79718.4,40030.8,21821.4,9667.13,8379.83,12.1589
