"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.38136e+06,904867,824222,663070,424519,594427,4567.33,-714.33,17493.5,258816,14694.5,19335.1,7247.95,0
1.9652e+06,1.2795e+06,502862,411496,272319,367782,8179.13,-108.116,3436.54,364709,23963.2,7411.48,7166.37,0.00279301
1.67988e+06,1.29333e+06,405836,298422,219369,338704,3495.22,-557.057,44991.1,146396,15164.9,8946.12,3271.79,0.0099431
1.57789e+06,1.16729e+06,821028,574608,416718,668746,5417.28,-1323.52,17665.9,269277,30708.9,15637.7,7213.41,0.0100548
948823,648045,354846,276472,184263,273280,8958.97,-785.591,475.826,285079,22280.7,10072,4666.8,0.0120658
1.87035e+06,1.38525e+06,416953,333172,230625,339765,4722.7,-88.2606,1.62059e+06,188532,10312.6,5575.93,4604.86,0.0170932
1.96155e+06,1.46808e+06,479933,353459,246274,384094,9745.63,57.9774,64772.1,256844,23750.3,10635.2,7065.71,0.0202214
1.7309e+06,1.38635e+06,381793,279153,204069,314405,4772.12,-1168.38,15206.1,221309,7808.04,5674.19,7282.25,0.0202214
1.89386e+06,1.31838e+06,689459,522290,346881,533556,3451.72,496.901,68211.5,227866,10192.3,11915.6,5895.84,0.0210034
1.68418e+06,1.2873e+06,312446,240297,169288,246752,3451.99,-518.987,35904.8,169180,7020.63,5739.77,3287.29,0.0233495
1.91522e+06,1.47796e+06,488763,334468,224786,365545,4516.75,554.317,16521.8,201194,15065.1,22658.6,4451.98,0.0288238
1.41185e+06,1.01697e+06,833227,644753,454189,648548,7914.03,-165.625,1253.1,352375,43045.6,15885,5749.33,0.0323989
1.77241e+06,1.35407e+06,356701,237924,170171,293668,2338.93,-515.827,144148,195960,10242.4,5757.5,5658.5,0.032734
1.59303e+06,1.1508e+06,756543,509480,312679,538361,4582.33,-703.476,30709.1,242942,26145.2,21203.6,6858.5,0.0356388
1.87798e+06,1.34125e+06,862430,648168,432384,651194,7726.52,-748.996,70494.7,295684,18898.2,17253,6212.25,0.0386552
1.83949e+06,1.46048e+06,440541,255040,170884,334584,4782.13,109.372,39147.6,159913,10421.5,7238.09,5603.4,0.0411131
1.66405e+06,1.33017e+06,237850,168982,129218,203505,2462.92,105.527,162684,196978,4295.99,3432.62,5368.93,0.043124
1.50849e+06,1.06806e+06,488796,362532,231483,349970,10055.9,-73.3087,16137.8,451163,56822,18532.5,4964.41,0.0462522
1.35686e+06,1.01333e+06,401544,313467,222881,326822,2934.29,-521.847,29272.8,149728,10033.6,8715.89,3280.56,0.053514
1.92193e+06,1.4388e+06,671743,490000,347086,517845,4494.89,-806.51,82163.6,224155,18011,14771.7,5208.52,0.0578711
1.67562e+06,1.34034e+06,267986,211411,168533,229066,2146.53,-350.711,79192.5,181532,6535.87,3379.37,3581.68,0.0582063
1.9338e+06,1.49775e+06,283153,216516,168785,238169,1754.11,-482.729,31852.7,176212,22803,16449.3,3728.25,0.0677025
1.78907e+06,1.25482e+06,554941,431744,301941,435847,3331.48,-933.559,31757.2,269957,29816.4,11687.3,4792.74,0.0684845
2.05544e+06,1.58111e+06,639172,468997,321523,487587,7889.85,1837.81,35984.6,219820,13930.8,15172,10038.4,0.0685962
1.59648e+06,1.13827e+06,738205,565618,385570,573853,4272.76,297.699,32110.1,239072,10506,12569.9,5696.43,0.0688197
