"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
801.334,7057.06,3261.04,1326.21
1067.71,12517.5,-283.88,691.186
1899.23,16696.2,4844.56,3776.19
860.029,12992.7,2388.17,683.603
785.61,6462.31,2053.96,774.933
1661.01,6829.36,3848.77,1242.25
900.523,8944.17,2896.56,415.734
889.595,9982.06,577.509,298.637
674.094,10524.3,2583.35,1127.49
1705.79,9769.23,2375.03,1800.12
1192.82,9351.21,1283.78,1572.38
854.726,6252.36,870.449,1147
203.541,16412.6,1520.02,913.794
852.27,10295.2,1999.72,514.012
1021.21,5043.48,401.796,1697.83
819.893,8554.17,1816.79,197.86
-0.964966,10509.7,2152.97,945.803
1205.5,23228.4,1018.94,805.598
475.142,8525.19,2315.34,1140.36
647.463,8222.17,1173.29,560.921
890.533,30856,3475.98,833.809
866.44,6762.32,2719.08,784.867
922.96,6207.18,1122.5,611.007
1311.76,15695.9,1955.54,1298.79
1093.75,7261.72,1870.13,786.089
1174.75,7584.68,1491.4,1654.61
1501.79,42690.9,1526.81,1901.86
1140.35,28587.7,2769.02,1013.77
583.402,9653.02,2675.66,1233.32
867.434,15176.9,36.4504,508.593
257.008,20117.2,1693.92,1299.55
945.671,17196.2,497.647,1089.34
1415.63,10027.4,964.69,1141.27
1933.33,10997.1,2136.14,2367.09
2288.51,53993.8,2532.44,3494.99
1070.1,33616.1,2606.93,1651.53
1111.11,4760.38,1925.89,525.928
452.006,8788.37,1348.7,902.745
1374.72,7999.13,1623.28,1261.28
629.46,8475.98,2579.42,905.09
896.25,7991.57,1633.92,1335.21
1191.18,8100.22,2280.72,748.01
1062.08,9889.55,472.171,387.68
1568.03,18797.2,3595.2,1796.12
1102.21,10001.9,714.832,708.96
1782.36,10188.1,1189.46,1463.17
678.44,9590.38,1624.07,560.852
1010.4,5996.06,1157.46,788.946
819.054,21915.7,1889.18,311.016
425.26,8118.05,1139.96,1093.43
1660.99,10122.7,2305.85,648.02
1491.83,16923.6,2212.26,819.074
789.854,8423.55,1755.45,1280.85
1434.29,21688.3,2572.63,895.578
454.291,6251.37,2255.2,781.641
852.488,15812.5,898.592,236.349
829.783,31769.8,1122.77,854.318
1289.94,6674.07,4115.91,101.049
765.909,5597.75,199.291,634.557
840.476,7286.53,1138.88,637.041
853.47,27163.1,588.045,710.436
761.731,6224.95,1804.24,1310.73
1104.86,10740,5902.69,1563.7
899.283,9180.72,-1487.84,1123.27
1331.47,13341.7,902.827,862.557
1453.76,12252.8,1912.99,871.262
576.362,5953.34,1507.66,906.864
2447.55,11881.9,7144.26,12416.5
924.211,8534.1,2908.64,876.037
716.126,6484.74,1936.2,870.382
1262.93,9624.43,1753.55,693.443
864.747,13579.8,914.101,504.07
1283.48,9778.18,826.116,1399.14
1276.92,11773.2,262.762,1007.5
1696.74,6718.33,2070.64,1343.31
927.773,9972.59,35.3205,1019.89
2017.62,13498.6,1310.1,2187.8
1294.07,7737.03,1967.96,906.842
505.186,21417.9,513.261,401.22
3441.53,27946,3177.81,1703.15
642.317,8068.14,2129.92,121.805
1086.67,8853.19,1434.63,2286.17
892.947,8004.51,706.244,1742.02
760.337,14786.8,1473.95,450.841
885.059,12369,1988.39,1484.82
491.384,11718.7,1508.78,1598.16
919.094,9032.87,1362.36,1068.83
879.741,15128.3,927.936,1179.17
1373.52,12482.6,2535.34,971.234
1100.7,12965.3,2810.01,1912.39
1206.89,15967.3,3425.31,1981.95
1099.53,7755.37,1957.09,1075.99
1231.66,9144.52,2434.89,1671.07
505.422,10754,1634.36,1103.82
1578.1,13613.5,8911.83,2039.93
1116.93,9543.94,314.326,719.006
1726.26,8495.29,2725.91,1315.88
836.789,20764.4,962.916,857.043
1201.67,16056.2,3367.17,1552.71
1063.24,6410.25,196.426,268.589
1084.98,14323.6,1698.67,717.651
1311.06,20725.5,211.003,1026.66
935.13,14768.7,661.411,392.023
828.684,11533.3,362.7,1082.08
1209.73,5143.86,1855.04,2353.23
1143.88,6429.49,1883.7,918.12
760.627,7026.39,2325.75,775.52
820.641,6294.34,226.333,1289.88
1288.37,9382.24,3429.83,494.868
1273.88,21791.6,822.565,997.739
1524.11,23848.1,1927.76,836.586
1036.32,6327.86,1087.46,963.921
527.941,5126.1,825.806,938.485
1386.21,48339.7,2677.18,1320.2
606.875,9924.71,-718.705,2432.98
1333.59,16684.7,1927.39,705.784
520.684,11287.7,2116.81,662.922
751.915,11379.3,2051,879.719
535.635,13476.9,-21.9764,586.515
545.36,8750.02,1647.15,2407.6
718.319,6596,1809.71,1436.27
681.813,8930.04,-428.963,1581.52
1170.84,10149,3425.52,1702.6
857.141,16156.4,2523,430.079
890.628,8255.24,1772.91,1077.15
1680.21,13670.3,1078.79,1747.25
1556.98,14782.7,680.958,446.517
969.152,9186.76,2028.16,1188.49
887.651,7756.85,277.919,733.594
1498.1,18258.7,1060.23,1004.87
951.184,6192.79,2751.78,1546.71
1386.85,6224.74,1604.33,1109.27
1776.73,28297.5,2344.44,527.213
712.54,13686.6,2977.92,1091.62
893.503,8143.66,644,1283.58
1092.41,11438.8,598.323,428.867
711.636,11332.2,802.032,821.685
635.451,27321.9,1828.4,1163.22
476.279,8782.41,617.384,774.537
554.558,7500.18,1950.62,575.37
1630.16,16236.5,2255.1,400.382
