FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
2.13E+06,1.73E+06,735596,327491,253215,210687,721111,295087,665888,-1000.23,5822.03,86707.2,7693.13,6010.71,8652.32,4145.68,10.0258
2.03E+06,1.25E+06,974224,536524,468246,274674,1.02E+06,344367,934801,-631.242,1056.82,84336,11257.1,8790.69,9175.35,1917.66,10.0317
1.60E+06,994415,963987,848643,532355,312519,1.02E+06,551736,922879,299.581,25907.6,61413.4,32522.2,9574.3,12788,2638.17,10.0341
2.09E+06,1.60E+06,785216,527875,546401,419994,780584,420847,752590,-1373.65,188180,76824.2,25013.9,9884.67,16020.6,2084.21,10.037
655439,428247,918310,548518,252367,166147,911363,402115,818450,-350.953,87974.1,29025.7,28183.2,4209.74,18961.4,1924.01,10.0417
1.10E+06,645519,1.02E+06,516281,413123,260507,951506,357909,865495,289.831,146.456,155606,17447.5,9122.47,11095.3,2541.93,10.0445
1.36E+06,1.02E+06,803763,594496,507427,369741,823432,459891,775613,-1186.98,32611.5,104405,30300.7,5366.12,16656.9,2606.28,10.0454
1.69E+06,1.33E+06,760020,592276,511548,401527,764404,501375,708783,-2443.62,41131.2,109596,20809.7,8010.3,8416.25,2635.5,10.0531
1.02E+06,628494,978355,812896,402503,249571,967668,551587,884245,282.821,38798.5,69810.3,54784.9,11993.6,15584.5,3019.31,10.0598
1.79E+06,1.36E+06,791856,437709,225082,180280,749108,389305,674600,-291.637,81871.1,86852.2,21513.4,4736.45,9044.89,2598.58,10.0599
1.82E+06,1.28E+06,853114,669606,567526,408059,834477,524423,766106,341.177,22778.2,106937,18758.3,12604.3,10592.6,3335.51,10.0626
1.28E+06,922827,832738,451103,240800,172251,838776,363192,745231,-45.4551,18226.9,54472.8,10656.5,4096.85,12352,1419.26,10.0684
1.30E+06,911621,856865,599713,280748,204481,823788,484897,742071,-421.928,10953.8,65500,29922.1,5574.88,9735.38,4254.33,10.0731
740272,513930,864248,516832,340227,237536,859391,407670,760663,-318.702,33926.8,74983.4,22794,7981.63,10049.4,2625.56,10.0757
1.59E+06,1.17E+06,815001,394036,347322,255873,814440,315464,749442,-1559.69,26492,59902.6,16371.5,9669.97,11201,1916.17,10.0764
1.10E+06,562438,1.17E+06,672546,442547,288369,920793,461304,874754,467.373,6535.36,288565,73565.1,11489.8,15983,5225.41,10.0778
1.05E+06,732223,863921,630127,535544,377667,850819,467177,809279,191.119,58489.2,50156.1,17963.6,4455.13,29722.9,2418.97,10.0786
1.34E+06,957508,836632,623246,494011,341223,868660,469853,795882,1028.54,45541.9,111074,23345,9507.88,14019.1,3442.46,10.0807
2.10E+06,1.63E+06,774586,494128,293354,226190,778161,407172,728137,733.145,25772.3,56134.9,16229.8,9425.24,11568.6,2043.93,10.085
1.41E+06,1.01E+06,836041,798212,495558,359776,826444,652814,733635,1011.67,20718.2,47468.6,12125.3,6196.32,10986.7,3297.31,10.087
2.33E+06,1.63E+06,856826,555047,506765,344738,882001,432003,770893,334.245,4538.33,123367,26828.3,8615.25,9050.72,3433.37,10.089
2.15E+06,1.72E+06,750818,333048,216111,171434,756365,276473,722778,715.934,106160,76796.1,9542.36,3077.21,5879.53,1783.89,10.0893
