"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.97927e+06,1.59372e+06,745151,258730,211634,170531,744619,226906,684151,3056.41,-231.792,99239.4,59715.1,15202.3,10442.6,1415.61,11.0249
1.77529e+06,1.24204e+06,857605,351372,182642,133059,823586,286078,736943,5626.09,-197.23,1780.55,87508.6,19004.5,9813.8,2198.74,11.025
1.39178e+06,1.07291e+06,778325,407597,408732,324229,756377,346825,705135,7567.26,-746.049,20622.9,59028.2,19408.1,7784.15,1972.04,11.0275
1.01588e+06,714445,853150,534305,354617,252436,842868,421770,760090,6399,387.945,63507.7,46563.9,36897.5,12208.8,1814.61,11.0307
1.88338e+06,1.47298e+06,767170,384337,243608,194915,749890,345169,668085,3352,-581.102,47067.6,101377,6652.76,6465.37,1370.5,11.0374
1.11512e+06,847418,789540,555845,351262,273890,769495,456180,731086,8347.49,-1263.47,15796.5,81110.7,34666.9,12667.5,1483.82,11.0398
1.9519e+06,1.41572e+06,827244,297362,155525,118592,786856,247836,719901,4351.97,-321.487,34803.8,37532.9,16550.1,5378.13,1142.91,11.0452
1.51269e+06,1.14453e+06,793002,589740,489757,366447,801901,486170,727820,7908.08,1804.06,6162.61,57072.5,33420.1,16643.1,1582.44,11.0516
1.87574e+06,1.44216e+06,780385,416078,229718,169704,812184,331196,753774,9332.83,124.011,25657.6,55761.5,11785.9,7033.64,1819.41,11.0558
1.8971e+06,1.51454e+06,751555,485411,347230,261006,798212,384776,756924,6911.69,-46.4807,31977.9,124664,28430.8,10422.3,3924.82,11.0616
2.34975e+06,1.76333e+06,799538,345135,226342,178062,762685,281585,735411,5224.51,-499.637,15711.4,190788,9446.19,6944.76,1949.95,11.0675
2.62178e+06,1.91909e+06,819696,481961,393395,297346,793812,378843,763315,8388.48,267.21,22382.3,89027.3,10248.8,10145.1,1665.41,11.0702
2.39256e+06,1.4281e+06,1.0052e+06,628147,465686,250205,1.11673e+06,351680,1.07168e+06,11316.2,381.182,15881.9,97026.4,35568.1,11414.3,3789.08,11.0745
1.64403e+06,1.11699e+06,883102,540359,444139,322306,826802,432112,750305,16479.2,-12.1233,3177.97,107830,16301.9,16128.3,2266.07,11.0779
1.64851e+06,1.36321e+06,725569,365197,299136,235704,761470,309215,708627,5480.74,1174.79,35718.8,55478.2,8401.61,8195.17,1742.28,11.0833
1.91118e+06,1.58655e+06,722768,325484,243588,196642,743244,278740,700618,5299.67,-585.724,17984.2,168047,10298.1,7330.58,3109.14,11.0901
1.04051e+06,755964,825844,453683,382801,290217,791409,363242,749389,5646.89,-580.572,4902.43,125401,12686.8,8665.94,4108.56,11.0927
1.54351e+06,1.0933e+06,847076,594957,354881,250369,850459,467906,762918,8209.04,1652.37,44780.3,62511.4,14731.3,12886.5,3150.46,11.0962
1.12347e+06,759095,888011,503687,433259,301791,861375,381500,792169,10430.8,-661.002,11730.5,77352.6,20477.6,11071.6,4922.13,11.0977
1.55362e+06,1.10507e+06,843538,744216,540994,389263,833875,560070,797275,9284.13,-254.535,93727,51872.2,14359.8,17463.9,3027.67,11.1022
2.3926e+06,1.86971e+06,767795,340276,254094,198393,768458,272999,747862,4665.96,1265.35,26530.4,106282,11728.7,8118.57,4542.74,11.1045
779822,643486,727123,729833,475740,296868,961518,484607,903618,16721.4,1024.06,17110.3,203170,77114.1,13345.3,3020.9,11.1056
1.54857e+06,1.16197e+06,799623,520441,456272,346637,789769,410370,760935,3654.24,1813.21,32661.1,76177.8,10284.1,8039.57,2005.23,11.106
1.4481e+06,1.10901e+06,783452,589979,327903,255042,771409,490475,721723,12571.3,-1071.46,33091.4,130338,40728.8,11602.8,1485.59,11.1076
1.61245e+06,1.31069e+06,738137,417957,293078,222951,788725,339664,738300,9697.95,83.7183,274044,41085.7,15942,7819.68,3687.94,11.1111
2.28206e+06,1.82455e+06,750453,468261,317958,267411,713415,415801,675700,4647.42,-847.746,22415.7,85388.5,5739.82,5317.19,590.176,11.1182
2.08311e+06,1.59753e+06,782374,397925,269699,204678,790605,313408,761802,10697.1,-662.398,1395.56,70259.5,25943.5,11461.2,1676.37,11.1201
2.35937e+06,1.98615e+06,712747,213849,135155,119751,677180,188877,679327,7864.38,-1340.21,-1305.92,235980,13404.3,4923.38,1137.2,11.1256
2.46332e+06,1.81117e+06,816043,321605,282431,215848,785084,265650,726380,5885.69,-485.483,33386.1,85645.8,13649.1,6776,5283.89,11.1268
1.8691e+06,1.58973e+06,705439,308729,252849,208152,728840,271107,683263,4351.82,-827.65,10331.2,39252.9,10436.2,7058.86,760.071,11.1277
2.24866e+06,1.80451e+06,747681,440767,330120,264482,748905,375445,704391,12303.3,-235.788,50404.5,131164,16107,7742.65,6015.53,11.1279
2.18507e+06,1.62565e+06,806472,447272,384203,300097,768157,368539,728181,5246.16,-1071.07,2560.69,166976,15961.8,7996.55,5638.71,11.1282
1.47303e+06,1.19386e+06,740306,431438,294110,240233,734563,369425,700717,1849.7,352.843,43349,46221.5,20787.3,8744.69,1106.95,11.1285
1.48883e+06,1.02776e+06,869168,916659,444671,285275,935248,637883,862220,9505.76,1491.32,180261,54009.3,40111.4,18468.9,4045.52,11.1357
1.69505e+06,1.28883e+06,789110,436277,301022,222705,810999,355514,736303,9618.64,-945.659,-74.5012,92609.5,24861.3,11859.6,1070.59,11.1357
2.54597e+06,1.48525e+06,1.0285e+06,1.12743e+06,629229,381673,989164,752373,899099,13769.5,1467.12,46175.9,100935,66672.3,31016,3480.53,11.1439
1.66058e+06,1.27083e+06,784017,617286,459856,316245,872469,465816,795103,13731.6,-1014.6,46910,96648.3,30448.9,13192.9,4191.56,11.145
1.5148e+06,1.16937e+06,777240,417509,317127,239775,793562,333297,751597,9695.72,-275.783,52916.9,47865.4,11990.8,11516.4,2147.65,11.1473
1.49662e+06,1.02677e+06,874555,873654,821269,553056,890979,639224,820045,12418,-21.2505,21961,77176.7,26778.1,19918.9,3191.68,11.1553
1.6511e+06,1.26592e+06,782563,346920,271442,210940,772092,288652,721117,3607.58,185.841,71304.1,100180,3806.05,6315.69,1204.7,11.156
2.44064e+06,1.69956e+06,861624,452049,344642,239729,862578,338463,801356,13381.8,1065.91,1319.94,57910.6,17803.6,13468,1840.08,11.1632
1.71908e+06,1.15705e+06,891442,824477,673652,476252,848692,628008,787707,11906.8,-2233.32,-2720.29,136509,85356.2,24091.6,2072.05,11.1649
1.4835e+06,1.14618e+06,776580,365075,234729,173608,811237,289821,755795,4541.53,-382.974,18872,28538.7,11839.5,7765.71,1837.53,11.1702
2.12069e+06,1.73252e+06,734431,279612,239450,204959,700969,251287,667631,5282.76,-234.062,10155.9,111024,12956.6,6489.38,3624.41,11.1727
867469,595357,874234,441539,372604,257155,869369,342706,773034,6853.31,-1537.51,26171.7,64565.6,19119,11567.6,2223.31,11.1758
1.52916e+06,1.11585e+06,822242,674889,572216,408841,839763,532637,760243,13946,-824.487,4993.95,90051.9,19446.6,11162.6,3157.59,11.1766
1.24635e+06,903941,827278,502107,319207,245364,780571,419058,718908,3885.82,247.357,48465.6,46555.8,12729.6,7031.23,2550.45,11.1771
1.40164e+06,1.09194e+06,770175,472758,367367,302928,727633,404183,701799,3724.37,1351.81,18980.1,44462.1,9795.1,6524.86,3100.66,11.1872
2.04302e+06,1.68816e+06,726125,220809,192412,164157,703272,195875,676377,1995.4,-428.445,19882.4,71998,5827.89,5802.88,2311.71,11.1898
2.19473e+06,1.78216e+06,738902,245678,199305,171873,695765,221456,665626,4212.55,-2241.97,21438.3,169556,13650.1,5581.56,1236.41,11.1961
1.55692e+06,1.14458e+06,816154,532265,400015,294139,815972,435672,733026,8588.55,123.018,19282.2,78728.8,16777.8,10095.3,3095.47,11.1965
1.82196e+06,1.40816e+06,776315,326756,274957,223529,738043,293676,667585,3863.7,-311.467,38938.6,42239,11338.2,7836.95,433.193,11.2039
2.09599e+06,1.66779e+06,754049,427864,341830,267742,766027,352518,728243,7678.07,-239.891,8325.67,63135.6,12362.8,9558.29,2432.79,11.2102
2.0713e+06,1.69198e+06,734510,465994,357694,272787,786754,365527,764912,7697.81,1335.25,5846.61,84404,16026.4,8594.21,2658.34,11.2102
1.82529e+06,1.53064e+06,715502,323683,251392,210055,718075,288936,672156,5482.11,-1772.35,13484.6,140860,4864.94,4810.13,3273.22,11.2124
2.30841e+06,1.78513e+06,775880,325368,289929,238335,729885,292614,667161,3866.55,-369.025,14290.2,63699.6,7333.14,3997.33,3457.01,11.2211
1.57977e+06,1.24947e+06,758612,430039,313677,249625,753956,362733,711331,7315.83,-395.299,86493.7,43168.8,13767.7,9776.12,1961.28,11.2216
1.28149e+06,947123,811820,352905,285793,219619,780787,292343,724297,3437.82,-283.81,60415.3,55667.8,5823.41,5273.69,3518.38,11.2251
1.71205e+06,1.31128e+06,783382,565288,482983,360291,804321,446681,759318,12092,-471.094,36018.4,58991.2,21920.2,13392.4,2376.74,11.2298
1.90815e+06,1.45914e+06,784632,516663,421019,312881,807372,423951,731211,5308.86,1739.09,81186.4,62286.1,12152,12491.9,1820.66,11.2314
1.99202e+06,1.60728e+06,743622,449358,375409,295829,761403,366913,734819,10125.2,-539.709,10148.5,82856.2,10463,10413.4,1013.86,11.2331
1.9965e+06,1.5869e+06,754869,449218,391751,269664,871644,331113,814014,4259.07,2230.47,68122.8,110548,15234.8,13023,2499.52,11.2348
898508,627691,858870,878133,415354,296415,840755,691187,762282,11634.2,-901.947,23664.4,77436.1,41174.6,16460.5,3574.94,11.2359
1.97769e+06,1.514e+06,783762,639015,548268,389591,844374,497048,771372,14963.2,-171.636,72613.6,63026.2,30811.5,20397.2,4075.89,11.238
1.6934e+06,1.22592e+06,828793,677292,606027,426967,851626,525623,773131,9894.46,-727.05,40902.1,90797.9,24384,16762.7,3539.71,11.2403
1.68261e+06,1.20815e+06,835628,589714,418727,307386,817332,475407,744264,13709.1,-466.335,1083.14,78338.2,17202.9,13209.1,2904.78,11.2411
2.11428e+06,1.36279e+06,930857,918885,721999,477311,907583,650512,847534,32354,272.187,506.148,117145,21561.8,29197.9,4732.02,11.2458
1.37358e+06,984060,837496,502850,461606,362817,763371,405294,744423,6436.32,-1296.92,8690.33,48777.6,19248.8,9366,3295.11,11.246
1.5886e+06,1.28123e+06,743943,482381,342380,270048,760709,382692,756297,7919.22,234.589,21004.9,80512,21264.2,14059.5,2656.39,11.2604
921038,549475,1.00573e+06,469181,360813,224737,963294,325798,864059,12027.1,-204.275,9999.03,99649.5,27490,12611.6,2591.93,11.2649
1.63155e+06,1.32085e+06,741140,198744,149850,127978,702544,179507,664299,2673.99,-573.405,17256.8,66213,8751.03,3616.82,1662.57,11.267
1.4796e+06,1.15522e+06,768474,590325,472164,355485,796936,461459,767555,7015.81,975.297,64382.8,64859.2,17725,10132.2,3414.42,11.2695
1.47728e+06,1.02248e+06,866884,556750,276062,184394,898277,412550,809720,8101.7,276.41,31168.9,55935.4,19959.7,16006.2,1081.98,11.2862
1.99931e+06,1.34527e+06,891707,751318,493921,337107,879106,545810,825912,7687.3,2060.51,10904.6,74663.2,11756.8,9250.48,2069.01,11.2889
1.84768e+06,1.41654e+06,782621,335535,279765,223091,752425,274234,734121,8728.23,36.7666,66.8111,142276,5423.62,11599.8,3921.28,11.2909
1.73926e+06,1.44616e+06,721604,363714,248325,199410,747181,303960,717950,4068.55,360.034,39520,37520.6,7380.09,9188.92,1199.47,11.2944
1.93408e+06,1.38442e+06,838219,823168,791191,585317,811038,619762,796920,12901,1445.92,35241.7,77450.3,36922,20576.4,6342.86,11.3032
1.97875e+06,1.56829e+06,757038,272919,213926,179633,714542,243469,672575,2657.39,903.164,32952.7,66532.9,5506.69,5246.78,3118.52,11.3069
1.49241e+06,1.19119e+06,751728,302391,274632,219722,749944,269101,674224,6408.51,-248.158,31715.1,34987.6,9416.28,5816.53,1471.54,11.3089
1.17411e+06,752054,936726,585358,372770,250309,893543,411528,853440,11227.8,-1771.3,853.359,241930,119784,8085.15,2555.64,11.3146
2.26148e+06,1.54365e+06,879015,684951,379029,267210,851081,525265,782407,3183.16,2279.67,390242,100811,12254.6,11353.7,2256.18,11.3173
1.26605e+06,893321,850344,714208,429186,301625,853748,551660,776792,7431.74,1843.42,151178,58727.4,22290.3,13088.3,2860.11,11.3173
1.51952e+06,1.12235e+06,812327,546775,338486,243606,833690,437031,750667,6994.81,242.417,13970.6,75271,21437.5,10874,2859.29,11.3177
1.33441e+06,889484,900124,626119,402780,257574,938246,439069,855609,13114.4,719.628,43157.9,51057.6,12698.6,13159.6,2422.49,11.3211
