"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
2089.28,21660.6,1617.84,999.305
1405.69,10141.2,963.396,2400.85
1112.87,10921.2,2222.72,1743.69
1677.12,7643.1,2283.96,1461.26
5430.36,17497,9235.52,11990.3
1182.13,8973.54,2511.5,1126.51
1608.29,6742.61,2386.39,1396.73
2693.96,46911,1825.61,2720.53
2238.42,47616.2,2430.9,3668.57
2699.36,43243.6,3979.73,3016.26
2600.37,15750.7,1903.98,2884.46
1515.7,46227.3,2461.72,6587.1
3273.6,14928.5,6940.25,5248.1
1730.89,31618.6,757.787,2053.51
879.973,10453.3,1617.43,159.7
738.856,12147.9,1776.5,2675.09
1529.36,9049.79,2326.89,2678.72
1250.63,9990.62,-95.4055,1748.23
3375.53,18237.1,3769.42,1967.7
1235.37,10236.1,313.915,2308.19
2170.31,25904.1,2132.61,1385.92
1937.51,32459.4,2562.05,1028.09
1345.65,9119.62,2033.85,1176.67
4816.12,33227.5,6226.72,12674.4
1947.8,17247.2,1319.64,1526.03
1294.8,14067,1326.18,3133.13
1927.42,8581.81,1607.92,1241.33
2106.32,15284.9,1839.03,2591.2
5215.34,26492.6,5086.01,9675.27
2425.34,20202.2,1354.5,1584.72
1322.85,8678.1,846.84,833.595
1840.25,11164.2,892.878,1297.86
1468.67,10376.5,1758.06,2296.45
1496.29,8600,364.851,1909.05
2603.25,24120.5,2341.86,3799.16
1145.49,9364.85,585.897,1209.07
1633.43,15343.2,1869.81,2039.38
2041.43,25065.4,3322.75,1415.04
8889.73,62834.6,7839.08,3893.24
2306.89,13061.9,1161.57,3432.05
1307.13,7246.31,2264.43,792.47
1116.84,14385.8,3073.82,1441.02
1744.89,12086.8,113.768,4115.76
1979.39,7218.75,2654.48,1201.85
1515.18,9282.31,874.384,1551.75
2712.09,29059.9,3244.23,2190.84
2118.51,26639.7,2903.35,2502.33
603.987,7301.06,1885.18,737.208
4535.31,26127.2,5372.8,1615.42
1819.48,13181.8,3297.78,1043.15
3757.88,35180.5,6222.2,7582.18
1513.37,13423.8,892.443,1545.33
4282.07,13381.1,3330.99,2044.53
1144.15,8426.27,1360.02,1264.89
882.184,13088.7,453.56,2965.26
6908.27,37834.6,4875.3,13227.4
1321.13,12004.9,1646.81,2595.16
3094.94,9642.72,3652.89,6055.37
4393.33,26495.9,6611.11,7356.86
5482.27,45732,4034.28,4627.2
1107.43,15551.4,2477.44,1611.39
1772.08,9034.43,841.417,3750.84
1676,11645.2,691.85,1438.4
1020.58,9782.98,1182.16,1787.93
1647.07,13613.6,2644.25,4216.58
1666.59,12128.1,1066.72,1669.02
1542.24,14959.3,1064.49,2101.23
1738.33,17544.7,2591.03,5950.48
1707.56,8219.86,1409.97,1476.21
2419.64,16230.1,738.391,1785.41
2199.02,9781.32,1131.63,1545.89
1967.42,11100.1,417.882,2058.01
1955.24,14196.1,2062.33,1849.8
1838.17,12228.1,5327.7,1288.64
1881.55,11542.8,870.533,1791.74
1621.47,13537.3,944.897,2090.92
2199.31,40313.9,1032.94,2061.72
2178.75,8715.3,5920.51,3389.4
1654.67,9680.72,1879.26,2095.04
1894.12,10634.7,1768.65,1824.59
740.602,15621.4,1935.3,2196.8
2693.54,39985.1,1798.12,3852.79
12252.5,33886.8,6857.04,4135.17
1403.65,9368.28,1861.84,1883.39
1705.34,9420.68,649.746,3426.51
1452.94,11729.5,457.395,1625.69
1511.15,13426,3416.76,2079.44
1963.46,30836.6,515.114,14.5353
1690.62,37429,1411.26,1834.34
2762.45,18131,478.321,923.452
4080.17,14749.9,3196.96,1554.83
1368.63,8446.06,548.626,1529.36
1048.36,9475.82,469.105,1477.7
2210.19,17331.6,79.6647,2048.91
1609.6,11907.1,995.397,3055.3
1919.22,13381.3,4832.96,1767.01
1412.14,9488.86,1137.8,1878.35
10559.2,33760.7,15550.6,5281.61
4555.28,41446.8,12597.4,12324.1
4732.04,30603.2,3401.17,2228.98
2690.67,35857.8,1510.53,2385.46
2457.34,10834.3,-537.117,1620.19
3968.01,17257,1678.02,2385.6
6988.57,31909.9,15301.3,16680
1485.03,10059.8,1086.79,1831.39
2092.32,36654.1,2555.22,1375.89
1179.12,9151.3,-5.92026,1537.17
1344.46,7759.81,1380.07,1922.2
1781.89,14907,1327.5,2045.64
2445.16,23962.5,3700.72,3237.2
2937.2,7779.32,5436.34,3981.52
1980.64,19407.3,1590.17,2856.6
1160.53,17688.6,988.961,1315.49
1571.22,16338,1156.88,1528.3
2450.12,9477.87,2558.51,3115.52
1256.93,16586.7,1091,1406.1
3641.67,38900.8,657.794,2081.24
1348.81,10126.5,-551.939,1575.04
2379.08,32666.7,2384.46,1831.18
2179.69,9095.59,1321.37,1966.36
2046.29,10953.5,1058.88,990.657
1687.11,9014.92,369.759,1623.02
1850.09,31143.7,1330.12,2681.9
2374.41,11047.9,2165.25,6491.04
1725.67,9026.57,1478.71,1367.06
1607.74,15248.4,-252.132,2273.97
2578.69,27904.3,3544.32,5026.75
1472.55,12918.8,736.01,1119.32
1426.07,13788.3,1056.46,785.685
1551.73,17475.9,476.076,2711.07
3110.95,36506.4,3092.22,1113.95
1199.65,13233.6,117.93,2432.02
1868.3,11659.3,-177.986,2860.87
2403.94,18243,1552.85,2974.89
2753.97,23233.9,2242.5,2527.74
1974.85,18396,555.167,3652.34
1921.31,15421,2157.33,1306.35
2970.36,9062.56,1876.27,3345.33
1924.2,13440.4,2511.92,2307.54
3879.93,16859.4,7603.79,13936.5
1595.02,16691.9,1205.18,1148.35
1106.71,22953.6,1487.15,1212.21
1079.05,11730.4,2531.44,2165.16
3785.42,24691,5123.37,2033.61
2404.28,16675.1,1975.82,1998.92
3374.69,34400,1904.16,3068.48
1551.31,13146.7,623.469,2964.99
4905.27,14878.7,9746.24,9238.59
1824.6,18560.7,1270.27,3402.54
1106.37,11111.8,1896.49,1084.35
1803.88,10711.2,752.712,1912.79
3387.56,27809.2,9772.21,8765.82
1467.62,14521.1,2091.22,2113.04
4188.41,29931.5,5530.01,2445.38
2044.61,30784.9,6461.34,1810.64
1062.3,14971.3,1291.16,1389.51
1227.1,10896.3,1592.76,1386.57
1308.72,9387.51,-247.555,2129.82
1375.31,7556.92,-410.972,1402.93
1931.96,9359.84,9678.34,643.392
2644.7,20704.3,3574.91,2505.66
1863.97,10442.6,1991.81,2990.98
1510.66,13011.4,394.53,2279.52
4032.95,19541.7,2493.7,10969.9
2279.4,11205.5,3766.33,2734.57
807.203,8331.02,1371.61,1450.5
2032.09,8842.7,1897.7,1708.74
1802.01,12398,943.029,2067.36
748.578,8758.5,869.834,1497.75
5150.29,14866.3,4504.75,2177.17
1775.91,11796.5,2752.14,1338.63
1700.42,14456.6,689.646,320.693
2620.62,8956.37,537.336,2298.55
