Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
8058.17,941.977,1587.65,5586.66
13566.2,4580.18,2623.25,2920.72
12408.6,928.681,368.579,1913.17
39287.5,1094.11,2689.47,1071.83
29468.3,45.963,2681.63,1820.43
12555.8,1888.91,2065.91,1826.33
12422.3,911.366,1918.3,1414.61
8496.74,-201.478,1941.24,1824.82
13058.6,1700.52,1079.35,2357.39
10591.8,1987.65,1589.47,2141.4
11047.3,1541.16,1233.58,1247.53
18971,267.936,1908.9,912.247
5710.57,-1557.11,1569.96,876.574
16606.7,1677.49,1836.59,1932.32
20930,2350.82,1002.74,1331.19
13344.4,1014.63,1541.24,2768.53
22175.9,849.761,2422.08,1601.16
31723,1865.69,4473.65,1269.22
8956.18,591.36,2131.09,2005.22
73695.2,506.532,6172.53,3021.63
10305.9,404.863,1890.34,1105.55
16310.8,722.873,1333.33,1800.6
51955.7,563.668,2473.47,2953.75
13396.1,3596.09,2130.16,2481.76
12980.5,1896.58,1797.58,2734.58
23719.2,1891.05,2192.18,1455.9
19821.3,4283.44,3515.5,2898.98
19635.1,4405.51,4137.68,2347.49
10110.3,71.5423,1156.16,2057.48
13203.1,2007.41,1366.99,1765
30786.3,1916.33,2019.43,3144.54
32196,2215.29,1646.53,1004.09
14462,149.882,1423.07,1927.04
60840.2,2285.27,2114.86,3217.92
19844.4,3689.76,4817.47,2021.44
10685.1,-143.304,2268.14,2139.95
51062.7,160.731,2256.44,3194.29
11026.6,1692.56,2595.52,2905.23
21445.7,3558.39,2236.91,1851.17
31597.8,4153.63,7180.74,4476.14
15301.4,387.689,2672.9,2381.4
14676.2,1406.72,1367,1993.34
12735.3,400.118,1495.07,1716.9
40143.9,1647.99,2099.59,1902.71
13448.5,955.501,2811.11,8412.19
48630,1364.75,2098.1,3947.56
7094.55,1381.61,1219.08,646.305
22789.9,1730.34,2192.18,2687.77
30524.4,674.093,2041.49,2170.17
9338.14,2415.33,1623.78,1279.11
7234.62,784.866,1379.51,2046.74
14503.7,-66.7381,1423.39,5037.24
6899.03,595.312,1027.13,243.438
13897.5,956.291,1824.55,2559.45
12709.4,653.113,969.952,1419.37
14650.8,3371.04,1370.06,2509.11
9878.05,2792.79,857.715,2190.49
18471.2,61.3073,2718.03,4470.86
25387.5,2271.15,1840.89,2017.19
17789.2,488.093,1770,4522.65
11364.5,391.03,2069.29,2006.96
16988.2,9016.84,5808.47,13208.7
28243,1502.93,2765.66,1722.69
9730.34,95.3396,960.395,1056.26
9282.38,1833.27,1325.97,2105.54
14952.7,2303.83,2173.06,3354.63
12929.7,-476.286,1425.43,2882.12
17174.6,1536.19,2299.67,2806.03
8796.5,3140.29,1366.01,2003.75
5513.77,1841.62,1854.19,397.411
11053.4,2426.59,1422.38,2010.64
7627.01,762.018,1106.13,1026.04
40816.1,2725.45,2087.75,2380.12
8978.36,1492.35,336.152,1909.38
