"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
1947.71,15269.5,5093.81,1560.21
2962.02,57093.1,4872.29,4121.53
2709.44,13014.6,7022.12,2107.63
6527.91,17397,14578.7,11272.2
1398.81,26439.4,2883.29,1690.58
3314.84,25452,573.785,1520.27
2004.91,16124,2130.37,3384.8
1958.22,10953,1893.76,3864.08
1747.24,15026.3,2157.89,2713.73
2477.52,23167,1315.75,3174.66
1104.61,11969.7,744.685,2506.63
5139.89,29185.9,3552.4,2077.12
1736.82,11644.3,2942.73,2720.4
2938.86,67942.5,3276.28,7171.14
1925.51,11383.5,1241.32,2295.84
2184.89,11196.6,984.004,893.513
1917.93,11357.4,2186.48,1800.58
2184.4,12517.6,2467.18,1672.05
1632.07,6009.01,168.108,870.318
2054.76,23059.5,-47.237,1385.16
1764.34,9337.91,1424.84,1594.67
2031.56,41606.1,1572.63,3959.46
1232.07,13007.1,447.052,2066.02
1653.3,11683.8,1173.05,2654.47
2152.59,12920.3,1688.53,2770.46
3464.69,27739.3,2207.19,4218.85
2238.26,10548.4,-1628.53,2223.28
3591.07,18186.4,2304.31,6941.79
1859.75,22339.1,1970.18,1936.27
1677.58,13026.2,51.7982,2491.32
3185.02,29306.3,2640.13,5496.38
3113.29,22380.5,4423.2,5881.99
1815.71,12086.9,2380.98,2001.61
8992.78,19891.3,18737.3,14585.5
1726.25,10274.8,1293.21,2600.67
1550.59,15239.4,488.261,1351.59
3109.35,33580.7,2040.15,2565.61
779.596,12199.9,2711.09,2054.24
2062.55,44988,3534.99,3658.64
2142.78,11890.8,1258.92,2322.8
1653.89,11474,1391.71,1979.49
2686.96,27302.7,2706.2,1605.25
2751.66,16969.3,782.791,3368.94
1891.94,19028.5,2179.27,1085.12
2550.88,18476.6,1591.7,1232.5
1534.68,19704.6,2193.43,1856.44
1486.71,13502.8,2708.5,1372.7
2604.14,15330.4,3790.82,1720.59
1908.75,15116.1,2146.45,3352.17
1122.24,10748.5,2156.96,1857.87
2615.07,18877.1,1679.05,1371.08
1217.96,19997.7,389.961,984.67
1600.4,10279.5,2113.48,2313.19
1629.65,9465.83,3395.3,1729.42
1713.76,9834.98,1224.74,1411.74
1445.71,9354.69,551.14,1474.78
2285.72,12710.1,2534.24,2840.65
1639.36,15542.2,3816.48,2272.51
2270.85,16816.9,1789.6,937.557
4687.17,59666.2,745.01,3200.06
2745.05,26840.3,842.02,1589.92
2333.64,19135.5,4405.52,1061.35
1390.64,12518.5,1029.68,2792.3
1783.48,17095.4,3253.91,2416.15
1498.61,15628.2,-70.7216,1663.22
1278.38,9830.88,2776.54,2442.22
1918.23,11143.8,1698.07,2868.14
1359.55,9813.64,923.246,3011.76
633.889,10757.4,1530.19,1737.38
1818.47,8662.46,491.398,1963.66
1570.79,10809.4,1989.26,2079.19
1863.74,13118.4,4136.19,3013.1
2668.68,11798.4,-216.204,3046.66
5100.3,60105.2,7957.03,14745.6
1453.19,16095.8,2432.38,781.182
2083.78,19509.5,-1690.36,2976.45
1521.09,11924.3,1766.42,2225.11
2270.44,11513.8,2699.58,8153.58
2205.28,39703.5,2448.1,2626.88
1658.34,12723.3,1539.05,2159
1891.03,13207.1,3040.35,1260.9
1391.15,14751.3,2461.32,1071.81
1544.98,8394.16,1646.49,2234.91
1086.87,12125.9,608.929,1860.23
4172.1,12287.6,2092.01,2325.69
2141.26,16555.1,1366.38,1739.54
1743,10161.2,214.33,1593.78
1867.37,19578.7,2455.64,3594.58
1465.73,11183,1895.56,2203.89
2956.44,23122.1,2948.89,2000.26
2214,17314.4,1157.04,3757.05
5220.14,25823.6,4242.61,2502.85
2357.76,33810.5,2115.96,1762.67
1639.6,9103,1938.66,2251.04
2725.27,10325.1,2308.35,3627.47
1228.19,13936.8,1422.66,2739.39
2207.89,12928.3,40.5415,1578.72
1875.52,20995.9,2759.42,1017.74
2240.93,11446.7,1401.63,1380.55
1563.38,21789.7,315.182,1626.56
3802.53,16453.4,5048.21,14329.1
1952.78,16028.1,3073.56,2127.55
1265.3,15661.7,2522.52,2107.85
1547.18,17556.6,2636.02,4109.37
2291.34,13441.2,1510.04,2278.89
1327.72,15904,1065.74,4061.01
1565.39,10146.3,482.986,2091
1804.71,10713.9,2248.13,1810.67
1599.53,12848.6,2738.91,2940.85
3470.74,18014,6897.03,7267.21
1837.76,13632.4,3021.93,3285.67
5083.56,22675.8,1028.41,3265.06
1573.9,13462,2067.12,2276.75
2009.71,10449.8,2503.58,4110.21
892.764,8539.01,1463.2,2350.43
1755.24,13959.8,1517.87,1762.8
973.037,12428.6,1663.06,2537
2094.81,13763.2,-665.157,1397.86
1086.71,12302.7,2186.82,1894.85
671.136,11655.5,1961.83,2480.51
2086.22,15306.6,2221.5,2440.96
1173.53,11731.8,-157.076,2303.95
1020.4,21957.1,738.314,1058.48
2267.65,22766.9,7304.74,3843.17
910.094,8396.43,1540.16,1067.29
3348.79,14303.5,6568.51,6384.78
2002.65,14169.3,2682.89,2289.11
2734.57,34155.9,653.879,2407.33
1580.67,12168.4,7.36526,1896.5
1393.54,7566.56,2205.12,1050.93
2028.68,12313.1,2537.38,3290.56
2043.38,12944.1,2857.52,1770.43
3481.47,17223.9,3630.72,3292.48
2016.46,12243.2,925.326,2442.39
1420.14,10183.5,16.1765,793.551
3930.8,22326.7,8617.73,11608
1332.44,8695.27,1968.62,1742.66
2662.11,14601.5,1247.21,2216.99
989.48,8088.22,-157.561,1129.22
3258.4,20848.9,2542.62,2784.26
7687.92,25946.9,5293.37,1939.88
2820.77,30539.9,2397.87,2123.54
1695.55,13678.7,1887.27,1759.02
2292.51,25679.2,1160.84,1982.16
1779.94,12912.8,2415.01,3578.93
1459.55,9290.68,1289.28,1332.04
1923.64,11759.3,1453.38,1567.32
1406.97,14886.4,2363.72,1592.04
2623.98,26926.5,454.113,1714.99
1909.58,56177.4,3515.69,1825.71
1619.59,9839.86,2088.57,1568.81
1503.81,11489.3,2375.38,1185.32
1348.75,12860.4,1013.54,1637.99
2354.79,17977.4,1336.84,2138.56
3049.6,53352,4665.83,2829.76
2516.45,16098.9,1844.76,2654.3
1720.2,15174,2308.87,2258.16
1626.88,10321.9,2891.96,2991.61
2506.77,14137.5,4406.73,5914.96
2742.56,15376.8,823.277,3014.74
1364.06,19879.3,2123.09,3620.5
1572.52,20106.5,2136.48,4445.95
1012.28,11322,674.165,1433.84
2726.11,62254.8,4815.53,3130.57
2174.49,15366.9,960.036,2571.74
1214.63,9804.02,1353.83,947.559
1205.1,16575,3891.11,3369.06
484.674,12448.8,1965.07,1775.63
4685.8,18244.3,8343.95,11131.2
1107.1,14531.5,769.077,4070.49
1425.5,13509.7,870.666,3033.48
1647.03,12959.2,728.813,1735.94
2369.54,19339,2563.29,3419.16
3798.39,35802,1499.29,2258.98
961.396,12813,893.406,1887.63
1989.67,13841.9,2024.64,1679.98
667.519,7641.8,-533.589,1623.04
1820.01,11899.3,1884.19,1754.82
1219.42,7319.23,720.224,874.282
1618.18,18095.1,3406.64,2240.73
1659.54,11763,1931.04,2197.98
5982.73,67537.2,6117.93,6304.28
1551.95,15246,1368.13,2152.25
1672.27,12222.3,915.154,2000.77
1053.87,13330.3,179.187,1429.19
1579.49,12179.3,1916.87,1605.4
1150.69,12876.2,1405.67,2108.56
2174.96,11546.4,-90.0287,1774.76
3747.7,28552.5,6769.45,3306.87
1265.44,10334.6,-292.95,2316.25
2034.69,36095.1,1236.97,2156.55
3456.77,11487.6,1868.2,2695.79
2676.85,12940.2,2355.78,5950.93
2582.94,11118.9,3306.74,2352.44
4384.58,37323.1,5710.37,4887.99
2131.22,11063.1,2975.95,1509.06
1541.47,8610.72,842.097,1279.62
938.758,14901.5,1816.55,1971.2
2024.58,13480.2,2564.47,3455.7
2366.86,15289.1,2776.8,2101.55
1193.75,9477.39,600.543,1342.39
1712.41,12759,3687.78,1851.03
3138.64,30056.1,2667.12,5143.33
2064.22,11730.5,2706.02,2202.51
1474.02,10132.6,1541.53,872.365
2188.96,15699.1,501.114,1649.4
1901.86,13669.9,1152.94,1976.05
1672.83,11527.4,1760.14,3350.38
1915.28,31827,1745.64,2426.22
1559.91,8743.94,1738.64,2338.95
2472.98,20368.3,-558.901,5111.9
1575.43,10676.4,388.433,2312.54
1522.86,7606.92,-419.401,1545.99
2430.33,10891.6,-436.454,1965.25
906.193,22181,1114.88,1726.94
1861.09,10999.2,3171.84,1810.2
1652.89,13114.5,2477.44,2397.08
1743.17,15323.2,3207.65,2758.19
3351.66,48661.1,1512.39,2824.83
1707.28,12876.7,148.699,1786.31
2762.64,15580.1,8462.02,5689.78
2021.87,14758.5,797.794,2493.9
951.61,12307,2767.06,2909.27
1829.77,10169.7,991.946,1181.71
757.608,9950.32,2764.9,3393.8
1708.59,8431.54,577.27,1767.7
1766.02,13398.9,2947.77,1603.13
1841.41,46499.7,581.553,2166.82
1317.59,10208.8,1015.88,1437.89
2683.85,21191.8,2039.82,3034.07
1670.01,11945.7,2190,1585.88
2336.46,67167.9,2749.38,4796.37
1274.3,11177.2,2182.41,2129.32
1403.03,9539.33,1892.12,1097.55
1245.52,12329.5,1452.53,2380.4
1087.02,10933.3,1615.41,1536.48
1892.77,26542.3,1163.09,693.274
1601.95,9324.13,2363,1724.83
2435.12,10734.5,-182.686,3258.38
3824.1,76196.1,4762.04,5389.31
2208.33,12936.9,3221.32,2407.67
2005.65,12257.9,3493.33,2665.13
1903.31,8890.11,30.2294,1572.97
1240.76,9194.9,354.942,2496.36
1973.63,32024.8,4240.44,4233.34
2234.22,16422,1480.68,3668.45
2008.97,15780.7,2168.99,2041.12
2073.83,25532.9,2553.26,1600.87
1994.06,20218.3,2345.09,2679.16
2448.7,10509.1,3581.77,2338.64
1863.47,40789.4,1879.84,2375.02
2191.21,7725.01,404.294,2000.81
1582.53,16773.4,1570.47,2722.24
1646.13,11628,1734.54,1831.54
3058.07,23709.6,1859.65,3073.61
1329,12652.2,1383.16,3358.66
1322.7,10628.5,61.0098,1423.13
2240.51,19465.5,1057.98,2485.92
2230.93,27361.1,7393.54,2027.01
5901.8,108940,10526.3,11643.2
615.583,13174.7,2020.17,1091.52
1676.03,11260.1,1132.02,1794.47
2400.86,14833.5,11792.1,4634.17
2556.25,17105.5,546.991,2321.02
1336.37,15869.5,2379.61,2161.94
2432.76,14816,2947.19,2720.36
2232.15,24403.8,-128.277,2173.12
1822.86,9733.35,2124.73,5192.18
2591.78,38659.1,2139.19,2911.06
1815.43,13489.1,443.975,1155.26
4888.66,21814.1,1057.83,2500.78
4610.86,32197.8,2534.44,3138.52
2560.3,15735.2,2264.2,2157.64
1519.39,10638.1,-967.743,1238.21
1984.68,14707.5,2154.03,1799.61
2596.79,22458.7,-315.271,3245.27
3144.99,14172.4,4659.31,8585.78
1611.51,13874.3,1288.89,3949.24
2051.6,15239.7,1647.12,3040.34
1942.64,13225.7,1751.89,3743.86
2924.96,11977.9,485.741,2989.77
4623,17636.3,5234.39,10064.8
4073.42,35363.9,3952.34,5097.01
2954.93,14317.5,5979.74,5860.18
1562.15,13710,1779.6,1629.82
1115.61,10439.3,1403.63,2076.81
6732.19,16807.5,4648.67,2428.64
1593.73,17724.3,2804.61,4240.39
1296.44,9304.69,2314.48,1815.6
1868.23,17163.3,535.813,2543.76
1938.83,24682.5,1224.34,793.245
2092.54,14566.7,1519.1,1390.23
1401.82,12407,1455.83,3098.96
2874,40975.7,3414.87,2616.58
1944.72,14766,2570.08,3985.29
1567.61,10680.6,3019.92,1631.11
1681.09,10993.3,757.805,1902.41
1565.82,17566.6,648.824,1878.05
1818.94,11107.4,1720.94,1562.01
1861.61,10253.1,398.611,3053.37
1993.17,21272.4,-171.063,2746.09
1526.5,13445.6,1200.97,3517.5
1777.6,12411.7,2347.16,1630.05
2417.18,12946.5,1066.13,2817.15
1370.42,19076.1,900.986,2073.01
1248.78,8284.18,1998.76,1353.27
961.279,14568.9,1462.94,2078.53
3098.98,16834.2,5387.49,8069.79
4008.67,26863.8,2555.21,3554
908.526,8649.73,-804.973,861.807
1824.95,11938.5,2298.95,2020.31
1620.43,12664.6,3150.63,2184.53
2496.03,32757.7,-84.7114,1751.69
1691.45,11651.3,3154.11,2021.37
1828.05,28351.4,6862.3,2197.79
2193.42,23354.4,1341.9,3024.86
3565.2,65793,3613.05,10695.5
2539.22,13367.4,117.745,4011.98
1623.2,11354.1,2099.08,1998.14
1017.16,13268.5,1512.86,920.328
2902.12,27367.1,3161.52,1568.33
4312.94,25209.2,3775.58,8905.7
1206.72,12900.1,897.539,1224.45
1543.84,9717.1,1170.83,2008.44
2288.31,12665.7,3399.11,1520
1511.26,10339.2,711.558,1573.48
1009.28,10691.3,-216.102,2477.31
2703.47,20414.2,2024.64,1511.81
2762.62,35731.5,1289.99,1868.5
2303.2,13333.6,1922.87,2026.23
1421.1,10813,1963.6,1200.19
1750.2,11789.2,1825,2165.98
2356.15,15125.4,1151.11,4724.72
1073.81,7792.09,1677.76,1021.46
1422.86,13672,2088.42,3847.49
2281.35,11571.5,2722.93,1563.13
1816.79,11400.9,2430.34,3562.99
2041.7,14403.4,2627.15,1182.37
1847.39,16352.6,835.289,2164.43
2099.43,11060,2896.08,2955.24
1231.03,11732.4,701.596,2082.65
1233.31,14644.8,-101.276,1129.71
2107.81,16748.5,1077.01,1129.48
2086.79,11424.7,187.107,1983.82
2210.31,27478,-1489.97,1482.92
2099.39,22909.4,2171.47,1426.17
2407.46,23798.9,62.4963,1655.69
1604.65,11652.7,49182.4,1339.53
1333.71,7469.46,1636.05,1545.79
1765.1,12845.4,359.741,2638.12
1737.79,10145.8,-1177.34,2253.83
1352.33,8414.29,558.947,1668.84
1904.28,25645.8,1712.96,2121.38
2418.36,51781.2,243.574,1662.5
2145.35,17629,3421.75,816.523
3069.64,19744.3,3577.9,1178.65
3134.01,17965.9,1008.71,1869.8
1096.36,8600.17,2172.62,1554.35
1010.71,9400.08,251.691,1341.2
5029.25,16566.3,9867.23,12956.2
7731.4,20172.2,20331.2,14001.3
2557.27,30723.5,1871.39,1332.09
2332.42,16862.7,2460.72,2046.78
3575.43,36346.4,7061.81,3738
1468.45,9037.04,1649.8,1290.39
1067.14,8198.73,1647.69,1199.48
1366.57,10938.2,3336.95,894.791
1903.12,36835.1,2041.42,1791.86
1666.11,14572.1,2995.51,7137.55
2348.52,11121.5,-472.414,2406.77
1685.92,15570.9,2155.51,2589.14
1709.03,31464.2,2689.11,2124.32
