"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.46156e+06,959856,913609,378251,684173,490063,837655,296982,764190,17385.3,2343.57,7230.06,66791.8,18655.6,9658.79,911.787,0.0035
1.20145e+06,708384,1.01763e+06,535339,777236,454544,1.02596e+06,337935,950488,15540.3,4743.77,30133.7,86763.4,32108.2,14560.3,1716.44,0.013
1.28575e+06,856488,900711,469772,526959,363284,870325,350021,805274,13785,3101.43,18215.7,48823.6,12947.7,10332.2,829.603,0.0281
1.80996e+06,1.2686e+06,856043,446832,812223,578913,841808,345164,776731,15608.3,3225.44,31584,52865.9,13727.5,11650.9,1868.89,0.0473
1.54964e+06,1.06460e+06,873361,400104,566437,392045,866897,302119,794595,11168,3578.09,21296.2,70934.6,21196,8762.91,1190.07,0.0791
1.42844e+06,993432,862732,343933,598147,435936,823258,268866,767520,10955.4,4002.32,17907.1,33695.7,14268.1,7706.19,1186.21,0.1502
1.37271e+06,1.02497e+06,803559,229949,316577,241371,786946,191907,718938,4394.91,1701.41,123566,20571.3,9595.38,6504.72,276.319,0.1573
1.68031e+06,1.05079e+06,959457,519552,905705,608064,893694,393100,793007,16275.8,4702.84,33431.8,85757.5,22845.4,13572.5,1491.06,0.1573
1.32166e+06,913977,867630,312726,407607,291875,837907,248272,755766,8633.31,2531.47,55110.3,27954,9128.44,7479.32,617.315,0.1721
1.63707e+06,1.05701e+06,929265,550466,923075,602784,918812,380635,867707,18372.2,4909.4,93842.6,52832.8,25547.9,14970,1891.99,0.1725
1.39602e+06,966901,866287,358318,706511,523657,809512,282870,760033,9153.14,3269.77,55029.2,36868.8,15643,9292.01,1215.76,0.1857
1.72925e+06,1.15047e+06,901848,551989,971775,656409,888265,387171,855418,20423.4,7139.41,127924,195040,30801.6,17857.1,2881.46,0.1897
1.43213e+06,995641,863042,484334,649680,433831,898526,354963,818679,16740.1,4337.33,9177.46,98482,24645.7,9971.69,2768.66,0.2956
1.1524e+06,744528,928695,547791,682613,465159,880490,405490,810562,12392,4315.71,50345.5,48690.7,29916.1,12217.6,1312.73,0.3205
1.83886e+06,1.1958e+06,922663,532276,804103,550367,876618,411115,776828,10879.6,5128.83,145771,72514.6,23666.1,12870.8,2063.54,0.3882
1.52634e+06,866663,1.0567e+06,498511,919673,570162,967802,347476,860797,18136.2,3908.43,30183.7,94131,29767,14254.5,1001.67,0.4242
1.10505e+06,759521,872959,225096,401372,295768,814231,174217,775226,7096.6,2497.23,3824.93,48089.1,8918.87,7343.87,832.61,0.4368
1.74332e+06,1.10254e+06,948712,596914,1.03233e+06,662226,935325,426336,840061,16233.8,5052.51,117643,101193,26098.4,14002.9,2307.97,0.4751
1.97256e+06,1.26108e+06,938512,243990,439615,319171,826420,183574,797467,9675.52,4301.92,57965.6,49550.2,16670.5,10252.3,682.721,0.4888
1.42214e+06,1.01284e+06,842465,482604,664917,493307,808726,384819,752465,12154.6,2777.35,32137.9,76484.3,16444.7,7470.7,1775.61,0.4998
1.48693e+06,1.06065e+06,841140,333120,420113,296116,851247,256040,780628,7355.5,2290.69,116035,36503.5,11926,9767.35,1349.01,0.5273
1.80953e+06,1.33072e+06,815889,309266,487453,348992,838047,235628,787510,26148.8,2740.06,31165.7,57446,33797.8,8448,846.937,0.551
1.69186e+06,1.10659e+06,917340,386186,678805,460999,883479,297620,778548,15031.5,3284.03,22916.3,79589.9,11688.2,14326.2,1107.99,0.5539
1.66759e+06,1.14725e+06,872135,313008,562268,412256,818328,252925,742532,8188.25,2559.34,28223.1,32633.1,13260.8,10162.3,1337.22,0.5661
1.7222e+06,1.11433e+06,927300,338101,607983,401286,909051,252037,804885,21751.5,2411.47,14135.8,71943.1,21550.3,12852.4,863.879,0.5726
1.54373e+06,1.07731e+06,859766,350567,625649,466932,803948,280741,749233,12066.9,4526.72,248440,51734,11222.1,11249.5,2556.95,0.5813
2.47381e+06,1.69427e+06,876062,243031,416205,296319,842750,193848,752230,6540.05,3636.79,4750.78,47494,9466.86,3028.01,1000.22,0.596
1.39374e+06,973148,859318,309214,536879,381542,844277,246359,753081,13526.8,2531.16,22650.5,64603,30659.5,10455.8,169.323,0.7008
1.80155e+06,1.25784e+06,859353,398272,775089,571896,813178,310955,768482,21513.3,2771.57,24404.5,59497,23803,11380.5,1797.47,0.7082
1.51994e+06,1.11286e+06,819478,295437,508314,373718,816092,228667,775198,12915.4,2978.6,62779,37802.8,23198,10292,687.113,0.717
1.35168e+06,848674,955620,476166,844881,572619,885281,345969,825795,14200.1,4552.83,31085.5,40410.1,22961,11762,1527.03,0.7663
1.31581e+06,913433,864307,424570,517812,383238,810690,331950,767411,14071.1,3263.66,62414.7,41567.1,18749.9,10586,1476.67,0.7712
1.95207e+06,1.19696e+06,978515,377050,699077,441724,949566,262782,860904,10614.6,3217.53,52071.4,48615.7,27609.9,14495.4,1512.42,0.7721
1.39973e+06,959078,875672,389445,713177,483491,885034,281121,831198,15031,3936.59,5066.52,53344.9,25862.6,13551.6,1097.23,0.7756
1.45456e+06,1.03864e+06,840268,420903,604355,447855,809666,327717,770609,17259.7,3113.78,33772.1,48183.2,19918.9,10149.3,973.206,0.7781
1.4106e+06,871798,970824,465660,812767,536127,909599,345612,808410,21650.9,3323.79,5234.36,85498,31842.5,10096.5,3018.39,0.7846
1.33507e+06,1.11167e+06,720573,71102.6,123584,109297,678430,65824,648115,2053.29,1798.42,3836.92,20750.2,3689.05,1149.38,941.08,0.8112
1.58855e+06,1.06376e+06,896002,375431,637455,445115,859268,287887,782454,15177.6,3533.73,34368,50330.4,25255.2,9022.87,1290.38,0.8238
1.5251e+06,1.04957e+06,871838,361395,432609,310513,835924,272671,795234,24858,3506.59,4562.85,100333,33129.9,12263.3,1130.14,0.8267
1.87298e+06,1.32244e+06,849786,461265,803533,569521,846536,350725,789106,14623.2,4010.67,61076.7,64096.3,14191.7,13219.6,2145.52,0.8599
1.81862e+06,1.19716e+06,911466,367856,671732,437053,922174,271514,812900,17025.9,3772.79,17869.3,53915.9,16938.1,11734.5,1105.6,0.9461
1.39744e+06,995054,842629,347903,627502,451152,834533,271367,769223,10527.7,2802.85,103575,47702.8,23301.9,10162.7,2031.26,0.9636
1.81414e+06,1.33456e+06,815613,518036,922622,660189,838507,409488,759050,3985.23,4779.61,11917,14127.4,18212.7,4125.88,1125.68,1.0115
1.51907e+06,1.04191e+06,874779,414225,762171,479526,953656,284440,873769,16263.6,4324.43,58384.8,59965.1,19496.1,13528.2,2077.81,1.0278
1.62118e+06,1.16408e+06,835602,339897,621776,461230,808850,273891,744595,11699.9,3167.77,27513.7,55475.2,16938.7,12136.8,707.532,1.0408
1.59053e+06,1.12832e+06,845784,405405,693701,502693,827982,319215,762003,15750.4,3268.97,30016,83724.5,21053.7,12723.9,975.234,1.0805
760173,629057,725060,174884,258342,194102,798575,139614,751574,2881.23,2319.31,8583.51,31294.7,4651.49,2044.35,330.574,1.1168
1.97393e+06,1.18835e+06,996641,533806,952738,578684,987832,353197,906813,16489.4,5148.2,13858.8,77798.1,33190.9,14876.5,3307.64,1.1192
1.69646e+06,1.17187e+06,868594,370015,659738,503237,786594,296127,749708,13542.1,2937.42,10028.9,49933.2,22820.5,8554,1410.21,1.1288
1.04732e+06,724014,867926,340823,608842,454448,803844,271750,752508,-452.616,2729.65,12276.5,4019.03,3132.23,-196.687,1501.42,1.1488
1.73923e+06,1.20577e+06,865452,433924,771586,536670,862638,336155,774507,15766.9,2976.77,4687.68,56860.6,18904.9,14357,1240.95,1.1575
1.12858e+06,778337,869991,291542,492728,356064,830291,234016,747491,12818.2,2295.48,6235.61,66259.3,20150.3,8260,732.574,1.1601
1.50586e+06,959255,941893,516187,934747,593272,945348,363678,851612,28006.8,3930.67,9511.77,105291,25478.5,13273.6,1419.93,1.1605
1.64125e+06,1.13342e+06,868834,287457,529698,388549,817962,230736,747496,11533.7,2270.87,121998,32870,16090.8,9265.96,1367.35,1.1632
1.31909e+06,965272,819930,356909,447510,313399,856755,267888,799384,9956.72,2800.34,28786.1,37761.9,12564.8,9147.33,796.914,1.1716
1.54455e+06,1.01509e+06,912954,439453,779606,515613,907199,325293,810568,12714.8,4246.43,61996.8,44569.4,13511.4,10727.1,1712.19,1.181
1.3299e+06,902575,884068,570934,942309,754613,749239,479481,714441,7776.69,2975.29,31558.2,46680.9,13727.5,13131.1,1322.67,1.2183
