FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
2.20E+06,1.52E+06,867885,255692,388732,295655,788890,206411,743252,2486.15,43208.2,220125,33289.3,13302.2,12265,2573.2,0.3839
1.53E+06,960466,957271,490005,596771,397111,901669,360908,814620,1429.02,61347.2,70551.2,15031.1,9254.73,6770.94,1738.09,0.5685
553972,317412,1.05E+06,325786,404894,275974,880287,254075,769345,2044.89,27903.6,58184.6,22410,15665.4,6221.86,133.491,0.6338
1.70E+06,1.28E+06,795024,237671,373539,268082,836025,184387,773388,2729.08,18611.7,82140.5,13348.1,11862.1,8013.42,1612.52,0.6408
1.55E+06,1.09E+06,854296,256658,336553,242976,831076,193159,797245,1812.74,141711,109754,37716,7392.87,7079.11,1988.19,0.6516
2.05E+06,1.34E+06,916581,320970,541472,384846,844190,252410,762972,2207.81,14560.6,78945,31891.1,7771.17,8493.78,1764.15,0.6626
1.46E+06,1.01E+06,872498,391748,463984,339292,820504,310453,757116,3154.08,150642,51593.1,20762.5,10916.4,11255.1,3106.34,0.6733
1.32E+06,916047,867694,241371,416243,300493,831120,195448,740977,1621.54,26912.7,59098.5,7780.81,8229.89,7190,1438.59,0.8774
1.59E+06,1.18E+06,809478,227040,287067,235678,730829,192972,705926,1175.34,40473.6,128505,9520.08,3982.26,4174.14,1524.51,0.9253
1.66E+06,1.23E+06,809951,405647,692498,534175,777833,329154,739436,1687.41,78995.1,45047.1,3367.07,4405,6009.67,1748.95,0.9331
1.16E+06,853996,817560,322223,449977,351341,768445,262001,737913,1946.16,59204.3,49356.4,12418.6,8928.5,6648.4,1484.83,0.945
1.12E+06,752103,892603,289977,513150,376214,818391,235706,738149,1848.31,36246.4,77680.8,12598.7,6861.57,6983.34,967.411,0.9457
1.36E+06,913785,891077,371902,640104,432692,887611,279463,798464,2336.64,17324,107373,41153.7,20679.5,11419.1,1955.08,0.9556
497483,293704,1.02E+06,387614,450052,315990,854556,292697,794571,2613.9,9623.85,46213.8,34053.3,7312.18,11139.7,1320.15,0.9618
1.69E+06,1.17E+06,861120,258025,458349,349206,787527,213919,723709,1464.67,9116.4,63608.2,23511,8819.17,6455.71,1896.47,0.9783
1.61E+06,1.10E+06,880013,94706,155920,110340,847851,69769,814453,2529.22,11384,3584.65,4092.04,761.964,180.206,881.653,0.9934
1.23E+06,810861,909058,195918,214760,147711,872352,150179,782737,1444.28,60615,122214,11591.1,5711.73,6136.87,834.057,1.0794
1.77E+06,1.18E+06,896580,430942,516047,370776,835081,318734,811226,4096.12,20166.1,111960,44008.7,13935.5,10080.1,3092.49,1.1033
1.63E+06,1.18E+06,825425,359301,498488,357752,836034,277117,777941,4451.47,22268.2,96549.5,24583.8,18023.3,9553.31,2767.03,1.1168
1.69E+06,1.08E+06,935551,250739,331966,238436,835360,199373,754582,3472.13,7707.94,197357,20930.3,6620.86,22586.9,2666.17,1.1449
1.23E+06,781188,946749,433603,427582,289052,887554,312880,831506,2288.55,55058.1,55371.9,19284.6,9804.19,9044.59,1339.4,1.1577
1.57E+06,1.01E+06,935469,384074,643163,427135,903456,287645,801143,4205.95,61327.1,98938,23335.6,18164.1,13100.6,3410.38,1.2229
1.38E+06,996742,829591,301557,494649,362393,818970,238595,758332,1105.18,281484,49492.8,9591.06,12926.4,8236.99,2222.54,1.3046
2.01E+06,1.37E+06,879091,289820,391648,277428,847026,224764,773665,3263.47,39650.2,156132,19717.6,10171.2,8618.78,2254.11,1.3603
1.76E+06,1.30E+06,809166,207397,320037,247370,776256,173446,717447,1332.26,17998.6,64646.7,7749.11,7526.51,6900.77,1668.61,1.3627
1.79E+06,1.28E+06,836611,329931,620518,458602,811838,258733,765107,3562.48,137535,73615,13924.6,15232,9671.64,3607.52,1.388
1.57E+06,1.06E+06,884906,301242,467318,320655,874432,234741,769978,2009.99,49861.7,55343.4,17021.4,12522.5,6276.3,1975.36,1.4082
650294,365100,1.07E+06,70503,107502,59593,1.08E+06,42884,986423,1550.48,5033.59,2405.47,3317.48,413.633,322.52,220.265,1.44
1.04E+06,741181,842705,309999,482646,352028,822626,243614,763501,2022.54,33763.9,91365.6,41300.3,21224.4,8636.41,1772.38,1.4572
1.81E+06,1.24E+06,877857,244405,342473,257204,798914,204199,718137,1728,50561.1,177347,14022.4,10240,16606.3,1382.33,1.4596
1.35E+06,981880,822821,221877,435236,338006,772595,189111,703957,851.523,103291,73802.6,21626.8,5412.47,6708.84,1152.37,1.4753
1.20E+06,766710,941926,331817,564720,385286,879430,244267,815053,1347.08,57786.3,50364.5,17452.1,8682.22,7181.26,764.325,1.4923
1.79E+06,1.12E+06,952882,349520,480937,320546,900222,259266,808869,2059.26,120969,221195,16080.3,7855.99,13038.1,3442.83,1.4929
1.57E+06,1.15E+06,818810,305130,410270,319317,770902,248944,735419,2567.35,15659.3,103255,17809.5,8502.75,7122.35,1599.53,1.746
1.62E+06,1.08E+06,894788,284290,462240,322830,859102,221447,770271,1882.07,134360,39972.5,8920.2,8341.99,7179.5,2475.58,1.7834
1.44E+06,965921,896409,232150,431925,310790,833860,178869,778726,1358.97,6762.87,58079.8,10330.6,11805.9,7710.78,2705.36,1.805
2.57E+06,1.68E+06,917898,238089,384420,276186,835133,177569,804495,2866.77,29967.8,119686,31804.6,6511.95,16868.4,950.533,1.8224
1.07E+06,636325,1.01E+06,444669,730290,478167,916362,333617,799723,1619.04,17494.1,51394.9,16312.1,10867.7,7995.04,1792.94,1.9642
1.55E+06,1.14E+06,813051,272147,426821,318294,804580,217734,749944,3468.46,76506.9,67862.3,9524.49,9272.4,7479.89,2049.25,2.047
1.33E+06,977253,816306,221993,246237,185836,795014,189027,704641,2769.15,36108.6,41447.4,17176.5,3648.13,5694.12,693.744,2.0493
1.25E+06,930963,808312,269956,324586,253040,769648,227081,713284,1153.87,27992.1,39909.3,7669.04,9005.11,5822.03,914.33,2.0921
1.11E+06,844475,790076,250183,340656,281173,726932,216708,692682,1763.1,18100.2,56330.2,11992.8,8924.03,8412.53,1074.25,2.094
927093,621990,894316,258627,440345,333045,793308,209262,741540,1435.11,8978.23,51143.2,11179,7952.02,4494.06,1123.97,2.131
718384,590082,730459,250587,576766,471918,733304,229372,655495,7737.2,8357.04,64023.2,10649.5,565.829,2713.31,1369.15,2.168
1.99E+06,1.41E+06,846980,219302,326654,246740,794327,186955,703812,1932.92,65432.1,64806.9,30190,3961.21,13000.2,1650.37,2.1807
1.81E+06,1.17E+06,933434,142257,174879,128045,819457,114843,743227,1882.38,13711,68849.1,62047.8,4431.31,72478.5,93.5814,2.2149
707562,377188,1.13E+06,426379,602775,341827,1.06E+06,265550,963387,1822.04,150827,61844.3,22221.2,10229.6,9971.67,2645.71,2.2437
993960,640633,930917,285347,514088,363014,849699,215289,795249,2701.05,15464.5,52510.4,17835,10148.9,5327.15,1478.32,2.2647
1.32E+06,952654,830464,310955,358044,257054,835726,241114,773796,1788.91,44264.6,105993,63881.9,7658.97,7453.17,1460.24,2.3297
2.02E+06,1.32E+06,916779,359508,646089,441675,877690,269013,801837,2707.18,12586.1,72698.3,29948.5,25338.7,13040.2,2889.78,2.3432
1.71E+06,1.11E+06,924805,271535,441166,301584,877697,210704,773222,2573.13,17646.2,114733,23925.9,15217.5,12421.6,1272.33,2.347
1.77E+06,1.25E+06,847563,182486,234880,171587,821320,146628,746730,2179.31,42897.2,145736,15555.7,7249.9,7989.22,1673.41,2.3797
1.37E+06,919434,896198,389785,842834,606543,833742,296261,789408,3114.48,150910,89192.2,18033.4,18273.8,11461.7,2914.95,2.38
1.56E+06,1.15E+06,812654,263584,441648,326058,812705,217547,726972,3134.9,55406.7,58127.6,16792.9,5998.74,9497.86,2054.37,2.4067
1.61E+06,1.09E+06,888378,319345,584275,377047,929765,232541,823971,2309.34,91460.9,69350.7,17442.5,14057.5,11441.1,2194.24,2.4261
1.89E+06,1.26E+06,899892,319341,597565,422132,849353,239681,799414,3113.12,39948.2,218306,54767.1,23287.5,11671.1,2459.05,2.4741
1.85E+06,1.10E+06,1.00E+06,472306,632627,426445,890094,355080,798084,4473.99,43362.7,126802,43793.7,8253.5,12976.9,4709.49,2.4809
1.97E+06,1.24E+06,950820,461636,717381,473315,909392,344524,803954,3933.13,98492.4,76517.1,21645.1,13407.4,10827.1,3816.88,2.504
1.38E+06,1.04E+06,789606,178166,228193,170817,801536,144079,741950,1198.72,29145.2,46008.7,11643.6,8071.36,5087.1,1176.81,2.552
2.17E+06,1.42E+06,916262,443776,584639,396824,883978,330329,806061,4528.84,22733.7,141343,37911.4,12000.7,12867.1,3832.42,2.5579
1.66E+06,1.15E+06,864615,246015,411318,310100,795842,207462,711498,2208.71,15768.4,82736.9,12462.7,16729.1,6869.61,1496.14,2.6163
1.23E+06,800886,924397,339741,608609,449033,813226,260822,781548,1183.75,110256,89556.9,20887.8,8978.86,7262.5,2268.88,2.6513
1.28E+06,894735,857774,283795,546887,406323,807565,229013,743526,1463.75,16265.4,58604.8,17559.9,7795.25,6011.41,2029.22,2.6734
786142,438766,1.08E+06,208572,340902,229912,889650,152700,819537,1397.21,23704.9,125795,18487.8,6596,3937.83,709.782,2.7534
1.59E+06,1.20E+06,796619,204545,393020,296461,795423,169078,725860,7116.52,46272.6,78212.3,24084.2,4386.63,6373.71,2807.17,2.808
972447,656843,888291,288140,563103,425001,794967,229883,752052,1491.26,260469,39276.6,12801.8,9240.16,6108.13,2038.33,2.819
916772,667080,824583,257779,525262,416433,756802,217172,712188,1762.7,17198,60595.9,20014,4801.69,5247.12,815.288,2.8321
1.37E+06,1.01E+06,811112,226858,382666,301195,762295,195441,696448,2145.25,8680.2,39977.5,8746.09,7009.42,6785.79,1345.27,2.8437
1.67E+06,1.13E+06,882032,302237,512788,352834,872005,234740,772524,1331.69,19881.2,61233.9,11084.5,11880.8,9267.11,1310.71,2.851
2.59E+06,1.64E+06,948704,273227,498063,368132,811768,218167,751424,2993.55,125252,118275,30385.7,10735.9,20793.9,3857.01,2.8692
1.69E+06,1.18E+06,860290,291860,569933,406596,841030,225943,775044,1835.24,32003.6,77063.2,14958.1,13845.2,8333.19,1933.14,2.9114
1.18E+06,868030,816152,211357,338849,261199,778370,175564,722325,7897.29,28042.1,36597.3,8294.56,7772.95,7085.89,1182.32,2.9335
1.99E+06,1.43E+06,837027,263284,473914,340831,834280,210354,750975,2364.04,64527.4,101565,23753.7,14044.4,7093.1,2025.36,2.9711
520084,310305,1.01E+06,329762,595607,397337,899398,236330,837207,1971.53,31388.1,75350.1,33333.1,15801.2,12325.3,1699.63,2.9878
1.34E+06,998278,807845,287265,337692,248229,816244,229708,750339,1423.01,17995.5,86749.1,28290.1,9410.39,4674.91,1455.19,2.9909
553849,326617,1.02E+06,257405,437355,299283,876806,193333,798846,1935.47,31458,62094.9,11012.6,11763.1,6794.4,902.614,3.035
2.26E+06,1.47E+06,919777,236394,318826,211852,902969,174726,811765,3125.35,30006.3,290033,43510,9274.75,23459.8,2020.7,3.0757
1.69E+06,1.30E+06,779377,149821,254503,205327,743699,130689,687835,1260.65,66532,141249,19334.4,5769.42,9616.95,1150.52,3.0777
1.66E+06,1.25E+06,799099,157351,311513,244606,764118,135600,696243,1755.5,61887.6,85493.7,9594.42,5344.58,3328.29,2135.33,3.0934
1.37E+06,946118,871095,386993,429905,314945,819010,306903,756577,2984.28,68798.3,84020,38437.1,9853.7,8865.45,1521.84,3.1248
1.53E+06,1.01E+06,906460,354921,508505,354057,861734,270358,787670,2588.98,6623.75,86340.2,20043.3,16862.6,9454.94,2120.52,3.1557
1.62E+06,1.20E+06,808249,210858,326676,243165,806060,174533,724876,2885.46,34816.9,69974.7,7901.18,9755.97,7332.93,1647.76,3.1739
1.39E+06,942671,884286,371494,592993,416337,854587,273878,813854,3072.86,6806.58,90889.7,20850.2,18885.9,8838.49,1708.33,3.1868
633295,291953,1.30E+06,183874,383216,195830,1.17E+06,103323,1.07E+06,1379.63,5043.15,2378.54,5542.37,402.259,412.109,1109.05,3.1885
1.68E+06,1.11E+06,905539,477324,695327,457164,912575,359533,796574,2981.62,32997.8,106437,20904.9,17171.5,13918.7,2072.88,3.1995
1.25E+06,811283,926506,306984,520008,359672,867470,238052,773741,1529.3,12836.2,88980.4,22796.3,7449.48,10435.8,826.461,3.3104
1.99E+06,1.42E+06,842362,200633,258866,198436,782719,167535,718537,2117.73,48230.9,332616,18832.8,8334.31,7458.87,2713.75,3.3599
1.51E+06,1.09E+06,832020,199704,238569,174769,819032,164141,729996,1350.01,39371.6,42648.3,8790.73,9240.38,6342.96,1029.92,3.3841
1.18E+06,802760,883454,273897,461108,338088,818321,220251,746141,1241.01,140930,78724.9,27431.5,14086.2,7297.41,1772.39,3.4559
1.88E+06,1.39E+06,813076,246280,422212,305787,828443,194637,759199,2242.71,16755,63109.3,12614.5,15768,10193.8,2119.35,3.5828
1.54E+06,943419,980460,406052,684460,432973,948502,293430,830288,3611.5,70656.5,94880.8,22442.1,23889.5,11670.8,1540.79,3.5865
783783,539564,871574,314254,424287,309983,821245,242586,777259,2319.58,8923.79,69954.2,18737.4,12192.8,9734.2,1268.78,3.6851
1.67E+06,1.22E+06,819520,304801,560882,423441,794749,251586,726911,1481.33,139087,90084.2,17739.6,10814.5,14144,2709.29,3.7681
1.66E+06,1.14E+06,878131,250519,416508,291717,856669,197027,762896,1745.28,68981.2,69642.5,7806.18,12704.2,6628.97,1852.38,3.7897
1.86E+06,1.30E+06,854914,206411,412111,303720,814127,163968,755310,1588.26,158936,157253,7590.8,4021.85,4239.25,2099.75,3.8063
1.43E+06,1.08E+06,789583,205207,256378,204699,751479,177016,695552,1919.51,36870.1,42017.9,21712.1,5559.1,6729.62,942.095,3.932
1.45E+06,1.06E+06,816306,210113,249277,184680,809867,172276,731778,2156.03,18876,60470,15602.9,8572.22,4743.03,1230.85,3.9468
1.37E+06,880525,934413,249687,453528,320862,848081,188900,793078,1017.36,68681.9,51462.2,14489.8,2645.1,5277.23,1389.58,3.98
1.52E+06,1.07E+06,845914,271734,395533,294872,804823,214424,760364,1748.65,23906.8,58194.4,23896.3,14111.2,8228.5,2035.93,3.9826
1.41E+06,966466,873485,242021,349553,246559,850635,192000,756315,1796.83,9936.55,59961.9,13798.1,11121.8,7210.54,2502.6,4.0208
924399,599477,925206,353392,504364,362428,834975,271734,780303,2828.87,26153.9,78469.2,19849.8,13341.3,12298.1,1673.1,4.1206
1.61E+06,1.12E+06,861766,232396,363792,267410,816256,193593,720263,1432.81,61397.1,91543.3,24173.8,7392.33,10179,1273.95,4.1431
2.06E+06,1.55E+06,797014,140658,235294,194044,727549,123054,685835,2440.44,26406.7,46769,17109.8,4042.28,7980.68,1496.35,4.2483
476245,320820,890676,516509,1.28E+06,830147,927768,342739,904202,600.801,5869.88,2718.12,1916.51,448.648,791.722,954.632,4.254
1.72E+06,1.16E+06,892108,184867,286288,208364,824387,149961,739661,1329.88,73318.9,74751.5,21370.7,6759.2,8217.42,1797.22,4.256
708427,479968,885592,173535,340354,256203,797072,140620,740443,2408.11,65771.7,41244.4,12985.8,3683.2,4816.84,1075.44,4.3409
979624,609460,964418,316070,601427,406234,888296,237400,798830,1178.52,8165.81,52729.9,20737.3,12864.9,7646.91,1574.55,4.3537
1.06E+06,653341,977706,351138,447813,307159,874751,266056,791875,4004.8,57846.8,259086,15975.7,7901.63,7686,2013.92,4.3601
1.44E+06,1.08E+06,802086,217589,261280,201386,778444,175567,743608,1306.03,69326.7,44957.8,18408.3,8066.69,5306.51,833.858,4.4536
1.91E+06,1.27E+06,903282,362171,632639,424122,894987,275424,788975,3645.58,119397,52984.9,11684.6,7076.19,10218.8,2166.54,4.4957
1.43E+06,1.06E+06,807418,271405,402336,313053,771120,219312,742518,2077.38,84777.9,49732.6,8114.29,11597.8,6593.32,1227.22,4.6553
976478,616812,949863,329261,504526,328998,920113,244085,809377,2605.78,3834.55,59383.6,16171.7,13048.8,7431.55,1241.6,4.7053
1.09E+06,785940,834160,306482,497078,369448,807277,237096,775590,2860.63,18742.7,61480.8,17566.5,20979,9142.35,1029.52,4.7504
1.65E+06,1.18E+06,834735,167625,279320,201006,833767,136691,735784,1121.86,23952.3,45477.1,6505.84,8715.91,4487.78,927.51,4.926
1.78E+06,1.22E+06,877632,311991,458015,325244,844932,236769,790620,2421.96,19687.6,53829.1,17343.5,14111.3,10313.2,2913.71,5.1889
1.79E+06,1.34E+06,802742,300110,460390,339115,814574,239759,751028,2242.48,220921,68568,12098.8,13355.9,9124.62,2824.8,5.1909
1.77E+06,1.32E+06,805824,213974,305134,238269,768378,177404,723682,2400.48,44126.6,115950,40504.4,8135.33,8651.45,1961.47,5.3266
879481,669917,787693,115647,150036,117704,764812,101729,682088,709.112,6961.06,34137,12017.4,5742.53,3393.4,808.534,5.3927
1.67E+06,1.15E+06,872680,251310,435762,337811,773976,204548,737168,1609.11,37056.2,106371,33274.6,7844.27,9291.01,1745.71,5.3946
1.64E+06,1.17E+06,841972,361870,647651,488555,795388,280237,774779,1957.33,31238.3,74989.2,14692,13313.9,8539.9,2797.54,5.3955
1.51E+06,1.01E+06,892556,294346,481496,344623,838300,245149,720409,2907.67,9002.49,85527,12200.2,9157.24,7418.54,2079.32,5.4457
1.69E+06,1.21E+06,836337,322383,542029,372335,873453,241430,801184,3025.9,31032,79761.4,18524.5,13826.5,9275.57,2416.68,5.5078
1.53E+06,1.11E+06,828018,205588,325692,255147,765892,172017,717096,1045.26,159970,73948.2,11256.7,3450.38,6939.28,1901.87,5.5234
1.88E+06,1.30E+06,865853,250254,382131,272368,841798,190007,790246,2748.13,34002.5,155911,41189.6,5930.79,22859.9,1631.61,5.531
1.36E+06,940410,866418,248936,491231,382697,770162,205706,726093,2849.85,11643.2,102636,17262.1,8884.14,8900.1,1569.38,5.5361
1.09E+06,723348,903592,283518,353151,247563,855907,217452,782292,2074.31,29925.1,44028.2,38362.8,2277.27,3893.19,1218.01,5.5623
593920,442138,805975,211266,379621,301045,756606,175324,723002,4080,6331.31,1566.79,1087.64,-51.2114,447.527,880.759,5.5934
1.29E+06,925427,837125,299394,602290,493739,731913,256637,699964,3380.3,6586.71,75462.3,15194.2,5213.98,3875.01,2183.4,5.6251
1.29E+06,942751,820176,261630,354991,255148,834788,209742,748434,2230.25,9098.96,56685.5,5532.21,6924.84,5921.83,1460.86,5.6264
2.11E+06,1.40E+06,907375,235505,375401,285917,787783,185280,762646,3111.8,18639.5,110874,54091.6,8851.9,65141.8,1153.62,5.8719
2.68E+06,1.91E+06,841641,223904,260135,211044,739566,189136,710294,2950.9,76561.5,59084.2,12124.1,3752.61,6263.94,1325.55,5.8918
761002,543579,839991,237746,227197,168396,809511,193807,736028,1219.07,26479.6,30684.1,4320.68,5610.14,3810.62,691.454,6.9513
1.84E+06,1.28E+06,857575,239738,340870,266097,768599,200168,718609,2259.1,21413.4,97831.3,57400.7,10834.9,8404.2,2118.59,7.2581
1.02E+06,718475,848760,488683,695236,488630,853696,373691,784631,1376.99,8136,4816.99,14338.9,1724.4,1114.49,739.254,7.3144
1.05E+06,759014,828824,366504,501296,378307,795063,297616,738880,1658.61,61047.5,64293.5,33034.3,13870,7766.17,1604.22,7.3155
1.80E+06,1.21E+06,896294,324783,601922,408919,883190,241076,808334,2373.57,66848.5,65112.2,37378.8,12883,11158.9,1987.88,7.3875
1.84E+06,1.30E+06,852621,217837,302515,226830,800198,179162,729520,1361.34,76668.7,104362,25896,7824.44,9021.47,1518.29,7.4066
1.53E+06,1.05E+06,876593,241860,386333,275355,841821,195993,740415,1116.37,61954.1,35984.6,15518.6,7489.18,9216.54,226.796,7.4226
1.12E+06,770383,868434,457412,706946,469914,902649,338810,810032,3853.22,75142,57013.3,19683.5,14980.1,11724.5,1828.4,7.4369
1.48E+06,1.04E+06,851698,325129,627546,429083,877517,247159,789278,3130.46,110634,55245.1,18687.2,10641.3,10382.3,2520.71,7.4393
1.15E+06,788359,877942,425267,643621,464808,830822,336473,758339,2358.24,8054.49,104928,52098.7,17657.7,11287.3,1719.93,7.4403
999203,696934,860228,390823,488362,358769,816729,298506,785558,2105.2,6231.76,67325.1,28909.4,16559.1,7297.19,1803.04,7.4404
1.20E+06,832559,865800,413162,794588,571896,833636,323578,766112,2863.64,108065,83499.4,32446.6,17366.3,11122.8,2367.1,7.4417
1.49E+06,1.02E+06,874799,294794,483456,332272,873001,230869,766134,1412.75,79487.8,86579.6,35674.7,11289.6,9105.24,2063.73,7.4655
1.18E+06,799871,884749,388788,459185,339321,811948,303244,769258,2440.54,271150,57390.9,27944,11232.3,9906.3,2824.91,7.4684
1.25E+06,846089,884955,304379,552068,382639,865675,230193,793367,2509.16,19891.6,69390.8,18858,12365,8927.86,1786.89,7.4727
2.06E+06,1.48E+06,835943,231858,382310,280627,817404,180632,770156,2029.15,30575.7,83658.9,48627.7,10035.7,8013.63,1969.25,7.4788
1.24E+06,799753,928028,351721,479891,334374,861116,272532,774340,1312.27,68147.8,54926.2,22733.9,11722.2,7217.63,1029.65,7.4865
1.26E+06,771957,980592,361587,548018,351065,936609,268164,809029,2810.35,2931.12,33613.9,10354.6,8039.11,8246.52,1438.51,7.4885
1.45E+06,960838,902724,275203,486752,349455,835733,214887,768412,2290.07,66227.1,86193,22357.2,8604.04,10281.5,3062.57,7.4905
1.74E+06,1.27E+06,818281,240292,439758,318569,828250,192427,749245,3180.36,31644.9,85877.4,17548.7,14525.7,10832.8,1214.69,7.4908
1.29E+06,813498,951557,345748,538638,382464,845002,267951,774204,2637.58,121978,188332,26843.2,6049.52,11313.3,1667.65,7.4967
1.20E+06,838069,860675,259125,445243,323349,826184,211623,734679,1512.14,78580.8,34383.1,10052.5,8050.24,6711.22,1070.08,7.498
1.50E+06,1.14E+06,790092,260406,438163,341410,770036,209875,744460,1573.07,73748.7,52973,20700.1,10766,7616.37,2208.02,7.4999
1.73E+06,1.22E+06,854586,274116,370406,274395,809940,223314,736496,2209.75,34168.3,120232,28020.9,6563.56,8696.29,2108.73,7.5012
1.52E+06,1.14E+06,800374,212933,337100,271671,744505,182127,701487,1842.71,68167.1,45396.9,13217.8,7968.96,8566.6,1291.6,7.506
1.93E+06,1.30E+06,888978,268173,547287,392056,837565,207835,774191,1920.97,73212.8,188744,28112.8,12200.5,10378.9,2614.9,7.5111
915281,609164,901512,196660,363347,259888,838854,153422,769095,2271.22,44639.7,47058,28087.9,14992.1,16427.2,790.801,7.5122
1.10E+06,761683,864415,349424,431143,298335,867098,267031,785131,1533.1,37039.7,49453.4,21773.5,11663.4,9046.04,1690.1,7.5143
1.61E+06,1.14E+06,850747,250531,458726,328477,837914,197648,760537,2251.81,13277.3,59518.5,12330.1,13050.3,8069.03,1859.12,7.5172
1.12E+06,745404,899541,323841,485327,341556,852558,253914,765237,1490.24,19571.2,59162.8,23506.8,14136.1,7237.65,1033.56,7.5179
1.32E+06,939760,843273,410563,527653,388176,815588,319010,772194,2287.79,77615,56655.2,17014,9240.32,8924.64,1819.16,7.519
1.70E+06,1.15E+06,887528,343831,563059,373442,904654,254633,810180,1180.48,31072.5,59126.5,17267.1,13826.2,10376.2,2115.94,7.5264
1.41E+06,904820,934337,299999,510472,345368,886831,228796,786724,1649.73,10594.9,73166.9,34388.1,14192.6,10065.3,2610.01,7.527
897144,591402,910187,262503,476510,326923,874537,198810,792223,1946.83,23757.9,91001.2,21041.7,13009.8,7516.36,794.75,7.5318
1.83E+06,1.21E+06,906864,265218,430282,314098,821939,222106,716462,1389.3,20094.8,50673.6,28268.8,6354.21,9978.43,1014.46,7.5361
1.19E+06,897843,794985,234345,393482,308011,766495,199250,705683,2948.75,136559,59815.1,8381.88,6185.12,6126.84,1643.64,7.5382
1.14E+06,811014,845023,260251,321018,226990,848544,204916,762023,1134.05,15286,48993.6,13963.7,6493.07,7096.41,34.0794,7.5393
1.27E+06,912631,831898,243593,453211,343979,790532,209735,696859,1629.83,35940.5,52328.6,13505.1,11481.3,8209.84,1946.26,7.5403
1.22E+06,857117,852202,252503,293124,219871,799898,208896,725249,1858.78,7755.31,48357.6,19216.4,9489.3,8802.79,1359.82,7.5463
1.96E+06,1.34E+06,873209,195498,270049,189623,854483,159002,737720,978.497,56946.2,46035.5,13929.7,8258.14,4967.91,1326.71,7.5485
1.42E+06,974260,875544,214531,351984,238267,886360,166249,774251,1591.03,1319.16,56584.6,28845.8,14881.6,31558.1,-106.755,7.5487
986621,683281,866368,413239,520572,352335,886495,296707,835650,2683.3,16433.5,94936,47109,14848.5,8108.46,1612.79,7.5668
1.03E+06,628164,982208,494022,694835,454734,916802,360124,823087,3148.24,42175.4,93807.2,55981.1,14547.2,11865,3533.42,7.57
2.10E+06,1.43E+06,880101,246307,449326,327462,823288,196223,753145,1326.92,82923.4,137231,12972.5,6318.68,7278.79,1834.74,7.5707
1.58E+06,1.10E+06,861371,200860,272872,194581,841415,162339,742374,1206.82,59446.3,136098,17902.3,6689.17,5983,1497.16,7.5742
1.36E+06,879205,928105,480745,597626,397082,903027,346057,833525,4229.23,14651.9,70832.4,38551.8,24970.6,11297.9,1937.71,7.5754
1.66E+06,1.05E+06,950236,279349,552764,393820,842157,213799,783959,3510.96,69105.3,200509,76590.4,11278.2,12774.6,1345.63,7.5755
