"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.96254e+06,1.18518e+06,993544,399271,661416,400982,989695,276307,867015,30528.9,5245.1,385726,75714.5,23083.5,13936.1,4120.41,0
2.64127e+06,1.55814e+06,1.01709e+06,423352,682205,393765,1.03951e+06,271718,934834,30813.4,6129.64,59753.6,58328.2,17051.9,12333.8,3786.83,0.0118
1.97753e+06,1.11357e+06,1.06551e+06,397687,659068,398415,992534,267643,891532,22540.1,5590.08,297809,58962.8,26655.3,13972.2,3880.05,0.0449
1.11142e+06,739171,902162,390325,664013,452669,880130,288781,810979,11592.8,3906.06,59003.1,62606.2,18086.9,8004.42,2827.02,0.3091
1.62356e+06,1.1369e+06,856835,286764,475608,344422,828533,224553,766226,16711.3,3922.82,54568,66163.1,17864.9,8130.76,1346.29,0.4021
1.4055e+06,800533,1.05342e+06,472828,819076,474999,1.03463e+06,304197,932610,24049.1,2775.13,532408,79812.7,16292.7,10882.3,3520.06,0.4487
1.27837e+06,860690,891171,240170,431958,310512,834669,187507,768515,17930.7,1492.43,273503,59169.3,9715.57,6636.54,1761.79,0.4646
919030,660197,835233,273811,350273,267817,784729,226869,724147,5979.2,2322.37,17543.8,29642.3,3902.35,4528.21,631.452,0.4749
1.23875e+06,730526,1.01742e+06,384639,682975,409115,1.00164e+06,246806,935079,16610,5159.67,61168.8,78238.1,23087.6,14169.8,2238.4,1.0315
1.18467e+06,821136,865631,266669,370204,264072,841144,205246,779560,9356.8,1287.96,363092,25905.7,7207.14,5090.31,2104.19,1.0602
1.27983e+06,877386,875212,266564,467482,329645,850883,199076,803405,12642.4,3122.3,326153,38167.6,10052.3,7752.94,2532.06,1.0794
1.49208e+06,862974,1.0374e+06,457787,893406,512474,1.04599e+06,298796,919264,19080.7,4206.8,96014.3,68893.5,16637.4,10948.5,3032.83,1.5173
1.33394e+06,1.01028e+06,792217,269532,313866,250022,753213,232566,695368,5729.84,5090.98,169807,38340.5,10881.7,4360.02,1745.28,1.5429
621814,448120,832564,347774,502112,311475,967227,244796,852401,1186.51,4183.89,27538.9,2395.7,997.331,792.636,2900.84,1.8858
2.09368e+06,1.30784e+06,960518,253258,444629,295412,903068,187213,811668,10984.5,2713.33,144964,36811.5,21043,8350.07,2660.81,1.9152
1.3346e+06,805379,994264,373167,629084,404260,933683,277764,806081,17567,3229.97,153674,51454.9,14489,9644.58,2666.48,2.4439
2.18811e+06,1.29479e+06,1.01396e+06,432816,659199,403296,980717,289567,896820,30201.1,5363.07,344436,78276.6,24414.3,15438.6,4568.04,5.0064
553874,316026,1.05157e+06,458482,923407,435661,1.27173e+06,223956,1.22832e+06,824.065,5587.11,11976.4,8536.2,5228.97,847.552,4883.98,5.9164
1.21026e+06,829258,875673,221883,365502,259558,844902,180254,738567,12939.5,1468.7,120375,47533.7,17422.9,7579.38,3278.21,7.6342
1.19874e+06,781331,920533,430874,619667,434700,855303,342657,754469,11648.3,4218.36,84715.3,51789.6,14372,9446.45,2168.44,7.7353
1.26325e+06,878275,862997,238961,362213,257757,843151,194240,738141,15893.4,840.348,218328,46458.1,14159.2,8863.83,1908.43,7.75
2.25485e+06,1.32874e+06,1.01819e+06,391835,617600,384099,964751,278896,842971,34165,4096.2,134911,69804.3,20372,17290.9,3998.94,7.7745
1.80539e+06,1.15050e+06,941531,231802,407504,273436,894185,174441,797296,21071.2,2606.22,86955.1,55653.9,11152.8,12363.1,2402.43,7.8181
2.32144e+06,1.39395e+06,999218,417694,682545,426554,960082,298263,840252,26208.6,3561.95,117836,69371.7,22948.9,19972.1,4491.92,7.8334
1.54224e+06,1.11778e+06,827835,218580,459429,330700,833557,172058,762233,13969.2,1586.9,139334,39528.6,10442.9,9461.27,1652.1,7.8368
1.3833e+06,956128,868063,198114,370957,269508,825854,155491,764472,17580.3,2352.25,132708,42400.9,14243.5,12030.6,1757.58,7.8544
1.36238e+06,988617,826838,276055,430158,317624,812581,222174,745511,12339.2,1547.63,60676.4,40753.6,14509,8731.64,2023.76,7.885
1.41977e+06,958285,888947,302802,391289,269318,871733,231512,784759,15309.6,3850.39,64672.2,66356.4,19815.9,11295,1727.58,7.8864
1.26215e+06,848291,892724,287582,446379,329198,813575,234135,736965,17866.6,2511.18,260830,51049.1,26600.7,25693.1,3960.57,7.9385
1.55474e+06,1.13285e+06,823451,218228,405287,300332,809678,172821,757643,12690.1,2531.52,59202.5,35881.3,8916.54,8427.53,1785.19,8.0039
1.34754e+06,971993,831820,254191,496213,374263,795504,203853,748158,15761.1,1922.36,88344.6,43866.4,10290.4,10623.2,1989.65,8.0098
941909,644961,876248,269222,420972,282007,895662,209572,770778,9148.69,1710.82,137507,40037.4,8934.4,8649.25,1059.27,8.0622
1.73046e+06,987895,1.051e+06,512514,762566,437045,1.04689e+06,338730,907827,24282,3490.37,142439,71455,29013.5,19923.1,4296.56,8.0627
1.80106e+06,1.18883e+06,908986,235633,424624,293973,866658,178908,790238,21498.1,1831.43,177421,50580.5,12780.7,14304.2,1953.28,8.0699
1.20048e+06,698909,1.03059e+06,372631,572652,354182,970099,258663,864363,14095.4,2870.64,63229.3,50880.1,16619.1,17970.7,2187.81,8.0856
1.19105e+06,743550,961107,393109,624253,420717,890270,306074,770616,17191.5,2867.41,39203.1,51831.8,14592.7,9409.22,1646.92,8.0857
2.07927e+06,1.31726e+06,947084,329887,655711,435652,903076,237005,835139,38682.9,2700.66,362296,75789.8,21398,16919.9,3611.52,8.1186
2.26033e+06,1.30887e+06,1.03616e+06,378597,616915,379546,975242,263156,863207,27717,3227.27,138879,92830.7,26095,22882.4,3336.25,8.123
1.76343e+06,1.14152e+06,926884,251285,381372,256708,891374,189266,796608,11372.4,1132.2,60512.9,38731.6,11322.3,10099.4,1439.98,8.1642
582860,502377,696123,204441,375307,358078,628869,200805,610863,-62.5988,1943.48,4065.88,1815.91,423.91,487.625,-51.6642,8.1952
1.83989e+06,1.12539e+06,980932,278430,421454,269805,937242,198870,840035,24246.4,2992.23,72449.9,61663.8,21422.3,15393.3,2856.34,8.2179
1.12753e+06,686606,985310,363666,683239,449010,912994,274257,795603,13724.8,3199.47,117744,41244.6,10629.7,11526.9,4756.83,8.2635
1.39062e+06,1.00116e+06,833406,296152,356628,256805,833226,229159,775406,12114.7,1240.43,289339,42274,13895.5,8713.22,2135.53,8.2701
1.43958e+06,945962,913092,370159,403352,263482,918512,268224,828021,12727.8,1361.65,101274,60501.4,18800.1,14719.6,1015.87,8.2715
1.91742e+06,1.1035e+06,1.04254e+06,531674,849705,565384,901729,395204,807189,16250.7,2076.44,148739,76967.3,21900.4,14533.2,3400.14,8.2754
1.63709e+06,1.08657e+06,903997,308884,542138,374401,868809,237666,779794,24202,2844.42,147537,61802.8,21131.6,13796,1751.12,8.2832
2.16655e+06,1.37725e+06,943855,291467,544446,349481,934722,209053,836536,38246.5,3425.8,140200,69675.5,16913.4,17122.3,3772.28,8.3082
1.58411e+06,1.07242e+06,886279,231290,368393,242353,912040,175683,789911,22922.4,2180.6,69854.8,43884.4,12292.1,10394.9,1366.03,8.3165
1.14785e+06,777907,885339,248157,513762,356164,865492,187936,792261,13881.5,749.23,63595.4,39882.1,9414.55,6089.71,822.948,8.3489
1.88434e+06,1.19446e+06,946538,329584,636419,427837,892516,237590,832319,25661.4,2650.94,87068.6,72369.5,24818.2,15610.9,3052.19,8.3631
1.70061e+06,1.1869e+06,859690,218126,310414,218230,853451,171231,764324,12731,2071.63,134416,38548.6,18513,16102.9,1004.88,8.3846
1.45874e+06,1.04096e+06,840804,228310,438445,322726,815141,176339,776832,13512.4,1791.55,149830,38940.8,8523.21,8331.5,1366.26,8.4113
1.65828e+06,1.06807e+06,931556,271696,311875,203367,920135,195827,832459,13702.1,3119.72,67475.1,45972.2,17975.4,13338.4,1989.19,8.4313
1.19289e+06,741076,965802,296626,563505,386768,874175,224032,794420,14287.6,2398.86,78572.4,44563.4,8782.14,11683.3,2084.57,8.4449
830724,559556,890768,319205,363824,263700,827813,255762,748832,9378.38,1686.93,65240.8,30278.3,11468.8,7189.96,1111.18,8.457
1.18932e+06,776564,918911,357364,714758,435505,984730,258172,830524,17190.6,2458.05,133569,32562.1,11465.6,10612,1836.61,8.4606
2.56546e+06,1.54792e+06,994416,443856,692299,430751,964315,305457,871853,28093.2,3953.71,180102,68941.7,17361.6,20775.8,3545.58,8.4708
1.68475e+06,1.13961e+06,887014,281008,527209,359232,880561,216813,777651,15250.9,1784.35,185767,58368.4,31975.7,10655.1,1096.46,8.4791
1.76524e+06,1.09848e+06,964194,457363,784535,509858,923240,329752,832195,19065.3,2762.42,109554,61651.2,12867.8,16578.9,2400.36,8.5106
1.87856e+06,1.11219e+06,1.01343e+06,392650,525715,323672,974532,275924,853822,26105.8,4442.63,79835.4,68817.5,19082.7,18506.4,3499.11,8.5202
1.25378e+06,840443,895083,236243,360420,261881,825764,189467,748130,11824.6,2604.16,78691.8,27451.4,15218.1,8615.13,1492.37,8.5382
1.38821e+06,952285,874661,269783,474619,323920,879142,192305,841734,14494.8,1385.07,125718,34041.4,10550.9,9209.48,1794.14,8.5389
1.59935e+06,1.0804e+06,888197,314649,478867,333246,862186,233416,808812,10326.6,1624.94,126024,43731.7,16641.6,11894.6,1194.71,8.5395
1.5249e+06,903319,1.01286e+06,332540,508083,321629,947831,239720,832321,17009.7,3608.58,40952.4,90999.5,22782,17504.5,3476.17,8.5535
1.4031e+06,890425,945461,393454,486776,325323,897771,298168,791744,14881.7,3184.81,121842,55855.9,12465.9,18390.7,2449.82,8.5589
687628,415934,991929,332509,554589,376648,883460,248210,803777,11222,2223.04,86453.3,30635.7,10379.5,7221.66,738.02,8.5595
1.70012e+06,1.06989e+06,953437,293585,552113,366715,903338,214755,820242,23175.7,3194.25,83383,45263.2,15032,11868.9,2150.18,8.6032
1.77756e+06,1.21086e+06,880804,442143,803433,533763,903134,315493,840861,23940.8,3903.81,69594.9,74847.2,17138.5,14728.4,3219.66,8.616
1.27936e+06,884335,868013,296211,348171,228830,912915,209863,846870,10066.6,1376.82,319569,38494.6,9517.63,9460.82,1556.14,8.6233
1.73201e+06,1.08224e+06,960239,281634,433625,290228,896451,210903,801224,12697.6,1792.36,75594.9,42261.4,9714.73,13286.9,1838.64,8.641
1.49981e+06,929386,968260,599249,812434,475276,1.02564e+06,389285,923614,28269.6,4434.9,113964,71992.4,23790.2,18758.1,4441.78,8.6433
1.22056e+06,838993,872871,276230,457681,313238,876677,209858,789764,15381.4,1906.57,74084.8,46330.9,11692.1,12212.1,1795.65,8.671
1.98108e+06,1.13603e+06,1.04632e+06,436467,666053,416416,959693,309136,847137,39851.9,4050.75,156906,74973.4,23988.8,20444.3,3856.25,8.6969
1.62858e+06,1.12928e+06,865279,293821,560106,408093,823498,230561,764626,19911.3,4550.91,145063,48475.1,15448.7,10302.6,3089.21,8.7108
1.78784e+06,1.12457e+06,953882,407586,512199,338202,908686,295217,828380,24864.2,3588.6,83936.3,58330.8,19794.8,14732.2,3102.75,8.735
1.87711e+06,1.12593e+06,1.0003e+06,344712,445992,282562,947032,246807,838011,25360.2,3205.2,91172.1,65482.5,27437.2,14015.7,3444.33,8.7392
1.61224e+06,1.22959e+06,786722,195642,241449,201730,718135,173269,677474,5779.04,1675.61,106149,29927.1,14337.4,6453.49,1186.46,8.7639
1.97986e+06,1.10158e+06,1.07837e+06,472231,623646,373137,1.00282e+06,314608,900608,26954.6,3954.16,44789.3,92082.9,41229.2,16720.3,3287.97,8.7756
1.83615e+06,1.03076e+06,1.06881e+06,518002,750879,450742,999524,345021,900819,39335.2,4857.59,285685,88308.3,22243.6,23058.4,4628.97,8.7876
1.72209e+06,1.03459e+06,998713,285235,507302,354366,858945,223286,766465,14036.9,1516.54,63767.8,65700.9,21348.2,10235.7,2170.31,8.7904
1.78441e+06,1.05599e+06,1.01388e+06,372031,605356,388458,935015,268700,830734,15418.9,4025.06,63679.6,51836.1,17585.3,16305.7,2638.22,8.8274
