FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
2.09E+06,1.40E+06,895352,325069,616740,444530,832439,251420,775759,2362.74,31341.7,116699,26775.3,21551.8,14411.4,3396.44,1.3686
1.17E+06,836484,839333,316270,553098,412332,804834,251973,753105,1861.11,3838.26,76388.4,22034.1,19598.6,11317.9,1102.13,1.3799
1.76E+06,1.22E+06,862060,295651,559186,409908,818505,231466,766377,2805.53,66167,155690,44362.9,30150.6,11620.8,2749.19,1.3842
2.16E+06,1.43E+06,902686,311711,566936,395848,859323,229505,814912,3032.99,16305.1,88175.6,17410.9,32673.6,14376.6,3585.14,1.401
1.63E+06,1.12E+06,871552,398550,663503,421302,944932,259245,922410,2294.26,50734.2,93416.4,22753.7,21157.5,11987.1,3056.4,1.4033
651948,411840,949808,379266,696190,485989,859513,289591,785796,1370.78,13693.4,61085,22933.5,16213.4,8987.78,1696.39,1.4083
1.37E+06,898385,913833,396662,639882,443465,865748,297088,801100,2260.3,51143.7,86155.6,20816,16895.7,11334,2030.91,1.4095
1.21E+06,744943,972369,442406,677150,434337,935426,310467,854982,2590.05,97209.8,71399.9,24977.5,17139.7,12880.2,1899.5,1.4169
1.75E+06,1.14E+06,917897,371123,649907,438345,889583,279563,796507,2558.02,15396.4,95629.7,24253.7,27140.4,16355.2,1764.17,1.506
1.00E+06,660107,911744,274552,421477,298552,847042,207964,792114,1535.27,214565,43775.5,11592.2,9277.08,8371.26,1059.38,1.5285
1.13E+06,823390,822181,290699,404482,302104,803330,231718,752723,2240.83,12122.5,69028.6,24619.3,19353,6262.19,806.781,1.5445
1.87E+06,1.36E+06,825304,237126,439323,339064,777416,194080,733077,3019.13,44927.2,120305,27812.1,23561.7,8961.47,2683.49,1.5514
1.70E+06,1.26E+06,808862,210296,376512,294929,765971,173363,727822,1340.24,2805.47,50283.7,12956.7,14801,16478.8,1170.03,1.5636
1.36E+06,975594,834636,233165,499533,379452,789875,182017,768605,2421.56,54984.7,55858.3,26921.9,14096.4,17087.4,391.292,1.5735
1.46E+06,1.08E+06,810774,306977,511846,377824,812832,242062,760905,1812,29314.2,44857.8,12492.9,16748,7858.07,2415.69,1.5934
1.48E+06,1.07E+06,830676,256693,534403,412968,776433,206734,744996,1454.12,10290.8,60516.6,12248.4,14889.2,6232.16,1706.97,1.5952
1.35E+06,947705,852414,266244,496847,365101,816509,206714,772790,893.51,2000,62766.9,13234.5,17552.2,9808.31,2118.81,1.6046
1.38E+06,943200,875098,371650,455751,308608,886078,282766,788603,3674.16,21588.2,76343.2,23450.6,19325.6,10841.7,2180.73,1.6123
1.41E+06,1.03E+06,822029,262867,496271,361466,823764,206228,764785,1914.9,3299.8,61423.5,16134.7,13692.1,9995.3,1239.95,1.6256
1.44E+06,1.05E+06,826242,273402,495097,360579,823836,215266,762039,2840.35,125178,75980,14163.2,16373.5,13444.2,2945.11,1.6348
1.70E+06,1.13E+06,899196,347980,563455,391583,863349,269991,773314,1648.39,2365.58,68178.4,13191.3,19632.9,10520.1,909.847,1.647
1.51E+06,926846,975043,298966,531592,369643,862874,231937,773398,2980.65,19027.6,101016,20898.2,23670.8,14916.8,1741.57,1.6717
1.52E+06,1.08E+06,842786,258155,452940,339809,799755,209800,738288,1407.52,19611,70783,12708.4,15767.9,11236.4,315.61,1.6898
1.93E+06,1.26E+06,916143,315932,478936,335160,857386,248324,763355,2428.53,28095.2,71010.9,16893.6,12302,13579.6,2274.2,1.7165
1.94E+06,1.35E+06,859221,244381,443338,327670,811801,195227,751068,3378.43,29569.3,107109,27416.3,19526.5,19023.2,1808.54,1.7271
1.71E+06,1.22E+06,841765,264085,511842,358717,856121,202814,781264,2631.31,4818.72,67789.5,14174.5,17606.3,9228.58,2042.61,1.7297
1.45E+06,1.00E+06,870738,412038,736793,552571,800034,337894,731657,5378.99,117403,127862,23059.6,11779,9993.99,2593.36,1.7381
1.22E+06,844476,865908,329828,570375,423643,807814,271344,729321,1340.45,121825,67363.8,25806.5,14769.7,7958.6,1480.24,1.7762
2.16E+06,1.40E+06,926004,436915,782510,546657,858868,330812,792440,3297.91,60841,170565,55190.4,19192.5,27837.3,2206.44,1.7802
1.41E+06,988034,853666,287230,442665,331081,802217,229539,750799,3105.63,49282.1,66235.9,26458.7,16837.9,8664.21,1752.1,1.8223
1.73E+06,1.19E+06,870814,189241,332471,249871,798342,155479,730290,1507.98,51228.3,78136.9,13022.1,7037.62,10409.8,1108.57,1.826
1.71E+06,1.25E+06,825686,254462,473915,355322,800258,205264,743809,2708.04,34040.2,92494.2,24882.5,24188.2,10560.4,2034.71,1.8292
1.65E+06,1.09E+06,904552,379351,627180,427206,880859,282429,805903,4871.34,55440.7,79343.4,22156.2,24244.1,13117.1,3503.95,1.8335
1.54E+06,1.11E+06,831346,240721,471720,374368,756026,198404,727971,2199.24,4838.86,84574.2,22551.3,20883.1,10398.4,1313.38,1.836
1.70E+06,975279,1.05E+06,636831,828834,500349,993907,411643,928228,3644.12,123471,133941,30252.5,16589.4,14230.2,3763.29,1.8375
1.21E+06,895792,813619,291201,424103,322434,789190,233613,747907,2677.3,26475.9,57387.2,15334.7,11804.8,8899.11,1339.16,1.8435
1.64E+06,1.10E+06,895922,306724,513391,370127,832240,246207,747477,1714.24,3617.73,84199.3,21675.1,18648.2,10444.3,2261.77,1.8475
1.70E+06,1.22E+06,839996,327184,421329,302195,836538,253678,773856,2770.99,5817.7,73751.9,28706.8,26957,10409.1,1852.29,1.8615
2.05E+06,1.43E+06,860738,209124,317704,240771,791716,169266,741284,2072.37,83605.8,120001,33757.9,5538.91,10599.6,1820.36,1.8652
1.99E+06,1.31E+06,912692,364047,622907,431175,866804,277903,785988,2945.68,35281,82398.3,17046.3,12804.3,8153.66,2511.84,1.8826
1.55E+06,1.03E+06,900672,346990,580138,389044,894713,260622,798836,3451.47,35593.5,80425,21089.4,20347.9,12629.1,1573.08,1.8852
1.69E+06,1.14E+06,886225,263813,367975,267736,824636,213769,740462,2399.88,39113.4,127034,24921.4,11549.1,8208.89,1253.46,1.8862
2.06E+06,1.32E+06,940111,494408,892370,567370,943691,358730,826930,2861.1,18444.5,94649.6,19856.8,24403.3,17645.6,3363.66,1.8897
1.41E+06,1.01E+06,838180,303083,539568,400787,807764,242944,748525,1813.35,2486.62,77971.7,18610.2,18792.5,7902.11,1246.09,1.899
1.55E+06,1.14E+06,820183,336313,586438,430013,818260,267433,754535,3456.24,33271.8,101566,20501.6,30870.7,9964.7,2603.73,1.9013
1.85E+06,1.27E+06,875207,245992,421064,322370,783690,208280,708638,765.041,3226.26,43851.8,13855.8,12545.2,8076.2,1366.72,1.906
510692,185971,1.65E+06,352566,618349,232230,1.60E+06,144043,1.47E+06,3256.11,18550,7284.89,10083.4,1427.21,1356.14,2624.61,1.9235
1.41E+06,1.04E+06,809712,234910,430110,331830,777706,193125,729818,1421.44,89678.4,85352.5,30663,18542.6,8004.43,933.857,1.9597
1.44E+06,1.07E+06,802065,220035,413527,321195,772479,178592,739233,1750.25,13620.1,57366.5,10114.3,14935.8,9826.38,657.27,1.9875
889760,592836,900512,342990,394907,267293,886459,259739,792310,1585.74,5933.1,113181,57147.1,18299.9,8618,1081.65,2.0271
1.46E+06,1.02E+06,862304,299890,422810,294712,860792,219846,818455,1777.17,59200.2,61473.5,11003.5,14402.5,9648.32,1219.07,2.0488
1.47E+06,1.00E+06,876355,347510,643328,464459,831068,266197,783277,2492.49,120052,121643,41210.2,29977.5,15032,1047.77,2.0555
1.27E+06,861519,887184,321730,490247,354924,828764,250650,770149,1979.99,51342.7,80331.2,20834.2,18594.9,20690.9,1147.59,2.0787
1.47E+06,1.11E+06,793754,244478,414500,316747,785169,202063,725946,2708.97,52913.2,61384.5,11597.7,21198.2,8164.81,1762.71,2.0971
1.31E+06,927069,845268,345819,600275,432953,831880,272312,761962,2324.48,34990.6,74277.2,21958.2,19093.1,14974.3,1509.2,2.1152
1.77E+06,1.20E+06,883728,360950,590645,410887,862492,270438,800811,3425.87,4238.15,100065,14059.6,25690.8,12799.2,2588.01,2.1279
1.76E+06,1.21E+06,873995,226408,422756,284940,890201,169060,803530,1510.84,27081,64505.8,15887.5,23512.1,11687,923.585,2.1324
2.03E+06,1.35E+06,904343,278012,449821,301261,895876,209051,797925,2406.54,12238.7,73512.8,19659.3,30477.3,12286.5,2401.99,2.158
1.51E+06,1.09E+06,836086,264505,354869,265496,801975,213511,743301,1274.9,7270.11,50382.2,22488.4,11286.6,6691.05,1674.41,2.1639
1.87E+06,1.30E+06,860657,331682,613723,447788,822339,256962,774470,1442.38,17414.4,66335.8,29913.8,16146.3,17818.8,1003.01,2.1866
1.24E+06,942771,786563,239139,349700,278068,754564,201256,712939,1040.08,43388.9,49434.5,15793.7,10343.2,6662.89,1069.25,2.1994
1.55E+06,1.08E+06,863868,397529,727491,523395,833968,318008,750035,2106.76,26347.6,74247.5,19037.8,16828.5,9340.01,2324.72,2.2042
2.14E+06,1.53E+06,841183,244933,458286,349739,786220,198584,740039,2712.62,25100.1,223207,119857,12693.1,28284.2,2320.03,2.2121
1.98E+06,1.29E+06,920170,254660,523800,371737,845436,193081,791358,2414.79,19719.2,68936,15314.1,27085.2,9840.12,1972.03,2.2626
1.59E+06,1.14E+06,832793,356040,622557,435859,857007,268711,794995,2987.31,225670,67406.1,17568.4,23579.1,14759.6,2937.06,2.2704
1.78E+06,1.31E+06,818075,280861,416085,306046,815730,218752,770354,2121.22,28788.5,53336.2,10048.9,15849.7,8799.96,1936.98,2.2776
1.33E+06,942951,844831,329902,541608,402968,806429,263641,750798,2496.68,9570.61,57474.2,11584.5,10781.7,10829.1,1425.81,2.2924
878414,592851,889007,308428,430687,334615,772267,254727,726491,1397.69,54292.1,51018.9,9328.66,11536.7,6958.31,1610.58,2.3014
1.46E+06,1.09E+06,801202,220533,428300,328207,782982,181099,730650,1494.14,25598.2,54215.9,11376,13852,7302.07,1287.3,2.3039
638964,353444,1.08E+06,441976,562356,374309,901431,324171,818042,2519.27,16806.9,81829.8,37705,18170.9,26326.1,1255.81,2.3193
1.46E+06,977825,897627,322108,582282,412209,847554,242420,797231,2176.11,5646.22,73963.3,23876,18056.7,10997.1,1065.76,2.3227
1.92E+06,1.34E+06,861599,254165,337129,249327,811294,203579,749090,1600.32,30447.4,74508.1,29499.8,6261.25,11410.2,537.403,2.3257
1.70E+06,1.21E+06,838222,261409,505611,369625,820741,205984,761444,2073.33,3204.56,89778.9,17087.5,20394.7,23393.1,1908.31,2.3433
