"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.68313e+06,1.22419e+06,444414,351831,239655,348445,2971.13,115.453,132226,132570,7352.77,14308.5,3731.56,0
1.39989e+06,1.05106e+06,699700,433319,302016,551481,5882.13,-973.596,35635.4,91294.2,45207.1,11070.7,5414.56,0.00290065
1.86432e+06,1.49793e+06,330692,227900,178006,282190,2918.9,-1160.04,32063.1,174636,79677.8,25103.3,5769.5,0.00591287
1.99967e+06,1.35780e+06,865073,633059,381499,613057,6730.31,-1432.93,5740.95,342498,39376.2,14615.2,5757.7,0.0310147
1.2274e+06,873182,652700,492852,332579,500355,2763.75,435.496,84445.3,119383,13325.5,11386.3,6918.38,0.0340269
1.84731e+06,1.24353e+06,469085,317120,206343,367171,3789.7,-760.394,14061.4,204031,12191.9,8416.06,4909.26,0.0346963
1.60742e+06,1.23143e+06,776674,560441,361532,577738,8407.77,-1870.28,90609.3,267535,117464,13487.4,5313.68,0.0357003
1.62149e+06,1.19467e+06,510957,352800,230513,393341,4541.72,-609.115,69280.5,87339,26116.3,10312,3911.35,0.0400513
1.61051e+06,1.21303e+06,346411,243635,177077,286298,3479.61,-811.4,167581,114559,10917.4,3702.07,4532.36,0.0422826
1.54598e+06,1.09982e+06,730878,536514,361813,548860,4314.06,1648.68,35386,162769,15334,11320.5,4831.47,0.0528811
1.81131e+06,1.3851e+06,640844,458651,305260,484602,3540.08,-337.243,8205.84,157535,16138.8,10335.3,5344.5,0.0751938
1.99684e+06,1.5298e+06,523962,337173,255164,442630,3553.65,193.574,47282.2,97294.4,10407.7,5550.79,3792.03,0.0759748
2.18723e+06,1.50179e+06,789194,533171,314451,584054,6075.06,-680.541,21404.4,162576,25624,12618.4,9634.01,0.0802142
1.28907e+06,826060,828652,611531,342774,548938,3955.72,-625.842,126461,169770,24372.3,19417.4,5257.77,0.082557
1.4352e+06,944214,1.01918e+06,723141,461441,752240,5590.68,1619.79,8078.39,176860,19569.5,14044.4,9855.75,0.0827802
2.11543e+06,1.56782e+06,719762,553907,374505,562893,5625.13,97.2598,24150.6,155150,31069.8,13767.8,7525.34,0.085123
1.79335e+06,1.37608e+06,349018,261232,195033,291566,2455.88,92.2144,87674.5,93789.7,9321.63,12377.8,4302,0.0853461
1.75309e+06,1.4108e+06,250969,172254,127968,211378,3687.64,-1123.96,19270.2,157356,16982.7,3504.08,3940.44,0.0873543
1.8856e+06,1.25094e+06,1.01538e+06,676146,378121,665377,11179.6,454.696,38414,288704,29118.7,18649.3,7651.83,0.0900318
1.53151e+06,1.08072e+06,569130,411662,273106,443824,5632.69,-713.941,65378.7,118116,28441.8,11761.9,2928.9,0.0989569
1.66324e+06,1.28984e+06,260480,215697,159938,218550,3039.15,-701.343,11542.8,129380,5309.8,5165.32,3471.48,0.107994
1.74076e+06,1.27034e+06,444767,347402,250031,360109,2860.59,448.976,27590.4,111201,8530.06,5404.1,7162.29,0.123501
2.41271e+06,1.34999e+06,710948,512831,281476,479263,17281.8,1119.69,1338.39,228972,27430.2,17457.3,6394.1,0.129525
1.9578e+06,1.41900e+06,766829,558713,375909,596749,6768.59,787.424,26202.6,167184,20481.5,8812.1,8215.26,0.132984
1.44462e+06,1.11739e+06,352790,241669,172216,292834,1555.29,-1041.64,65726.2,70135.5,19743.7,6178.1,4270.36,0.141128
2.29267e+06,1.62287e+06,405624,256870,176590,327591,2625.87,-661.235,59453.6,230088,18745.3,6900.94,7662.14,0.147822
