FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.83E+06,1.43E+06,768421,519442,398760,302304,791441,411919,756617,874.21,35321.6,33846.6,23251.6,17816.8,12823,3896.5,10.2913
2.08E+06,1.50E+06,834752,753682,648229,450687,862988,562077,804533,1233.43,24467,42199.8,34380.5,34191.4,15076.3,8787.45,10.3146
1.22E+06,842692,870672,858829,798957,582668,822723,651948,790397,1048.07,357663,39622.2,25770.7,15473.4,20634.3,5552,10.3161
1.84E+06,1.43E+06,771978,612996,391041,299614,783089,495544,742210,984.084,61451.7,46323.9,15676.9,20901.2,16584.3,4602.29,10.3176
1.63E+06,1.28E+06,762292,570048,424226,330160,770946,465120,735356,-1035.73,38794.7,49318.8,36852,17679.5,12158.3,5109.44,10.3275
1.44E+06,1.07E+06,807240,650038,364837,272607,802996,529983,735915,518.862,33159.2,41810.5,18108.5,16554.6,14196.1,2996.99,10.344
1.74E+06,1.25E+06,830190,701676,515293,349334,885044,528205,797049,1811.84,13782.9,52072.8,26176,20276.4,17420.3,4606,10.3545
1.27E+06,907062,837517,578203,406266,304746,799878,469794,738456,124.813,23314.8,42361.7,19912,14472.1,9076.58,7231.92,10.3592
1.15E+06,785611,875464,690252,511596,363109,845360,535000,774115,150.317,16653.8,36101.8,36538,16714.2,11942.2,6371.19,10.3604
1.87E+06,1.36E+06,825764,815760,606887,417899,871340,604031,810316,742.345,14362.7,51233.3,32395.1,36910.1,25153.7,6140.19,10.3619
1.90E+06,1.39E+06,824273,786686,585595,422905,830818,614667,767914,3376.35,110730,60585.4,21613.4,19763.1,17091.4,6733.83,10.3622
1.43E+06,1.02E+06,843351,581529,319143,215725,887639,440163,792701,1448.91,12715.3,40265.5,20555,20074.9,14658.7,2352.5,10.3716
1.66E+06,1.21E+06,820340,472388,259408,178209,873385,362947,780921,1077.2,8454.29,25994.8,20052.3,27498.5,9600.56,4933.39,10.3744
1.92E+06,1.33E+06,861977,740844,641601,442586,869799,535933,829406,-472.662,49720.3,57115.5,34992.5,36150.8,21062.8,4794.07,10.3817
1.97E+06,1.38E+06,858831,676133,554415,391985,848627,516932,784784,140.332,4818.35,44634.7,20409.9,29914,18579.3,4347.51,10.3997
2.48E+06,1.86E+06,800284,501491,331316,239990,828324,371126,810761,2209.08,9304.72,69309,39707.9,25386.7,20984.6,4367.35,10.4033
1.56E+06,1.14E+06,820541,563792,380824,274526,832323,450121,751520,714.959,5149.45,52122,28394.9,25767.2,16937.6,3043.45,10.4041
1.37E+06,1.01E+06,813264,459904,396421,318286,747292,399618,690515,980.557,8377.15,45554,13141.2,5325.15,9055.04,5305.27,10.4125
1.75E+06,1.29E+06,811698,602722,516631,374009,828800,472157,765917,1457.87,163648,39990.5,15520,16992,18794.9,5650.73,10.4274
1.71E+06,1.21E+06,851563,494243,272547,187391,872658,377852,784820,-625.56,8707.8,47789.1,30530.2,26238.7,30310.8,564.977,10.4355
1.16E+06,813832,856341,804659,600759,435995,826743,594363,812290,3547.72,226055,44242.2,26921.8,21225.4,17123.9,6790.2,10.4377
2.04E+06,1.49E+06,822080,530606,465559,346360,806488,417918,761785,354.921,31635.5,64337.1,20365.4,8830.09,21333.3,6314.89,10.4398
1.78E+06,1.27E+06,843121,627438,573205,417012,824732,475764,791280,1467.82,14096.6,58761.2,21070.3,18446.2,14135.8,3920.67,10.4572
1.64E+06,1.08E+06,905785,948539,491124,338227,871232,721124,789218,1157.46,202257,44171.9,31423.5,28325.3,31316.9,3394.61,10.4605
2.31E+06,1.48E+06,938815,667707,532356,349402,914172,502346,797507,715.615,11158.8,37088.4,33479.5,20047.5,15400.2,6132.42,10.4658
1.44E+06,1.07E+06,813670,514654,351734,257773,818706,412458,748664,547.491,12743.5,42169.4,22361.2,19198.4,9926.41,2267.81,10.4662
1.89E+06,1.19E+06,951890,597105,541799,376359,863748,421258,850460,621.025,7952.1,117205,41518.2,41042.4,23701,7234.17,10.4679
1.43E+06,1.00E+06,854803,796176,608884,405145,901728,580065,823538,-1.07239,6353.7,64538.5,38250.1,28900.9,19783.2,6316.04,10.474
2.13E+06,1.49E+06,859254,543404,388328,281147,828738,428736,760473,1850.98,4691.6,45340.4,27696.3,16451.8,18127.9,5196.82,10.488
1.57E+06,1.25E+06,753454,628214,449556,331144,814551,480496,784457,2969.33,206940,38919.5,16638.9,17957.8,17423.7,4483.9,10.4967
1.08E+06,672822,965544,1.04E+06,886334,584811,909355,713040,874140,2155.34,16564.1,61839.4,46645.5,18227.1,16019,6053.72,10.4975
2.15E+06,1.47E+06,876348,857132,581012,371852,937489,605578,849237,1205.86,30194.5,62656.4,73580.5,50834.5,23457.5,5677.26,10.505
2.23E+06,1.63E+06,821513,707109,612796,416903,881926,507922,835296,2829.44,57305.3,60524.8,23282.8,22398.6,19100.6,9357.81,10.5123
1.75E+06,1.11E+06,945675,766572,524842,349327,901463,546122,842198,2182.51,23700.9,138915,29989.9,23551.2,25853.4,7859.43,10.5135
1.40E+06,1.07E+06,790182,604059,473506,338495,839314,447855,809269,788.441,45801.6,41943.3,12007.1,15601,16199.8,5367.65,10.5139
1.70E+06,1.26E+06,813414,643756,478153,355730,806488,485464,795638,-72.3753,11766.9,70106.6,31594.7,32199,15909.5,4835.56,10.5173
1.48E+06,1.17E+06,762606,612887,372728,269246,830604,476974,770969,602.504,50928,38420.4,14822.1,10713.2,10231.2,4667.73,10.5231
1.85E+06,1.46E+06,758373,653175,455473,354032,771919,516756,758395,-70.6164,43833.1,49333.5,27656.7,28997.2,17837,6630.46,10.5489
