"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
978067,631251,929646,302338,520927,363408,860070,237396,764137,6555.88,2257.47,39253.3,74677.7,16241.1,7148.74,639.166,0.0039
1.36177e+06,862338,947499,392178,600720,427709,842704,293161,802654,13189.2,2116.84,14586.1,106271,11101.9,8908.99,704.4,0.0041
1.8087e+06,1.33941e+06,810225,280110,517512,402981,770526,234574,716472,11391.3,1667.41,26724.9,75879.8,16112.7,8492.9,157.94,0.0176
1.62716e+06,1.07316e+06,909746,175902,297689,181361,984850,115699,912203,5944.76,2177.2,3657.33,38151.2,8374.7,5875.48,1104.52,0.0205
927402,662973,839312,176180,276854,213444,778249,146518,721468,6452.51,794.034,19155,48720.2,3410.15,4055.13,141.491,0.0276
1.65561e+06,1.05166e+06,944565,390292,568958,403352,846345,302130,775081,8362.49,2030.33,1683.15,39126.4,10226.4,9330.42,909.521,0.0328
1.27039e+06,926199,822973,299568,486422,359354,812160,236850,758880,12443.4,1315.16,42691.9,94413.5,16936.9,6689.57,176.778,0.0331
1.88611e+06,1.33742e+06,846158,327471,638518,471234,812995,254783,771176,15834,3842,50609.4,107993,12071.4,8416.58,1118.69,0.0596
1.75642e+06,1.15546e+06,912063,462392,717415,450322,955870,317779,873044,11669.9,4473.23,45981.4,190839,17600.3,7258.29,1233.59,0.0658
1.54282e+06,1.07782e+06,858857,374622,749744,511068,880208,274808,817927,15980.4,2976.47,8127.54,67523.2,15047.5,12629.6,1264.75,0.0994
1.91232e+06,1.32235e+06,867691,181046,303917,222798,818454,146608,740940,7831.39,5425.23,37331.6,200965,12770.7,15914.8,1002.99,0.1034
1.40077e+06,983003,854992,378048,605446,459630,790348,304469,744998,15655.1,1737.62,26858.7,59541.6,18455.2,13115.2,1018.41,0.1102
1.37295e+06,1.01882e+06,808558,280724,380919,297607,767964,237266,709896,13577.2,1653.96,44120.7,144669,16429.5,6710.19,155.822,0.1355
1.6497e+06,1.11416e+06,888399,247818,426991,308346,830867,199195,746457,3164.8,2268.24,5060.1,50909.2,11511.9,4594.61,1271.64,0.138
1.57603e+06,1.1605e+06,814839,227366,367849,292656,754161,194982,699653,4528.03,1027.51,37156.5,38730.3,6477.69,4159.65,707.475,0.1418
1.61417e+06,1.1881e+06,815172,161861,237112,179250,793682,132747,731593,3311.29,1221.6,10450.1,148224,6017.34,5700.8,252.73,0.1461
2.18424e+06,1.38432e+06,946706,407276,795468,565757,843615,308431,792287,24994.3,6688.75,83898.2,158735,45784.1,12399.6,1602.45,0.1504
1.0497e+06,658318,956710,442170,705961,460995,918831,334156,793947,13056.8,2953.77,29554.3,64808.3,14251.3,10152.4,1372.95,0.1752
1.54701e+06,1.1733e+06,791110,198880,360940,286649,755502,172488,691806,12542.4,1153.66,72802.4,100857,11442.2,5142.71,568.336,0.1775
1.04004e+06,616536,1.01215e+06,431572,784553,511925,919533,314661,822927,13197.2,3255.89,5951.6,53729.2,18002.2,21302.5,1400.13,0.1976
1.17889e+06,678962,1.04178e+06,541687,796244,547843,872050,390166,833010,12508.3,3671.26,163202,84855.8,21409.2,10703.9,1756.25,0.2007
707756,464539,914140,244423,429584,308916,834370,195300,750916,8671.76,1936.18,36683.3,68612.1,10075.9,7993.72,166.566,0.2196
1.46065e+06,1.08968e+06,804263,179515,237590,190381,748783,153916,699793,6246.72,1704.7,1527.46,93281.6,17764.6,3509.08,-240.391,0.2393
1.76311e+06,1.26607e+06,835552,247971,450824,326636,828121,188742,788285,12444,1940.63,14263.3,69857.8,11444.7,7587.99,518.89,0.2545
2.27176e+06,1.53654e+06,887096,290818,462789,334855,829236,220998,789557,12170.8,2500.73,2929.77,159950,18148.8,13061.5,788.227,0.2702
2.52128e+06,1.51615e+06,997772,319384,531934,345453,923889,226187,847222,11182.8,3444.2,6159.69,144997,34855.3,9630.67,741.403,0.2767
1.65989e+06,1.26219e+06,789049,285207,482452,382315,757154,244193,700774,7589.2,2912.61,38167,35789.8,9394.87,7590.91,1253.33,0.2966
896733,534725,1.0062e+06,305529,550315,387124,852929,233710,784380,11368.1,1268.37,2203.37,41124.5,11164.6,6465.65,655.86,0.3006
1.09888e+06,770248,855998,381255,575200,426510,809172,309023,740246,9935.11,2541.78,6356.54,138222,38537.4,5433.6,1122.21,0.3087
1.71385e+06,1.20096e+06,856243,327940,496523,363230,820179,265879,740052,9904.1,1762.95,15243.4,109605,25375.7,5637.96,444.38,0.3307
1.59862e+06,1.19693e+06,801360,220278,305447,245302,747113,190792,692727,12155.9,5647.87,9050.73,136083,16270.1,6291.58,989.79,0.385
1.37754e+06,845648,977386,370936,694430,469778,886926,271545,819613,13410.6,3507.4,15573.9,64460.2,13723.5,11901.3,1121.3,0.4141
1.90237e+06,1.34839e+06,846503,386933,738625,531942,833127,300243,773240,15348.6,2364.03,54548,113077,9547.31,8632.43,549.88,0.4324
1.91524e+06,1.26265e+06,910103,399394,624376,414597,903590,283525,845205,12174.3,2411.28,3150.26,35618.8,13814.8,8685.43,958.034,0.4335
1.78617e+06,1.26289e+06,848613,169729,299810,217489,827103,139621,729384,5711.95,1735.6,11577.4,76647.7,3785.17,4752.15,-244.404,0.4598
1.25297e+06,730221,1.02953e+06,1.16767e+06,1.8152e+06,1.37735e+06,790738,944625,741672,-471.783,5023.93,26171.4,6791.32,4746.61,-138.773,2839.92,0.46
1.58006e+06,1.01713e+06,932071,390386,706388,497851,851325,305708,766195,15855.5,1742.18,2443.32,37834.5,14408.8,9296.49,475.649,0.4862
1.77703e+06,1.38145e+06,771808,150677,247127,192796,769082,126911,712360,5537.9,1579.75,7999.38,70168.8,11538.8,12382.2,165.721,0.4863
1.74684e+06,1.26587e+06,827971,288690,462002,343806,806273,240413,720484,10798.5,2334.17,1221.86,72351.6,17390.4,6462.51,858.193,0.5042
1.91287e+06,1.36126e+06,843131,166850,251936,185059,816828,132299,756695,3923.75,1980.75,1580.17,127567,34957.7,11646.1,431.544,0.5143
1.34798e+06,1.02463e+06,789345,279830,563224,435678,775652,231022,726762,5107.2,1722.56,83105.4,66304.3,13694.5,7283.06,675.19,0.5147
1.74828e+06,1.25448e+06,836179,349513,561485,426460,789971,291600,719164,14177.4,1753.83,2139.72,48426.9,13083.2,9213.48,1255.56,0.5359
1.14591e+06,808106,850810,196284,337829,260810,777184,169158,696216,3553.41,2046.76,2797.38,39276,4987.42,3722.7,-196.747,0.5607
525904,279898,1.12735e+06,376529,568704,357347,954877,253103,892591,12599.9,3020.77,90768.8,97384.8,16603,16067.3,857.661,0.5644
992322,646990,920251,318178,482310,334783,864398,250633,761699,10717.6,3981.96,4291.48,112001,18965.6,8747.14,429.648,0.6326
1.85452e+06,1.33677e+06,832392,258336,398005,288344,828189,206570,750359,8547.57,2078.71,5949.87,56716.8,18210.7,5800.34,232.071,0.6353
1.66363e+06,1.13502e+06,879435,385686,661400,449645,882563,302469,765075,12210.8,2610.92,8676.26,88464.4,10581.6,10076.7,1179.86,0.6396
2.00462e+06,1.49453e+06,804780,171074,281653,225337,749953,145922,703421,4310.75,1305.31,67576.1,92037.9,3988.41,3196.57,204.78,0.6494
926464,567928,978783,220447,346205,241959,858506,165078,801247,5106.81,2743.53,27960.7,61970.4,6433.44,7651.61,805.241,0.6521
1.3066e+06,919631,852472,191066,319392,238604,803153,158521,723183,2679.35,1603.9,7360.05,66529.6,8243.26,4186.29,733.907,0.6784
2.12405e+06,1.41137e+06,902976,396623,697434,468002,894142,288668,824385,15307.7,2520,24941.8,138437,22645,9966.03,747.792,0.7232
2.0481e+06,1.3155e+06,934140,514569,880226,598298,882730,375627,821936,25122.3,3119.45,34502.7,175606,32866.2,21055.8,2409.77,0.7487
1.41913e+06,885934,961105,349712,626183,451711,831748,273997,765802,14060,1835.1,23486.4,67671.4,15713.9,11595.4,788.131,0.755
713911,412439,1.03857e+06,299377,562657,380991,886095,223554,803503,11074.2,2653.2,14827.2,48560.5,13324.3,12390.3,480.531,0.763
885246,580069,915663,249069,413968,301823,822935,192528,776207,7425.95,3512.08,5156.86,153310,15765,6749.69,506.82,0.7736
1.2498e+06,904885,828701,372040,494693,364999,813197,303538,735406,9198.7,2088.28,2586.33,116343,16297.1,8563.06,815.24,0.7783
1.57996e+06,1.15487e+06,820851,111525,187572,145802,771892,96007,696981,3778.19,1065.21,15866.4,102058,6694.21,12266.2,368.673,0.7849
1.14837e+06,808242,852498,295014,501354,367331,818913,237897,744054,10787,3148.41,14407.5,68538.7,13685.2,6685.71,3355.09,0.7896
2.21311e+06,1.51187e+06,878292,391907,667880,477017,840070,297760,789711,10810.7,2667.81,24802,60747.6,21993.7,7098.84,1006.86,0.7983
680620,435695,937289,299560,506414,336453,903094,217874,824955,12118,2428.89,17465.1,54513.9,18237.6,10696.1,-26.0543,0.8005
1.42239e+06,1.01417e+06,841510,248250,427313,319556,802326,204334,728952,12871.2,2690.64,10249,305901,8735.69,7726.75,1073.11,0.8212
1.32288e+06,881150,900789,544531,889294,612735,870811,408662,799483,15213.7,6406.6,10280.7,89834.5,21009.8,14191.8,1409.62,0.8577
832801,540891,923810,333648,511017,362594,845602,270274,740688,9392.33,1967.47,16770.1,90934.6,23223.4,10088.5,701.61,0.8585
1.43854e+06,1.10477e+06,781268,148028,304526,241286,757257,125108,709921,9256.79,2192.1,42494.9,74751.1,13186.8,4881.7,304.13,0.8788
1.89609e+06,1.38001e+06,824382,199438,410585,337585,729745,173139,691138,4387.04,1776.23,4894.6,66276.9,6701.99,4144.46,1908.69,0.8924
