"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
19812.5,17357,74807.6,462,429,70577.2,47116,1395.46,1313.54,463.412,-238.644,509.575,0.442503
12085.9,8832,89681,318.75,292,71539.7,40314.1,3233.01,1399.46,1565.96,-113.265,952.426,0.464895
19990.1,17447,75088.5,305.25,295,67813.1,57599.7,2004.99,2194.64,181.28,-160.533,391.255,0.470226
15759.5,13496,76527.4,567,488,76145.3,37173.2,1331.05,167.103,1783.26,-52.9364,498.21,0.471293
22808.9,21128,70750,228.75,220,68142.5,43653,772.285,554.363,72.4525,-284.681,-60.7936,0.490486
19317.5,17556,72111.8,396.75,352,73867.6,51358.8,2147.28,1054.1,1492.91,-37.0415,102.071,0.512877
21135.8,20365,68016.6,237,237,65536,32439,579.042,680.558,218.949,-130.58,55.9978,0.512877
8486.28,6108,91053.9,534,456,76746.1,59123,1623.47,1911.39,1322.19,-351.984,346.272,0.517142
16985.1,15236,73059.6,358.5,336,69924.6,51045.2,2378.85,885.863,1699.54,-97.9673,441.824,0.534203
19955.8,15873,82392.8,555.75,481,75720.6,47184.9,1765.97,1332.98,1209.74,-449.38,630.534,0.556594
15358.9,13438,74903.9,382.5,330,75962.2,45920,1098.72,1014.71,865.032,-358.342,790.042,0.561926
17010.2,15196,73360,310.5,300,67829.8,48126,1665.12,1119.94,375.871,-257.307,374.051,0.568323
28987.2,27868,68168,156,168,60854.9,97469.3,292.135,-734.137,-226.116,-955.98,-140.294,0.580052
18123.6,16466,72133.4,201,198,66529,36280.7,1122.05,1227.06,242.82,-66.9832,343.908,0.58645
14956.3,11796,83093.7,636,548,76060,57349.8,1717.68,1223.58,1847.96,-200.192,560.188,0.601378
17021.4,15040,74169.9,390,368,69453.9,39320.7,1459.53,618.096,555.65,315.363,325.791,0.608842
18352,16696,72036.1,245.25,252,63780.6,42131.5,643.132,911.147,-278.473,16.2281,344.041,0.626969
22088.2,19521,74154.7,272.25,245,72825.2,44958.4,1563.1,1056.38,984.316,-578.025,365.381,0.664288
28065.8,25637,71744.9,315.75,277,74703.9,42589.1,1228.7,1828.99,702.906,-202.999,234.008,0.680282
22517.9,19880,74232,399.75,344,76157,48020.7,1423.54,678.331,625.337,-32.13,153.728,0.68668
21259.9,20200,68974.8,198.75,220,59205.8,40609,2665.45,978.011,196.763,-573.191,346.739,0.745325
21019.7,19057,72285.6,234,197,77844.8,39632.2,1224.17,1067.13,438.608,-573.975,209.277,0.747457
19366.4,17421,72854.3,257.25,253,66636.9,42854.6,2049.19,1195.14,1155.22,-257.644,454.157,0.767717
19878.5,18245,71403.7,549,485,74184.1,63252.3,1433.42,17.7438,1283.59,-372.471,66.8926,0.789042
17109.8,15913,70465.1,277.5,265,68627.3,49137.2,696.888,411.222,856.135,-65.2126,112.726,0.797572
15523.9,13593,74845.3,289.5,281,67518.4,59719.7,2288.11,672.209,1430.32,-639.72,437.309,0.814633
9522.48,7404,84287.6,284.25,264,70562.9,44463.5,2140.35,637.351,1031.09,-711.56,367.333,0.815699
21044.8,19329,71353.4,310.5,273,74538.2,36205.1,1000,1249.34,174.896,-91.212,634.134,0.818898
10369.3,6977,97400,476.25,417,74847.8,46850.7,2177.15,2097.28,1602.67,-279.721,1111.35,0.822096
14112.1,11467,80653.4,734.25,603,79800.7,59842.1,1908.82,2840.43,1789.25,-83.762,916.176,0.861549
21679,19115,74326.8,367.5,351,68616.8,51562.3,1465.86,938.443,1054.76,-366.176,389.536,0.872211
15564.8,13625,74866.3,345,301,75116,38809.8,2148.93,559.307,562.766,-158.488,829.423,0.879675
17180.5,14912,75505.5,379.5,356,69862.1,49159.1,1664.41,290.242,620.608,-518.482,578.699,0.898868
16829.3,14877,74136.4,392.25,393,65410.9,47085.2,1846.81,1342.66,437.335,-388.443,185.729,0.9042
19637,17830,72177.8,380.25,354,70395.7,41824.8,1889.28,1536.75,1467.91,-365.958,391.621,0.908465
11116.4,7989,91190.8,519.75,465,73252.3,48365.5,1369.08,1115.89,944.366,-304.291,284.653,0.925525
21455.3,19917,70597.6,292.5,281,68218.1,36764,710.891,2291.88,734.51,-12.0255,173.516,0.950049
22808.3,20805,71846.4,199.5,193,67743.2,49214.2,595.308,257.876,324.042,-129.453,143.248,0.982037
19575.6,17704,72464.2,253.5,252,65926.1,47353.2,727.134,753.008,234.42,-206.403,211.941,0.995899
9188.52,6711,89730.1,505.5,455,72809.8,36861.9,2075.39,3052.41,1815.05,-216.48,530.996,1.00336
22158.2,20931,69378.4,243.75,259,61677.2,83296.6,487.647,-9.43804,-584.529,-771.641,-0.388432,1.01509
19404.7,17856,71220,340.5,320,69734.4,47556.4,882.889,461.401,745.963,-341.047,116.712,1.02042
15190.6,13716,72581.6,350.25,324,70845.6,42819.5,1807.92,229.072,1144.12,-380.852,70.8526,1.04175
8559.54,6948,80736.6,553.5,496,73133.4,41496.2,1003.26,1528.09,174.227,-567.998,144.662,1.04281
19692.4,18249,70719.6,305.25,297,67356.4,48984.2,752.485,1358.65,699.215,-177.885,489.462,1.05774
13249.5,9411,92266.4,366.75,343,70073.8,40730.7,1479.58,1219.29,1529.71,-341.458,584.629,1.07907
22622.2,20920,70868.3,258.75,248,68376.8,47769.8,798.982,471.74,44.3933,9.62158,303.191,1.12065
13081.2,11589,73974.4,516,517,65409.2,39528.9,1004.34,1905.5,609.95,-151.944,180.37,1.12918
21331.2,19336,72298.4,243,216,73728,40885.9,1906.51,1418.34,572.117,2.85718,511.297,1.14091
26326.7,22322,77293.7,692.25,610,74372.6,46196.4,2558.13,2142.12,878.89,-53.228,189.957,1.14198
20029,18357,71505.3,349.5,341,67169.6,43317.8,1133.05,1078.83,247.578,-130.281,262.35,1.15157
15950.2,14077,74256.9,424.5,393,70788.9,53566,1613.46,4289.37,-232.531,-423.716,8.20726,1.22088
16949.5,15684,70823.8,448.5,420,69983.1,50844.9,817.981,746.8,468.77,-111.242,97.0316,1.24541
24270.2,22081,72033.5,241.5,245,64599.8,41050.4,2553.93,424.848,1307.59,-55.078,739.784,1.2678
7236.9,5744,82569.2,420.75,404,68253.1,44673.6,786.197,356.378,-9.34979,-381.831,215.339,1.28059
16652.5,14392,75829.3,407.25,380,70235.6,56497.4,1283.45,1481.89,915.853,-223.996,408.51,1.31258
18175.7,15504,76829.6,483.75,432,73386.7,49138.9,1673.98,1468.2,849.608,369.714,743.699,1.34564
22030.1,19600,73661.6,300,292,67331.5,36950.3,1463.86,1081.37,1023.89,-258.151,470.97,1.35097
23037.3,21137,71427.9,316.5,293,70792.3,43856.9,800.529,1241.4,441.107,-280.726,609.504,1.38935
17776.4,16765,69489.8,218.25,217,65913.5,75012.3,155.126,343.258,-78.0293,-910.413,181.553,1.40855
20411.8,18845,70984.8,318.75,301,69400.7,51069.9,2924.88,957.997,455.355,-304.753,129.24,1.41175
9837.3,7686,83879.4,553.5,518,70027.4,30761.4,1658.21,961.006,1071.7,-531.599,-1.27896,1.42561
10293.4,8395,80355.6,344.25,331,68159.4,38488.8,1387.04,1705.5,679.99,-285.06,403.32,1.44373
10032.7,7745,84893.5,781.5,705,72647.4,50436.4,1136.74,218.381,379.201,-674.7,367.595,1.44906
