"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.55075e+06,1.06878e+06,870575,356381,474225,340196,836385,286174,747198,1751.02,-7636.31,2.29518e+06,21249.9,3914.06,2961.26,7887.86,0.2449
1.37817e+06,1.12632e+06,734163,146716,212597,184430,691634,134721,653419,2412.19,-5596.77,1.99371e+06,27994.7,3965.72,3029.36,6891.53,0.9501
1.39432e+06,1.1367e+06,735982,99607.9,138328,118461,700623,91973,649807,2112.6,-4281.81,1.81814e+06,23475.6,5715.86,2885.68,6322.99,1.3761
1.45858e+06,1.1035e+06,793066,222388,355102,282423,754406,197725,674839,2762.49,-4992.89,2.64292e+06,36451.2,2084.2,4964.56,8902.66,1.6375
1.1658e+06,942884,741848,105347,104405,89764,697860,99393,635940,1721.72,-5096.69,1.78763e+06,28551.8,1578.17,3046.1,5041.13,1.76
1.50825e+06,1.22974e+06,735886,198390,333080,298544,669409,185521,641619,2423.31,-6260.05,1.98654e+06,21241.8,1942.73,2332.67,6807.87,2.9903
1.4536e+06,1.17358e+06,743167,149740,244865,209137,702502,135299,664038,1445.11,-4704.91,1.91647e+06,32823.8,-159.662,4150.77,7727.19,3.2279
1.17102e+06,825586,851043,164519,297685,221390,806771,137613,717311,1488.96,-2472.54,989536,28438.2,2056.45,1847.38,4282.41,3.2559
1.41886e+06,1.11215e+06,765467,144074,217173,171620,759257,125371,689509,3520.71,-4660.15,1.6286e+06,42240.6,921.427,2692.31,7274.02,3.2997
1.38982e+06,1.15248e+06,723564,121516,170874,143449,714711,107926,675552,1852.21,-2987.66,1.45465e+06,33839.2,77.0625,1704.74,5101.33,3.3468
1.37898e+06,1.12138e+06,737830,100114,161615,137318,706166,90509,663670,1140.07,-3739.54,1.4364e+06,27219.3,972.102,2266.74,5249.41,3.5132
1.34127e+06,1.05141e+06,765409,136461,208552,175533,712863,122502,668371,1610.17,-3944.28,1.57448e+06,23846.2,575.79,2773.75,6279.7,3.6576
1.24998e+06,1.02267e+06,733359,138635,120236,104758,688651,131247,633776,1401.47,-6068.08,1.80159e+06,24774.6,2207.66,2967.76,6361.82,4.085
1.17602e+06,867677,813218,261385,807499,744890,650431,245518,638775,1881.8,-6143.18,2.00443e+06,18593.4,1628.06,3142.14,7170.53,4.142
1.23802e+06,981711,756651,157990,236386,195909,723966,142978,662996,2500.02,-4834.61,2.18634e+06,45665,4693.17,2322.02,7424.3,4.2182
1.2135e+06,921185,790397,163291,243560,198087,737736,147822,662787,1666.99,-3319.01,1.25562e+06,27651.7,2476.52,2279.42,4669.23,5.1122
1.35643e+06,1.02248e+06,795964,183325,265355,216610,735022,170303,645879,1166.35,-1090.34,1.53275e+06,25464.9,222.908,2590.1,4525.45,5.5741
1.43005e+06,1.10612e+06,775714,192119,244271,205831,712054,178965,644099,2112.91,-4954.3,1.87052e+06,39458.6,1701.15,3391.95,6241.13,5.6483
1.00529e+06,810235,744440,125456,150189,120201,749687,108332,694844,1649.7,-5107.2,1.4743e+06,24503.6,95.9531,1932.8,5327.62,5.6553
1.35486e+06,1.06202e+06,765443,135952,149532,122201,734194,124386,655792,2495.63,-5243.02,1.67539e+06,31154.8,614.985,2064.32,6489.84,5.7176
1.30866e+06,1.03437e+06,759106,186381,309612,256224,725018,164739,678821,1736.89,-3069.68,1.49978e+06,22220.5,2205.13,2198.08,5342.62,5.8384
1.36917e+06,1.01362e+06,810467,168397,256734,191506,804362,134452,751482,5968.42,-4249.86,1.51256e+06,51134.1,10882.2,4175.1,5930.08,6.0493
1.49858e+06,1.11961e+06,803094,130911,183610,146251,753268,119928,654950,3135.93,-4120.44,1.50537e+06,30664.8,4777.16,3070.36,4795.46,7.8222
1.3272e+06,1.03122e+06,772212,134396,194412,159018,733546,121053,666134,2491.53,-3648.63,1.30832e+06,24374.9,5216.25,2895.22,4818.65,7.8235
1.50205e+06,1.11530e+06,808055,148055,141179,112475,753124,125344,708715,2357.29,-4041.27,1.42683e+06,19637.1,10608.8,2712.23,5199.3,7.8354
824791,577329,857179,240985,300507,192673,935803,178767,808823,5812.5,-2467.27,1.24878e+06,46479.7,14099.9,13021.2,9297.42,7.9153
1.11239e+06,807245,826805,194318,259558,200483,776798,169396,688272,1940.95,-1860.8,1.25222e+06,25341.7,4227.2,4556.49,3320.66,7.9931
1.44225e+06,1.08123e+06,800340,152654,238406,193252,740191,137614,665573,2499.88,-1655.66,1.52241e+06,28157.5,2632.69,4336.94,4646.39,8.073
1.17805e+06,889548,794598,177990,238882,184829,775468,159665,668862,2122.5,-3353.81,1.18057e+06,25367.1,1331.84,4155.87,3479.75,8.0854
856283,591939,867944,106055,140290,102716,819484,88799,716596,2005.65,-1039.64,1.40986e+06,20100.9,3780.22,3912.01,3535.12,8.0968
1.09349e+06,902990,726581,213340,207529,185688,670573,202034,633577,698.138,-2394.92,1.71219e+06,6823.22,-35.9688,2073.12,18056.2,8.2886
1.38991e+06,1.05696e+06,789004,165855,320389,232952,825207,136566,728683,1813.21,-2702.5,1.20359e+06,24775,2769.72,3254.11,3754.88,8.5779
1.23807e+06,936671,793067,227452,569210,486150,702512,204904,666024,2263.99,-1300.62,1.28173e+06,25931,4112.97,3436.87,4256.65,8.718
1.01028e+06,804500,753475,320343,325825,229345,852406,225059,854024,1763.92,-3150.13,1.35613e+06,20301.4,2941.98,3824.74,5209.31,8.7287
1.34627e+06,1.00654e+06,802508,155888,231072,184109,753051,140255,666876,2615.09,-1165.96,1.15367e+06,22819.6,2043.51,3326.12,3639.64,8.7288
1.37913e+06,1.01415e+06,815931,145108,235154,183979,766894,127792,681300,2405.88,-1651.13,1.1392e+06,21352,3611.66,4273.99,3848.07,8.7472
1.39901e+06,1.03754e+06,809031,185274,266575,207473,770920,165999,669670,2973.48,-2543.38,1.39991e+06,23392.5,1447.06,3638.11,3898.81,9.0599
