"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.97747e+06,1.2766e+06,929406,398149,578421,377971,918200,281714,847985,18615.8,1981.57,47527.5,93331,8131.54,4451.9,2139,0.014
1.72307e+06,1.18501e+06,872430,243888,485835,343896,847643,188445,776528,17922.9,1761.09,13862.5,50754.2,4532.67,1768.73,1609.48,0.0425
1.52951e+06,970321,945778,374682,599296,372263,965923,271678,827484,12675.6,2881.26,45038.6,135869,5616.29,3766.11,1392.92,0.1147
1.64708e+06,1.09277e+06,904349,367688,682617,470633,870254,273687,806076,15603.5,1250.39,12073.1,61884.2,3618.75,2026.02,1102.04,0.1273
1.85627e+06,1.265e+06,880441,345231,511472,337740,908637,254766,813054,21170.3,1893.69,18825,95486,6730.04,3096.38,1034.28,0.186
1.78317e+06,1.06557e+06,1.00407e+06,422964,704603,420494,1.00539e+06,295560,858636,23001.8,2032.46,76682.1,70849.4,5379.34,4724.72,1414.4,0.2002
1.17296e+06,872809,806331,402903,562913,429093,787120,347369,695922,10694.4,2980.75,40855.6,27146.2,5243.38,543.289,1566.65,0.2045
1.6451e+06,1.02217e+06,965652,395311,770156,501288,921813,291887,812596,16145.8,2672.42,60490.5,66567.3,6069.64,3034.44,1160.63,0.2393
1.91996e+06,1.3103e+06,879170,308011,510108,344045,889606,230714,801020,17149.2,1025.02,132287,90192.4,9860.95,3008.47,1468.47,0.2395
2.31815e+06,1.47584e+06,942438,374956,706088,472663,896310,275129,817702,31123.2,2900.83,25246.6,128739,12880.1,1786.51,3544.5,0.2524
2.01182e+06,1.37808e+06,875926,304501,570377,382018,895838,227847,801857,25790,1589.35,35295.2,105062,10687.1,2184.12,2161.13,0.2697
2.04982e+06,1.22051e+06,1.00769e+06,635123,1.04946e+06,599911,1.04962e+06,429351,887558,27195.6,2829.01,151797,78825,8680.66,6931.38,2897,0.2883
1.82709e+06,1.20911e+06,906661,354594,500719,324814,924933,261660,813104,18302.4,3255.62,40627.6,75615.4,8670.87,2277.96,1948.88,0.3249
2.49887e+06,1.55445e+06,964536,559738,858633,530502,971117,384235,874056,19932.6,2057.14,48054.5,78247,7503.38,2795.14,1501.96,0.3556
1.76138e+06,1.12043e+06,943229,344054,648613,416643,934056,273700,754228,16488.9,929.454,312059,87261.1,6274.56,3226.81,286.182,0.3557
1.66102e+06,1.06138e+06,938984,399971,655607,422342,931388,305284,786097,21409.4,2445.58,8577.99,63441.8,6976.98,1814.12,2100.88,0.357
1.81637e+06,1.17261e+06,929400,308262,551917,371760,890763,241451,766024,19979.5,1733.62,10817.5,79775.9,4830.26,2203.27,1361.96,0.377
1.66174e+06,1.0786e+06,924390,350346,632504,424078,894888,274663,765329,19028.5,1898.35,21001.8,67750.9,6426.35,2524.65,1934.51,0.3888
2.04101e+06,1.22955e+06,995979,463992,800784,502361,956425,343613,810200,18631.6,1729.42,161726,56633.6,4556.75,1880.95,1524.47,0.4027
1.48345e+06,925743,961465,421175,933607,591088,947684,327086,772595,18703.7,1675.45,82212.5,101660,6407.61,2483.19,2680.67,0.4208
1.86661e+06,1.25536e+06,892151,337554,619842,424534,876032,262289,772173,16613.3,1806.9,70616.4,69436.7,6161.51,2947.88,1097.31,0.4271
1.8417e+06,1.20879e+06,914152,376258,543449,370956,878998,284981,792175,14405.6,2100.55,361200,57200.3,6954.3,3061.48,780.323,0.4395
1.82448e+06,1.18724e+06,922041,341766,666104,447672,892757,267242,767317,17881.2,2009.12,24465.7,86068.7,3826.08,2733.56,1710.64,0.4472
1.9036e+06,1.28975e+06,885567,314752,455861,314022,871011,253699,744391,14837.8,1987.33,24628.3,67085.9,3213.67,1883.21,1393.49,0.4603
1.57043e+06,1.07844e+06,873718,327944,571085,380389,900792,261566,752263,10456.9,1287.24,130417,41594.3,2581.49,2336.1,739.832,0.4824
2.04608e+06,1.21685e+06,1.00887e+06,205843,389009,285316,818058,169071,730495,7882.6,1951.75,13166.6,38500.1,2469.23,1686.61,2539.19,0.4969
1.78976e+06,1.22353e+06,877669,330227,580896,413707,842474,254905,777294,16637.4,2572,47096.9,64582.5,8151.6,2751.39,1500.11,0.5413
1.77338e+06,1.17948e+06,902115,306539,515193,347341,889949,232269,791855,16613.7,2672.66,20048.6,86314.6,7694.39,2596.39,1229.84,0.5455
1.8801e+06,1.25143e+06,901418,251952,392153,264466,889686,186235,811722,15847.7,2274.3,12710.6,44612.9,7007.03,3511.16,1749.56,0.5971
1.71455e+06,943362,1.09049e+06,643416,1.20881e+06,731753,991163,435665,886116,32517.6,5031.33,43486.5,155585,21991.9,8129.13,3375.53,0.601
1.60664e+06,1.05536e+06,913419,292496,460412,307375,898730,212423,826169,16327.4,2444.48,8802.05,56051.7,9556.64,4053.74,1878.15,0.6284
2.25171e+06,1.40451e+06,961921,441002,882042,603894,876355,323423,818127,20608.4,2810.36,47981.2,68669,18852.6,6959,3074.68,0.6298
1.89855e+06,1.35745e+06,839165,154305,314058,244129,771866,129429,715320,11748.4,897.898,146284,29920.1,3597.09,2975.33,1578.16,0.638
1.88798e+06,1.26028e+06,898841,349908,668845,453170,885555,262217,800653,20834.4,2411.86,99218.2,54569.1,12165.3,3655.73,1755.14,0.652
1.52273e+06,1.07916e+06,846620,208845,407805,297143,823453,162721,770072,7566.29,2792.68,20418.4,346225,35420,4021.82,933.245,0.6663
