FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
2.05E+06,1.61E+06,763340,372952,295091,238523,742296,322390,694101,-2283.19,25869.6,104146,65275.6,7522.67,12574.1,7226.07,24.4341
2.05E+06,1.48E+06,833007,594823,477998,333420,860174,449610,793785,-488.471,36283,63383,27677.1,10153.8,17658.7,4538.24,24.4369
1.40E+06,930654,900044,738463,542958,341857,952957,501645,883250,-2038.75,74706.5,87174.7,47877.8,23405.1,19558.3,3856.44,24.4539
1.93E+06,1.51E+06,768321,472240,391764,307151,765286,393681,719731,-603.614,12590.3,68536.4,20885.2,7402.04,9776.45,2051.07,24.4639
2.35E+06,1.85E+06,760284,325357,291911,227292,770581,278134,701870,-1538.02,33610.8,135991,14466.9,4497.58,7726.15,6254.75,24.4657
1.92E+06,1.52E+06,759659,630974,493570,403958,733100,546793,692373,-1151.09,56724.9,44052.4,19554.5,7324.13,10999.3,3412.39,24.4691
1.94E+06,1.36E+06,852996,674178,522219,361553,866627,501306,806906,-1810.11,46351.8,47773.3,58897.6,11727,12665.2,4319.32,24.4711
2.29E+06,1.81E+06,759189,279311,239037,201792,710742,248007,675732,-1542.73,18205.4,80554.6,68056.2,4774.92,12997.6,2368.64,24.4829
1.98E+06,1.57E+06,755909,444741,359428,282855,762428,370374,720474,-1568.02,10935.1,42596.4,25076.3,10789.3,10758.2,3625.27,24.4848
1.93E+06,1.27E+06,912910,383725,293869,191782,919384,272327,845436,-1046.3,34320.4,117787,17797.9,5188.39,10541.7,6985.16,24.4916
2.44E+06,1.62E+06,905984,775462,694957,489496,851844,554377,839279,-1490.72,10475.4,123229,48769.1,25228.1,25402.6,4362.76,24.5144
2.35E+06,1.88E+06,747786,406697,346145,273187,760238,341931,713647,608.29,43224.9,186452,8103.16,4912.39,6438.92,3122.69,24.5166
1.82E+06,1.46E+06,748181,476284,382822,306560,749260,406481,703035,-1092.72,61444.4,27044.1,9104.08,8795.25,7982.6,3073.51,24.5171
1.92E+06,1.51E+06,763531,503385,426677,341500,749652,409232,738043,-1890.59,26314.4,154448,13783.4,14139.8,12487.1,5636.14,24.5211
1.86E+06,1.44E+06,777489,498943,384019,300195,767539,411951,726702,-1618.61,83780.2,172161,8996.88,6216.77,9252.55,3472.89,24.5212
1.81E+06,1.21E+06,900740,584462,371767,254002,878183,428521,818343,-1509.92,12378.4,51188.2,25359.8,9707.53,10648.4,3818.36,24.5298
2.11E+06,1.53E+06,827765,702627,579939,400306,869243,543308,775943,-801.516,47117.5,47881.8,15569.2,10385.9,14543,4104.35,24.54
1.60E+06,1.15E+06,839360,621258,383088,288770,795973,512728,727002,-969.114,-38.7402,92895.6,21921.2,8930.77,9090.6,3861.11,24.5422
2.61E+06,2.03E+06,770605,447116,316100,243285,779578,361506,742089,-1641.62,57001.6,150021,28335,10684.6,14655.8,3816.9,24.543
2.26E+06,1.64E+06,827764,510161,405832,288508,843995,373030,820568,-2540.87,4379.24,130543,20627.6,27854.5,17633,4852.34,24.5471
2.43E+06,1.76E+06,827752,435295,275791,200262,826291,364178,717169,-319.523,18598.6,77694.4,9583.55,4559.08,7492.93,4127.52,24.5475
1.85E+06,1.36E+06,816046,647417,431636,306103,846061,523227,742412,-2324.28,168606,113127,15030.6,15887.3,12251.1,3707.22,24.5522
2.38E+06,1.71E+06,833493,728741,509492,355382,860187,542720,805654,-3249.44,8359.01,160180,55046.4,36421.1,18079.6,7020.37,24.5525
1.80E+06,1.35E+06,798959,771230,609344,446332,819135,617254,749672,-161.237,22759.1,87836.8,39190.6,12877.2,17473.8,4779.16,24.5715
1.81E+06,1.40E+06,778961,627642,553226,432039,768300,501605,750761,-969.428,231772,66674,22241.9,10486,15671.2,3557.44,24.5719
1.88E+06,1.51E+06,747108,340383,244953,196694,747210,290345,703404,-443.902,254163,59218.1,23958.6,7561.11,8534.24,2168.72,24.5781
1.85E+06,1.42E+06,782678,595776,395782,275006,863505,445728,801982,-2482.26,11712.3,68633.2,19818.5,15311.9,15512.3,5158.39,24.5784
2.79E+06,2.05E+06,814838,516866,437871,340464,771660,428118,724379,-1120.82,48446.9,113802,21497.6,9067.35,7913.71,8628.88,24.585
1.57E+06,1.13E+06,831414,594913,426913,301904,848441,479560,744324,-2483.08,97733.8,67427.3,31147,8426.32,13368.8,3020.49,24.5875
2.02E+06,1.73E+06,702420,309322,232443,187610,743380,269930,687560,-1221.45,174142,42304.6,15110.2,5337.33,4260.07,2956.67,24.5883
2.10E+06,1.66E+06,761273,268314,219217,170039,773531,217089,741577,-3122.21,24756.1,117900,75852.2,6740.17,13057.7,5799.2,24.5963
1.83E+06,1.44E+06,764171,360956,273236,219854,745683,310021,698577,-3341.9,39741.4,282035,12923.9,5999.96,7491.73,3024.51,24.5994
2.21E+06,1.77E+06,751123,232803,153268,122184,752640,202641,689308,-991.977,16427.5,53129.3,13249.6,2991.46,5604.83,2312.03,24.6004
1.73E+06,1.09E+06,947807,979384,747075,509751,879341,738040,796204,-3403.62,44060.2,183676,55477.2,16634.4,23013.3,5519.43,24.6088
1.92E+06,1.45E+06,793944,638536,566265,413202,822258,507369,755115,-1419.29,42592.6,64100.9,32211.3,14467,20381.8,5968.09,24.6099
2.34E+06,1.90E+06,737963,377989,257768,206862,747652,324019,699938,-2233.58,10186.2,78061,27611.1,7589.91,9917.49,4001.62,24.6129
1.85E+06,1.50E+06,736508,481430,364631,274213,797841,384378,751495,-2530.17,10302.4,39894.7,16388,14872.2,10826,3145.62,24.6136
1.44E+06,967684,891960,759055,573518,363914,945583,533914,853008,-410.228,36919.8,59940.2,23880,16576.6,18274.2,7567.08,24.616
2.42E+06,1.77E+06,819467,770578,639478,437240,877521,569713,811543,-2004.77,38622.1,66668.9,31931.5,15209.3,14391.8,9381.56,24.6166
1.79E+06,1.44E+06,746787,405283,306153,235615,779627,335956,723815,-989.032,48224.5,36400.3,16618,5909.57,9724.1,3679.87,24.6196
1.56E+06,1.10E+06,851811,749434,589098,400572,882385,572651,785226,-1030.23,52212,56987.1,16023.9,9019.75,17615.4,4220.92,24.6198
