"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.61532e+06,1.15609e+06,838333,228799,300715,200254,901002,175014,784389,3607.41,-5377.3,2.09601e+06,35506.1,1783.58,3145.05,4071.8,0.7698
1.52944e+06,1.21684e+06,754135,118700,194204,160009,728225,105021,678153,2239.6,-4342.47,1.27661e+06,17376.7,2137.89,1656.65,3941.08,0.815
1.48373e+06,1.12909e+06,788458,152912,231450,186399,745016,135630,676453,3970.88,-4891.51,1.52963e+06,20281.8,1147.1,2612.35,3945.71,0.8826
1.27345e+06,967230,789956,136844,207778,168976,737778,121983,673097,1202.92,-2125.67,1.37464e+06,18434.1,2152.76,2308.41,4259.52,0.9385
1.37397e+06,1.11554e+06,738999,131232,188574,158081,715737,119770,657420,1941.91,-4452.49,1.4729e+06,17784.2,2276.71,3068.79,4825.09,1.0182
1.22782e+06,1.01664e+06,724631,123914,168730,152079,665692,115701,642590,1675.99,-3724.05,1.28818e+06,20350.7,2526.22,2315.45,3897.56,1.1439
1.30123e+06,1.0582e+06,737801,129456,172343,153206,674948,122348,634860,2369.61,-4321.97,1.66565e+06,21653.9,1692.79,2654.84,5314.07,1.1506
1.52339e+06,1.21995e+06,749242,132322,237836,215189,663146,125344,633404,1946.74,-3988.27,1.68431e+06,17516.3,1984.19,2236.24,5070.83,1.202
1.19243e+06,947469,755124,164138,205629,173252,712127,152255,646827,2150.6,-5409.5,1.55996e+06,18504.1,2674.59,2380.79,4762.01,1.2959
1.41109e+06,1.1179e+06,757364,110708,147809,122843,721942,101764,652734,1716.35,-3212.95,1.1403e+06,13136.1,2410.28,1250.39,3574.43,1.6098
1.20079e+06,984368,731917,118447,183653,158499,695220,109054,651680,2042.26,-2194.86,1.53577e+06,22417.4,3523.22,3281.12,5431.96,1.9577
1.38844e+06,1.11095e+06,749867,132243,225839,188386,719287,118769,668069,2234.57,-3760.57,1.514e+06,23353.4,4037.06,3172.61,5524,1.9592
1.32614e+06,1.04755e+06,759568,234880,459376,387101,712024,208090,677246,1784.37,-3730.22,1.22784e+06,19423.3,1903.91,2706.79,4795.35,2.2102
1.23873e+06,994604,747271,170828,256617,183467,839226,145006,706846,2007.79,-4569.91,1.54995e+06,16265.5,4228.38,2252.35,5291.99,2.2217
1.2007e+06,962328,748621,160143,214080,184380,696647,145588,659985,1354.1,-4089.16,1.43401e+06,14730.8,1830,2243.33,4436.87,2.5078
1.38476e+06,1.17011e+06,710064,121936,147986,128635,690261,113111,646813,2840.8,-4472.62,1.36836e+06,15836.8,1395.75,1727.28,4639.47,2.6825
