"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.53264e+06,1.01554e+06,1.04245e+06,854506,473629,656420,16423.6,4833.58,483840,422728,33279.3,36439.9,18145.9,0
1.42383e+06,975816,563443,427122,276098,425601,11691.7,750.717,583890,316527,20812.7,25518.2,9541.95,0.00368921
1.65011e+06,1.04286e+06,811456,574953,334726,539185,14234.4,3418.25,525598,529110,31884.8,47972.9,15989.1,0.0058133
2.04472e+06,1.34039e+06,607748,351163,200036,407647,16390.3,1038.99,986583,298916,21505.6,42112.7,15726.9,0.039687
1.47157e+06,1.10046e+06,474354,328637,243851,391743,7275.15,-40.4599,657043,243672,12291.3,19381.9,7397.03,0.0694243
1.58251e+06,944489,1.1483e+06,830853,476756,775976,13252.9,5247.76,339658,349182,25703.3,31171.8,11649.5,0.107434
2.69965e+06,1.67114e+06,799387,591176,346720,535046,22953.8,3571.49,1.18516e+06,417108,39795,35728,15248.4,0.113248
1.4953e+06,1.14142e+06,432043,267431,194267,342528,14023.2,135.696,1.73695e+06,184030,8603.12,16757.2,6437.76,0.179206
1.53722e+06,1.04313e+06,590788,334782,197085,409144,14562.7,2503.59,425170,322073,36543.8,28206.8,11172.7,0.273225
1.7068e+06,1.07241e+06,522753,366082,198203,344314,18760.3,1847.52,735266,344916,33780.5,33719.5,12780.3,0.274902
1.86336e+06,1.39326e+06,413288,332422,237080,329414,9942.01,227.355,622238,194864,44673.4,17123.3,6624.11,0.285299
1.93562e+06,1.31006e+06,713244,494540,327314,537924,17021.7,-548.812,1.1374e+06,330485,23098.5,28633.6,10229.5,0.318055
2.14223e+06,1.38498e+06,635848,485016,294699,442932,23629.6,3458.61,281132,415409,25310.2,29279,16582.7,0.328675
2.06427e+06,1.37278e+06,455297,289737,177143,314180,21031.4,3224.29,145699,303160,15759.7,38393.3,15774.2,0.36635
1.6257e+06,1.03696e+06,772074,526096,282327,477828,18732.2,1430.93,537613,345018,25273.1,37074.8,13832.9,0.377753
1.31368e+06,969150,559809,408285,284473,436887,5909.98,-968.657,2.29408e+06,169434,16021.4,15330.5,7730.39,0.385355
1.61846e+06,1.1915e+06,531818,323701,231642,446252,10380.5,-1039.59,1.65207e+06,214368,14463.6,17087.1,4945.81,0.396199
1.75436e+06,1.15869e+06,537799,365727,229149,376639,18016.7,1778.28,477558,355969,21842,40917.3,13414.2,0.420347
1.76245e+06,1.22052e+06,641943,526438,349260,490153,11013,-193.254,1.5969e+06,117280,14069.2,13653.9,5385.54,0.492342
1.42642e+06,889131,702153,496331,284990,469315,15239.7,2582.07,423853,430484,25476,41032.7,13328.9,0.501845
1.82057e+06,1.15589e+06,790707,542551,317417,538233,22035.2,2860.03,555485,328178,28087.6,42247.1,14597.3,0.522415
1.64783e+06,1.2084e+06,325018,215318,151000,250992,12337.5,3.94025,337224,183692,11196.5,24574.6,6969.14,0.530017
1.7458e+06,1.07489e+06,809268,534636,321178,562723,20866.9,2462.82,511221,372024,38756.6,49280.9,18146,0.53147
2.22046e+06,1.27968e+06,1.21997e+06,986348,506865,732415,32048.8,3425.19,419451,584221,35273,53499.5,23686.2,0.560984
1.71596e+06,1.18866e+06,548101,382464,240181,407471,6122.81,-1186.49,466356,256444,38600.8,27191,7884.69,0.572051
1.52972e+06,1.07758e+06,535681,281842,183277,379314,4642.98,2011.45,1.91178e+06,256332,18928.5,15981,7259.46,0.579206
1.28003e+06,807150,526793,317583,191508,364775,17463.7,3913.33,658570,251548,25423.2,30367.6,11457.2,0.607267
1.73885e+06,1.15621e+06,572259,398916,251734,414263,20144.3,255.101,539946,387647,27869.9,34240.2,11261.7,0.619899
2.3416e+06,1.36211e+06,880950,639242,338549,551619,33673.5,2842.71,561785,576892,30951.6,46946,20279.3,0.622247
2.6294e+06,1.5047e+06,1.3117e+06,956909,496293,799457,35073.2,6208.31,915333,719062,56289.6,64921.3,27809,0.647065
1.80564e+06,1.14825e+06,687950,538576,328871,484092,19202.8,861.709,927017,376219,28752.5,36003.8,12868.7,0.648183
2.16737e+06,1.37951e+06,815474,553531,321811,552744,16669,1361.18,308991,389443,56646.2,30456.1,18044.6,0.712689
2.22229e+06,1.41733e+06,1.12811e+06,816773,472851,749995,23185.3,1805.65,1.83304e+06,503322,32490.5,50375.9,20338,0.714254
2.61407e+06,1.71999e+06,740164,643935,388361,504904,24865.3,4335.69,423994,444952,32725.1,33173,16559.7,0.738178
1.63428e+06,937012,804986,503922,232797,444659,22855.3,2512.82,1.07416e+06,425823,46496.6,55951.8,22659.6,0.765008
1.40652e+06,899983,655126,453185,269502,454032,11783.3,1352.65,330053,366016,20881.2,34022.1,11701,0.769927
2.40941e+06,1.57681e+06,563064,375884,208767,364075,22654,4411.77,421826,326379,26202.7,36924.2,18352.7,0.776859
2.48603e+06,1.51677e+06,1.14328e+06,736229,402631,754671,19524.5,2081,315261,439193,92058.7,39390.8,17987,0.786473
1.10087e+06,772151,525091,323911,214613,391534,10679.5,1869.7,413920,196806,19084.3,20948.6,10227.3,0.823477
2.00372e+06,1.22545e+06,874931,608171,339576,585417,21157.1,2670.09,1.03807e+06,586345,30468.8,54455.8,14159.6,0.82806
2.33864e+06,1.54224e+06,650784,393837,220553,424439,25791,5016.21,525547,357843,28716.4,36049.9,21519.7,0.896367
1.65322e+06,1.05481e+06,837593,567387,317030,550396,14859.1,6673.68,475036,584399,46453.6,53372.6,16511,0.906205
1.85485e+06,1.38069e+06,516064,345835,225575,389036,16759.8,2314.23,945446,297145,18181.1,25592,13082.4,0.909558
1.76802e+06,1.1455e+06,637878,367758,208785,425421,27362.1,1400.53,1.16356e+06,358940,22906.3,35765.8,13303.4,0.943879
