"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.61515e+06,1.03889e+06,932808,258440,375600,257818,874105,222929,695576,11146.5,2236.99,23452,74129.9,4770.47,2857.03,1548.42,0.0038
1.48093e+06,1.03472e+06,858744,228644,392278,282152,834184,212334,646088,8938.12,903.584,32476.3,46852.9,3053.16,1654.82,1190.46,0.0302
1.61434e+06,992816,975613,347680,524785,341418,922244,321876,648101,19554.1,2700.32,18091.4,82463.1,4736.6,3581.36,1934.98,0.0617
1.92842e+06,1.29328e+06,894665,218689,507050,356277,853915,201768,650317,17896.8,2559.24,28060.3,72204.3,4839.17,2251.95,1710.2,0.0619
1.20327e+06,725745,994789,297303,523053,350186,896187,312454,570906,3636.75,2607.55,217020,41024.5,9724.93,2279.25,398.139,0.068
2.91501e+06,1.71138e+06,1.02199e+06,599416,1.09063e+06,639269,1.02363e+06,432641,831289,24568.3,4861.24,40615.9,230952,31839.9,6620.68,8476.15,0.069
1.565e+06,1.06676e+06,880238,258992,595208,407914,875490,259734,598286,8116.52,780.118,438606,57386.3,2884.03,2671.62,738.844,0.0756
905625,488508,1.11232e+06,77624.4,209460,115744,1.08581e+06,75389,617791,-301.62,920.574,2314.85,2170.72,399.825,461.28,-6.09617,0.1255
2.31218e+06,1.49627e+06,927178,210791,453297,314052,866030,188984,669233,19528,2091.83,28360.6,170267,7446.8,3562.33,2499.71,0.1418
1.60310e+06,1.05848e+06,908718,266783,570438,387756,882676,254370,629279,16207.5,1923.35,53903.7,87082.4,4913.5,3723.55,1902.84,0.1429
1.22974e+06,750935,982566,186688,728084,459447,950817,256585,436552,6666.64,1637.78,32184.1,60446.7,3312.88,3775.22,83.8424,0.1952
1.5905e+06,1.08616e+06,878602,200679,408862,295677,829680,222361,541496,14643.7,1637.08,17009.6,86107.7,4785.9,2535.61,1429.29,0.2002
1.86107e+06,1.1205e+06,996552,322709,519183,337949,921765,310613,623365,5214.23,3038.99,110591,203209,15560.8,12452.6,1235.68,0.2043
1.82067e+06,1.0725e+06,1.01856e+06,329541,775485,467235,995840,309237,639396,22199.2,4635.81,21736.2,105917,9005.35,3776.73,8158.67,0.2082
1.66499e+06,1.05083e+06,950665,190388,539761,330727,979226,220290,518556,10482,1042.7,23894.9,77703.2,4503.58,3133.98,1324.06,0.2339
1.69003e+06,1.11081e+06,912867,127225,325402,213645,913858,199369,382882,8443,1063.9,37197.7,87071.2,3409.51,2839.72,655.66,0.2411
1.6921e+06,978174,1.03791e+06,212161,548944,347342,948248,224329,567455,10583.7,1939.15,42686.5,128747,7191.47,2789.28,1404.63,0.2684
1.99531e+06,1.22308e+06,978830,197453,579900,377530,921623,253097,468088,13618.8,1217.09,97982.7,82961.1,3773.82,3291.3,948.091,0.3268
1.47938e+06,969982,915100,203362,777868,506860,920808,277539,439639,11713.1,1919.5,44283.6,92005.4,6228.53,4244.71,2366.99,0.3613
1.47214e+06,931155,948587,134337,440260,288478,915689,173773,463835,12814.9,1175.14,8343.64,73220.8,3759.32,2684.07,569.488,0.3715
2.04173e+06,1.30539e+06,938447,179791,350112,229458,915494,177628,607308,7983.41,1312.97,27268.5,65273.5,3074.3,2429.83,1542.63,0.3871
2.04311e+06,1.36079e+06,900852,247026,413326,272896,908754,219203,676156,17197.8,1746.87,39621.8,75265.5,4084.14,2539.11,1453.7,0.4008
1.70315e+06,998120,1.02382e+06,180555,287619,182646,944842,171371,632155,7231.59,2060.02,48734.4,120985,11467.5,11379.1,1694.66,0.4285
