"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.44719e+06,1.19143e+06,728799,110749,151202,131717,688756,101788,652822,2249.62,-3554.47,1.67689e+06,22158.3,3046.61,3627.08,5193.02,0.0389
1.38811e+06,1.1162e+06,746165,126582,199699,168488,711144,113107,671479,2484.11,-4096.3,2.04245e+06,20971,4784.69,2113.05,6413.67,0.135
1.78929e+06,1.42358e+06,754139,145539,230143,195137,707637,127384,685514,2884.36,-6320.87,1.96381e+06,24315.5,2867.28,3314.85,6962.56,0.1837
1.40742e+06,1.15250e+06,732708,137381,199526,169911,704579,122429,673279,1707.01,-5449.62,2.0616e+06,22808.5,4437.43,3162.83,6421.26,0.2389
1.63429e+06,1.21862e+06,804662,145399,226147,182384,743969,129340,674498,3063.77,-4145.26,1.84426e+06,31264.5,4737.83,4042.49,5592.29,0.3214
1.43531e+06,1.14408e+06,752734,163479,201325,159699,756390,140496,698151,2896.55,-6134.84,2.09238e+06,21730.1,4683.36,3486.85,6892.86,0.328
1.42195e+06,1.18314e+06,721106,146552,174635,155208,675099,138926,632934,1496.27,-6871.11,2.19866e+06,18093.2,1812.07,2959.49,6925.39,0.3837
1.3184e+06,1.06074e+06,745749,172777,177614,144694,736507,153698,674481,1930.52,-5275.14,1.86617e+06,20880.3,3508.05,4146.44,4984.01,0.5818
1.8981e+06,1.42187e+06,800962,172321,262563,207806,758100,150682,686165,2464.46,-7447.7,2.0805e+06,24883.9,2528.43,3449.4,7476.98,0.7294
1.75373e+06,1.23878e+06,849420,143412,228310,166788,821317,113083,760920,4398.77,-6114.22,2.00814e+06,27793.2,5854.7,3744.97,6749.01,0.7349
1.50734e+06,1.1938e+06,757588,127158,180427,152121,711644,116544,654646,3046.98,-7270.68,2.09972e+06,19639.9,235.449,3431.49,6914.83,0.7375
1.54996e+06,1.18363e+06,785700,130927,226719,180128,755194,115336,681108,1239.9,-5606.46,1.94048e+06,17723.6,545.578,2791.79,6768.23,0.82
1.22018e+06,992118,737924,171334,160687,135401,712049,156966,654922,2262.56,-5481.04,1.98281e+06,19912.1,2612.91,2613.87,6505.84,0.9305
1.18723e+06,948273,751196,133145,186743,157480,711492,123648,646083,2110.79,-4041.7,1.56252e+06,21563.2,1263.54,3191.6,5309.37,0.9373
1.41571e+06,1.16527e+06,728951,211541,336035,322468,625244,208330,609247,2175.59,-5819.5,1.76846e+06,18761.7,3087.96,3754.54,5883.05,0.9386
1.86521e+06,1.40244e+06,797983,238256,324173,260993,745246,211405,676208,2369.54,-5870.99,1.92903e+06,22991.9,2195.29,3935.16,6749.24,0.9747
1.6859e+06,1.28588e+06,786650,184026,285372,236096,725227,165919,665479,2132.55,-4399.79,1.63887e+06,25258,1833.02,3235.28,6026.86,1.0888
1.45831e+06,1.19453e+06,732495,120863,180694,153454,706507,110505,656242,2360.56,-3984.31,1.63666e+06,18802.2,1532.63,2784.19,5234.46,1.1064
1.27324e+06,1.00456e+06,760474,161862,173221,141808,732909,146040,665002,3530.09,-5034.19,1.82443e+06,29256.7,5261.22,3021.05,5882.38,1.1707
1.33002e+06,1.10647e+06,721228,158891,202250,161616,750853,138927,686220,2182.84,-2894.1,1.65451e+06,18238.2,2992.32,3579.02,5479.39,1.2091
1.27312e+06,1.00772e+06,758022,120298,202077,175343,691481,105166,686334,2380.18,-3527.55,1.46094e+06,19076.9,4939.76,2951.9,4482.81,1.2152
1.35947e+06,1.06839e+06,763466,153529,233807,204036,687545,142404,646873,1874.15,-4658.99,1.74233e+06,26452,4450.22,3120.62,5753.05,1.3307
1.528e+06,1.20148e+06,763060,117395,176057,148614,710795,107755,653677,5133.06,-6542.41,1.99799e+06,21611.5,2239.64,2574.99,6368.92,1.3925
1.057e+06,841776,753409,148628,194952,167159,699761,138766,642641,2138.25,-3832.79,1.56918e+06,18853.6,1495.9,3280.4,4562.91,1.4059
1.73401e+06,1.39898e+06,743692,131557,181060,146222,742953,114950,686682,2767.7,-4592.82,2.02048e+06,23796.8,1959.14,3883.9,5600.52,1.4329
1.24044e+06,983664,756624,146794,210150,179024,704320,134148,656563,2151.52,-5930.05,1.825e+06,24109.4,1919.54,3381.31,5931.95,1.4598
1.27122e+06,1.05643e+06,721988,154159,222041,187352,711092,141794,652322,1908.78,-4967.7,1.79235e+06,21871.5,2291.94,2931.39,6195.04,1.4798
1.2147e+06,946455,770050,132275,156098,124524,752132,115073,689695,2345.6,-5473.81,1.66258e+06,21187.4,3484.87,2425.27,5760.93,1.562
1.48283e+06,1.24864e+06,712530,109663,141824,120335,707147,101164,650405,3819.48,-5109.38,1.82208e+06,18447.3,5573.95,2113.11,5631,1.7017
1.40067e+06,1.1393e+06,737644,165266,233330,200505,698226,151201,655814,3568.71,-5130.26,1.81213e+06,33677.2,6167.73,4118.15,6163.88,1.7351
1.46922e+06,1.19452e+06,737976,130837,193660,149052,779568,109547,716606,2343.62,-5227.46,1.94433e+06,22314.6,3548.68,2805.67,6722.93,1.7755
