"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
2566.57,16250.1,2976.21,4775.34
2559.09,15559.8,4008.34,3033.71
2353.55,21622.4,2029.15,3892.27
2320.2,18143.7,2925.64,3807.23
2793.17,14658.5,2645.72,3401.19
1605.17,13178.3,1260.99,2994.07
2127.17,13291.2,2113.11,2865.71
1632.08,12254.4,3440.6,3856.61
2304.17,15832.9,2693.11,3785.18
1856.74,12737.6,1228.05,2161.43
3578.98,17698.4,2395.82,6490.02
2416.78,16970.6,2767.89,3497.84
1627.36,13856.8,2900.29,2184.66
2029.37,13068.5,2125.15,2508.26
1327.95,19002,2005.99,3604.54
2962.67,22217.8,4743.67,7083.59
1890.47,11486.6,1582.56,2440.7
1494.73,10257.2,1094.33,3091.89
2449.28,14790.2,1959.99,3436.37
1502.94,14765.8,1426.22,4284.64
1611.84,12995.9,3073.35,2736.86
2532.78,13866.2,1399.45,2943.6
2707.53,17268.9,1709.11,2576.64
1824.63,18108.7,2408.03,3075
2465.85,13398.1,1226.29,3190.64
3819.18,24620.5,3197.8,9321.77
1799.28,13737.8,2065.75,1520.55
2798.51,12885.2,3750.84,3437.4
1962.15,13735.7,2800.23,2843.49
1772.75,13358.6,1848.97,4314.14
2201.76,11349.2,3365.16,2288.64
3098.87,12297.5,2115.85,2440.46
2699.36,20815.4,5007.31,4833.36
2090.95,11697.2,3683.82,2822.9
1999.03,13484.9,762.894,3583.14
1697.42,11921.8,4292.7,2114.91
2127.51,13681.5,2767.61,2799.55
2906.34,23299.1,2908.62,4971.82
1968.33,14416.8,3697.76,2762.28
2090.57,12123.2,3210.46,2616.96
2062.1,7789.73,899.827,1059.59
58.8548,6663.7,2898.19,248.031
3655.09,12162,7476.34,7288.71
2810.12,13582.1,2208.82,3283.07
1936.23,23609.3,3674.29,3462.21
2555.44,18111.8,4213.85,3422
3306.42,14149.2,1727.19,3729.47
2144.73,13708,2093.52,2511.71
2455.41,12171.1,1266.78,4639.14
2143.26,14692.3,3743.25,3853.85
2190.71,14078.6,1580.82,5655.55
2165.2,13731.4,3004.28,3113.66
2977.15,14323.8,2369.44,2800.89
2017.45,15356.5,2810.12,2268.2
4184.5,14445.3,4395.35,1711.1
2525.52,16260.5,3128.99,3145.58
6355.02,33056,3773.31,5333.02
1981.68,14797,1166.41,3854.51
1369.17,10528.3,1344.72,2987.74
2355.9,12577,4144.51,2623.27
6334.48,17385.1,7358.99,3436.42
2024.94,13592.5,3542.06,3089.52
2215.51,13512.4,4067.27,3987.78
1824.61,14334.8,2600.26,2658.6
1675.6,5898.44,1963.56,133.807
2284.91,14770.5,3087.48,2269.05
2131.2,14610.6,391.118,3320.85
2785.1,14767.8,3696.86,3485.26
2143.81,11890.6,581.178,2735.34
2771.11,20104,3669.88,4601.18
2623.35,16996,2547.5,4321.51
2058.91,15634.4,1850.81,2741.22
1712.93,12050.8,2022.47,2940.02
1506.01,9709.32,1417.11,2593.15
1384.97,11091.8,1973.94,1993.85
3168.18,18533.9,4452.07,3934.83
2857.44,10825.2,149.328,7855.34
2267.04,12894.9,2915.5,1982.39
3134.59,25785.1,4394.77,4594.02
2096.23,11584,-1338.1,4610.92
1972.18,24668.2,2127.17,4320.07
1877.02,11523.7,2020.53,2207.45
1591.46,12138.9,1484.38,2035.7
2063.68,12023.9,426.375,3036.77
1787.43,18053.2,2895.44,3365.72
1371.27,14384.4,656.617,2315.55
2312.89,12585.5,3604.01,2384.57
1396.2,10293.2,582.158,1584.9
1589.82,21322.5,3420.36,3598.76
1466.45,12648,892.565,4622.3
2477.74,14675.2,3131.52,5638.55
2019.7,8614.45,1748.02,2447.95
2976.6,20618.7,2818.44,3780.71
679.03,11184.7,3081.22,1160.86
3278.72,14150.1,2650.11,2810.7
1567.82,12401.1,3065.48,2992.88
2721.55,12244.4,4602.5,2463.08
1958.35,10796.7,2614.3,2686.02
2746.87,19881,697.731,3245.55
2031.7,13304.1,2222.57,2218.51
6246.92,10406.1,1244.4,1120.58
1763,18866.5,1121.63,2119.51
1745.05,15269.7,1899.45,2331.22
1748.06,13778.3,1896.99,7504.58
3352.56,13474.5,1093.36,3275.22
