FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.64E+06,1.26E+06,779115,716017,622601,452287,825937,556809,771557,-829.601,47363,54377.8,20674.3,12380.8,17201.9,5032.21,10.7101
1.85E+06,1.40E+06,791117,390946,356176,258043,828178,299138,784144,712.076,5518.89,55389.7,20813.7,11165.9,9960.01,2263.28,10.7154
2.41E+06,1.75E+06,826707,603770,480264,329699,874004,453611,798618,-589.783,2416.19,65509.2,13478,9613.73,9526.29,4229.25,10.7303
1.66E+06,1.40E+06,711480,418037,239939,186376,772435,350453,715709,452.221,43151.8,34292.5,13711.2,6710.54,6562.23,2290.82,10.7337
2.14E+06,1.66E+06,773933,563516,427671,348574,736150,451953,748108,-816.692,8870.79,52629.5,27303.2,14014.2,14378.4,3940.38,10.7387
1.67E+06,1.19E+06,843656,700532,622694,449797,830634,543198,773786,107.088,80573.9,77349.2,25296.7,10188.8,14978,4387.67,10.7508
1.71E+06,1.28E+06,803336,866676,729177,520496,840556,651070,798693,1779.47,58140.8,54231.8,27085.8,17475.1,22585.1,4907.16,10.7542
2.19E+06,1.87E+06,703510,254024,165737,129888,765601,206333,738682,-175.775,46614.4,53140.7,27652.9,3865.08,10980.6,4494.46,10.7553
1.36E+06,996336,818582,703180,596615,409402,874371,514722,819681,1704.7,79153.8,86238.2,34290.4,16737.4,15687.8,5121.95,10.7629
1.94E+06,1.50E+06,775563,506568,470786,379754,743828,409321,742549,-256.137,16242.2,62733.1,26242.3,19132.2,17398.9,2870.02,10.7725
2.20E+06,1.55E+06,853710,701198,484090,329302,882029,525621,800423,1916.27,165590,42225.4,13301.4,10615.9,17603.2,3533.07,10.7748
2.03E+06,1.68E+06,727964,396136,326511,262094,747468,337487,704269,1097.69,37735.4,46489.6,4977.76,9371.75,8098.8,3595.39,10.7821
1.91E+06,1.52E+06,754587,577179,354996,260877,816467,449851,769827,-811.883,9927.19,55110.8,19861.7,12033.4,13412.1,4685.99,10.7933
2.38E+06,1.64E+06,870991,635864,412119,273402,904424,482721,790350,1036.78,113555,58931.2,13872.2,4417.16,12705.8,2803.66,10.7948
1.69E+06,1.30E+06,781244,301434,162798,127791,764365,263813,685563,239.884,48357.5,65378,25422.9,3324.82,14394.4,1744.27,10.7979
1.15E+06,811979,847772,578305,359719,266414,810135,463771,748177,-247.639,89974,38545.5,13866.7,9024.19,16555.1,2551.35,10.7994
973337,608435,959844,541761,370308,243290,913250,375021,866769,-183.749,1742.52,53588.8,28067.6,10379.2,13322.3,2804.29,10.7995
1.59E+06,1.18E+06,810366,763576,520181,389818,800652,596638,767879,1031.06,17952.5,66789.6,28402.3,14497.2,18741.4,5208.02,10.7998
2.47E+06,1.97E+06,754520,344165,279125,226986,737821,290796,710116,-1143.49,24475.8,95464,18389,10930.7,15897.5,6000.88,10.8024
1.36E+06,948148,862101,836402,450627,326970,826914,626811,800626,1087.33,13343.1,69102.9,44654.7,14324.4,16050.1,4552.24,10.8037
2.02E+06,1.74E+06,696078,352979,212710,181111,704686,313036,676560,-941.363,36887.9,78512.9,8017.12,5769.33,6678.17,3860.75,10.8077
1.71E+06,1.42E+06,721204,337225,216528,172362,753743,281606,718504,-1003.85,97172.5,150488,5220.45,13164.7,12791.3,4111.71,10.8089
2.12E+06,1.62E+06,787709,514827,416674,322191,775951,406684,759549,1287.1,62950,80653.2,34936.8,9064.29,12111,4483.14,10.8141
