FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.50E+06,1.10E+06,817525,448734,257943,194018,797686,365233,737174,1857.44,118046,11996.1,24634.5,5921.54,13306.3,3200.66,9.67905
2.23E+06,1.47E+06,908688,711367,446273,318356,841082,565469,754807,1388.07,27743.8,64631.5,41749.7,12825,10848.8,7627.84,9.6804
1.20E+06,885146,816342,553486,309175,231696,800641,443720,748426,1236.78,890681,34070.2,11655.6,7291.77,9248.45,3943.57,9.69095
1.10E+06,728577,907165,589700,311914,213139,878058,458953,770929,751.671,41305.7,19602.7,17543.5,9215.4,12123.5,2379.73,9.69785
1.84E+06,1.31E+06,842644,602971,494982,383415,774590,498740,725393,1442.23,51746.5,130846,22753.3,8690.08,19378.5,3482.71,9.70447
2.07E+06,1.25E+06,991998,845137,491113,309856,950982,599212,846248,1029.94,38336.9,71193,84219.7,30545.6,21981.5,7603.56,9.70988
1.80E+06,1.41E+06,764272,357550,212434,159770,797775,286482,748842,58.838,27154.3,32451,13981,9228.66,8825.2,2519.42,9.71434
1.09E+06,825639,794842,343824,229848,185283,744316,294173,701269,706.29,130056,25262.6,10301.3,5724.81,9198.91,2722.41,9.7161
1.79E+06,1.15E+06,933491,856056,491646,328958,896734,626839,819403,3300.58,57758.9,37666.8,18061.8,13353.7,17443.6,4679.07,9.72164
1.55E+06,987527,938748,762928,600568,398615,903982,538792,849598,1895.35,65310.4,53578.4,43047.5,21831.9,18410.8,4279.96,9.72286
1.45E+06,1.02E+06,850941,692524,469379,327041,861137,544708,762821,1787.4,126215,38275.7,16719.1,8278.55,11666.7,5768.52,9.72624
1.65E+06,1.15E+06,863112,532003,362131,254514,853701,425779,749689,515.899,40201.5,22617.3,18027.5,8946.14,10555,6335.49,9.72665
1.43E+06,1.02E+06,843440,519910,447497,339929,789865,427796,729193,12.8564,98543.3,37282.5,21087.8,9991.86,9986.78,4245.43,9.73178
1.30E+06,902704,864635,434994,375363,267916,840629,349044,747746,253.857,20198.5,25673.1,11210.6,7463.45,7970.22,3321.26,9.73489
2.73E+06,1.86E+06,883121,645585,535208,367186,874557,469095,825741,1436.45,55427.3,51572.1,19147.4,13817,15427.5,4705.93,9.74071
1.78E+06,1.29E+06,823238,670598,529731,377895,841077,500315,804211,614.23,51044,56206.4,23007.6,19188.9,14859.2,4528.79,9.75126
1.54E+06,1.17E+06,789540,499420,268860,207534,777299,409797,731221,333.075,377593,41936.4,10580.5,5039.33,8143.22,3335.17,9.76653
2.54E+06,1.61E+06,944608,1.09E+06,651572,460614,848744,793041,827973,1488.93,31786.9,51890.9,23744.5,15482.8,23770.2,3774.56,9.77586
