"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
2119.69,23392.7,2025.65,1812.46
2013.59,26129.1,1146.07,999.806
2536.05,14087.5,2889.43,2032.14
1403.55,12674.3,1305.2,1612.73
1326.76,17299.4,959.069,2101.03
1995.32,13513.8,1810.6,1608.5
745.659,9825.6,569.745,2759.96
2383.6,63579.8,3460.87,1691.13
1179.68,10999.1,863.329,2162.38
1349.16,15031,1570.61,2780.21
3274.6,45897.7,2308.98,2286.37
2544.44,8378.86,1356.58,1024.07
2775.41,13066.2,3925.18,5288.23
1377.35,10731.2,1240.84,1516.85
1401.94,11968.4,2321.26,1619.45
2342.34,23461.7,3662.7,2408.75
2732,27277.5,2926.56,5915.7
2008.45,30244.7,2343.21,2511.93
1751.18,14565.1,438.867,647.074
8609.57,34044.1,22334.7,21477.2
1634.86,19695.9,1130.79,2111.04
1502.51,10841.3,3222.4,1169.42
1587.86,10993.9,1410.83,1354.11
4628.69,31217,3218.82,11189.3
785.941,9135.15,2263,840.237
3443.76,6048.11,2255.87,98.3485
1708.55,13452.3,858.822,2991.75
1435.67,9145.99,1021.61,2581.61
1505.07,8645.84,1566.42,1690.07
2053.06,27638.9,1085.7,1111.92
804.44,15930.5,2304.48,1436.01
1263,7437.71,1127.14,995.559
2119.18,42318,395.361,1808.99
1876.41,13837,2765.47,1131.83
2533.63,17167.5,1701.85,3983.33
2467.66,13537.3,1801.63,6541.13
2322.14,15974.9,2305.28,2950.78
1917.33,10332.3,1627.98,1387.66
1414.46,17034.3,2636.01,965.278
1118.54,10217,1616.16,188.736
1274.74,12742.6,914.796,792.053
1326.96,12470.6,1083.26,4950.54
1294.32,26994.9,1874.09,1981.1
2252.7,14468.5,539.635,3818.51
1630.98,11310.7,1189.42,3331.15
1884.79,17396.3,593.78,5428.67
1105.33,12376.8,1603.19,1621.2
1510.85,8405.61,2532.49,965.354
1488.87,11085,2208.8,1111.2
1310.98,14561.3,982.924,1341.25
1933.86,16900.3,2506.94,3177.7
1785.03,11357.3,1179.02,1880.94
958.724,7947.18,554.163,1019.75
1892.79,18649.9,1139.28,2062.67
3154.6,17677.1,3028.77,569.064
2031.8,15279.4,4981.69,6640.12
501.045,22652.5,951.252,215.914
1902.87,13387.3,2844.82,1564.78
692.542,15974.3,-478.926,2407.81
1179.87,11562.8,3586.76,510.599
1733.84,13786.8,2543.29,1920.28
1287.25,8788.31,1045.27,664.301
1297.55,36398,1902.88,1621.97
10813.6,31409,17739.9,3162.29
1542.36,16086.6,2829.35,2990.24
1864.24,16475.5,2739.35,1841.85
1203.89,17452.4,1305.33,865.893
1728.56,11701.5,1498.49,2041.81
1756.8,17603.8,197.948,2617.4
2597.56,20601.5,4325.2,2073.02
1569.22,11818.9,1024.81,1350.89
1060.77,13381.6,389.821,1628.05
1888.81,17573,-186.759,1191.49
2109.38,13819.6,6474.49,2679.01
1184.83,9018.03,3048.1,896.25
1583.33,17752.5,958.045,1419.54
2082.7,26407.6,1874.79,2614.32
1658.3,12510.9,1101.08,3766.97
1202.92,7969.69,439.133,996.616
1464.96,11975.2,521.64,1422.03
1015.31,13612.1,1946.12,1287.59
3145.01,30229.7,907.469,2921.95
1180.97,14652.3,529.948,955.227
1682.25,14295.4,1150.74,1930.89
1512.02,17700.5,887.411,3328.48
