Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
13934.3,5747.69,2131.2,6719.96
17480.5,1997.97,1885.32,2055.78
13267.5,1961.32,1808.7,2039.89
31176.5,1190.05,1517.86,1374.24
9162.42,5.44821,1604.97,2170.99
11336,887.274,1550.47,1510.2
13327.6,3471.07,1502.7,1372.14
9101.89,2943.07,1540.07,1066.77
13798,2151.97,1910.26,2634.73
17514.6,1895.78,1435.08,2156.56
11115.2,2412.44,1210.16,827.542
19541.2,1934.63,2273.5,697.453
19065.1,2659.88,1143.25,2308.96
20666.1,-64.74,2409.43,2138.36
10504.5,1615.11,893.383,623.889
55711.2,1326.34,2516.91,2439.88
15377.6,2384.87,1654.08,1500.88
16608.9,2679.12,2730.64,2418.64
17915.8,378.072,1825.48,1500.71
23261.4,4364.88,3187.03,2584.25
22323,936.295,1220.72,826.065
18321.2,1953.71,1898.77,3879.26
11362.2,1869.34,2273.91,1862.48
21835.8,2372.18,2330.98,1759.64
13648.5,2280,1269.35,1917.42
13133.5,3370.84,1348.77,2888.03
11213.7,-291.602,1411.84,1329.51
27256.4,1953.96,3254.6,2825.89
8556.7,1257.12,1976.3,1439.76
15102,2567.35,2643.36,2201.54
18267.1,1808.49,1756.14,1540.6
11560.7,3661.72,2397.33,993.938
4810.41,1871.5,1015.98,198.099
14519.5,1378.39,1006.98,1175.16
15705.5,1779.09,1484.26,1597.13
38717.4,2549.84,1888.07,717.401
10616,2756.23,968.593,128.901
17937.9,2967.35,3118.14,2630.66
15431.1,1557.28,1982.83,1107.38
22093.5,514.25,1800.47,1526.54
9867.51,1413.94,1339.49,1229.69
19744.8,2035.59,2180.89,1268.22
22824.2,2197.77,2230.22,2154.23
27621.2,2580.22,4947.37,2946.01
21812.3,1008.37,1767.79,1700.65
17363.6,3855.95,2008.67,2428.08
13247.7,755.274,2033.43,1709.94
17718.5,788.355,2196.8,1942.47
20037.7,2226.62,1859.47,434.839
10508.3,1484.25,1551.95,834.188
14429.8,669.493,1356.46,1383.29
21268.1,839.341,2336.35,1626.91
19142.6,920.845,1600.09,1874.08
16287.4,2208.9,2661,1322.47
19606.3,2337.23,1845.19,2194.03
12989.2,-182.222,3193.59,1296.03
28987.1,5948.08,3932.81,2870.94
10881.8,849.7,1639.6,1056.41
13870.8,1848.37,2211.92,1059.93
9977.89,1711.53,1372.58,1209.68
13438.5,2499.43,1790.3,1741.04
11911.4,2400.25,1286.17,1387.15
10103.8,1794.04,2496.21,2981.11
14820.1,2118.68,2511.81,1823.63
8635.11,1372.47,1884.17,1951.98
24869.1,832.109,1449.68,1745.34
39396.7,2168.46,1909.11,3341.23
11692.9,1691.47,1650.57,1489.7
18187.3,2515.79,2293.07,2094.49
7712.97,241.88,839.964,1378.52
16467,3163.04,2493.36,3665.58
7983.75,1185.67,1229.88,2766.85
8391.48,876.994,2253.95,1566.25
14663.7,3314.09,3058.71,1655.97
11138.4,2758.8,1644.38,1981.52
13885.8,645.837,1500.65,1541.15
9908.72,325.478,1818.64,1373.88
31259.4,1804.18,3289.56,929.764
11060.7,1704.98,2076.01,829.596
28532.3,740.239,1045.96,1923.84
37145.6,3845.31,4321.25,2943.55
15959.5,3098.02,1394.68,1438.4
17032.5,692.201,1078.03,1704.3
31963.3,804.795,2030.24,1916.14
19146.5,2113.19,2483.15,2299.14
11215.9,157.373,1550.85,1377.87
13996.2,-27.5294,1648.58,2947.46
12129.6,1406.86,1500.18,1521.37
14673.5,595.189,2464.57,3968.6
13424.4,955.647,1760.04,1306.44
13696.1,2238.47,1921.75,1969.3
16566.2,1492.74,2962.86,3264.86
25227.6,1944.41,2339.56,2988.3
24355.8,2278.12,9643.33,2738.18
47227.4,372.28,2081.66,2169.16
33833.3,3817.24,2559.46,374.407
11801,509.966,1303.54,774.089
16381,3075.16,2267.06,2478.81
20097.9,4972.9,1807.9,1527.44
14294.7,3808.2,2278.93,1754.95
8840.74,536.354,1047.38,955.884
10354.9,2276,1238.88,1603.1
15266.8,646.163,1805.01,1271.91
12916.5,1165.56,1986.31,1809.59
11556.5,2193.99,1613.07,928.456
14027.8,2114.09,1670.31,2602.54
33157.8,1205.44,1031.07,2092.04
16054.3,2582.87,2405.93,1500.15
17232.7,2623.68,2140.9,1138.38
13452,2782.81,2432.04,1780.13
61027.3,1022.78,2367.3,2770.92
15549.1,2734.44,1807.69,2861.88
14430.7,1979.47,1346.7,3413.36
14623.7,2211.94,937.798,1360.19
14675.9,2218.58,2629.71,1078.36
20214.4,2491.4,2004.2,2466.22
11940.9,1872.25,1514.77,1445.21
11423.1,860.536,1845.96,1902.82
21790.7,1379.28,1625.2,483.338
46778.1,1791.04,2133.3,2546.34
7804.54,932.814,1045.87,1167.95
11492.2,463.791,1707.43,1936.29
11392.1,499.565,1866.12,2810.47
24920.7,209.42,2170.61,1510.55
14781.4,2409.95,1771.6,1511.57
16030.9,1368.53,1732.15,1893.39
17230,-617.42,1828.63,2117.8
