"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
3982.17,14146.3,6004.52,12615.9
1203.38,11806.4,2422.95,2620.25
1952.79,22525.4,2096.28,851.138
1816.32,16072.2,971.938,1312.38
946.743,13515.3,2666.57,1514.13
1168.83,10304.5,1548.12,1130.48
2081.46,11988.9,3930.31,2192.46
2975.6,15954.8,947.66,1970.99
984.379,12375,2781.51,1148.57
2180.56,23669.1,3559.28,3168.23
1649.7,30958.9,-481.827,1125.79
3380,17416.4,2984.31,1889.53
1870.44,16472.9,1227.62,1649.06
1738.98,27339.9,3450.04,919.542
1231.72,11710.2,2932.09,1315.23
2095.84,15960.5,1947.59,1968.64
2046.71,18214.4,1661.47,461.951
2810.89,21052.3,944.804,1333.59
2490.45,12366.1,1502.97,1844.4
564.396,7147.89,153.553,755.529
2535.6,18135,1130.18,8043.55
1364.02,9146.45,2796.76,1019.75
931.869,23757.4,3579.49,1245.07
1595.66,14127.2,1678.73,1279.59
1830.63,16894.1,1453.43,1412.2
2142,42891.2,2077.85,2101.85
2955.13,36043.3,2730.78,3692.56
2372.65,14864.4,1772.04,2823.54
1775.88,38105.2,-61.4428,1825.72
1358.57,14046.6,3233.94,1189.36
3172.69,17689.2,2712.36,1935.68
1590.22,14292.3,-390.503,1711.72
1919.52,13144.1,1526.2,1743.83
1466.63,12024.8,2172.37,1110.98
3058.95,10180.7,3033.39,3055.18
1451.46,13547,1038.87,1046.67
1721.01,71086.7,961.68,1229.43
1657.51,13060.3,1840.27,2485.02
1037.02,10591,205.474,81.4921
2975.66,11119.9,4855.06,6580.42
1485.4,10983.7,2383.71,722.925
1336.53,20155.1,-1094.95,1001.2
1807.71,14703,1607.94,1395.23
1804.92,56531.6,1747.25,1681.69
1397.67,12482.1,2935.69,1901.88
3999.69,21333.2,2958.22,2913.23
1771.62,15309.7,2072.73,2771.64
2063.4,15028.6,2103.54,1112.62
2168.06,15969.8,2298.78,2764.75
799.077,7737.25,1644.01,969.527
1451.11,19841.1,2209.53,2094.08
2628.57,39511.5,939.125,2101.98
1766.82,16218.2,1786.18,1857.78
1687.13,14053.5,1196.98,1884.19
1771.67,9980.08,2853.38,6941.46
2106.99,13639.8,3633.58,2373.02
2442.92,9791.91,3537.81,2154.74
1369.19,35201.3,2405.93,3162.32
1524.33,12208.3,2507.96,887.513
2099.43,26478,3680.43,5043.79
3618.17,24445.3,3648.12,8748.42
2056.64,13179.6,2062.9,2638.87
1675.91,12822.4,1724.88,2329.59
1399.7,17679.5,-236.533,1114.07
1921.6,11862.5,2120.28,952.591
1783.02,33392.5,478.306,1132.3
2315.32,12491.3,395.284,4909.53
2110.41,9570.17,1958.43,1776.23
3885.19,3806,1629.97,-4.34619
3119.27,22419.9,4162.44,2782.8
2137.92,30231.4,1172.26,560.155
1285.2,15263.2,1986.47,1398.2
2123.08,17095.1,844.174,1335.92
2374.75,14941,2727.36,1727.08
1944.4,9976.07,1775.79,1058.34
1848.1,30533.3,1196.85,739.406
1729.68,35411.6,2422.12,1776.02
867.027,15250.4,1091.68,1724.99
1547.07,11470,3086.36,444.543
751.649,15352,2208.61,2502.55
2047.33,11945.6,1675.17,2189.52
7318.18,45924.5,9421.68,3899.12
1501.53,17926.6,2156.89,2633.82
1992.45,6971.05,-298.155,958.681
3879.56,37133.3,5760.14,7554.16
2658.39,48967,2435.52,6532.73
1206.73,11636.5,813.272,1166.64
3914.86,7263.82,3351.51,326.256
1091.73,10428.3,2154.4,445.392
695.765,12818.6,1623.94,1003.27
1507.56,11099.4,1119.2,1460.83
12204.2,58084.1,18946.7,1433.96
1473.39,10459.8,345.651,703.501
1292.93,35172,2353.72,753.39
1631.92,18000.2,-508.528,457.457
1993.77,16150.4,3773.69,1696.14
2208.3,31266.9,1069.02,1202.9
940.272,20868.8,-437.927,576.58
3100.87,35928.9,12936.3,4342.31
1935.04,25153.9,2137.82,862.749
