"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
1156.44,12636.2,1830.86,1756.58
3532.1,19864.5,3579.06,4085.08
1807.67,12220.8,2238.83,2353.1
1600.94,11274.9,1308.82,1260.3
1580.01,9570.08,3022.95,1805.31
2082.9,22067.1,2369.09,3081.89
2342.54,26543.3,3967.42,4846.7
2862.35,15710.6,2453.17,2893.09
2207.24,12493.5,4451.74,6172.35
1884.92,14272.3,6746.53,1935.44
1988.2,11121.5,2342.36,1636.59
1474.2,14273.9,1116.52,2393.06
2184.5,12179.9,1929.78,2127.96
2695.95,14496,2387.37,3119.82
-33.9818,5487.11,6674.42,-54.3112
2251.35,13165.2,4172.67,3206.21
1581.44,11137,2275.62,2399.74
5392.13,42061.2,7398.25,4661.12
2356.47,12092,2761.56,3165.71
1218.16,11515.4,1493.16,2685.1
2754.67,13620.7,3906.23,6889.38
2133.92,14638.4,3029.66,3110.57
2365.99,13835.4,2146.33,1868.56
1457.51,12445,1283.65,2475.22
3021.35,11316.4,2750.29,2344.75
2203.54,14488.5,2745.25,3483.05
1623.64,15892.3,2487.35,2663.37
2008.62,13682.9,2689.69,5366.19
2574.64,18981.6,3567.55,2768.23
1415.13,11018,1594.94,2260.47
1344.21,11275.7,2294.25,3105.68
2664.88,9418.24,8982.48,320.008
2491.51,13301.7,4531.06,3064.8
1913.28,18673.3,2040.54,2679.42
2193.68,12958.2,2640.04,3062.59
2043.26,16243.8,1861.19,2520.77
1686.38,12231.9,1838.67,2371.48
2262.24,14129.5,2902.34,2796.73
2679.64,13273.4,1478.97,2999.18
3311.17,8586.31,1067.28,1552.42
506.446,6043.34,5692.15,-10.5856
1831.43,10226.5,785.735,1395.51
2222.61,9540.94,976.706,2847.38
2810.53,15348.8,2560.77,2060.08
2133.6,12259.5,1278.31,2121.07
3650.3,17631.9,3463.14,3588.85
3541.85,11163.1,2162.31,1795.88
1453.47,11800.6,778.203,1610.8
1457.46,16321.5,1623.66,2163.3
