FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.83E+06,1.36E+06,806376,763369,564185,383060,883702,573586,798523,-536.748,47764.3,67691.7,15709.4,11747,19869.1,2297.96,10.1671
1.44E+06,1.04E+06,830599,796389,442223,320629,827541,626874,762248,559.384,26305.8,34516.7,12967.5,8388.83,11704.4,3005.63,10.1675
982525,688503,856227,369772,233829,166969,840261,292242,759176,2827.46,87168.8,30289.8,6954.92,5601.77,10299.2,1353.28,10.1773
1.23E+06,905130,814108,743150,395352,285535,830761,569000,783638,3993.28,163913,16863.7,10441.9,6311.09,12638.2,3954.82,10.1787
2.02E+06,1.52E+06,799502,791603,583150,394092,887839,571585,830955,1618.58,75275.2,74150.9,19614.4,11283,18508,2950.27,10.1876
1.13E+06,774967,873415,1.11E+06,588632,387943,910389,790617,839042,266.764,17359.3,60404.2,30745.6,11488.8,19222,3007.94,10.2093
1.30E+06,913763,854070,983860,651248,432057,904392,685255,861454,2382.49,271258,50187.4,32541.3,13452.2,17597.4,2077.21,10.2268
1.83E+06,1.25E+06,883040,891761,689495,474981,870976,683084,783296,1380.73,1185.97,79567.1,26008.5,13502.7,15512.6,3386.01,10.2568
1.17E+06,797720,880876,865148,534752,347176,924174,602575,861451,759.919,84255.2,24152.7,32135.3,9329.13,16170.1,3869.01,10.2611
1.80E+06,1.29E+06,840378,944437,703595,472198,894026,695683,814541,2678.32,4983.76,27173.3,17998.8,11775.5,13942,3429.24,10.2938
1.52E+06,1.18E+06,767438,802620,498453,339579,880714,585497,822502,1271.98,15591.3,53526.4,19057.8,9069.12,18814.1,3444.78,10.3046
1.89E+06,1.51E+06,754745,453766,416442,325042,768716,362320,751434,2040.46,77534,47136.6,13980.2,6437.79,12196.1,1715.67,10.3109
1.70E+06,1.35E+06,755996,640904,527509,406572,778473,524953,732527,1384.54,6298.49,42844.3,7969.45,7038.77,13248.9,3382.15,10.3122
2.03E+06,1.56E+06,780548,691816,533451,376245,850697,516341,803906,469.061,15588.4,31892.6,14376,10420.6,29365.7,1996.85,10.3178
1.60E+06,1.18E+06,811409,633688,447316,326560,821869,483928,785681,1660.69,12679.9,26546,26355.2,9413.65,16092.2,1041.92,10.318
1.37E+06,967387,851713,897572,487613,324412,901840,665258,809526,2907.95,41849.2,33941.5,20807.4,12993.8,15450,2236.89,10.3256
1.63E+06,1.17E+06,834503,1.03E+06,687981,509801,809705,784576,787497,2603.06,594358,29263.3,43071.9,10420.3,19942.4,1804.86,10.3272
1.30E+06,916704,849573,703041,583260,428222,817231,555441,759441,682.078,1429.23,79417.9,17245.6,10401.5,11054.7,3270.72,10.3422
1.83E+06,1.19E+06,923511,1.40E+06,686901,409269,1.01E+06,903984,926172,5351.25,17888.4,48142.9,59173.2,14266.7,22639.6,3571.12,10.3441
1.59E+06,1.15E+06,824598,775772,615082,438852,840942,565979,822403,1118.62,35259.7,46797.4,23999.3,8851.1,18486.6,6326.5,10.3586
1.56E+06,1.17E+06,797629,824700,572328,383271,895964,577217,857251,2204.18,19323.1,70706.5,31981.3,11276.3,17157.4,3094.54,10.3805
871772,585765,892957,498944,337123,243222,831643,364087,822238,919.311,30444.6,32866.2,14174.7,7039.93,11715.1,3536.17,10.3928
1.51E+06,1.10E+06,824224,788332,672770,481746,837915,594322,795864,3517.13,71364.9,28924.4,16435.1,6882.11,13890.9,2516.66,10.3971
1.42E+06,1.02E+06,835868,710118,417550,291643,859029,547772,777826,771.375,8678.83,45429.9,9988.59,9193.76,15792.6,3788.23,10.4098
1.13E+06,788524,863052,906024,570223,405321,844105,693123,784298,2413.38,13465.3,34639.5,22316.8,9805.97,14777.2,3990.1,10.416
1.81E+06,1.36E+06,801144,808313,632920,422148,899571,582837,832116,1986.71,25480.4,25280.8,14246.3,8855.35,14527,6255.27,10.438
1.58E+06,1.17E+06,809418,721528,520030,385658,809053,574030,754171,618.915,52364.3,31952.9,23042.6,12385.5,15789.8,2370.69,10.4481
1.85E+06,1.27E+06,874790,904452,783453,513411,915586,612836,885508,3572.2,4230.6,67279.6,59358.4,15324.6,16854.2,5016.7,10.4713
1.58E+06,1.14E+06,833062,851674,727402,509907,855924,650443,785625,1607.77,41732.5,38184.7,18470.9,8730.12,17784.2,2731.52,10.4829
1.83E+06,1.29E+06,849346,828294,735140,478752,921321,600652,827395,2144.93,8448.43,57500.3,14648.5,11344.4,19674.1,3527.39,10.4873
1.80E+06,1.39E+06,773986,732098,481224,338442,853128,537910,816602,234.659,34622.8,30095.9,17071.9,11837.6,19347.3,2803.59,10.4923
1.50E+06,1.09E+06,826496,760755,536679,391816,821833,586359,778453,815.508,18958.1,34816.7,18349.7,7577.46,14999.7,3994.34,10.4949
1.40E+06,1.04E+06,808991,685909,508874,356003,857646,500455,822342,307.581,20168.8,30934.3,18930.2,8257.04,16856.8,4173.65,10.4992
910854,621831,878876,671375,462287,272752,1.02E+06,443362,908569,516.295,70598.3,29979.1,13678.2,6000.75,15202.9,3034.15,10.5011
1.34E+06,935303,856888,848260,623307,432067,865570,637715,798093,-143.521,88612.9,29155.2,29968.6,9493.74,16632.5,2081.27,10.5145
1.95E+06,1.45E+06,806992,800633,654523,457968,857514,596080,805899,2371.4,37451.7,46458.6,22402.2,12459.1,18311.4,3034.22,10.5226
1.67E+06,1.20E+06,840657,797454,592544,403257,881637,592627,807375,4173.02,160345,53091.7,13831.7,10358.4,17888.4,2823.25,10.5279
1.86E+06,1.48E+06,756832,442097,344396,274803,751949,361081,734622,2985.07,11837.1,42557.4,10088.5,9645.26,9112.4,3072.73,10.5286
