"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
26181.5,24034,71391.9,510,486,68772.3,1930.18,4095,1011.41,663.502,606.87,813.497,0.58536
21970.1,18180,79198.6,765.75,676,74237,1334.16,4869.03,886.992,1218.08,281.94,370.843,0.58536
33984.1,28520,78091.8,510.75,492,68033.6,940.754,6951.36,2727.14,772.69,95.0811,151.412,0.587504
21422.9,14583,96274.7,1333.5,1143,76458.7,686.944,13786.7,5935.79,2386.21,447.438,641.637,0.588576
37734.2,32273,76625.9,482.25,485,65164.4,966.205,9498.45,3646.34,1372.91,17.9855,552.951,0.59072
29880.8,21204,92353.8,1023,724,92601.3,2475.94,6851.43,2920.97,1269.83,442.173,413.443,0.592864
15575.3,13657,74741.6,571.5,541,69230.7,276.114,4346.46,3379.46,750.375,109.853,483.103,0.595008
10568.6,8954,77353.4,398.25,382,68323.9,716.094,3482.22,1609.61,411.891,169.061,262.396,0.59608
25988.8,23688,71901.5,417.75,408,67102.1,635.479,2992.82,707.829,73.9049,272.731,417.91,0.59608
12582.9,10729,76860.2,480.75,461,68343.7,1280.88,2815.2,1047.12,769.274,318.391,342.933,0.598225
23063,20624,73286.4,624.75,580,70592.4,5389.8,3745.69,1348.77,1675.28,-180.509,273.093,0.603585
27140.5,22309,79729.3,677.25,613,72405,-148.094,13648,2531,3880.67,1.34033,811.371,0.615378
20881.7,18962,72171,411.75,406,66464.2,2655.82,3544.16,1246.5,381.808,224.587,151.925,0.617522
9516.54,7505,83101.4,722.25,645,73385.1,479.725,4082.7,4553.99,1718.35,134.138,1422.13,0.617522
9901.32,8079,80318.5,852.75,747,74813.7,2898.94,3604.2,2016.5,-74.9674,160.519,366.694,0.619666
10406.9,8289,82280.8,992.25,833,78064.9,660.091,4956.44,4443.29,1125.96,-53.3821,1294.5,0.622883
22826.1,21054,71052.1,393.75,378,68266.7,590.675,5076.33,708.872,906.227,115.824,450.61,0.638964
26041,24217,70472,372,381,63987.9,7770.92,2639.92,-192.724,391.823,592.37,247.492,0.641108
35783.2,31813,73714.8,336.75,309,71421.5,77.7537,7071.95,-3.87247,2430.3,281.007,649.562,0.641108
11726.2,10394,73935.9,333.75,317,68998.9,402.747,3115.46,1321.21,204.847,-153.689,258.965,0.643252
18232.5,16217,73681,636.75,557,74919.3,4398.9,3760.75,1816.68,835.523,-107.354,516.333,0.643252
15079,13164,75069.8,711,652,71466.4,1749.88,4213.13,1709.72,655.457,-128.249,434.375,0.649685
12237.1,10465,76633.4,617.25,549,73683.2,763.31,4117.36,602.011,1323.77,342.263,605.744,0.650757
21603.8,15752,89882.3,942,792,77948.1,532.331,7904.15,2621.08,841.73,214.843,754.845,0.650757
21178.7,17333,80076.7,1038,913,74508.6,1837.85,4927.48,6213.62,1525.59,383.374,763.386,0.653973
28290.2,25701,72138.4,433.5,405,70147.8,698.617,8216.15,1123.2,1129.3,413.807,238.894,0.656117
18882.6,17053,72567.3,564,509,72617.5,1275.43,3955.78,1533.21,970.959,61.5865,377.155,0.658262
26732,21760,80510.4,713.25,628,74432.4,61.6634,9239.87,2266.98,2331.46,203.532,514.753,0.663622
24814,21844,74446.6,410.25,368,73060.2,1125.27,6581.19,479.115,384.619,179.936,112.915,0.664694
19884.5,17221,75672.1,742.5,709,68632.5,2546.73,4625.73,2326.44,1498.34,-272.702,576.522,0.665766
32309,23668,89462.6,396.75,352,73867.6,567.722,9604.27,1665.31,1841.49,-132.086,879.191,0.670054
26520.1,24583,70700.2,231.75,243,62501.9,2016.14,3099.04,1754.06,693.595,82.2154,443.653,0.672199
17400.9,13112,86972.6,762.75,684,73081.3,15552.7,1810.72,899.219,1674.01,723.381,588.872,0.674343
19297.7,17428,72566.9,301.5,324,60984.9,2522.37,2458.73,1993.58,514.462,123.033,249.553,0.676487
21195.2,19029,72996.5,345,321,70435.9,1187.89,5306.38,642.068,331.272,162.372,323.01,0.679703
22299.4,19872,73541.4,540,480,73728,1331.99,4128.11,1450.62,1333.07,274.987,690.607,0.680775
17695.3,15992,72516,593.25,556,69926.7,644.816,3535.96,1319.6,269.492,458.438,233.395,0.68292
17811.4,16312,71560.2,506.25,508,65310.2,460.975,2532.74,766.94,779.799,712.972,9.23639,0.683992
18265.5,16560,72285.5,483,468,67636.5,1415.48,3452.11,922.904,730.802,109.565,538.045,0.685064
12303.1,9596,84023.9,797.25,696,75069.8,6859.58,5822.72,2323.37,867.308,981.763,1013.36,0.686136
14527.3,12853,74072.9,624,581,70386.3,548.363,3362.54,1760.32,-39.272,162.939,125.402,0.690424
12954.5,10493,80909.6,713.25,637,73380.8,1668.93,4380.65,1440.5,531.328,-243.862,453.272,0.694713
19749.2,17585,73601.5,483.75,449,70608.1,1563.1,4394,1026.8,290.149,-204.68,511.191,0.699001
22164.1,21076,68919.5,282,272,67945.4,47342.6,1690.52,234.478,-226.841,-434.392,157.963,0.700073
20444.8,18004,74420.8,703.5,672,68608,442.855,4599.38,1246.17,2254.5,121.876,479.471,0.710794
15595.1,13312,76776.1,747.75,688,71227.5,698.124,4051.06,1374.72,871.769,-245.373,738.825,0.720443
21900.1,18996,75555.2,316.5,292,71034.7,535.596,3987.45,1452.9,1291.95,10.4116,826.67,0.721515
24581,21844,73747.6,531.75,464,75105.1,697.155,4621.36,636.497,980.43,-78.8908,727.145,0.723659
20007.2,17623,74402.5,507.75,483,68894.2,2949.71,5256.58,934.467,667.758,304.941,512.925,0.724731
22948.9,19137,78590,747,673,72742,32.0934,5327.37,2636.59,2003.91,-147.844,440.239,0.73974
16389.8,14325,74982.2,683.25,645,69422.4,283.59,4413.27,3288.2,929.896,171.586,732.198,0.741884
12134.8,10348,76851.9,582.75,536,71252.1,1295.48,2912.36,919.361,258.507,55.4445,596.984,0.748317
21265.2,18716,74462.3,587.25,552,69721,2059.91,2971.55,1031.55,508.477,868.374,422.493,0.749389
17502.5,13885,82610.5,725.25,653,72787.1,89.5087,5284.71,1082.94,501.188,197.013,389.673,0.750461
25588.2,23764,70566.8,339,324,68570.1,1370.05,5632.31,1253.62,1137.16,361.339,-50.4378,0.751533
11497.9,9136,82478.5,790.5,724,71555.5,616.328,4624.74,1995.92,925.178,156.113,439.566,0.755821
20504.9,18363,73180.2,639.75,607,69071.9,1182.36,5132.17,2118.17,1134.07,176.412,615.672,0.756894
19464.7,17689,72114.9,585.75,557,68918.7,521.265,5835.44,4318.29,958.213,-109.714,612.108,0.76011
11854.3,10393,74750.4,393.75,397,64999.5,1346.66,3028.1,1184.58,382.027,446.568,235.041,0.76011
15900.7,14065,74089.6,753.75,689,71694.9,1522.63,3822.41,2376.93,1304.17,199.775,180.941,0.768686
25255.6,22428,73798.3,564,520,71081.4,727.486,3380.46,2056.24,400.471,583.024,196.966,0.771903
37393.6,31990,76606.1,329.25,310,69605.6,1106.22,6968.32,1413.2,690.521,343.271,297.411,0.771903
21995.8,20500,70318,356.25,368,63443.5,301.832,9399.65,185.126,581.436,-441.104,143.02,0.774047
22666.4,20499,72465.2,264,263,65785.2,343.56,4879.25,1139.45,353.028,88.5277,270.755,0.775119
23085.5,19544,77411.5,680.25,616,72371.5,-473.811,8202.36,4252.09,2835.46,169.061,4699,0.775119
