"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
17274.2,9748,116135,1076.25,884,79788.6,16048.7,2342.01,3071.36,2000.34,895.771,1045.05,0.649355
26763.7,20609,85107.6,558.75,465,78748.9,11629.4,2201.62,1763.27,3655.88,391.339,311.435,0.656881
11394.9,10324,72334,549,484,74337.3,-11069.3,6521.32,159645,4768.13,43299.2,19744.9,0.667631
27282.4,21653,82574.3,636,549,75921.5,19284.6,3445.35,1207.89,3353.95,-21.5391,979.556,0.674082
12679.3,8868,93701.9,433.5,384,73984,16626.5,2694.87,2006.22,2758,216.045,723.592,0.679457
29572.6,20173,96072.5,817.5,681,78672.1,5020.2,3147.62,3648.75,3511.52,497.513,1558.42,0.690208
19691.8,16913,76303.4,719.25,625,75418.8,32149.3,3424.46,2703.38,1088.17,-247.444,1084.72,0.694509
26614.5,20231,86214.6,1153.5,979,77217.3,7901.54,2985.14,3312.5,2332.93,445.944,925.614,0.694509
32157.2,22915,91968.3,981.75,835,77053.9,34837.1,5305.22,2500.04,4792.08,-101.011,1274.41,0.700959
38839.7,26113,97476.2,972.75,821,77649.4,8485.18,4210.33,2514.61,9653.15,160.713,1895.63,0.70741
26127.4,21385,80069.5,760.5,697,71506.6,9106.72,2264.83,1717.15,3006.6,-180.275,739.856,0.710635
28318,20853,88996.6,1215,1045,76197.4,8363.16,4127.97,2845.32,4952.39,212.658,1382.78,0.719236
20534.6,18653,72146.8,449.25,429,68629.5,39975.1,1053.62,429.808,-58.1879,-296.463,521.079,0.738587
18953.9,15797,78632.8,702.75,593,77665.1,8122.22,3054.51,2140.4,4555.71,54.5046,991.507,0.759014
31960.5,20320,103079,1376.25,1088,82898.8,8130.74,4452.33,4298.47,3856.48,749.358,2158.97,0.76439
12641,11405,72638.3,267,233,75099.2,43370.8,964.734,237.186,-161.739,-478.771,91.1651,0.767615
