"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
13867.9,8176,111160,1176.75,896,86070.9,16123.9,3702.57,1861.54,5567.78,558.165,879.074,0.531718
16155.5,11069,95651.4,1326.75,985,88274,9162.28,3551.34,2835.96,4182.03,415.047,1169.44,0.53993
24315.1,19714,80831.5,758.25,662,75064.5,9217.9,2232.14,2166.28,2910.8,176.819,958.973,0.554301
21855.9,20513,69826.4,234.75,225,68375.9,36324.1,1199.07,139.055,88.0907,-221.095,308.74,0.556354
14943.7,10628,92148.3,787.5,644,80139.1,34359.1,3891.11,1947.26,2594.56,-327.419,689.961,0.561486
9163.44,6586,91183.6,741.75,622,78153.3,7464.59,2367.36,1856.35,837.096,972.585,745.336,0.579963
34193.3,24969,89746.9,1026,845,79573.9,10454.5,3543.17,4997.98,3831.13,459.849,1056.32,0.59844
13511.5,9933,89146.4,573.75,509,73872.9,1938.14,1952.4,3252.68,2802.97,-21.7113,332.889,0.599466
27827.6,23177,78686.1,475.5,429,72639.6,11098.5,1879.08,1217.65,3542.69,-228.056,416.512,0.628208
13411.9,10280,85501.9,723,632,74972.4,5037.87,2029.03,2334.3,2424.45,-49.722,521.371,0.639499
12784.9,10536,79524.4,635.25,572,72782.8,9907.99,1916.75,2205.79,746.181,180.915,479.762,0.654896
25410.7,19992,83299,757.5,652,76140.4,46682.3,2729.31,2281.12,2238.9,-56.8373,554.897,0.660029
36181.9,24860,95382.7,983.25,840,76712.2,5453.98,3491.4,5310.55,2538.21,204.77,1106.84,0.662082
33676.5,25438,86760.9,805.5,698,75629.3,8336.56,2988.33,2335.62,5417.16,352.942,1023.48,0.679532
22533.7,20816,70944,380.25,368,67717.6,62774.3,2306.13,377.889,794.15,-598.054,-79.0336,0.683638
31851.6,21263,98171.8,899.25,735,80181.3,8523.49,2668.58,4311.04,3991.04,229.279,603.884,0.699035
9165.42,8433,71227.9,687.75,593,76007.4,995.632,137.454,67.6863,-240.665,845.001,-8.41512,0.702115
21055.3,15020,91869.6,830.25,700,77730.4,5286.09,2391.18,2068.9,4411.85,-0.211914,320.293,0.703141
14448.7,12034,78686.3,227.25,178,83668.9,32151,894.556,790.237,-104.039,-295.3,29.4359,0.712379
15294.2,13288,75430.4,293.25,264,72797.1,30739.2,1250.06,827.285,1494.95,-246.221,156.124,0.714432
9729.06,7015,90891.5,562.5,467,78937.9,9457.32,1957.53,1804.16,1946.04,450.744,524.216,0.718538
16566,13432,80827.1,696,652,69958.7,7834.65,2072.5,1598.08,1943.03,88.9258,510.561,0.754465
23140.3,16849,90006.5,1256.25,1029,80009.3,9600.66,2761.08,3982.8,2481.29,184.214,853.808,0.769862
31349.3,22840,89952.3,1380.75,1112,81374.9,9074.94,4154.15,2923.2,4895.94,694.906,1412.61,0.780127
26091.1,21072,81146,607.5,512,77760,38412.2,2166.17,1877.06,1117.35,-264.375,855.321,0.810922
20817.7,15661,87115.1,774,637,79630.9,8732.37,2479.9,3110.65,3766.07,314.417,646.596,0.827345
13124.1,8889,96760.2,764.25,633,79124.6,5091.55,2797.06,2830.62,2626.45,255.965,466.713,0.827345
26884.4,15661,112502,901.5,717,82399.9,32401.8,3218.98,2106.15,2919.01,266.008,1094.82,0.831451
15201.8,8937,111476,1400.25,1145,80145.7,17245.9,3788.99,5379.02,3010.09,533.905,964.89,0.83761
17121.1,12177,92144.7,885,757,76617.4,8635.43,3543.61,4513.27,3541.14,326.106,811.66,0.855061
21433.5,15753,89168.2,1476,1213,79745.4,18107.1,3225.09,2021.64,3393.86,264.354,1101.8,0.856087
15780.6,11943,86594.4,961.5,723,87154.7,11783.3,2673.44,2299.4,4426.09,-186.739,728.682,0.877643
18546.7,13420,90571.8,978,824,77784.2,17469.8,2771.4,906.529,3578.03,232.52,784.184,0.87867
18201.5,13912,85742.7,791.25,684,75811.9,8485.06,2633.79,1771.39,2004.73,-260.779,622.39,0.897146
24636.5,16241,99413.6,1208.25,949,83439.3,17460.7,4665.56,3957.76,5402.58,704.264,935.766,0.907411
26691.7,16977,103038,1479.75,1141,84992.9,16136.9,3126.78,3213.16,2862.95,890.783,1200.13,0.909464
41201.2,28512,94702.6,1357.5,1088,81769.4,18103.7,5753.29,6101.75,8120.68,305.737,1294.74,0.910491
34573.4,22792,99412.3,867.75,744,76436.6,8212.81,3220.84,5432.69,4942.84,371.162,771.126,0.923835
