"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
19070.7,14128,88463.9,975.75,820,77983.8,9028.04,2500.27,1855.26,1777.78,350.454,506.908,1.07057
30309.8,20549,96665.8,986.25,689,93809.7,9158.76,3798.43,3398.95,9983.7,647.346,1690.85,1.07487
14398.6,9037,104418,1220.25,905,88365,16656.4,3925.26,4746.67,5485.28,550.219,1333.41,1.08239
15752.2,13389,77103.4,654.75,573,74886,31243,1630.64,1082.01,914.01,-621.459,872.397,1.08239
11967.1,10133,77398.3,495.75,417,77912.4,26519.7,2425.13,2210.59,2131.79,-516.01,923.481,1.09959
15226.9,10020,99591.6,873.75,704,81338.2,10561,2809.29,4078.75,2849.26,438.814,1052.24,1.14796
13918.1,9638,94639.5,897,770,76345.2,18041.4,1736.02,1152.3,569.383,530.994,655.005,1.16086
14084.4,11680,79027,693.75,628,72397.5,7725.73,1916.87,1168.93,1129.5,-14.07,1171.86,1.18021
24148.1,17776,89028.4,801,660,79536.9,14000.8,2104.55,818.581,2759.57,353.333,1406.07,1.1931
17214.1,10541,107024,1012.5,813,81617.7,13880.4,2781.05,2900.54,3398.26,682.253,1121.09,1.19633
22980.5,17129,87924.1,780,649,78764.4,8205.58,3241.83,4016.62,2730.98,239.323,1028.35,1.21245
14084.4,11644,79271.3,711.75,648,71983.4,14715.5,1589.13,1105.17,1036.56,219.118,695.393,1.21353
22069.1,18561,77922.5,679.5,625,71250.7,16263.1,2094.36,1916.89,1068.2,629.304,741.26,1.21675
22294.8,19737,74029.1,438.75,397,72428,10849.1,1940.45,2092.47,2246.68,579.475,466.698,1.22105
30456.4,19829,100660,755.25,645,76738.1,12218.6,2790.68,2806.65,5015.11,192.585,977.09,1.22213
23641.2,19500,79453.8,649.5,604,70472.9,8793.41,3270.96,4094.93,3224.97,289.606,385.463,1.2318
17509.8,14960,76706,574.5,528,71307.6,15521.4,1589.13,598.735,871.585,640.293,754.571,1.23825
21075.8,14534,95033.9,864.75,658,86128.1,11748.1,2483.44,1735.13,4196.31,135.665,953.723,1.23825
31611.4,24681,83938.3,1145.25,969,77456.3,18739.5,3704.01,2006.26,3055.16,288.44,1220.76,1.2404
18340.1,14604,82301.8,655.5,584,73559.7,7217.39,3122.76,1559.9,2896.81,191.173,481.906,1.249
17956.6,15580,75533.1,549.75,504,71485,8455.8,1571.48,1017.2,850.492,272.831,835.69,1.29092
22611.6,16761,88412,920.25,797,75670.6,10311.6,2560,2525.96,3245.57,40.4659,863.68,1.29199
27830.2,19415,93941.9,1182,995,77852.8,10268.5,3195.44,4299.87,6121.84,336.932,884.882,1.29199
12105.7,9632,82367.2,762.75,608,82216.4,29672.8,2244.87,1812.55,1828.65,216.673,967.551,1.29199
15100.1,13932,71030.9,482.25,428,73842.9,33762.2,1911.58,1759.77,477.373,-130.966,205.658,1.31349
26926.7,20136,87637.4,1189.5,968,80532.1,17102.2,2978.93,2139.29,4330.58,62.241,1224.74,1.31456
7314.78,5460,87798.8,524.25,416,82589.5,17581.5,2192.39,1761.03,1919.28,210.064,837.109,1.32316
23868.2,18967,82471.1,777.75,691,73763.6,8707.39,1733.76,1373.86,3326.61,160.55,578.117,1.33284
22416.9,16729,87818.4,1046.25,877,78183.6,7942.89,2453.13,1898.64,2327.13,892.931,1049.46,1.35326
21414.4,20489,68495.9,276,265,68256.4,40531.9,739.351,611.59,327.476,-207.016,80.965,1.35971
16919.1,11356,97640.9,793.5,664,78317.5,31038.8,2898.51,2560.36,3017.51,279.378,928.603,1.36186
13642.2,9200,97179.9,954,788,79341.8,19674.4,3407.8,3829.95,6154.56,-196.308,809.739,1.36293
31822.6,22704,91857.1,825,692,78131.8,8473.44,3305.01,3555.23,3530.3,-95.4836,750.941,1.39948
9800.34,7001,91740.5,908.25,845,70441.5,34396.2,2950.34,2135.84,1315.27,-281.921,419.888,1.4027
20987.3,18281,75238,413.25,397,68218.5,25028.1,1896.09,2199.29,1169,422.377,498.632,1.40378
13071.3,8456,101306,1320.75,1128,76734.6,9609.84,2268.12,2168.08,1828.37,-5.69641,610.86,1.40378
16531.7,14241,76077.5,473.25,385,80558.2,40997.6,1574.39,459.584,1978.55,307.035,536.262,1.44355
12885.2,10800,78189.2,443.25,404,71903,36737.8,1212.93,462.988,2893.54,-357.136,532.74,1.45537
24596.9,18637,86493.6,924.75,777,77998,17668.4,3926.11,2439,4927.53,302.816,911.103,1.47042
19051.6,13361,93448.3,738.75,641,75530,26435.2,2446.71,2026.97,2452.87,144.606,902.203,1.47794
20118.1,15354,85870.9,915.75,794,75585.1,22379.1,2521.32,2520.66,1616.73,240.582,552.864,1.48117
23102,17185,88100.8,1116,817,89520.4,17785.5,7219.33,7075.46,14298.7,-261.919,1773.25,1.48547
29593.1,20024,96854.4,1161,956,79589.2,11289.1,3517,3606.76,5233.66,-153.525,1014.85,1.48547
19155.2,16581,75710.4,778.5,657,77655.7,10261.5,4237.5,2612.17,3053.5,585.587,459.344,1.52309
23465,22200,69270.3,231,232,65253.5,39020.9,872.493,344.347,670.279,-50.9797,87.8757,1.53921
10886,7540,94619,496.5,400,81346.6,11400.8,2560.75,1239.7,2061.59,226.253,631.48,1.55104
23360,16516,92693.4,1101.75,868,83184.7,14410.6,3349.59,2420.38,3070.29,475.803,1023.39,1.56071
20747.8,16670,81567.2,890.25,798,73112.1,7534.09,3245.4,3206.21,3339.13,515.264,805.354,1.56178
24402.8,17757,90063.9,1201.5,1001,78662.8,11806.4,4001.37,3090.38,4767.48,-9.27161,1078.14,1.57146
20786,16644,81845.4,1034.25,916,73996.3,34793.9,11762.4,18099.8,1608.61,-1165.15,972.352,1.57253
20724.7,17728,76613.9,630.75,548,75432.2,15456.6,2475.75,975.604,2690.2,438.01,754.633,1.57468
16193.8,9475,112008,1307.25,1015,84405.9,15233.8,2811.94,4682.87,3259.08,113.71,1074.06,1.57468
17758,15498,75092.6,522,478,71568.6,10473.9,1510.44,715.647,1514.85,174.106,547.94,1.58973
31704.4,23717,87607.2,1095.75,929,77299.3,38102.8,3503.53,2798.24,2810.28,678.672,1066.83,1.61768
23444.5,18817,81652.8,573,533,70454.3,8855.12,1821.17,530.637,1490.34,211.084,576.781,1.6295
13768.3,12323,73222.2,215.25,215,65612.2,41520.3,1261.8,599.999,619.314,99.9745,372.37,1.6338
21943.7,20594,69831.1,282,278,66479,30533.7,1171.39,515.505,346.311,54.8868,181.874,1.63703
18328.9,14452,83116.5,705.75,628,73649.7,9087.75,1448.23,2166.12,1059.56,640.93,419.705,1.64132
12538,10373,79214.5,614.25,533,75526.2,6582.55,1401.33,1712.38,1248.76,-40.2907,578.862,1.6467
31251.7,23103,88651.2,1017,863,77230.7,15949.9,2635,2212.95,3175.75,361.811,920.51,1.64777
28549,20142,92889.7,1067.25,922,75860.4,16421,2418.48,1927.01,1688.61,511.118,1010.52,1.651
21190.6,17236,80572.6,692.25,580,78219.5,16897.2,3620.79,1919.19,3321.63,233.972,1294.2,1.72301
22856.5,16360,91560,1087.5,952,74863.9,7885.34,3442.19,2603.67,5300.87,630.833,909.563,1.73806
15323.9,13197,76098,339,301,73809.6,42219.3,1173.43,961.039,1528.93,-455.094,404.483,1.76601
23612.8,18454,83856.6,774.75,658,77164.2,8414.76,1827.92,1114.33,1874.45,574.174,967.624,1.77676
16099.4,12148,86852.9,937.5,788,77969.5,14566.7,2821.95,1608.14,3225.13,256.33,1365.11,1.78428
19653.5,14169,90903.4,833.25,749,72907.7,7946.99,2606.74,1293.89,3580.97,169.48,675.219,1.79611
16896.7,16788,65960.2,171,148,75720.6,-15.0747,41.1381,-187.387,391.999,185.904,11.9119,1.79718
16508.6,15168,71328.2,448.5,416,70656,45816.4,1998.49,539.123,1016.84,-62.4293,445.911,1.8047
19610.6,15413,83384.1,609,549,72698.4,12699.5,1612.1,1762.11,2082.07,232.94,776.901,1.81653
17678.8,13132,88226.9,822,728,73998.1,14309.1,2637.78,1408.54,2158.18,338.56,609.993,1.8348
13857.4,9112,99665.9,933,776,78795.2,5773.1,1464.41,3298.96,2439.8,196.931,542.973,1.8391
21680.3,15961,89019.7,966.75,825,76796.3,17265.6,3610.13,2721.27,4020.27,593.672,1180,1.84232
11097.9,8932,81427.7,489.75,416,77154.5,17200.8,1622.8,1103.14,1098.77,-95.3643,748.819,1.84447
12003.4,7440,105733,888.75,708,82267.1,3378.77,2820.36,1154.91,3713.75,310.103,550.599,1.86597
28059.9,19113,96213.8,1404,1161,79252.8,17582.2,3565.65,3264.92,4641.11,169.097,899.141,1.86705
19064.8,15848,78838.2,577.5,524,72227.2,5024.1,2510.59,1498.68,2036.7,-18.7372,326.928,1.8735
23819.4,18801,83029,642,549,76637.7,4689.35,2072.78,1772.78,2479.47,273.848,622.912,1.87672
14104.9,10012,92326.8,820.5,620,86729.5,5481.02,3166.62,1320.52,3453.32,551.326,745.184,1.87887
19857.4,16445,79135,574.5,505,74555.3,23851.2,2305.07,1868.85,1740.35,-119.289,455.048,1.90574
31509.1,22825,90470,1446,1161,81623.6,14623.4,6192.27,5509.98,4826.42,613.004,1607.65,1.91004
18953.9,17173,72332.2,705,625,73924.6,38089.3,1315.97,1429.49,269.502,153.163,500.178,1.92616
30321.7,22077,90010.6,1238.25,1017,79793.5,9009.8,3281.68,1161.97,4087.59,610.613,1273.45,1.93906
34810.4,22800,100058,1340.25,1060,82862.9,15483.3,4187.13,5728.65,7281.83,-289.545,1070.69,1.94551
28602.4,20360,92067.2,1005.75,860,76642.8,34132.4,3659.27,3423.85,4591.05,405.294,1132.05,1.97668
39349.2,26625,96855.9,1209,993,79791.6,10871.1,2944.59,3853.19,3998.33,84.2114,1092.97,1.97776
22883.5,16803,89251.6,1140,967,77260.6,10018.7,3050.31,2577.85,2335.75,280.829,1236,1.97883
14716,12825,75199.1,621.75,553,73683.6,18407,1490.15,1082.51,314.411,99.8081,470.118,1.98958
19597.4,17233,74527.6,588.75,545,70796.9,10288.8,1362.21,1708.02,1719.91,-224.506,705.245,1.99496
20563.6,15648,86123.3,1060.5,864,80440.9,28549.8,7534.08,1616.23,3747.7,282.932,1249.21,2.01968
21300.2,16551,84341.1,866.25,739,76820.8,8816.27,2188.32,2045.33,3383.4,514.951,859.768,2.02075
13731.3,10629,84664.1,633,561,73947,7643.63,1611.44,1031.7,1643.02,681.522,1078.75,2.03258
9599.04,7317,85975.5,773.25,661,76665.2,37628.1,1236.79,1003.98,916.065,209.79,163.529,2.03258
13906.9,12401,73494.1,510,481,69487.2,9474.29,1796.98,1163.88,936.828,198.183,505.71,2.05192
31300.5,20616,99500.9,1439.25,1176,80206.4,14563.2,5323.22,3704.77,9169.03,407.871,1586.61,2.05407
17316.4,15095,75180.4,580.5,519,73301.8,5511.3,2213,1465.82,2764.24,552.803,377.196,2.05945
26409.9,18897,91591.2,1133.25,945,78591.2,14869,4007.52,3654.03,4501.82,113.592,1525.79,2.07557
19328.8,16267,77871.1,556.5,495,73678.4,51991.5,3132.42,2928.95,937.301,-457.485,782.935,2.07665
16148.2,14372,73635.5,666,596,73233.2,40719.7,1323.4,1533.87,1261.96,-550.235,777.378,2.08417
14482.4,11851,80087.5,839.25,719,76496.6,8167.25,1615.6,1680.89,2117.01,-197.52,585.932,2.08954
18165.8,15472,76946.5,748.5,676,72564.6,8030.64,2191.81,1541.94,2464.73,309.398,738.692,2.09384
19267.4,11669,108210,1176,913,84414.4,18287.3,1915.71,1394.07,2080.45,668.46,718.763,2.10459
24555.3,19920,80786,1001.25,852,77016.3,7912.16,2726.95,5342.43,437.164,456.229,725.822,2.11104
32076,24916,84368.8,1053.75,852,81054.6,8916.93,2734.8,2056.68,6008.77,895.569,1204.6,2.11104
22671,16113,92209.2,873.75,769,74463,8230.08,2875.52,1747.2,3295.53,482.41,873.591,2.13254
32714.9,23157,92585.5,1110.75,881,82626.7,8345.14,3953.83,4469.43,5943.39,98.5698,1381.18,2.15189
19079.3,16987,73608,299.25,315,62259.2,47748.1,2061.13,2424.07,678.868,-78.2079,564.351,2.17983
13322.8,7896,110578,1145.25,920,81581.6,9331.04,2744.44,2031.7,4860.35,720.8,1384.09,2.18843
21087.7,19452,71046.7,342,312,71837.5,39761.1,1784.36,382.748,837.298,-255.65,648.73,2.19488
23309.2,18129,84262.4,1077,913,77308.1,15683.2,3250.15,2994.77,4683.24,391.465,1242.04,2.20241
23318.5,18899,80861.4,516.75,435,77852.2,8334.45,2707.2,1558.5,3079.09,198.129,579.024,2.20778
34355.6,25921,86861.3,829.5,693,78444.6,4871.74,4010.41,4794.1,5130.67,150.901,1571.76,2.21315
18708.4,13991,87632.9,627,551,74575.5,4748.24,1707.44,2455.67,2474.83,348.694,401.477,2.2196
49498.7,31043,104498,1445.25,1091,86815.7,20158.1,6805.8,8722.14,6908.39,615.149,2259.31,2.22068
35533.7,23421,99429.5,891.75,765,76394.4,8181.92,9896.24,2198.51,7252.14,459.02,1329.84,2.22175
21774.1,13289,107381,1306.5,1069,80096.1,16178,3956.6,3162.18,4327.78,375.642,1541.44,2.22605
25988.2,20124,84633.3,905.25,808,73423.8,10319.3,3444.57,2744.64,4095.27,246.049,1015.35,2.25185
13877.2,11188,81288.3,971.25,852,74708.7,37195.9,4470.82,2620.72,380.242,954.87,671.549,2.26045
19111.6,12925,96905.2,669.75,569,77140.1,8200.94,2214.55,1910.79,5109.27,189.42,860.001,2.26582
18134.2,16660,71335,549,496,72538.8,7097.79,1405.53,2608.71,1227.19,317.113,538.725,2.26905
13891.7,10865,83792.5,825.75,709,76327.7,13604,1655.38,1867.4,942.307,281.98,782.432,2.28732
19604.6,15643,82133.2,739.5,671,72226.3,10358.5,1765.53,1158.5,1817.87,167.897,597.385,2.32172
24272.2,23201,68561.7,278.25,289,63098.2,43586.5,888.215,519.035,298.8,-123.603,215.968,2.33784
20941.8,19801,69311.8,293.25,265,72522.4,32538.6,1065.45,-171.138,379.573,-246.352,424.948,2.33891
24623.3,19461,82920.3,1014,805,82550.9,8256.04,3041.23,3393.02,2888.12,132.957,941.16,2.34106
26184.8,20984,81779,682.5,588,76068.6,7249.32,4492.32,1307.91,3462.65,348.084,1116.32,2.35611
24796.2,21186,76703.7,603,530,74562.7,4254.65,2024.46,1548.65,1309.38,557.838,435.229,2.35934
25435.1,18884,88271.2,761.25,656,76050.7,13686.8,2039.62,3022.77,2759.5,426.672,928.312,2.36256
29377.3,20068,95937.2,1565.25,1236,82993.7,40480.2,12819.4,12229.6,3877.91,117.336,1471.19,2.36471
27424.3,21451,83785.4,717,623,75424.3,21134.5,2052.68,2192.68,2657.62,320.325,649.881,2.38298
16661.7,11917,91628.9,863.25,729,77604.9,8965.67,2407.45,2392.95,2250.18,178.05,884.368,2.38728
18422.6,15748,76666.4,735,612,78707.5,38568.2,902.628,1879.25,459.906,281.573,634.351,2.39911
19149.9,12526,100192,1396.5,1022,89550.9,18318,3370.21,2756.78,3732.07,236.037,1315.69,2.40341
17868.8,16007,73158.8,339,291,76346.1,43474.6,1516.97,640.674,427.286,-4.24536,285.399,2.4249
25219.9,18904,87431.9,1067.25,908,77030.1,14218.3,2880.64,2110.07,4654.43,391.106,1114.4,2.44318
26912.8,19499,90453.8,814.5,719,74240.7,8136.24,3606.58,1740.57,6359.78,412.944,1158.13,2.44425
31271.5,22044,92968.9,900.75,748,78919.2,17131.5,2803.45,2032.19,4533.5,-14.9839,1077.94,2.4636
23212.9,18724,81247.5,623.25,560,72938.1,8416.87,1917.97,1284.32,3572.78,-323.465,1015.62,2.47542
23295.4,18099,84351.9,1041.75,935,73018.3,18872.1,4424.87,2444.04,3084.56,217.51,1010.36,2.50014
21332.5,17240,81093.3,513.75,488,68994.1,49849.4,1155,1719.93,356.597,141.061,550.957,2.50552
21022.3,16760,82202.8,721.5,632,74816.8,9293.55,1960.51,1741.9,2614.8,314.087,378.681,2.51627
26939.9,18881,93508.4,1192.5,961,81323.3,9802.05,3491.04,3639.99,4778.8,776.574,683.302,2.53884
20254.7,18196,72950.9,582,528,72238.5,35162.9,2058.87,767.95,826.027,44.1761,639.429,2.54314
23900.6,18036,86845.7,768,644,78154.7,6672.58,2620.6,3799.28,1923,162.544,1083.49,2.54744
37163.3,28468,85553.4,711.75,608,76719.2,9845.02,3200.77,2389.83,3171.94,213.551,946.929,2.54851
19505,16833,75938.8,945.75,833,74406.6,8886.81,3001.17,3219.51,1616.59,169.765,636.607,2.55604
28484.3,19425,96100.2,1120.5,945,77707,15685.5,2921.26,4970.36,4246.73,70.8073,1461.25,2.56464
19083.2,16221,77100,528,489,70762.8,20539.9,1649.77,747.722,1765.76,-241.734,641.229,2.57754
18619.3,15660,77920.3,577.5,524,72227.2,10031.5,1723.51,528.138,1599.21,9.99573,290.953,2.59151
11755.9,8872,86839,384.75,344,73299.4,48028.3,1333.43,749.483,2115.92,132.983,306.831,2.61946
16265.7,13516,78868.7,480,444,70849.7,8788.66,2731.53,2280.7,2693.72,59.9358,428.097,2.6216
29100.7,21084,90454.6,828,716,75787.4,12817.4,2806.56,2808.7,5037.1,-157.978,832.181,2.6259
22220.9,18588,78344.5,552,488,74130.9,17021.3,1677.43,1283.46,2020.01,250.876,448.358,2.6345
19837.6,12439,104516,1242,947,85951.1,12658,4199.02,3755.6,8441.31,301.919,1160.98,2.6388
6920.76,6798,66719.5,386.25,426,59420.8,-6739.49,4582.34,68467.9,909.795,30824,9799.03,2.64095
18319.6,16481,72847.2,384.75,337,74821.9,37279.6,1460.97,747.385,958.544,-25.1035,316.218,2.64955
31383.7,21341,96376,1493.25,1209,80944.3,28652.6,3853.63,6400.95,4539,623.402,1371.73,2.65278
11833.8,7269,106691,642,545,77200.2,8603.99,2240.1,1673.5,2033.38,234.101,1125.28,2.66138
25479.3,16377,101961,1083,909,78080.8,33387.2,3411.62,2817.69,8811.77,354.896,879.396,2.66245
11947.3,8969,87298.4,900,761,77506.4,19162.6,4057.23,3230.37,2026.33,81.5585,708.802,2.6689
12517.6,9797,83734.9,757.5,657,75560.9,13802.9,2170.03,1594.66,1845.52,24.4311,807.009,2.6732
30732.9,20160,99906.3,927,768,79104,15739,4225.99,3546.53,7586.15,179.964,1993.78,2.72157
40117.4,30833,85270.2,763.5,645,77576.3,11353.4,2559.91,3454.98,3068.07,328.986,812.674,2.72264
33781.4,22177,99828.7,1095,917,78257.3,20446.2,2430.89,2499.77,4269.61,470.313,1329.78,2.73124
30319.1,21454,92616.4,1185,938,82793.4,15868.7,2936.55,2079.6,2864.29,750.703,827.228,2.74736
10021.4,7945,82664,609.75,553,72261.4,12961.4,1763.71,1216.17,1187.34,-112.708,423.276,2.76241
29665,23171,83903.5,990,823,78834.3,8994.99,2988.42,1397.26,5208.96,242.515,883.488,2.76671
19008.7,13777,90422.6,662.25,577,75218.8,38183.2,5199.44,3747.9,5571.77,-378.264,684.046,2.77639
15933.1,12293,84941.8,829.5,709,76674.3,7060.09,1905.25,1706.13,2160.53,382.822,747.524,2.78176
15616.9,12280,83344.5,991.5,792,82044.1,16717.6,3232.95,2187.5,2565.62,205.12,1228.65,2.78498
16278.2,12224,87271.8,741,656,74027.7,41580.1,2511.64,606.438,712.7,-149.376,465.014,2.78606
13427.7,11937,73720.2,471,433,71287.4,48496,1397.51,72.2203,238.859,-242.541,83.8074,2.78713
13718.8,7798,115295,1090.5,854,83685,14845.2,2949.29,3111.29,3556.45,377.344,1525.82,2.79466
19856.1,12284,105934,1129.5,888,83359.1,17854.5,2835.74,2562.02,2414.72,59.941,1448.97,2.80003
15601.1,11181,91443.7,831.75,701,77759.7,7250.73,2266.65,1960.79,1887.2,564.803,743.556,2.80111
16157.5,14220,74465.2,624,568,71997.3,15381.1,1883.88,1037.16,197.984,-40.6604,526.85,2.82153
14910.7,12588,77628.6,621,552,73728,6461.86,1890.95,1526.47,2308.03,258.922,144.738,2.82475
12221.2,9121,87811.6,831.75,721,75602.7,14247.5,2157.33,1993.45,1898.83,193.013,996.113,2.84088
20225,16411,80767.1,515.25,475,71089.3,18013.3,2239.76,1542.67,2315.04,152.226,1131.35,2.84948
36444.5,26268,90925.5,892.5,764,76558.8,4587.21,2775.7,2806.81,3496.07,227.367,1587.31,2.86345
7025.04,5009,91913.2,477.75,417,75083.5,11768.3,1178.24,672.796,418.705,81.143,690.656,2.87097
10395,7144,95359.3,862.5,744,75974.2,3662.33,2475.42,2443.2,1409.22,600.272,777.923,2.8785
10884.1,8181,87189.6,561.75,453,81269,18038,1847.24,949.555,1225.93,364.627,619.789,2.88602
38486.6,25872,97489.8,1330.5,1072,81339.2,8480.29,4182.05,4817.34,5176.18,830.824,1744.22,2.89247
13021.1,8817,96785,990.75,885,73367,15104.3,2319.33,1477.44,3715.39,-58.0676,209.768,2.89785
12239.7,10453,76737.9,637.5,609,68603,33279.8,1633.46,628.612,76.2009,-339.976,338.202,2.9043
19056.2,15188,82227.1,502.5,436,75531.7,17136.7,1943.41,616.961,1880.73,371.17,677.391,2.92364
13869.9,12373,73464.6,264.75,273,63555.5,43907.6,815.666,859.497,1068.17,104.159,388.166,2.94084
17865.5,10609,110363,1194.75,993,78851.1,21268.7,2384.53,2674.42,2056.05,544.303,946.297,2.94622
31219.3,23252,87992,933,784,77991.2,21415.3,3016.85,1523.94,3891.47,330.98,1283.57,2.94944
15665.1,10421,98515.3,849,705,78922.1,18117.6,3648.95,2078.31,1810.68,-119.203,1341.35,2.96019
21069.8,15872,86998.1,695.25,596,76449.5,8254.37,2179.52,2452.6,3224.77,103.719,812.734,2.96341
24043.8,19056,82689.7,551.25,468,77193.9,11605.8,1986.84,2229.18,2750.52,566.219,510.894,2.96986
31757.9,22366,93055.7,807.75,686,77167.2,8488.25,2071.76,4132.8,3107.67,401.762,3611.44,2.98599
30334.9,16976,117108,1022.25,804,83326.1,9954.06,4337.54,4508.07,5196.27,28.925,1649.62,2.98706
